x,y,dlt,tcd
0,1,,85
0,2,,180
0,5,,127
0,6,,202
0,10,,54
0,12,,14
0,15,1,13
0,18,,17
0,19,,6
0,22,,31
0,23,,1
0,24,,2
0,25,,21
0,26,2,31
0,27,2,68
0,28,,14
0,29,,13
0,37,,27
0,40,,30
0,41,,23
0,42,,11
0,47,,17
0,48,,22
0,49,,3
0,50,,14
0,55,,18
0,60,,21
0,70,,54
0,71,2,66
0,72,2,67
0,73,,64
0,74,,8
0,79,,3
0,80,,78
0,81,,41
0,88,,21
0,89,2,37
0,90,2,83
0,91,2,61
0,92,,6
0,94,,11
0,95,,39
0,96,,56
0,97,,63
0,98,,26
0,99,,37
0,100,2,78
0,101,2,81
0,102,,54
0,103,2,41
0,104,,48
0,105,,21
0,106,,41
0,107,,43
0,108,2,53
0,109,2,74
0,110,,34
0,111,,10
0,119,,13
0,120,2,71
0,121,2,66
0,122,2,86
0,123,2,85
0,124,2,84
0,125,2,78
0,126,,34
1,0,,16
1,1,,201
1,10,,81
1,12,,6
1,14,,14
1,15,,18
1,16,,20
1,17,,13
1,18,,7
1,19,,3
1,23,,41
1,24,1,2
1,25,1,23
1,26,2,69
1,27,2,39
1,28,,7
1,30,,12
1,31,,40
1,33,,6
1,34,,6
1,37,,12
1,40,,28
1,46,,20
1,47,,13
1,48,,18
1,49,,1
1,50,,6
1,52,,7
1,53,,14
1,55,,69
1,56,,15
1,58,,11
1,59,2,65
1,60,,23
1,67,,36
1,68,,5
1,69,,37
1,70,,11
1,71,2,38
1,72,2,34
1,73,,10
1,76,,58
1,77,,25
1,79,,7
1,80,,36
1,81,,17
1,86,,20
1,87,,20
1,88,,29
1,89,2,66
1,90,2,58
1,91,2,12
1,94,,24
1,95,2,81
1,96,2,13
1,97,2,57
1,98,,20
1,99,2,58
1,100,2,55
1,101,2,72
1,102,,67
1,104,,8
1,107,,38
1,108,,26
1,109,,37
1,110,,14
1,111,,32
1,112,,6
1,113,,7
1,119,,30
1,120,2,48
1,121,2,57
1,122,2,80
1,123,2,87
1,124,2,82
1,125,2,76
1,126,,3
2,0,,99
2,10,,217
2,12,,46
2,15,,9
2,21,,8
2,22,,11
2,23,,22
2,24,,3
2,25,2,55
2,26,2,68
2,28,,18
2,29,,23
2,30,,14
2,31,,13
2,32,,16
2,33,,28
2,34,,18
2,35,,20
2,47,,48
2,48,,23
2,50,,16
2,51,,31
2,52,,21
2,53,,3
2,54,,20
2,55,,38
2,56,1,34
2,57,,24
2,58,,32
2,59,2,18
2,60,,19
2,64,,16
2,65,,10
2,67,,6
2,68,,15
2,71,1,
2,72,1,
2,73,1,
2,74,,30
2,76,2,34
2,77,,28
2,79,,18
2,81,,27
2,85,,9
2,86,,13
2,88,,22
2,89,2,18
2,90,2,20
2,91,,37
2,94,,12
2,95,2,36
2,96,2,37
2,97,,66
2,99,2,54
2,100,2,60
2,101,2,48
2,102,2,56
2,103,,43
2,104,,63
2,105,,19
2,106,,9
2,111,,1
2,112,,18
2,113,,19
2,116,,15
2,117,,2
2,121,2,
2,122,2,38
2,123,2,85
2,124,2,83
2,125,2,36
3,0,,237
3,10,,113
3,11,,16
3,12,,42
3,13,,38
3,14,,45
3,15,,6
3,17,,1
3,18,,5
3,21,,2
3,22,,2
3,23,,20
3,24,,13
3,25,,3
3,26,2,24
3,27,,21
3,28,,3
3,29,,15
3,30,,10
3,31,,38
3,32,,4
3,33,,2
3,35,,18
3,36,,32
3,38,,31
3,39,,1
3,40,,3
3,41,,27
3,44,,13
3,45,,52
3,46,,2
3,47,,7
3,49,,3
3,50,,26
3,51,,10
3,53,,6
3,54,,12
3,55,,46
3,56,,15
3,57,,5
3,58,,52
3,59,,29
3,60,,48
3,61,,19
3,62,,12
3,63,,1
3,64,1,26
3,65,,2
3,67,,3
3,68,,14
3,69,,1
3,73,,9
3,74,,11
3,76,,1
3,77,,2
3,81,,35
3,85,,27
3,86,,3
3,88,,17
3,90,,4
3,91,,14
3,92,,45
3,93,,22
3,95,,2
3,96,,66
3,97,,71
3,98,,33
3,99,,51
3,100,2,46
3,101,,45
3,102,,12
3,103,,44
3,104,2,44
3,105,2,48
3,106,,30
3,110,,11
3,111,,2
3,112,,35
3,113,,5
3,114,,10
3,115,,4
3,116,,3
3,117,,1
3,119,,11
3,122,,29
3,123,2,11
3,124,2,57
3,125,,40
3,126,,1
4,10,,217
4,14,,22
4,15,,58
4,17,,2
4,18,,8
4,25,,21
4,26,2,45
4,27,2,63
4,28,,5
4,29,,44
4,30,,49
4,35,,5
4,36,,13
4,39,,34
4,49,,4
4,50,,35
4,51,,35
4,53,,9
4,54,,13
4,56,1,
4,58,,19
4,61,1,
4,62,,19
4,67,,5
4,68,,23
4,69,,2
4,73,,15
4,74,,7
4,84,,23
4,85,,31
4,88,,23
4,89,,44
4,90,,13
4,91,,16
4,94,,13
4,95,,46
4,96,,71
4,97,,43
4,98,1,46
4,99,2,44
4,100,,15
4,101,,9
4,102,,13
4,103,,40
4,104,2,67
4,105,2,36
4,106,2,71
4,107,,26
4,108,,10
4,109,,17
4,110,,41
4,112,,12
4,113,,7
4,114,,17
4,115,,16
4,116,,22
4,119,,37
4,120,,15
4,125,1,55
4,126,,42
5,10,,164
5,11,,24
5,12,,6
5,14,,1
5,15,,4
5,16,,20
5,17,,29
5,22,,30
5,23,,10
5,24,,13
5,25,,66
5,26,2,59
5,27,,2
5,28,,34
5,29,2,78
5,30,2,53
5,31,,59
5,37,,5
5,38,,6
5,39,,2
5,40,,13
5,41,,12
5,42,,6
5,51,,2
5,54,,18
5,56,,1
5,57,,10
5,60,,62
5,61,1,49
5,62,,15
5,65,,6
5,66,,27
5,75,,13
5,76,,3
5,77,,10
5,78,,1
5,83,,6
5,84,,16
5,85,,17
5,86,,20
5,88,,13
5,89,,35
5,90,,53
5,93,,12
5,94,,10
5,95,,41
5,96,,84
5,97,,23
5,98,,13
5,99,,2
5,101,,15
5,102,,20
5,103,2,11
5,104,2,28
5,105,,12
5,106,,41
5,107,,32
5,108,,8
5,109,,10
5,110,,1
5,111,,11
5,112,,8
5,113,,18
5,115,,11
5,116,2,68
5,117,,57
5,119,,1
5,120,,1
5,124,,11
5,125,,54
5,126,,27
6,9,,180
6,10,,19
6,12,,2
6,13,,1
6,14,,41
6,15,,39
6,19,,2
6,22,,2
6,23,,9
6,24,,12
6,25,,13
6,26,,43
6,28,,33
6,29,2,47
6,30,,1
6,31,,17
6,32,,4
6,33,,4
6,35,,11
6,36,,28
6,37,,5
6,38,,7
6,39,,1
6,40,,16
6,41,,37
6,42,,6
6,50,,21
6,51,,9
6,53,,18
6,54,,40
6,55,,23
6,56,,2
6,57,,12
6,60,,73
6,61,,52
6,62,,52
6,65,,2
6,70,,2
6,71,,29
6,75,,13
6,76,,3
6,77,,9
6,78,,1
6,84,,26
6,85,,4
6,87,,1
6,88,,50
6,89,,9
6,90,,3
6,93,,12
6,94,,10
6,95,2,41
6,96,2,27
6,97,,16
6,98,,28
6,99,,1
6,100,,1
6,101,,11
6,102,,17
6,103,2,36
6,104,2,57
6,105,,62
6,106,,12
6,107,,37
6,108,,14
6,109,1,8
6,111,,11
6,112,,8
6,113,,18
6,115,,1
6,116,,48
6,117,,50
6,126,,1
6,127,,1
7,8,,248
7,9,,87
7,10,,24
7,11,,9
7,12,,27
7,13,,18
7,14,,72
7,15,,17
7,18,,18
7,19,,34
7,22,,27
7,24,,30
7,31,1,3
7,32,,85
7,33,,56
7,35,,8
7,36,,49
7,37,,5
7,38,,18
7,39,,17
7,40,,30
7,44,,18
7,49,,4
7,50,,20
7,51,,23
7,53,,25
7,54,,24
7,55,,16
7,56,,3
7,57,,28
7,60,,32
7,61,,28
7,62,,2
7,65,,21
7,67,,19
7,69,,21
7,70,,38
7,79,,17
7,82,,13
7,83,,5
7,86,,19
7,87,,16
7,88,,17
7,89,,29
7,91,,15
7,92,,4
7,94,,15
7,95,,42
7,96,1,8
7,97,,34
7,99,,13
7,100,,31
7,101,,15
7,102,,20
7,103,,49
7,104,,46
7,105,,41
7,106,,39
7,115,,8
7,116,1,45
7,117,,4
7,124,,19
7,126,,15
7,127,,41
8,8,,113
8,10,,1
8,11,,8
8,12,,1
8,14,,13
8,18,,10
8,19,,39
8,21,,7
8,26,,27
8,30,,16
8,31,,50
8,32,1,55
8,33,,29
8,34,,26
8,35,,60
8,36,1,45
8,37,,48
8,38,1,31
8,40,,9
8,41,,4
8,42,,15
8,43,,22
8,44,,30
8,49,,9
8,50,,47
8,51,,43
8,52,,49
8,53,,9
8,55,,9
8,60,,2
8,61,,4
8,65,,10
8,66,,24
8,67,,11
8,69,,12
8,70,,9
8,73,,4
8,74,,2
8,79,,10
