x,y,val
14,8,117
1,2,90
4,0,74
4,9,74
12,0,20
10,5,4
14,5,3989
5,10,32
4,12,125
10,2,141
12,5,181
7,15,53
4,2,254
11,14,16
13,5,652
13,9,36
11,13,37
2,7,18
2,11,54
13,4,225
9,6,46
9,15,48
13,10,21
15,5,143
13,6,130
9,13,38
4,11,15
8,14,20
7,7,220
6,9,67
13,7,92
11,3,134
14,10,17
11,7,51
0,13,8
5,2,71
5,0,136
6,14,68
3,12,47
0,3,20
5,11,28
5,6,448
15,11,9
0,11,6
10,6,3
6,10,151
12,12,38
11,9,86
14,0,107
10,12,89
0,14,185
8,2,225
13,8,68
3,3,64
3,14,29
12,11,44
10,13,72
9,4,363
6,3,483
5,4,3638
6,13,39
10,11,65
2,10,61
14,6,85
5,12,12
8,7,43
11,10,53
3,7,10
9,5,49
4,8,54
6,4,1302
5,3,28905
15,6,89
2,0,10
2,8,48
3,11,105
9,3,2347
4,15,16
6,0,6
6,2,75
12,6,16
5,15,103
4,3,371
1,14,71
3,9,43
0,6,1587
13,2,17
9,0,7
9,11,178
7,2,128
0,7,57
10,9,143
4,14,54
4,5,248
11,0,93
9,9,74
6,15,91
8,10,103
10,8,92
9,1,76
10,3,288
6,11,29
11,4,113
8,4,385
11,2,150
3,5,83
8,9,93
9,7,36
5,14,84
6,12,58
3,4,95
9,2,92
8,15,56
11,1,12
14,12,19
9,12,2809
15,7,44
12,10,32
4,6,124
1,7,93
5,13,21
14,9,51
0,2,11
0,1,22
7,9,1627
15,2,37
11,11,98
2,6,59
12,4,43
6,1,25
8,0,9
7,12,191
2,1,653
2,4,75
5,9,28
15,8,44
7,1,6
7,4,263
12,3,28
10,15,42
3,1,212
8,12,3047
4,10,52
7,13,50
6,8,46
11,15,19
1,13,21
15,4,59
9,10,86
5,7,112
14,11,6
3,15,20
9,14,41
1,8,26
1,4,15
2,3,11
7,11,41
9,8,64
7,8,122
14,7,23
2,5,58
5,8,107
7,10,19
0,10,65
11,5,75
4,13,37
10,10,60
1,11,6
6,6,101
4,4,443
8,13,103
2,9,8
13,11,13
1,10,77
3,13,49
2,12,20
8,1,38
14,1,16
13,3,36
14,4,2149
0,4,89
8,3,4787
6,5,713
15,0,4
11,8,43
5,5,1796
3,8,23
12,2,13
10,0,99
10,7,24
12,8,59
12,7,54
2,15,165
13,12,8
2,14,34
3,10,1886
10,14,35
0,0,17
1,6,176
15,3,76
4,7,42
0,9,11
2,13,68
3,2,452
12,1,3
7,14,15
3,6,64
10,1,11
15,9,17
7,5,226
11,6,102
6,7,775
12,9,27
2,2,652
4,1,66
1,3,144
14,2,27
0,15,304
14,3,21
10,4,139
8,5,84
7,6,116
13,1,1
1,15,79
7,3,307
8,11,164
1,0,4
8,6,51
0,5,263
13,0,50
11,12,16
5,1,57
8,8,45
