x,y,TOT_P,avg_time_nearest_h
11,93,17,NA
11,115,37,NA
11,123,22,NA
11,124,89,NA
12,0,449,NA
12,1,125,NA
12,3,25,NA
12,4,39,NA
12,5,9,NA
12,6,287,NA
12,7,100,NA
12,8,28,NA
12,9,84,NA
12,10,115,NA
12,11,760,NA
12,12,220,NA
12,13,4939,NA
12,14,5264,NA
12,15,3479,NA
12,16,1642,NA
12,24,2232,NA
12,25,3091,NA
12,26,2413,NA
12,27,364,NA
12,28,386,NA
12,29,1317,NA
12,30,2609,NA
12,31,5379,NA
12,32,2313,NA
12,33,2702,NA
12,34,5037,NA
12,35,3422,NA
12,36,3817,NA
12,37,4407,NA
12,38,3644,NA
12,39,4922,NA
12,40,3778,NA
12,41,1476,NA
12,42,839,NA
12,43,1486,NA
12,44,67,NA
12,66,99,NA
12,67,18,NA
12,70,93,NA
12,71,260,NA
12,72,43,NA
12,73,42,NA
12,74,109,NA
12,75,43,NA
12,78,5,NA
12,82,30,NA
12,83,12,NA
12,86,11,NA
12,90,6,NA
12,94,28,NA
12,127,21,NA
13,0,84,NA
13,1,541,NA
13,2,82,NA
13,3,97,NA
13,4,32,NA
13,5,81,NA
13,6,18,NA
13,7,112,NA
13,8,16,NA
13,9,184,NA
13,10,481,NA
13,11,107,NA
13,12,14,NA
13,13,681,NA
13,14,538,NA
13,15,2719,NA
13,16,4050,NA
13,17,272,NA
13,23,547,NA
13,24,2645,NA
13,25,1965,NA
13,26,741,NA
13,28,62,NA
13,29,120,NA
13,30,1245,NA
13,31,2511,NA
13,32,185,NA
13,33,1643,NA
13,34,4877,NA
13,35,2093,NA
13,36,883,NA
13,37,1993,NA
13,38,3466,NA
13,39,3354,NA
13,40,3935,NA
13,41,1233,NA
13,42,1349,NA
13,43,5580,NA
13,44,4269,NA
13,45,90,NA
13,67,6,NA
13,68,91,NA
13,69,111,NA
13,71,233,NA
13,72,171,NA
13,73,281,NA
13,74,850,NA
13,75,45,NA
13,76,3,NA
13,77,3,NA
13,78,3,NA
13,82,3,NA
13,83,16,NA
13,84,24,NA
13,86,15,NA
13,87,16,NA
13,88,12,NA
13,94,9,NA
13,96,6,NA
13,124,2,NA
14,0,121,NA
14,1,1042,NA
14,2,2660,NA
14,3,489,NA
14,5,103,NA
14,6,56,NA
14,7,73,NA
14,8,94,NA
14,9,315,NA
14,10,39,NA
14,11,17,NA
14,12,12,NA
14,14,33,NA
14,15,366,NA
14,16,3431,NA
14,17,280,NA
14,23,1437,NA
14,24,1371,NA
14,25,6,NA
14,26,59,NA
14,27,15,NA
14,28,19,NA
14,29,292,NA
14,30,1186,NA
14,31,178,NA
14,32,1199,NA
14,33,477,NA
14,34,1736,NA
14,35,2963,NA
14,36,2493,NA
14,37,2208,NA
14,38,2602,NA
14,39,4724,NA
14,40,4476,NA
14,41,429,NA
14,42,39,NA
14,43,2570,NA
14,44,6373,NA
14,45,6,NA
14,69,257,NA
14,70,0,NA
14,71,22,NA
14,72,2,NA
14,73,432,NA
14,74,777,NA
14,75,227,NA
14,76,42,NA
14,78,5,NA
14,79,34,NA
14,80,7,NA
14,81,13,NA
14,84,8,NA
14,85,4,NA
14,86,0,NA
14,87,6,NA
14,89,8,NA
14,97,3,NA
14,98,0,NA
14,126,14,NA
15,0,15,NA
15,1,638,NA
15,2,1581,NA
15,3,3033,NA
15,4,1817,NA
15,5,160,NA
15,6,75,NA
15,7,541,NA
15,8,49,NA
15,9,231,NA
15,10,284,NA
15,12,5,NA
15,13,2,NA
15,14,1,NA
15,15,7,NA
15,16,635,NA
15,17,188,NA
15,23,2743,NA
15,24,1161,NA
15,25,95,NA
15,26,6,NA
15,27,0,NA
15,28,247,NA
15,29,158,NA
15,31,0,NA
15,32,77,NA
15,33,131,NA
15,34,783,NA
15,35,3210,NA
15,36,2154,NA
15,37,145,NA
15,38,2522,NA
15,39,3074,NA
15,40,0,NA
15,44,2938,NA
15,45,573,NA
15,69,6,NA
15,70,6,NA
15,71,31,NA
15,73,1650,NA
15,74,2097,NA
15,75,3655,NA
15,76,700,NA
15,77,41,NA
15,78,9,NA
15,79,82,NA
15,80,16,NA
15,81,6,NA
15,82,55,NA
15,85,5,NA
15,89,13,NA
15,99,10,NA
15,122,6,NA
16,0,0,NA
16,1,76,NA
16,2,44,NA
16,3,3899,NA
16,4,3700,NA
16,5,2696,NA
16,6,90,NA
16,7,21,NA
16,8,81,NA
16,9,50,NA
16,10,2,NA
16,11,3,NA
16,12,4,NA
16,13,4,NA
16,14,4,NA
16,15,183,NA
16,16,1890,NA
16,17,945,NA
16,18,0,NA
16,23,828,NA
16,24,1368,NA
16,25,19,NA
16,26,135,NA
16,27,11,NA
16,28,0,NA
16,29,120,NA
16,31,1,NA
16,32,33,NA
16,33,16,NA
16,35,154,NA
16,36,196,NA
16,37,62,NA
16,38,17,NA
16,39,185,NA
16,40,4,NA
16,41,13,NA
16,43,2,NA
16,44,1127,NA
16,45,122,NA
16,71,213,NA
16,72,178,NA
16,73,104,NA
16,74,404,NA
16,75,1580,NA
16,76,59,NA
16,77,36,NA
16,78,10,NA
16,79,3,NA
16,80,22,NA
16,82,23,NA
16,83,10,NA
16,84,6,NA
16,85,2,NA
16,86,10,NA
16,90,15,NA
16,109,10,NA
16,117,0,NA
16,126,19,NA
17,0,18,NA
17,1,9,NA
17,2,924,NA
17,3,1214,NA
17,4,1595,NA
17,5,446,NA
17,6,30,NA
17,7,15,NA
17,8,84,NA
17,9,5,NA
17,12,5,NA
17,13,1,NA
17,14,71,NA
17,15,187,NA
17,16,50,NA
17,17,98,NA
17,18,60,NA
17,23,0,NA
17,24,59,NA
17,25,8,NA
17,26,74,NA
17,27,255,NA
17,28,0,NA
17,29,0,NA
17,30,0,NA
17,32,648,NA
17,33,47,NA
17,34,23,NA
17,35,346,NA
17,36,77,NA
17,37,34,NA
17,38,1377,NA
17,39,27,NA
17,40,54,NA
17,41,23,NA
17,42,19,NA
17,43,52,NA
17,44,1441,NA
17,45,447,NA
17,73,27,NA
17,74,226,NA
17,75,70,NA
17,76,68,NA
17,77,5,NA
17,78,2,NA
17,79,12,NA
17,80,7,NA
17,81,41,NA
17,82,78,NA
17,83,52,NA
17,84,0,NA
17,85,55,NA
17,86,27,NA
17,88,4,NA
17,90,8,NA
17,91,54,NA
17,93,7,NA
17,111,12,NA
17,117,42,NA
17,118,10,NA
17,120,4,NA
17,121,401,NA
17,122,30,NA
17,123,98,NA
17,124,35,NA
18,0,329,NA
18,1,0,NA
18,2,442,NA
18,3,663,NA
18,4,25,NA
18,5,10,NA
18,6,868,NA
18,7,84,NA
18,8,261,NA
18,9,4,NA
18,10,14,NA
18,11,21,NA
18,12,26,NA
18,13,93,NA
18,14,323,NA
18,15,26,NA
18,17,22,NA
18,18,30,NA
18,23,194,NA
18,24,258,NA
18,25,53,NA
18,26,116,NA
18,27,828,NA
18,28,0,NA
18,29,0,NA
18,30,0,NA
18,31,97,NA
18,32,161,NA
18,33,172,NA
18,34,18,NA
18,35,95,NA
18,37,94,NA
18,38,862,NA
18,39,503,NA
18,40,246,NA
18,41,969,NA
18,42,153,NA
18,43,529,NA
18,44,1272,NA
18,45,337,NA
18,74,78,NA
18,75,5,NA
18,76,82,NA
18,77,38,NA
18,78,3,NA
18,79,397,NA
18,80,54,NA
18,81,93,NA
18,83,10,NA
18,84,5,NA
18,85,25,NA
18,86,12,NA
18,87,6,NA
18,89,7,NA
18,90,15,NA
18,91,14,NA
18,92,6,NA
18,110,6,NA
18,111,93,NA
18,112,72,NA
18,113,2,NA
18,114,60,NA
18,116,15,NA
18,118,16,NA
18,120,8,NA
18,121,82,NA
18,124,23,NA
18,125,17,NA
19,0,90,NA
19,1,9,NA
19,2,228,NA
19,3,94,NA
19,4,53,NA
19,5,99,NA
19,6,2244,NA
19,7,2483,NA
19,8,226,NA
19,9,48,NA
19,11,22,NA
19,12,236,NA
19,14,81,NA
19,15,7,NA
19,16,41,NA
19,17,66,NA
19,18,90,NA
19,24,2967,NA
19,25,6,NA
19,26,45,NA
19,27,380,NA
19,28,554,NA
19,29,239,NA
19,31,22,NA
19,33,25,NA
19,34,2,NA
19,35,23,NA
19,36,15,NA
19,37,72,NA
19,38,43,NA
19,39,91,NA
19,40,35,NA
19,41,83,NA
19,42,49,NA
19,43,39,NA
19,44,60,NA
19,45,75,NA
19,78,0,NA
19,79,29,NA
19,80,14,NA
19,81,23,NA
19,82,52,NA
19,83,20,NA
19,84,5,NA
19,85,0,NA
19,86,7,NA
19,92,9,NA
19,93,84,NA
19,95,6,NA
19,115,52,NA
19,118,5,NA
19,119,6,NA
19,120,282,NA
19,121,117,NA
19,123,14,NA
19,127,72,NA
20,0,472,NA
20,1,560,NA
20,2,38,NA
20,3,57,NA
20,4,82,NA
20,5,58,NA
20,6,1529,NA
20,7,1172,NA
20,8,505,NA
20,10,12,NA
20,11,62,NA
20,12,6,NA
20,14,75,NA
20,15,146,NA
20,16,62,NA
20,17,148,NA
20,18,83,NA
20,23,307,NA
20,24,1511,NA
20,25,80,NA
20,26,322,NA
20,27,1394,NA
20,28,2996,NA
20,29,433,NA
20,30,247,NA
20,31,43,NA
20,32,51,NA
20,33,48,NA
20,35,0,NA
20,36,67,NA
20,37,152,NA
20,38,60,NA
20,39,19,NA
20,40,47,NA
20,41,43,NA
20,42,22,NA
20,43,50,NA
20,44,23,NA
20,45,24,NA
20,75,8,NA
20,79,3,NA
20,80,16,NA
20,81,15,NA
20,82,92,NA
20,83,52,NA
20,84,4,NA
20,91,9,NA
20,92,4,NA
20,93,21,NA
20,94,624,NA
20,99,0,NA
20,101,9,NA
20,103,20,NA
20,113,10,NA
20,115,43,NA
20,116,10,NA
20,117,9,NA
20,119,5,NA
20,120,525,NA
20,121,323,NA
20,123,86,NA
21,0,1415,NA
21,1,4243,NA
21,2,34,NA
21,5,28,NA
21,6,212,NA
21,7,38,NA
21,8,76,NA
21,9,63,NA
21,10,839,NA
21,11,151,NA
21,12,2,NA
21,13,3,NA
21,14,37,NA
21,15,636,NA
21,16,57,NA
21,17,745,NA
21,18,1983,NA
21,19,726,NA
21,23,188,NA
21,24,2697,NA
21,25,331,NA
21,26,1301,NA
21,27,3496,NA
21,28,1193,NA
21,29,19,NA
21,31,0,NA
21,33,471,NA
21,34,10,NA
21,35,100,NA
21,36,24,NA
21,38,11,NA
21,39,9,NA
21,41,31,NA
21,42,60,NA
21,43,483,NA
21,44,125,NA
21,45,26,NA
21,70,11,NA
21,71,5,NA
21,73,31,NA
21,75,6,NA
21,79,24,NA
21,80,124,NA
21,81,25,NA
21,82,24,NA
21,84,2,NA
21,85,25,NA
21,93,22,NA
21,94,48,NA
21,95,11,NA
21,96,0,NA
21,97,22,NA
21,100,10,NA
21,103,11,NA
21,119,249,NA
21,120,2534,NA
21,121,100,NA
21,122,116,NA
22,0,874,NA
22,1,3552,NA
22,2,571,NA
22,3,5,NA
22,4,7,NA
22,5,149,NA
22,6,154,NA
22,7,14,NA
22,10,536,NA
22,11,81,NA
22,12,96,NA
22,13,37,NA
22,14,75,NA
22,15,1605,NA
22,16,1742,NA
22,17,468,NA
22,18,325,NA
22,19,53,NA
22,23,1,NA
22,24,107,NA
22,26,5,NA
22,27,964,NA
22,28,69,NA
22,29,23,NA
22,32,25,NA
22,33,399,NA
22,34,122,NA
22,35,346,NA
22,36,198,NA
22,37,45,NA
22,38,74,NA
22,40,35,NA
22,41,67,NA
22,42,93,NA
22,43,315,NA
22,44,416,NA
22,71,933,NA
22,72,420,NA
22,73,98,NA
22,74,6,NA
22,76,13,NA
22,77,17,NA
22,79,83,NA
22,80,127,NA
22,81,18,NA
22,82,10,NA
22,83,4,NA
22,85,25,NA
22,86,19,NA
22,87,15,NA
22,88,38,NA
22,90,10,NA
22,91,9,NA
22,94,19,NA
22,96,6,NA
22,97,2,NA
22,98,1,NA
22,99,51,NA
22,100,5,NA
22,101,4,NA
22,102,5,NA
22,103,19,NA
22,119,87,NA
22,120,1125,NA
22,122,6,NA
23,0,2743,NA
23,1,4035,NA
23,2,3541,NA
23,3,6,NA
23,4,418,NA
23,5,468,NA
23,6,2,NA
23,7,10,NA
23,8,12,NA
23,9,156,NA
23,10,0,NA
23,12,18,NA
23,15,68,NA
23,16,76,NA
23,17,91,NA
23,19,18,NA
23,20,0,NA
23,24,303,NA
23,25,740,NA
23,26,782,NA
23,27,14,NA
23,28,107,NA
23,29,34,NA
23,32,87,NA
23,33,15,NA
23,34,14,NA
23,35,1113,NA
23,36,41,NA
23,37,63,NA
23,38,38,NA
23,40,30,NA
23,42,56,NA
23,43,267,NA
23,69,0,NA
23,70,8,NA
23,71,376,NA
23,72,29,NA
23,73,15,NA
23,74,4,NA
23,75,14,NA
23,76,29,NA
23,78,0,NA
23,79,20,NA
23,80,308,NA
23,81,114,NA
23,85,15,NA
23,86,21,NA
23,87,9,NA
23,88,42,NA
23,90,15,NA
23,94,2,NA
23,95,4,NA
23,98,9,NA
23,99,29,NA
23,100,31,NA
23,101,222,NA
23,120,45,NA
24,0,3690,NA
24,1,1520,NA
24,2,567,NA
24,3,160,NA
24,4,129,NA
24,5,2316,NA
24,6,408,NA
24,7,36,NA
24,8,108,NA
24,9,219,NA
24,11,6,NA
24,12,8,NA
24,13,66,NA
24,14,4,NA
24,15,395,NA
24,16,6,NA
24,17,1194,NA
24,18,611,NA
24,19,90,NA
24,20,131,NA
24,21,11,NA
24,23,52,NA
24,24,25,NA
24,25,219,NA
24,26,23,NA
24,27,14,NA
24,28,14,NA
24,29,12,NA
24,30,106,NA
24,33,32,NA
24,34,125,NA
24,35,11,NA
24,36,1,NA
24,37,21,NA
24,40,101,NA
24,41,38,NA
24,44,7,NA
24,52,45,NA
24,53,107,NA
24,54,2,NA
24,55,762,NA
24,56,672,NA
24,71,145,NA
24,72,346,NA
24,73,102,NA
24,74,246,NA
24,75,31,NA
24,76,28,NA
24,77,17,NA
24,81,23,NA
24,82,40,NA
24,83,18,NA
24,87,6,NA
24,89,5,NA
24,92,2,NA
24,93,10,NA
24,94,16,NA
24,95,63,NA
24,97,4,NA
24,99,16,NA
24,100,26,NA
24,101,37,NA
24,102,10,NA
24,103,20,NA
24,104,27,NA
24,109,4,NA
24,118,32,NA
25,0,24,NA
25,1,48,NA
25,2,94,NA
25,3,17,NA
25,5,105,NA
25,6,71,NA
25,7,162,NA
25,8,72,NA
25,9,786,NA
25,12,326,NA
25,13,2481,NA
25,14,48,NA
25,15,86,NA
25,16,33,NA
25,17,24,NA
25,18,1320,NA
25,19,1181,NA
25,20,2258,NA
25,21,41,NA
25,25,562,NA
25,26,22,NA
25,27,36,NA
25,28,8,NA
25,29,6,NA
25,30,0,NA
25,31,3,NA
25,32,179,NA
25,34,8,NA
25,39,34,NA
25,40,56,NA
25,42,13,NA
25,44,34,NA
25,45,23,NA
25,48,14,NA
25,49,10,NA
25,50,37,NA
25,51,40,NA
25,52,4,NA
25,53,344,NA
25,54,218,NA
25,55,1782,NA
25,56,4807,NA
25,57,2127,NA
25,58,580,NA
25,70,12,NA
25,71,595,NA
25,72,432,NA
25,73,57,NA
25,74,116,NA
25,75,46,NA
25,76,43,NA
25,78,29,NA
25,80,4,NA
25,81,70,NA
25,82,50,NA
25,83,59,NA
25,84,8,NA
25,87,15,NA
25,88,6,NA
25,91,15,NA
25,92,31,NA
25,93,83,NA
25,94,231,NA
25,95,50,NA
25,97,5,NA
25,98,20,NA
25,99,83,NA
25,100,18,NA
25,101,14,NA
25,102,38,NA
25,103,197,NA
25,104,294,NA
25,105,31,NA
25,114,50,NA
25,115,52,NA
25,117,22,NA
25,119,10,NA
25,120,24,NA
25,121,40,NA
26,0,217,NA
26,1,343,NA
26,2,46,NA
26,3,18,NA
26,4,5,NA
26,5,39,NA
26,6,59,NA
26,7,38,NA
26,8,91,NA
26,9,343,NA
26,10,121,NA
26,11,5,NA
26,12,25,NA
26,13,178,NA
26,15,8,NA
26,17,32,NA
26,18,231,NA
26,19,13,NA
26,20,1494,NA
26,21,142,NA
26,24,7,NA
26,25,194,NA
26,26,9,NA
26,27,52,NA
26,28,12,NA
26,29,122,NA
26,30,70,NA
26,31,31,NA
26,32,464,NA
26,33,41,NA
26,35,152,NA
26,36,401,NA
26,38,27,NA
26,39,0,NA
26,40,13,NA
26,41,82,NA
26,42,3,NA
26,46,37,NA
26,47,10,NA
26,51,14,NA
26,52,326,NA
26,53,221,NA
26,54,6,NA
26,56,733,NA
26,57,1794,NA
26,58,7399,NA
26,71,588,NA
26,72,1203,NA
26,73,822,NA
26,76,87,NA
26,77,16,NA
26,78,140,NA
26,79,19,NA
26,80,36,NA
26,81,29,NA
26,82,53,NA
26,83,19,NA
26,85,0,NA
26,86,7,NA
26,87,22,NA
26,89,4,NA
26,90,4,NA
26,91,95,NA
26,92,13,NA
26,94,7,NA
26,95,17,NA
26,96,5,NA
26,97,39,NA
26,98,2,NA
26,99,20,NA
26,102,9,NA
26,103,4,NA
26,104,91,NA
26,120,76,NA
26,121,108,NA
27,0,113,NA
27,2,477,NA
27,3,1857,NA
27,4,878,NA
27,5,140,NA
27,6,4,NA
27,7,21,NA
27,8,102,NA
27,9,16,NA
27,10,424,NA
27,11,635,NA
27,12,47,NA
27,13,6,NA
27,14,2208,NA
27,15,348,NA
27,16,56,NA
27,17,47,NA
27,18,47,NA
27,19,248,NA
27,20,1055,NA
27,21,600,NA
27,22,48,NA
27,24,1165,NA
27,25,15,NA
27,26,61,NA
27,27,27,NA
27,28,182,NA
27,29,65,NA
27,30,273,NA
27,31,56,NA
27,32,3,NA
27,33,22,NA
27,34,35,NA
27,36,15,NA
27,38,65,NA
27,39,76,NA
27,40,46,NA
27,44,32,NA
27,45,34,NA
27,46,58,NA
27,47,34,NA
27,49,51,NA
27,50,282,NA
27,51,27,NA
27,52,241,NA
27,53,127,NA
27,54,8,NA
27,55,29,NA
27,56,8,NA
27,57,1355,NA
27,58,4997,NA
27,59,1500,NA
27,72,361,NA
27,73,782,NA
27,74,32,NA
27,75,29,NA
27,76,1,NA
27,77,30,NA
27,78,122,NA
27,85,25,NA
27,86,59,NA
27,87,35,NA
27,88,18,NA
27,89,17,NA
27,90,74,NA
27,91,18,NA
27,95,23,NA
27,96,21,NA
27,98,19,NA
27,99,56,NA
27,100,16,NA
27,101,45,NA
27,102,11,NA
27,120,74,NA
27,121,166,NA
28,0,111,NA
28,1,766,NA
28,2,1330,NA
28,3,1667,NA
28,4,74,NA
28,5,55,NA
28,6,59,NA
28,7,131,NA
28,8,115,NA
28,9,82,NA
28,10,2223,NA
28,11,1284,NA
28,12,161,NA
28,13,29,NA
28,14,6,NA
28,15,1819,NA
28,16,2295,NA
28,17,85,NA
28,18,56,NA
28,19,1888,NA
28,20,842,NA
28,21,615,NA
28,22,35,NA
28,23,8,NA
28,24,5178,NA
28,25,1464,NA
28,26,1643,NA
28,27,288,NA
28,28,17,NA
28,29,0,NA
28,30,73,NA
28,31,9,NA
28,32,72,NA
28,36,24,NA
28,37,194,NA
28,39,94,NA
28,40,32,NA
28,41,5,NA
28,42,143,NA
28,46,230,NA
28,47,67,NA
28,48,44,NA
28,49,34,NA
28,50,31,NA
28,54,5,NA
28,56,10,NA
28,57,876,NA
28,58,5025,NA
28,59,4262,NA
28,73,67,NA
28,74,84,NA
28,75,503,NA
28,76,28,NA
28,80,12,NA
28,81,4,NA
28,82,13,NA
28,86,10,NA
28,87,4,NA
28,88,79,NA
28,89,88,NA
28,90,17,NA
28,91,9,NA
28,94,0,NA
28,95,8,NA
28,98,114,NA
28,99,1039,NA
28,100,793,NA
28,101,14,NA
28,121,27,NA
28,122,39,NA
29,0,214,NA
29,1,163,NA
29,2,3111,NA
29,3,67,NA
29,4,1436,NA
29,5,247,NA
29,6,458,NA
29,7,249,NA
29,8,183,NA
29,9,314,NA
29,11,10,NA
29,12,95,NA
29,13,26,NA
29,14,353,NA
29,15,3925,NA
29,16,1927,NA
29,17,34,NA
29,18,30,NA
29,19,335,NA
29,20,446,NA
29,21,4300,NA
29,22,2790,NA
29,23,682,NA
29,24,2983,NA
29,25,2168,NA
29,26,4113,NA
29,27,547,NA
29,28,140,NA
29,29,112,NA
29,30,22,NA
29,31,53,NA
29,32,10,NA
29,34,159,NA
29,35,198,NA
29,36,116,NA
29,37,214,NA
29,38,261,NA
29,39,1960,NA
29,40,578,NA
29,41,13,NA
29,42,130,NA
29,43,58,NA
29,44,111,NA
29,45,106,NA
29,46,14,NA
29,47,2,NA
