x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,123,0,11.1,26
0,124,614,9.5,24
0,125,638,8.4,21
0,126,386,7,20
0,127,0,5.5,19
1,124,428,7.6,25
1,125,347,6.1,24
1,126,0,6.5,24
1,127,0,4.5,20
2,124,0,6.4,27
2,125,1044,4.8,26
2,126,396,3.1,24
2,127,164,2.3,20
3,125,705,2.5,24
3,126,382,1.1,22
3,127,382,2.1,20
4,124,0,7.6,28
4,125,129,3,24
4,126,180,2.7,23
4,127,706,1.9,22
5,124,3,7.1,28
5,125,0,6.5,27
5,126,30,10.1,32
5,127,87,7,27
6,126,86,6.2,28
6,127,116,4.8,28
7,127,0,3.3,30
112,109,35,12,13
112,112,21,8.4,10
113,113,3,8.7,10
113,114,33,8,10
114,109,25,7.6,9
114,110,1,5.6,7
114,113,10,5.9,8
114,114,380,4.8,7
114,115,12,7.2,9
115,110,268,6.8,8
115,111,91,4.3,6
115,112,22,3.6,5
115,113,204,2.6,4
115,114,67,4.3,6
115,115,209,4.1,6
115,116,872,4.1,5
116,110,46,8.8,10
116,111,24,5.1,6
116,112,32,4.1,5
116,113,2550,1,2
116,114,44,1.5,3
116,117,1,5.7,7
117,111,0,6.4,7
117,112,88,3.4,4
117,113,24,2.5,3
117,115,0,6.3,9
117,116,0,6.3,8
117,117,7,6.5,8
118,111,6,6.6,9
118,112,133,4.2,5
118,113,3004,1.9,4
118,114,1,4.6,7
118,115,592,4.5,7
118,116,0,6.7,9
119,110,0,6.5,10
119,111,0,5.1,9
119,112,9,2.2,6
119,113,673,1.6,6
119,114,816,4.1,7
119,115,757,4.6,7
120,111,1,3.8,8
120,113,58,4.1,8
120,114,0,6,9
120,115,4,6.8,9
123,108,80,8.7,13
123,109,194,7.8,12
125,108,13,13,17
126,108,652,13.5,17
126,109,0,14.9,19
127,107,62,16.7,21
127,108,63,14.3,18
127,109,0,17.2,21
