x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
25,29,0,NA,NA
28,33,0,7.7,134
28,34,0,7.1,136
29,34,70,3,141
29,35,167,2.8,143
30,35,279,2.8,145
30,36,0,3.8,146
41,43,38,3.2,111
41,44,53,4.5,114
41,45,0,10.7,120
42,42,17,4.2,108
42,43,510,3,111
42,44,89,3.5,113
42,45,34,8.3,118
47,55,83,43,72
47,56,21,41.3,70
47,60,3,NA,NA
47,61,0,NA,NA
47,62,0,NA,NA
48,56,419,37.8,67
48,57,10,33.9,62
48,60,2,NA,NA
48,62,1,NA,NA
49,56,0,37,66
49,57,53,35.6,64
49,58,150,29.2,58
49,59,194,27.6,56
49,60,1,28.3,57
49,64,1,24.8,53
50,58,22,33.6,62
50,59,91,25,54
50,60,6,19.7,48
50,65,13,16.6,46
50,66,6,12.9,42
50,67,61,10.4,39
50,68,13,12.3,41
51,62,8,14.8,44
51,63,63,13.6,42
51,64,31,11.7,41
51,65,6,13.3,42
51,66,0,9.8,38
51,67,113,8.8,37
51,68,1,11.6,40
52,62,6,16.9,45
52,63,71,14.8,44
52,65,9,10.6,39
52,66,54,4.1,33
52,67,164,2.1,30
52,68,118,2.8,31
52,69,0,4.8,31
53,63,0,17,46
53,65,42,8.2,37
53,68,3,4.1,27
53,70,7,1.4,19
54,63,0,21.1,50
54,64,11,19.1,29
54,67,34,8.1,21
54,68,8,6.1,26
54,69,45,4.7,17
54,70,74,1.9,22
54,71,2,21.4,23
54,72,1,21.2,23
55,64,12,19,29
55,69,3,6.3,14
55,70,52,6.4,14
55,71,11,18.8,20
56,70,225,9.9,13
56,71,19,12.2,14
57,67,0,12.5,12
57,68,19,9.8,9
57,69,50,7.8,8
57,70,21,7.3,8
57,72,2,12,15
57,74,5,17.6,23
58,66,46,6.1,14
58,67,350,2.4,10
58,68,50,2.6,8
58,69,602,3,2
58,70,535,5,6
58,71,90,5.6,7
58,72,16,8.5,11
58,73,3,8.6,14
58,74,16,13.6,20
58,75,10,14.8,21
59,66,6,8.4,16
59,67,497,3.4,11
59,68,153,4.8,10
59,69,664,2.8,5
59,70,268,2.4,4
59,71,207,4.6,8
59,72,46,6.5,12
59,73,52,5.3,12
59,74,0,5.5,14
59,76,12,8.9,29
59,77,14,8.4,29
59,78,0,12,32
60,3,20,25.9,40
60,4,6,23.7,38
60,67,5,9.3,17
60,68,3,9.3,17
60,69,25,5.7,14
60,70,437,2.9,10
60,71,2471,2.8,9
60,72,308,4,10
60,73,74,2.4,12
60,74,7,4.3,15
60,76,91,4.1,25
60,77,46,4.2,25
60,80,13,17.1,36
61,67,8,11.5,20
61,68,37,6.7,15
61,69,109,5.1,14
61,70,125,3.7,12
61,71,325,2.6,11
61,72,22,3.7,12
61,73,120,3.4,14
61,74,188,3.5,15
61,75,45,5.4,17
61,76,138,1.2,21
61,77,51,2.3,23
61,79,12,11,30
61,80,59,12,31
62,2,3,14.1,28
62,4,21,11.3,36
62,68,16,12.7,21
62,69,130,8.2,17
62,70,8,8.5,17
62,71,5,5.6,14
62,74,19,6.4,20
62,75,122,4,18
62,76,239,1.5,19
62,77,3,1.1,20
62,78,27,7.2,26
62,79,3,11.4,30
63,2,25,4.9,30
63,3,43,4.8,30
63,4,3,7.3,32
63,68,0,9.8,18
63,69,19,9.8,18
63,70,16,8.7,17
63,71,130,6.6,15
63,72,93,5.9,15
63,76,27,3,22
63,77,206,2.9,22
63,78,15,7.4,26
63,79,7,10.1,29
64,0,0,NA,NA
64,1,3,9.9,24
64,2,29,4.6,26
64,3,370,3.3,28
64,4,14,3.9,28
64,69,9,6.3,19
64,70,4,4.7,20
64,71,198,2.9,17
64,72,13,7.1,17
64,73,0,14.8,24
64,74,3,15,25
64,76,7,5.9,24
64,77,79,4.3,23
64,78,9,5.5,25
64,79,0,10.4,29
64,80,31,13.1,32
64,81,1,23.9,43
65,0,13,NA,NA
65,1,92,5.4,22
65,2,42,4.3,27
65,3,88,4.9,29
65,4,0,9.4,33
65,5,5,9.1,33
65,24,14,NA,NA
65,25,0,44.3,45
65,69,0,4.5,23
65,70,749,2.9,22
65,71,258,2.1,19
65,72,0,5.9,18
65,73,2,9.8,19
65,74,30,12.6,22
65,75,3,15.3,25
65,76,24,11.9,28
65,77,11,7.9,27
65,78,0,9.8,29
65,79,23,9.6,28
65,80,23,11.7,31
65,81,9,17.4,36
65,82,3,19.1,38
66,0,734,3.1,20
66,1,745,5.1,23
66,2,0,7,30
66,3,35,8,31
66,4,2,11.7,36
66,5,65,11.1,35
66,6,2,22.5,47
66,16,0,NA,NA
66,17,3,NA,NA
66,74,21,16.2,26
66,75,0,14.2,24
66,76,4,13.4,32
66,77,3,17.2,36
66,78,42,13.2,32
66,79,20,12.5,32
66,80,0,13.9,33
66,81,8,14,33
66,82,9,17,36
67,0,145,3.7,26
67,1,0,9.1,29
67,3,7,10.8,34
67,5,38,12.3,36
67,11,0,NA,NA
67,17,5,NA,NA
67,74,44,21.2,32
67,77,3,13.4,33
67,78,21,14.2,34
67,79,18,14.8,34
67,80,5,17.3,36
67,81,9,21.5,40
67,82,11,19.4,38
68,0,2,6.1,28
68,1,4,7.4,29
68,6,57,15.9,40
68,30,85,1.4,47
68,31,3,NA,NA
68,74,10,18.3,32
68,75,2,16.6,38
68,77,7,13.4,36
68,78,11,11.9,36
68,79,3,14.6,37
68,80,13,18.4,37
68,81,6,19.4,38
69,1,1,9.4,32
69,30,1,NA,NA
69,31,3,NA,NA
69,32,0,NA,NA
69,74,4,14.5,35
69,75,21,13.7,37
69,76,4,12.1,38
69,78,26,11,38
69,79,18,8.9,38
69,80,11,5.5,50
69,81,3,7,52
69,82,8,8.4,55
70,8,3,27.6,52
70,15,0,5.5,83
70,16,0,5.1,83
70,31,2,NA,NA
70,32,12,NA,NA
70,76,10,11.1,40
70,77,7,10.5,41
70,78,0,6.8,41
70,79,0,9.3,41
70,80,9,3.1,48
70,81,2,8.3,53
70,82,9,5.7,53
71,5,0,21.8,47
71,6,26,15.2,45
71,8,7,30.9,55
71,9,4,32.1,57
71,15,74,3.3,81
71,16,143,3.7,83
71,17,20,6.1,85
71,23,4,NA,NA
71,24,1,NA,NA
71,77,0,7.8,42
71,78,3,5.8,42
71,79,7,4.3,46
71,81,69,1.9,49
71,82,31,2.7,50
72,6,22,13.9,46
72,7,21,19.8,50
72,8,5,33.7,58
72,9,47,19.2,57
72,10,283,2.7,58
72,13,2,9.8,72
72,14,57,7,71
72,15,2,6,75
72,17,17,8,87
72,72,501,22.9,67
72,76,8,14.5,54
72,79,6,6.8,49
72,81,38,2.4,50
73,7,2,10.5,49
73,8,15,8.9,52
73,9,20,5.7,54
73,10,336,1.8,58
73,11,15,3.3,60
73,12,59,6.6,63
73,13,10,8.2,68
73,14,0,6,70
73,15,61,3.3,74
73,16,53,2.5,75
73,72,9,20.5,64
73,75,11,10.1,54
73,76,2,10.1,50
73,77,29,9.1,49
73,78,19,7.6,46
73,79,3,8.3,48
73,80,4,6.8,50
73,96,1,NA,NA
74,8,0,11.8,51
74,10,8,19.8,59
74,11,6,22.7,61
74,15,0,3.3,78
74,16,65,4.5,75
74,17,0,4.4,74
74,77,33,10.4,50
74,78,0,10.3,50
74,79,86,3.4,51
74,80,87,2.7,55
74,82,30,8.6,60
74,101,13,10,83
75,6,1,19.6,58
75,7,13,17.3,56
75,10,0,20.8,60
75,15,16,7.8,69
75,74,44,10.9,63
75,75,114,7.8,60
75,78,0,16,56
75,79,39,0.8,52
75,80,0,2.3,54
75,85,0,7.7,62
75,97,3,4.7,87
75,98,194,3.6,84
75,99,94,4.7,81
75,100,70,5.9,80
75,101,46,4.4,78
75,102,28,4.3,78
75,105,0,9.3,77
75,107,32,14.7,83
76,7,0,22.8,62
76,8,1,15.5,56
76,11,0,12.3,57
76,12,2,10.6,55
76,13,21,12.8,57
76,14,1,14.5,59
76,16,8,10.9,66
76,17,0,12.1,67
76,29,2,NA,NA
76,30,36,NA,NA
76,74,10,2.2,62
76,75,325,3,62
76,76,42,4.1,60
76,83,0,12.3,63
76,85,246,4.1,60
76,97,135,3.8,87
76,98,477,2.8,84
76,99,7,7,83
76,100,12,5,78
76,101,148,2.9,77
76,102,383,2.3,75
76,103,3,4.4,74
76,105,6,6.8,75
76,106,17,11.6,80
76,107,8,14.3,82
77,8,8,13.1,57
77,9,0,12.3,57
77,10,8,11.5,56
77,11,16,11.3,56
77,12,20,7.7,52
77,14,2,15.4,60
77,15,2,14.7,63
77,16,1,14.5,64
77,17,1,16,65
77,18,0,16.7,71
77,19,16,19.3,74
77,75,620,4.9,65
77,76,251,2.5,63
77,82,5,6.8,52
77,83,12,10.6,62
77,85,64,2.3,58
77,86,30,2.2,57
77,97,12,5.3,87
77,98,22,6.5,86
77,101,45,3.2,77
77,102,3,2.7,75
77,103,34,2.9,71
77,104,20,3,71
77,105,2,4.1,72
77,108,5,19.1,88
77,109,11,20.7,89
78,10,3,10.1,55
78,11,2,9,53
78,12,15,8.4,53
78,13,5,2.6,48
78,14,114,2.5,48
78,15,94,4,47
78,16,1,5.5,46
78,19,0,22.5,77
78,23,12,4.6,6
78,75,1070,1.5,65
78,76,228,2.8,61
78,77,54,6.3,62
78,81,0,9.4,49
78,82,28,9.1,51
78,86,15,4.9,56
78,87,5,10.8,49
78,98,59,8.1,84
78,99,1,7.9,82
78,100,16,9.1,78
78,101,22,5.7,75
78,102,23,5.4,73
78,103,17,3.7,72
78,104,155,1.6,70
78,105,103,4.3,71
78,108,1,15.8,74
79,12,24,9.7,54
79,13,0,3.7,48
79,14,0,2.4,45
79,15,26,4.3,44
79,16,10,8,48
79,18,2,22.8,49
79,19,2,15.8,42
79,20,37,15.1,41
79,23,0,7.3,9
79,24,6179,2.8,4
79,25,156,3.5,7
79,30,6,NA,NA
79,31,0,NA,NA
79,32,0,NA,NA
79,76,4,3.3,60
79,77,3749,2.8,59
79,78,98,5.7,62
79,85,3,10.2,53
79,86,1,9.4,52
79,87,2,11.8,48
79,95,5,15.3,20
79,98,26,10.8,83
79,99,59,10.7,81
79,100,42,9.9,79
79,101,12,9.5,79
79,102,0,10.7,78
79,103,2,7.9,75
79,104,43,2.7,68
79,105,71,4.8,66
79,106,5,7.1,65
79,107,3,11.4,69
79,108,2,14.7,73
80,13,13,14.9,60
80,14,1,15,60
80,19,19,21,47
80,20,11,16.4,43
80,23,24,3.4,5
80,24,8221,1.4,2
80,25,7348,3.1,7
80,26,565,3.4,8
80,77,832,2.5,57
80,78,0,3.2,57
80,79,0,3.2,53
80,81,1,9.5,46
80,82,0,9.4,46
80,88,35,14.4,45
80,93,0,10.6,23
80,94,22,12.3,23
80,95,0,15.7,18
80,96,24,13.8,16
80,100,2,14.5,83
80,101,10,12.4,81
80,102,2,7.3,70
80,103,8,8.2,72
80,104,3,5.8,67
80,105,11,6.8,63
80,106,34,7.3,65
80,107,1,10.3,69
81,19,12,21.3,47
81,20,4,21.5,48
81,23,0,2.2,6
81,24,5952,3.4,5
81,25,1233,4.9,7
81,26,1228,4,9
81,27,56,4.4,11
81,72,2,3.8,69
81,73,0,3.7,69
81,77,2,7,53
81,78,26,5.7,51
81,79,1,8.1,48
81,80,1,9,47
81,82,9,6.9,44
81,87,3,17.2,43
81,88,4,16.7,39
81,92,0,7.9,21
81,93,50,8.6,22
81,94,0,9.2,22
81,96,55,11.4,14
81,97,0,12.7,15
81,101,11,14.3,77
81,102,34,11.3,74
81,103,6,8.4,70
81,105,1,7.1,61
81,106,3,11,65
81,109,0,NA,NA
81,110,1,NA,NA
82,17,0,11.2,37
82,19,35,13.3,39
82,20,9,18.8,44
82,21,29,6.8,33
82,22,6,10.6,37
82,24,3634,3.9,8
82,25,10,6.9,9
82,26,7,9.9,13
82,27,10,7.3,13
82,28,46,7.1,15
82,73,198,1.2,72
82,78,7,7.3,52
82,80,12,10.4,47
82,82,50,6.7,43
82,83,14,3.3,40
82,84,56,1.4,38
82,85,0,21,38
82,86,2,19.6,36
82,87,6,16.2,33
82,88,70,15.5,32
82,92,131,5.5,19
82,93,12,8.8,22
82,95,12,12.9,15
82,96,32,8.9,11
82,98,2,11.3,18
82,101,2,16.1,78
82,109,1,NA,NA
82,110,0,NA,NA
83,19,29,9.4,35
83,20,25,7.7,33
83,21,5,6.6,32
83,22,74,4.3,31
83,24,2561,3.2,8
83,25,2981,3.5,10
83,26,10,9.8,12
83,27,14,11.2,15
83,28,57,5.7,16
83,29,91,4.9,17
83,30,0,3.2,17
83,77,1,NA,NA
83,82,11,7.1,43
83,83,75,4.7,41
83,84,67,1.8,36
83,87,0,12.1,29
83,88,10,12.6,29
83,92,1548,2.8,16
83,96,29,7.3,10
83,98,37,8,19
83,99,29,10.8,22
83,100,20,12.2,24
83,108,1,12.1,56
83,109,0,NA,NA
83,113,6,NA,NA
84,9,35,22.1,76
84,10,57,22.7,77
84,11,24,27.3,82
84,13,1,29,83
84,19,13,8.4,34
84,20,32,6.1,32
84,21,26,3.1,29
84,22,162,2.4,29
84,24,80,3.5,11
84,25,3394,2.1,11
84,26,1,5.6,13
84,27,28,8.8,16
84,29,8,3.2,18
84,30,336,2.1,20
84,31,82,5.5,25
84,32,1,8,27
84,54,2,NA,NA
84,77,0,64.8,84
84,78,1,63.7,83
84,85,1,4.4,33
84,86,1,4.8,34
84,87,0,12.8,29
84,88,43,11.7,28
84,92,654,3,13
84,95,96,11.6,14
84,96,392,4.5,7
84,97,104,4.3,15
84,98,54,4.8,16
84,99,6,5.9,17
84,100,2,13.2,25
84,108,0,19.2,54
84,109,3,20.1,55
84,113,20,NA,NA
85,9,149,20.1,74
85,10,0,20.7,75
85,20,1,3.8,29
85,21,187,3.3,29
85,22,212,4,27
85,25,293,4.3,12
85,26,36,7,15
85,27,12,9.5,17
85,30,35,2.5,21
85,31,88,4,23
85,36,0,5.9,40
85,37,0,5.6,40
85,55,3,29.6,140
85,77,9,69,89
85,81,2,55,75
85,89,5,11.6,31
85,90,2,15.6,35
85,92,86,4.6,12
85,95,843,3.1,3
85,96,1182,2.3,4
85,97,370,1.6,11
85,98,0,3.6,15
85,100,7,14.1,25
85,101,23,16.1,28
85,107,1,13.3,48
85,108,11,15.4,51
85,109,0,23.2,58
85,112,1,41.2,76
85,118,0,16,78
85,119,21,29.2,91
85,120,0,29.2,91
86,1,2,17.6,91
86,8,0,22.5,76
86,9,40,18.8,73
86,20,44,7.8,34
86,21,7,4.5,30
86,22,67,4.3,23
86,23,20,7.6,24
86,25,12,3.8,15
86,26,5,6.1,16
86,31,0,5.3,24
86,34,5,11.4,34
86,36,36,7,43
86,37,58,4.6,43
86,38,4,2.9,46
86,46,1,NA,NA
86,49,88,4.1,151
86,50,138,2.3,150
86,54,4,25.6,136
86,55,82,30,140
86,77,3,72.3,92
86,81,3,50.9,71
86,89,0,12.4,31
86,90,6,15.9,35
86,92,16,5.7,10
86,93,35,6.8,9
86,94,31,8.8,9
86,95,227,4.4,4
86,96,696,3.8,5
86,97,75,4,9
86,98,0,16.1,20
86,101,20,18.3,31
86,107,5,13.1,48
86,108,0,20.7,55
86,109,14,22.7,58
86,110,21,29.7,65
86,114,13,7,65
86,115,101,5.6,67
86,116,56,5.3,67
86,119,3,23.5,85
87,0,13,11.7,86
