x,y,2006,2011,2018
88,68,35,0,0
88,25,221,313,280
88,69,82,0,0
88,26,110,25,21
88,49,574,652,630
88,114,17,20,20
88,70,13,0,7
88,50,568,800,784
88,73,0,20,18
88,51,72,6,6
88,52,14,0,0
88,75,0,0,7
88,32,66,85,76
88,12,2,28,22
88,56,12,0,6
88,57,19,0,0
88,13,1,0,0
88,58,22,0,0
88,15,10,0,0
88,59,112,22,24
88,0,20,0,0
88,2,24,0,0
88,124,0,5,4
88,3,17,0,0
88,5,32,0,0
88,6,212,318,286
88,60,641,1492,1650
88,61,118,178,197
88,62,4,0,0
88,64,62,0,0
88,65,19,0,0
89,44,2,0,0
89,45,39,0,0
89,24,1,0,0
89,25,20,0,0
89,47,26,0,16
89,48,15,23,22
89,49,16,14,19
89,52,8,0,0
89,53,96,0,0
89,54,6,0,0
89,77,0,0,19
89,12,175,196,164
89,13,20,0,19
89,57,9,0,0
89,58,127,0,0
89,59,205,66,73
89,38,4,0,0
89,19,86,74,63
89,0,3,0,0
89,1,16,0,0
89,2,8,0,0
89,3,7,0,0
89,124,0,7,6
89,125,0,2,2
89,126,0,6,5
89,6,20,14,14
89,9,23,0,0
89,60,501,1145,1276
89,61,92,0,0
89,62,30,0,0
89,64,239,219,228
89,20,42,25,21
89,65,755,1187,1195
110,67,0,0,6
110,27,5,12,9
110,115,2,0,0
110,71,0,0,25
110,52,0,13,12
110,53,201,119,111
110,54,438,483,458
110,55,19,0,0
110,33,15,0,0
110,56,10,0,0
110,79,4,0,0
110,16,58,49,42
110,0,34,0,13
110,121,1,0,0
110,1,16,0,0
110,122,1,0,0
110,2,13,60,60
110,3,124,14,15
110,103,9,0,0
110,4,504,1728,1703
110,5,408,267,258
110,104,3,0,0
110,6,216,27,26
110,105,4,0,0
110,7,23,0,0
110,9,33,4,4
110,62,13,0,0
110,63,258,197,177
111,68,0,0,60
111,69,33,0,0
111,29,1,0,0
111,110,0,0,3
111,111,39,0,0
111,112,0,0,7
111,113,36,0,0
111,114,42,62,66
111,115,1911,2186,2100
111,116,46,102,96
111,118,0,0,7
111,119,0,1,2
111,70,0,27,26
111,71,158,146,142
111,30,19,0,0
111,74,0,2,5
111,53,397,562,532
111,76,15,0,0
111,32,5,0,0
111,54,44,20,19
111,10,144,66,63
111,55,1,0,41
111,11,46,28,25
111,56,50,0,0
111,57,482,524,441
111,58,12,0,3
111,18,4,0,0
111,0,30,28,30
111,121,3,0,0
111,122,2,0,0
111,1,31,0,0
111,2,37,16,16
111,3,59,14,16
111,4,116,0,0
111,5,147,15,16
111,104,5,0,0
111,6,129,279,312
111,105,11,0,0
111,106,26,3,3
111,7,60,7,7
111,107,15,0,0
111,61,1,0,0
111,62,21,0,3
111,63,54,26,23
111,64,0,3,4
111,42,0,0,29
112,69,303,395,368
112,48,0,31,27
112,27,16,0,0
112,29,8,0,0
112,110,1,0,0
112,113,1,0,0
112,114,65,163,226
112,115,2307,2704,2547
112,116,397,369,397
112,117,263,161,401
112,70,113,35,33
112,71,34,23,22
112,74,152,228,215
112,30,3,0,0
112,53,7,0,0
112,31,2,2,2
112,54,6,0,0
112,32,42,0,0
112,10,278,380,355
112,77,28,0,0
112,11,98,89,80
112,56,8,38,31
112,12,40,0,0
112,57,176,190,159
112,13,0,60,54
112,58,11,16,13
112,17,2,0,0
112,18,105,123,96
112,0,3008,3793,4017
112,1,1573,2007,2042
112,2,17,0,0
112,3,12,0,0
112,124,37,0,0
112,4,7,0,0
112,5,267,445,561
112,104,2,0,0
112,105,57,158,138
112,6,101,2,2
112,7,138,760,658
112,8,25,9,8
112,80,11,15,13
112,9,19,8,0
112,60,0,0,10
112,61,28,0,0
112,62,31,7,6
112,40,364,368,283
112,65,18,0,0
113,67,19,0,0
113,68,6,0,0
113,69,26,40,36
113,47,5,0,3
113,26,14,0,0
113,27,25,0,0
113,110,77,42,37
113,111,5,38,33
113,112,28,51,48
113,113,84,150,161
113,115,8,0,1
113,116,16,10,25
113,117,2,0,0
113,70,1,0,0
113,74,256,201,181
113,31,2,0,0
113,75,32,0,0
113,10,0,11,9
113,32,105,107,97
113,54,4,0,0
113,55,15,0,0
113,78,0,7,6
113,56,4,0,0
113,79,16,0,0
113,36,7,2,2
113,18,3,0,0
113,0,606,171,172
113,1,23,70,2
113,2,30,0,0
113,124,23,27,30
113,3,62,0,0
113,4,28,0,0
113,5,46,25,21
113,6,110,66,56
113,127,10,70,15
113,7,1,0,0
113,106,3,0,0
113,8,19,18,15
113,80,296,349,306
113,108,29,98,85
113,9,24,0,0
113,109,18,0,0
113,60,289,414,382
113,61,1017,816,755
113,40,60,57,45
113,62,0,7,6
114,66,39,0,0
114,67,83,10,13
114,68,878,1088,928
114,47,542,529,495
114,25,9,0,0
114,69,35,0,0
114,48,45,0,0
114,26,57,13,12
114,27,60,3,3
114,28,10,0,0
114,29,14,0,0
114,110,7,0,0
114,111,3,6,5
114,112,5,0,3
114,113,0,92,86
114,117,17,0,0
114,70,24,0,0
114,73,0,2,7
114,51,0,0,1
114,30,14,0,0
114,74,13,0,9
114,75,26,0,0
114,53,14,0,0
114,76,1,0,0
114,54,504,851,856
114,10,17,0,0
114,55,1559,2233,2191
114,11,11,0,0
114,56,25,0,0
114,36,106,100,82
114,0,30,0,0
114,1,74,50,50
114,2,63,0,0
114,3,204,0,0
114,4,135,40,10
114,5,98,9,8
114,127,0,8,9
114,6,76,0,0
114,106,3,0,0
114,7,23,0,0
114,60,21,0,0
114,61,102,150,186
114,86,89,97,92
114,87,53,39,37
115,45,1,0,0
115,46,16,3,3
115,68,61,0,0
115,25,17,0,0
115,48,7,0,0
115,28,28,0,0
115,29,502,796,743
115,119,38,39,34
115,70,1,0,0
115,73,12,0,0
115,30,12,0,0
115,74,246,224,195
115,52,6,0,0
115,53,28,0,24
115,10,1,0,0
115,54,868,941,918
115,55,1097,814,798
115,11,8,0,0
115,78,35,29,24
115,56,18,0,16
115,57,20,0,0
115,58,21,0,0
115,59,50,0,0
115,19,9,0,0
115,120,281,320,282
115,0,179,87,84
115,1,417,0,3
115,2,896,1097,1054
115,3,235,231,221
115,125,1,0,0
