x,y,val
4,9,1116
2,7,51761
20,23,178
6,20,278
4,27,243
21,20,18
2,21,71
5,6,610
14,19,2300
11,31,12892
17,21,63
14,28,418
22,22,83
7,21,504
1,7,9816
4,24,564
13,18,437
17,24,58
0,18,294
1,22,50
9,8,339
1,9,16864
24,31,607
13,12,2463
16,15,94
10,25,495
6,29,174
8,28,240
21,31,271
9,30,303
16,17,1462
5,20,247
2,30,4351
22,30,147
4,18,271
7,25,232
2,13,974
8,9,6680
0,4,47636
8,29,415
20,31,75
4,31,284
11,16,185
8,21,290
16,26,1389
20,26,142
5,5,51
19,17,359
0,20,913
19,30,112
5,28,126
14,24,146
17,30,780
2,26,180
15,24,100
7,12,885
19,29,369
7,15,365
19,23,90
16,23,179
16,24,104
10,8,70
8,31,423
5,27,124
12,10,42916
7,6,492
5,30,302
5,19,146
14,12,112
21,22,664
0,1,6
6,8,2311
1,27,39267
9,21,402
11,12,6056
9,25,411
3,10,9764
17,29,360
12,26,485
6,12,656
20,22,327
8,14,4350
3,7,12543
11,24,2414
5,23,135
24,27,8
7,9,1131
5,29,1366
3,23,377
23,27,727
13,27,946
1,21,68
9,19,266
8,13,612
10,19,89
19,26,51
13,26,3058
17,28,2195
13,29,296
9,10,928
15,20,48
12,30,1557
10,14,33560
16,11,181
12,9,462
0,27,1548
10,31,269
6,24,39
1,30,2185
16,31,86
13,14,151
12,27,257
15,29,387
11,23,1173
13,13,600
2,5,220039
18,23,3
19,31,594
3,16,5250
5,11,529
6,26,3455
8,27,166
22,25,2386
15,22,66
21,27,2027
12,14,244
16,27,328
9,13,2879
6,30,113
5,21,87
3,25,236
10,18,31
3,5,139830
0,16,59
16,19,3327
1,15,284
24,29,26
0,28,2813
4,23,2681
16,18,10226
1,13,491
18,26,76
8,22,1132
8,10,931
5,17,14559
3,29,336
3,8,3027
0,24,570
8,30,13946
15,31,173
18,25,199
0,7,4355
15,25,127
2,28,7743
3,30,247
6,5,11
5,13,1161
15,15,254
9,24,355
12,19,91
1,14,1646
11,28,242
0,25,598
5,15,1128
23,30,241
24,30,246
22,27,417
9,17,42
0,22,444
9,15,3443
7,22,155
1,6,13092
18,24,128
14,30,73
2,6,87364
9,31,649
7,29,325
21,21,359
7,26,315
7,19,276
20,27,667
17,27,210
2,11,500
12,29,1920
2,22,74
2,14,1135
9,0,3
15,26,380
12,16,197
12,28,223
14,14,153
3,14,24553
10,23,24878
4,26,120
19,22,359
14,22,171
10,20,77
18,22,118
10,24,11865
