x,y,2018,2011
14,116,307.0,394.0
14,90,4.0,4.0
14,117,111.0,162.0
14,118,37.0,45.0
14,119,54.0,63.0
14,109,113.0,111.0
14,93,56.0,61.0
15,121,16.0,22.0
15,122,3.0,4.0
15,123,28.0,35.0
15,101,4.0,4.0
15,124,6.0,51.0
15,125,0.0,25.0
15,115,20.0,29.0
15,126,26.0,137.0
15,127,1.0,14.0
15,116,41.0,52.0
15,117,30.0,42.0
15,118,140.0,169.0
15,91,185.0,203.0
15,108,322.0,284.0
15,119,10.0,16.0
15,92,12.0,13.0
15,109,1650.0,1623.0
15,93,285.0,301.0
15,95,159.0,160.0
15,96,67.0,68.0
16,120,8.0,0
16,121,154.0,185.0
16,122,8.0,10.0
16,123,119.0,148.0
16,101,8.0,8.0
16,124,304.0,116.0
16,125,0.0,5.0
16,115,20.0,24.0
16,126,3.0,46.0
16,117,33.0,42.0
16,107,562.0,588.0
16,118,195.0,218.0
16,91,53.0,58.0
16,119,267.0,424.0
16,108,564.0,588.0
16,92,10.0,11.0
16,93,146.0,160.0
17,120,98.0,119.0
17,121,686.0,802.0
17,122,54.0,134.0
17,123,35.0,63.0
17,112,12.0,17.0
17,124,11.0,144.0
17,113,15.0,17.0
17,125,14.0,22.0
17,114,25.0,34.0
17,115,6.0,8.0
17,126,39.0,32.0
17,116,22.0,29.0
17,127,118.0,242.0
17,106,282.0,299.0
17,117,315.0,352.0
17,118,357.0,383.0
17,107,43.0,45.0
17,92,9.0,10.0
17,119,256.0,287.0
17,93,50.0,60.0
17,94,4.0,4.0
18,120,1043.0,1260.0
18,121,225.0,269.0
18,122,13.0,35.0
18,112,13.0,19.0
18,123,0.0,63.0
18,124,291.0,506.0
18,113,9.0,11.0
18,114,3.0,4.0
18,115,33.0,47.0
18,126,8.0,70.0
18,127,508.0,763.0
18,105,244.0,252.0
18,116,9.0,13.0
18,117,333.0,374.0
18,118,1109.0,1235.0
18,91,199.0,209.0
18,119,503.0,597.0
18,92,261.0,287.0
18,93,227.0,215.0
18,94,53.0,53.0
19,120,300.0,311.0
19,121,130.0,158.0
19,122,38.0,50.0
19,111,10.0,13.0
19,112,26.0,33.0
19,123,44.0,159.0
19,113,6.0,8.0
19,124,62.0,74.0
19,125,93.0,316.0
19,114,20.0,23.0
19,126,68.0,14.0
19,115,22.0,26.0
19,105,420.0,417.0
19,116,220.0,169.0
19,127,138.0,187.0
19,90,4.0,4.0
19,117,376.0,413.0
19,118,722.0,805.0
19,91,208.0,228.0
19,92,1904.0,1792.0
19,119,543.0,572.0
19,93,100.0,96.0
120,44,98.0,96.0
120,45,107.0,96.0
120,46,15.0,15.0
120,47,23.0,5.0
120,48,116.0,115.0
120,49,414.0,418.0
120,110,244.0,364.0
120,111,0.0,197.0
120,112,0.0,27.0
120,113,0.0,11.0
120,114,0.0,59.0
120,115,0.0,16.0
120,116,0.0,20.0
120,90,0.0,2.0
120,117,0.0,63.0
120,118,0.0,49.0
120,91,0.0,2.0
120,119,0.0,56.0
120,92,0.0,3.0
120,93,0.0,2.0
120,94,0.0,8.0
120,50,314.0,319.0
120,95,0.0,19.0
120,51,192.0,180.0
120,52,121.0,116.0
120,96,0.0,1.0
120,53,224.0,522.0
120,57,602.0,613.0
120,58,832.0,781.0
120,59,944.0,939.0
120,120,0.0,32.0
120,121,0.0,117.0
120,123,11.0,136.0
120,124,96.0,126.0
120,125,115.0,259.0
120,126,0.0,4.0
120,127,4084.0,2713.0
120,60,295.0,299.0
120,61,40.0,41.0
120,62,91.0,92.0
120,63,155.0,157.0
120,64,6.0,6.0
120,65,60.0,61.0
120,66,283.0,353.0
120,67,21.0,21.0
120,68,22.0,22.0
120,69,84.0,86.0
120,70,11.0,11.0
120,73,8.0,8.0
120,74,44.0,44.0
120,75,10.0,12.0
120,76,0.0,3.0
120,77,0.0,3.0
120,78,0.0,1.0
120,102,0.0,38.0
120,103,213.0,173.0
120,105,0.0,42.0
120,106,0.0,1.0
120,107,0.0,34.0
120,108,0.0,92.0
120,109,0.0,14.0
120,84,0.0,2.0
120,42,334.0,329.0
120,43,44.0,45.0
121,44,29.0,29.0
121,89,0.0,1.0
121,45,77.0,78.0
121,46,86.0,89.0
121,47,343.0,354.0
121,48,42.0,48.0
121,49,2050.0,2076.0
121,110,0.0,20.0
121,111,0.0,43.0
121,112,0.0,57.0
121,114,0.0,6.0
121,115,0.0,12.0
121,116,0.0,6.0
121,90,0.0,8.0
121,91,0.0,8.0
121,118,0.0,61.0
121,119,11.0,79.0
121,92,0.0,14.0
121,93,0.0,20.0
121,50,80.0,66.0
121,94,0.0,6.0
121,95,0.0,5.0
121,51,1228.0,1228.0
121,52,1798.0,1756.0
121,96,0.0,1.0
121,53,3993.0,4201.0
121,97,0.0,30.0
121,54,8768.0,8823.0
121,55,2866.0,2909.0
121,56,2118.0,1761.0
121,57,1914.0,1928.0
121,58,727.0,737.0
121,59,348.0,341.0
121,120,6.0,116.0
121,121,0.0,34.0
121,123,100.0,140.0
121,124,6.0,1.0
121,125,0.0,5.0
121,126,13.0,94.0
121,127,279.0,32.0
121,60,242.0,241.0
121,61,88.0,89.0
121,62,25.0,25.0
121,63,174.0,176.0
121,64,279.0,283.0
121,65,171.0,173.0
121,66,242.0,245.0
121,67,33.0,33.0
121,68,52.0,52.0
121,69,232.0,235.0
121,74,25.0,25.0
121,75,157.0,159.0
121,76,325.0,329.0
121,77,0.0,1.0
121,78,0.0,2.0
121,79,0.0,3.0
121,102,0.0,1.0
121,103,0.0,1.0
121,104,0.0,1.0
121,105,0.0,11.0
121,106,0.0,208.0
121,107,0.0,1.0
121,80,0.0,3.0
121,109,0.0,205.0
121,42,46.0,46.0
121,43,80.0,82.0
0,99,4.0,4.0
0,89,2.0,0
0,120,7.0,8.0
0,110,58.0,62.0
0,121,81.0,86.0
0,122,10.0,7.0
0,111,301.0,309.0
0,100,47.0,48.0
0,123,58.0,64.0
0,101,67.0,69.0
0,102,858.0,833.0
0,124,9.0,10.0
0,103,366.0,350.0
0,125,176.0,78.0
0,126,229.0,248.0
0,116,396.0,400.0
0,127,2229.0,2335.0
0,90,4.0,4.0
0,117,1609.0,778.0
0,91,20.0,4.0
0,118,62.0,69.0
0,92,24.0,25.0
0,119,325.0,352.0
1,89,37.0,29.0
1,120,77.0,69.0
1,110,30.0,16.0
1,121,31.0,35.0
1,100,102.0,105.0
1,122,89.0,99.0
1,112,1350.0,1412.0
1,123,71.0,78.0
1,124,84.0,90.0
1,113,4.0,4.0
1,102,960.0,965.0
1,125,203.0,214.0
1,126,20.0,186.0
1,127,3.0,99.0
1,116,739.0,789.0
1,90,14.0,16.0
1,91,53.0,44.0
1,118,329.0,366.0
1,92,12.0,12.0
1,119,4.0,5.0
1,108,4.0,4.0
1,109,234.0,247.0
1,98,5.0,4.0
122,44,115.0,118.0
122,45,302.0,313.0
122,89,0.0,4.0
122,46,147.0,152.0
122,47,226.0,223.0
122,48,119.0,135.0
122,49,613.0,609.0
122,110,0.0,52.0
122,111,0.0,20.0
122,112,0.0,13.0
122,113,0.0,116.0
122,114,0.0,3.0
122,115,0.0,4.0
122,117,0.0,3.0
122,90,0.0,8.0
122,118,0.0,192.0
122,91,0.0,8.0
122,119,946.0,1508.0
122,92,0.0,17.0
122,93,0.0,8.0
122,50,144.0,161.0
122,94,0.0,19.0
122,95,0.0,15.0
122,51,652.0,658.0
122,52,1202.0,1204.0
122,96,0.0,1.0
122,97,0.0,2.0
122,53,12417.0,12578.0
122,54,41974.0,42528.0
122,55,6631.0,6682.0
122,56,3843.0,3757.0
122,57,2258.0,2292.0
122,58,622.0,630.0
122,59,319.0,323.0
122,16,10.0,8.0
122,17,14.0,14.0
122,120,0.0,43.0
122,121,11.0,66.0
122,122,0.0,43.0
122,123,12.0,56.0
122,125,6.0,12.0
122,126,23.0,131.0
122,127,84.0,1.0
122,60,179.0,181.0
122,61,153.0,155.0
122,62,82.0,83.0
122,63,351.0,356.0
122,64,378.0,383.0
122,65,13.0,13.0
122,67,33.0,91.0
122,68,168.0,170.0
122,69,103.0,104.0
122,75,46.0,47.0
122,76,37.0,38.0
122,78,121.0,122.0
122,105,0.0,118.0
122,106,0.0,4.0
122,107,0.0,55.0
122,80,0.0,2.0
122,108,0.0,64.0
122,109,0.0,13.0
122,42,185.0,188.0
123,44,144.0,150.0
123,45,145.0,151.0
123,89,0.0,6.0
123,46,244.0,252.0
123,47,468.0,503.0
123,48,1569.0,1619.0
123,49,699.0,706.0
123,110,0.0,30.0
123,111,0.0,42.0
123,112,0.0,17.0
123,113,0.0,62.0
123,114,0.0,52.0
123,115,0.0,133.0
123,116,0.0,33.0
123,117,0.0,18.0
123,90,0.0,8.0
123,91,0.0,8.0
123,118,1.0,12.0
123,92,0.0,23.0
123,119,2218.0,2358.0
123,93,0.0,11.0
123,50,894.0,760.0
123,94,0.0,6.0
123,51,609.0,433.0
123,95,0.0,7.0
123,52,317.0,318.0
123,53,894.0,903.0
123,54,1808.0,1834.0
123,55,3704.0,3748.0
123,56,2317.0,2193.0
123,12,707.0,726.0
123,13,1630.0,1664.0
123,57,1154.0,1172.0
123,58,981.0,960.0
123,14,1570.0,1598.0
123,15,2160.0,2358.0
123,59,64.0,101.0
123,16,30.0,81.0
123,17,1249.0,1282.0
123,120,85.0,20.0
123,121,0.0,46.0
123,122,0.0,11.0
123,123,0.0,52.0
123,124,0.0,63.0
123,125,0.0,53.0
123,60,100.0,101.0
123,61,121.0,122.0
123,62,41.0,41.0
123,63,24.0,24.0
123,64,38.0,38.0
123,68,56.0,56.0
123,72,6.0,6.0
123,75,11.0,11.0
123,76,61.0,61.0
123,78,186.0,188.0
123,79,238.0,241.0
123,104,0.0,1.0
123,105,0.0,140.0
123,106,0.0,39.0
123,107,0.0,54.0
123,80,21.0,21.0
123,108,0.0,94.0
123,109,0.0,56.0
123,42,9.0,9.0
2,88,4.0,4.0
2,89,5.0,5.0
2,120,9.0,10.0
2,121,29.0,30.0
2,100,6.0,8.0
2,122,121.0,134.0
2,123,30.0,37.0
2,112,110.0,112.0
2,124,60.0,66.0
2,113,4.0,4.0
2,125,11.0,11.0
2,116,176.0,189.0
2,127,35.0,38.0
2,90,105.0,94.0
2,117,19.0,21.0
2,91,2776.0,2891.0
2,118,259.0,289.0
2,119,4.0,4.0
124,44,1005.0,1042.0
124,45,27.0,28.0
124,89,0.0,3.0
124,46,1643.0,1697.0
124,47,375.0,363.0
124,48,1049.0,953.0
124,49,1062.0,991.0
124,110,0.0,146.0
124,111,0.0,86.0
124,112,0.0,152.0
124,113,0.0,98.0
124,114,0.0,99.0
124,115,0.0,151.0
124,116,0.0,36.0
124,117,0.0,24.0
124,90,0.0,8.0
124,118,0.0,41.0
124,91,0.0,8.0
124,119,0.0,49.0
124,92,0.0,20.0
124,93,0.0,19.0
124,94,0.0,4.0
124,50,2057.0,1598.0
124,51,431.0,357.0
124,95,0.0,1.0
124,52,1338.0,1228.0
124,97,5.0,0
124,53,885.0,887.0
124,54,734.0,737.0
124,55,366.0,492.0
124,56,1260.0,1156.0
124,12,25535.0,26134.0
124,57,2237.0,2042.0
124,13,36682.0,37691.0
124,58,236.0,240.0
124,14,6236.0,6261.0
124,59,10.0,10.0
124,15,353.0,456.0
124,16,456.0,301.0
124,17,493.0,481.0
124,18,118.0,121.0
124,120,0.0,15.0
124,121,11.0,1.0
124,122,0.0,5.0
124,123,0.0,1.0
124,125,0.0,2.0
124,127,0.0,10.0
124,62,66.0,67.0
124,63,31.0,31.0
124,64,44.0,44.0
124,69,27.0,61.0
124,26,263.0,268.0
124,75,12.0,12.0
124,77,179.0,181.0
124,78,128.0,129.0
124,104,0.0,25.0
124,105,0.0,151.0
124,106,136.0,403.0
124,80,63.0,64.0
124,107,0.0,124.0
124,108,903.0,872.0
124,109,874.0,749.0
124,84,60.0,61.0
124,43,366.0,379.0
3,88,33.0,34.0
3,89,4.0,4.0
3,120,31.0,34.0
3,121,90.0,101.0
3,122,93.0,103.0
3,123,12.0,14.0
3,102,8.0,8.0
3,124,26.0,20.0
3,125,52.0,57.0
3,127,147.0,160.0
3,116,149.0,163.0
3,90,49.0,36.0
3,117,246.0,275.0
3,118,63.0,58.0
3,91,963.0,1019.0
125,44,117.0,121.0
125,45,725.0,880.0
125,46,507.0,523.0
125,47,623.0,490.0
125,48,551.0,579.0
125,49,211.0,295.0
125,110,0.0,116.0
125,111,0.0,361.0
125,112,0.0,143.0
125,113,0.0,119.0
125,114,299.0,530.0
125,115,0.0,214.0
125,116,0.0,18.0
125,90,0.0,11.0
125,117,0.0,40.0
125,91,0.0,10.0
125,118,0.0,30.0
125,92,0.0,33.0
125,93,0.0,32.0
125,50,971.0,981.0
125,94,0.0,3.0
125,51,499.0,405.0
125,52,1117.0,1108.0
125,53,1163.0,1180.0
125,54,484.0,467.0
125,12,4091.0,4143.0
125,56,11.0,11.0
125,13,13622.0,13957.0
125,57,668.0,636.0
125,58,369.0,383.0
125,14,4111.0,3341.0
125,59,100.0,101.0
125,15,2590.0,1919.0
125,16,596.0,453.0
125,17,846.0,858.0
125,18,318.0,326.0
125,19,31.0,32.0
125,120,0.0,16.0
125,121,0.0,56.0
125,124,0.0,7.0
125,125,0.0,3.0
125,126,0.0,40.0
125,127,0.0,18.0
125,60,65.0,66.0
125,25,198.0,178.0
125,69,70.0,71.0
125,26,108.0,231.0
125,70,133.0,134.0
125,72,52.0,53.0
125,73,178.0,180.0
125,77,71.0,72.0
125,78,261.0,264.0
125,100,0.0,8.0
125,105,0.0,95.0
125,106,857.0,619.0
125,107,865.0,966.0
125,80,11.0,11.0
125,108,18390.0,10871.0
125,109,5682.0,4503.0
125,84,134.0,135.0
125,42,7.0,7.0
125,43,112.0,116.0
4,88,7.0,4.0
4,89,4.0,4.0
4,120,43.0,48.0
4,110,8.0,8.0
4,121,76.0,85.0
4,122,21.0,24.0
4,101,8.0,8.0
4,123,16.0,20.0
4,102,4.0,4.0
4,124,88.0,94.0
4,125,39.0,41.0
4,126,11.0,11.0
4,127,78.0,86.0
4,116,196.0,211.0
4,117,317.0,354.0
4,118,38.0,42.0
4,119,130.0,140.0
4,109,22.0,27.0
126,44,827.0,857.0
126,89,0.0,48.0
126,45,20.0,30.0
126,46,363.0,340.0
126,47,416.0,432.0
126,48,205.0,303.0
126,49,349.0,377.0
126,110,3684.0,2481.0
126,111,1240.0,1746.0
126,112,1382.0,1157.0
126,113,242.0,408.0
126,114,0.0,69.0
126,115,0.0,128.0
126,116,0.0,18.0
126,117,0.0,1.0
126,90,0.0,14.0
126,91,0.0,8.0
126,92,0.0,15.0
126,93,0.0,33.0
126,94,0.0,4.0
126,50,1540.0,1528.0
126,51,1534.0,1559.0
126,52,6.0,6.0
126,53,278.0,282.0
126,54,384.0,334.0
126,99,0.0,2.0
126,55,30.0,30.0
126,11,9.0,9.0
126,56,45.0,45.0
126,12,11664.0,11798.0
126,13,7978.0,8101.0
126,57,16.0,16.0
126,14,3372.0,3199.0
126,58,226.0,230.0
126,15,1133.0,949.0
126,59,15.0,15.0
126,16,426.0,565.0
126,17,853.0,858.0
126,18,564.0,564.0
126,19,1479.0,1518.0
126,0,394.0,410.0
126,121,0.0,4.0
126,1,177.0,180.0
126,123,0.0,30.0
126,2,207.0,222.0
126,3,118.0,122.0
126,124,0.0,20.0
126,125,0.0,51.0
126,126,0.0,8.0
126,5,227.0,188.0
126,127,0.0,19.0
126,62,23.0,23.0
126,63,96.0,97.0
126,64,41.0,42.0
126,21,1247.0,1279.0
126,65,9.0,9.0
126,22,1830.0,892.0
126,66,5.0,5.0
126,23,84.0,70.0
126,24,126.0,135.0
126,25,127.0,130.0
126,26,226.0,231.0
126,73,50.0,51.0
126,77,109.0,110.0
126,78,36.0,36.0
126,100,0.0,69.0
126,101,0.0,5.0
126,105,0.0,48.0
126,106,0.0,165.0
126,107,0.0,9.0
126,81,71.0,72.0
126,108,57.0,234.0
126,109,4429.0,4332.0
126,83,8.0,8.0
126,84,142.0,144.0
126,40,235.0,170.0
126,41,13.0,13.0
126,42,25.0,25.0
5,88,82.0,80.0
5,120,281.0,310.0
5,121,28.0,28.0
5,101,50.0,52.0
5,123,72.0,89.0
5,112,22.0,20.0
5,124,32.0,40.0
5,102,23.0,22.0
5,125,8.0,6.0
5,115,17.0,17.0
5,116,127.0,140.0
5,127,17.0,26.0
5,90,1211.0,1213.0
5,117,151.0,169.0
5,91,14.0,14.0
5,118,468.0,464.0
5,92,2.0,4.0
5,119,40.0,4.0
5,109,9.0,10.0
127,44,230.0,238.0
127,88,0.0,37.0
127,89,0.0,7.0
127,45,41.0,8.0
127,46,575.0,568.0
127,47,339.0,351.0
127,48,648.0,672.0
127,49,437.0,383.0
127,110,0.0,25.0
127,111,0.0,11.0
127,112,76.0,172.0
127,113,0.0,101.0
127,114,0.0,155.0
127,115,0.0,17.0
127,116,0.0,20.0
127,90,0.0,5.0
127,91,0.0,50.0
127,92,0.0,209.0
127,93,0.0,26.0
127,50,994.0,1087.0
127,94,0.0,1.0
127,51,1875.0,1796.0
127,52,229.0,233.0
127,53,78.0,79.0
127,10,260.0,256.0
127,99,72.0,227.0
127,11,2243.0,2306.0
127,56,29.0,29.0
127,12,3511.0,3520.0
127,57,43.0,44.0
127,13,3287.0,3322.0
127,14,2918.0,2586.0
127,15,306.0,281.0
127,59,151.0,226.0
127,16,2348.0,2399.0
127,17,1672.0,1654.0
127,18,874.0,861.0
127,19,1673.0,1542.0
127,121,0.0,30.0
127,0,274.0,294.0
127,1,73.0,78.0
127,2,99.0,107.0
127,124,0.0,38.0
127,3,197.0,203.0
127,125,22.0,50.0
127,4,818.0,842.0
127,126,11.0,14.0
127,5,201.0,205.0
127,6,187.0,194.0
127,7,212.0,144.0
127,8,20.0,20.0
127,9,109.0,114.0
127,60,6.0,6.0
127,63,12.0,12.0
127,20,677.0,695.0
127,64,31.0,31.0
127,21,337.0,346.0
127,65,56.0,57.0
127,66,53.0,53.0
127,22,370.0,380.0
127,67,127.0,129.0
127,23,446.0,410.0
127,24,0.0,106.0
127,25,40.0,43.0
127,26,86.0,93.0
127,33,77.0,80.0
127,77,32.0,32.0
127,78,23.0,23.0
127,34,335.0,119.0
127,35,77.0,80.0
127,36,8.0,8.0
127,37,9.0,9.0
127,38,16.0,6.0
127,39,38.0,24.0
127,100,0.0,83.0
127,102,0.0,12.0
127,103,0.0,3.0
127,104,33.0,279.0
127,105,0.0,130.0
127,106,633.0,130.0
127,107,434.0,496.0
127,108,0.0,8.0
127,81,62.0,62.0
127,82,41.0,41.0
127,109,218.0,282.0
127,83,36.0,36.0
127,40,1740.0,1680.0
127,84,118.0,119.0
127,41,40.0,42.0
127,42,33.0,34.0
127,43,440.0,455.0
6,88,125.0,123.0
6,120,123.0,151.0
6,121,47.0,57.0
6,110,832.0,874.0
6,122,20.0,25.0
6,123,168.0,205.0
6,112,314.0,312.0
6,101,66.0,68.0
6,125,4.0,4.0
6,126,23.0,26.0
6,115,24.0,25.0
6,127,70.0,76.0
6,116,166.0,182.0
6,117,85.0,95.0
6,90,1733.0,1780.0
6,118,243.0,272.0
6,91,229.0,247.0
6,109,4.0,4.0
7,88,33.0,32.0
7,120,136.0,102.0
7,110,4.0,4.0
7,122,10.0,13.0
7,123,161.0,194.0
7,101,76.0,78.0
7,124,19.0,21.0
7,125,17.0,21.0
7,115,4.0,4.0
7,126,77.0,83.0
7,117,282.0,305.0
7,91,40.0,41.0
7,118,81.0,106.0
7,80,4.0,4.0
7,119,183.0,226.0
7,109,537.0,558.0
8,88,346.0,344.0
8,79,204.0,204.0
8,120,44.0,54.0
8,121,49.0,50.0
8,100,4.0,4.0
8,111,4.0,4.0
8,122,13.0,16.0
8,101,4.0,4.0
8,123,93.0,116.0
8,102,12.0,10.0
8,124,89.0,111.0
8,125,8.0,10.0
8,126,49.0,53.0
8,115,455.0,464.0
8,127,13.0,14.0
8,116,111.0,115.0
8,117,41.0,36.0
8,118,181.0,162.0
8,91,4.0,4.0
8,80,62.0,62.0
8,81,52.0,52.0
8,119,349.0,316.0
9,88,116.0,121.0
9,89,33.0,35.0
9,120,51.0,60.0
9,121,73.0,91.0
9,122,374.0,464.0
9,124,133.0,166.0
9,102,11.0,11.0
9,114,877.0,886.0
9,115,166.0,172.0
9,126,100.0,109.0
9,127,10.0,12.0
9,117,8.0,8.0
9,90,4.0,4.0
9,118,60.0,100.0
9,119,85.0,105.0
20,110,3.0,4.0
20,111,61.0,75.0
20,112,8.0,10.0
20,114,38.0,42.0
20,115,14.0,16.0
20,116,15.0,17.0
20,117,1001.0,1144.0
20,118,754.0,837.0
20,91,158.0,162.0
20,119,3176.0,3321.0
20,92,1537.0,1619.0
20,93,150.0,148.0
20,94,22.0,22.0
20,96,4.0,4.0
20,120,1607.0,1688.0
20,121,59.0,63.0
20,122,68.0,91.0
20,123,181.0,706.0
20,101,13.0,7.0
20,124,121.0,230.0
20,102,4.0,4.0
20,125,177.0,178.0
20,126,0.0,56.0
20,104,96.0,98.0
20,105,12.0,11.0
20,127,66.0,183.0
20,107,4.0,4.0
20,108,3.0,4.0
21,110,13.0,18.0
21,111,3.0,4.0
21,113,34.0,38.0
21,114,89.0,96.0
21,115,11.0,12.0
21,116,692.0,769.0
21,117,430.0,491.0
21,90,718.0,702.0
21,118,69.0,80.0
21,91,330.0,328.0
21,119,1196.0,1241.0
21,93,1601.0,1612.0
21,94,232.0,227.0
21,96,45.0,41.0
21,120,620.0,641.0
21,121,205.0,216.0
21,122,308.0,433.0
21,123,293.0,187.0
21,101,3.0,0
21,102,361.0,346.0
21,124,10.0,7.0
21,125,2.0,165.0
21,126,8.0,5.0
21,104,124.0,132.0
21,127,0.0,51.0
21,108,12.0,15.0
21,109,13.0,24.0
22,120,333.0,353.0
22,121,245.0,277.0
22,110,10.0,12.0
22,122,943.0,702.0
22,112,8.0,10.0
22,123,27.0,78.0
22,113,59.0,68.0
22,114,17.0,18.0
22,125,17.0,1.0
22,126,92.0,232.0
22,115,35.0,39.0
22,116,812.0,900.0
22,127,211.0,347.0
22,90,111.0,109.0
22,106,82.0,85.0
22,118,156.0,166.0
22,107,16.0,20.0
22,91,2.0,0
22,119,1126.0,1195.0
22,108,31.0,38.0
22,109,33.0,40.0
22,93,104.0,106.0
22,94,305.0,308.0
23,120,347.0,388.0
23,121,287.0,443.0
23,111,15.0,16.0
23,122,710.0,745.0
23,112,13.0,17.0
23,123,20.0,80.0
23,113,96.0,110.0
23,124,9.0,2.0
23,125,10.0,1.0
23,103,99.0,108.0
23,114,17.0,19.0
23,126,153.0,108.0
23,104,225.0,253.0
23,115,214.0,238.0
23,127,288.0,300.0
23,106,27.0,34.0
23,107,28.0,12.0
23,118,709.0,920.0
23,119,100.0,173.0
23,108,34.0,41.0
23,93,2.0,4.0
23,109,123.0,137.0
23,94,76.0,77.0
23,95,25.0,25.0
24,111,28.0,34.0
24,112,13.0,16.0
24,113,64.0,68.0
24,114,42.0,155.0
24,115,207.0,203.0
24,116,242.0,125.0
24,117,173.0,93.0
24,118,655.0,1345.0
24,119,0.0,8.0
24,93,75.0,50.0
24,95,7.0,7.0
24,96,20.0,20.0
24,120,216.0,215.0
24,121,1941.0,1946.0
24,122,801.0,656.0
24,123,0.0,9.0
24,124,0.0,3.0
24,103,342.0,387.0
24,126,0.0,4.0
24,105,5.0,9.0
24,127,0.0,120.0
24,106,41.0,48.0
24,107,66.0,77.0
24,108,55.0,67.0
24,109,14.0,17.0
25,110,7.0,9.0
25,111,133.0,177.0
25,112,55.0,74.0
25,113,94.0,278.0
25,114,91.0,358.0
25,115,1076.0,1384.0
25,116,454.0,365.0
25,117,112.0,201.0
25,118,419.0,758.0
25,119,0.0,1.0
25,93,4.0,4.0
25,95,496.0,492.0
25,96,131.0,134.0
25,120,468.0,313.0
25,121,7364.0,5763.0
25,122,511.0,387.0
25,102,442.0,496.0
25,124,39.0,36.0
25,103,84.0,93.0
25,125,0.0,12.0
25,104,7.0,0
25,127,0.0,1.0
25,105,5.0,6.0
25,106,45.0,36.0
25,107,94.0,91.0
25,108,42.0,51.0
25,109,59.0,73.0
26,110,10.0,42.0
26,111,110.0,145.0
26,112,13.0,29.0
26,113,56.0,328.0
26,114,92.0,305.0
26,115,166.0,91.0
26,116,76.0,178.0
26,117,267.0,646.0
26,118,34.0,22.0
26,92,31.0,31.0
26,119,26.0,49.0
26,93,41.0,41.0
26,94,89.0,87.0
26,120,472.0,271.0
26,121,434.0,544.0
26,122,22.0,74.0
26,123,18.0,13.0
26,124,14.0,6.0
26,102,537.0,597.0
26,125,41.0,56.0
26,126,0.0,2.0
26,106,109.0,133.0
26,107,37.0,45.0
26,108,37.0,46.0
26,109,131.0,160.0
27,110,24.0,30.0
27,111,109.0,161.0
27,112,86.0,49.0
27,113,134.0,76.0
27,114,98.0,87.0
27,115,28.0,6.0
27,116,230.0,72.0
27,117,189.0,182.0
27,118,135.0,103.0
27,119,393.0,552.0
27,93,33.0,33.0
27,94,13.0,13.0
27,95,5.0,5.0
27,120,389.0,473.0
27,121,292.0,113.0
27,122,0.0,90.0
27,101,1096.0,1234.0
27,123,0.0,17.0
27,124,21.0,271.0
27,102,15.0,17.0
27,125,271.0,353.0
27,126,279.0,210.0
27,105,45.0,55.0
27,127,0.0,5.0
27,106,163.0,199.0
27,107,27.0,34.0
27,108,137.0,118.0
27,109,0.0,2.0
28,110,161.0,227.0
28,111,47.0,73.0
28,112,123.0,140.0
28,113,327.0,236.0
28,114,74.0,72.0
28,115,248.0,205.0
28,116,577.0,578.0
28,117,84.0,16.0
28,91,28.0,28.0
28,118,0.0,2.0
28,92,233.0,225.0
28,119,229.0,174.0
28,93,82.0,80.0
28,94,141.0,142.0
28,120,520.0,626.0
28,121,23.0,9.0
28,122,2.0,59.0
28,123,0.0,3.0
28,101,66.0,74.0
28,124,0.0,344.0
28,125,386.0,171.0
28,126,489.0,491.0
28,105,85.0,103.0
28,127,8.0,17.0
28,106,30.0,39.0
28,107,1716.0,2010.0
28,108,118.0,144.0
28,109,3.0,2.0
28,83,4.0,0
28,84,1.0,0
29,110,473.0,496.0
29,111,192.0,366.0
29,112,22.0,21.0
29,113,95.0,272.0
29,114,298.0,500.0
29,115,413.0,370.0
29,116,4353.0,3902.0
29,117,9.0,4.0
29,118,80.0,149.0
29,91,4.0,4.0
29,119,121.0,113.0
29,92,119.0,115.0
29,94,4.0,4.0
29,120,22.0,10.0
29,121,0.0,10.0
29,122,0.0,1.0
29,100,17.0,19.0
29,123,0.0,168.0
29,124,100.0,62.0
29,125,111.0,116.0
29,126,125.0,260.0
29,105,381.0,437.0
29,106,40.0,47.0
29,107,34.0,41.0
29,108,122.0,149.0
29,109,118.0,417.0
29,83,4.0,4.0
29,84,53.0,52.0
30,110,103.0,52.0
30,111,558.0,377.0
30,112,194.0,129.0
30,113,145.0,52.0
30,114,902.0,645.0
30,115,481.0,165.0
30,116,864.0,537.0
30,117,344.0,216.0
30,118,61.0,92.0
30,91,101.0,102.0
30,119,66.0,31.0
30,93,30.0,29.0
30,94,8.0,10.0
30,99,24.0,27.0
30,120,22.0,44.0
30,121,0.0,7.0
30,122,10.0,57.0
30,100,33.0,37.0
30,123,13.0,64.0
30,124,128.0,39.0
30,125,7.0,29.0
30,103,427.0,483.0
30,104,101.0,121.0
30,126,139.0,186.0
30,105,580.0,647.0
30,127,36.0,0
30,106,324.0,390.0
30,107,50.0,61.0
30,108,268.0,372.0
30,109,188.0,442.0
30,83,151.0,148.0
30,84,109.0,107.0
31,110,323.0,590.0
31,111,225.0,310.0
31,112,107.0,33.0
31,113,147.0,57.0
31,114,146.0,93.0
31,115,447.0,213.0
31,116,283.0,343.0
31,117,981.0,1319.0
31,118,473.0,316.0
31,91,24.0,18.0
