x,y,dlt,tcd
8,0,,81
9,0,,6
9,2,,58
10,0,,4
10,2,,16
10,3,1,35
10,4,,55
11,1,2,2
11,2,,6
11,3,,10
11,4,,37
11,5,,15
11,6,,89
12,0,2,10
12,1,,5
12,2,,14
12,3,,9
12,4,2,4
12,5,2,37
12,6,1,50
12,7,,92
13,0,2,30
13,1,2,40
13,2,,21
13,3,2,20
13,4,2,8
13,5,2,19
13,6,1,47
13,7,1,66
13,8,1,53
13,9,1,40
14,0,2,43
14,1,2,46
14,2,2,41
14,3,2,23
14,4,2,29
14,5,2,28
14,6,2,17
14,7,1,39
14,8,1,75
14,9,1,65
14,10,,53
15,0,,5
15,2,2,34
15,3,2,14
15,4,2,14
15,5,2,31
15,6,1,31
15,7,2,19
15,8,2,50
15,9,2,44
15,10,2,26
15,11,2,41
16,0,1,45
16,1,2,9
16,2,2,36
16,3,,16
16,4,2,6
16,5,,6
16,6,2,23
16,7,2,25
16,8,2,12
16,9,2,15
16,10,2,13
16,11,,6
16,12,,31
16,13,,29
17,0,,52
17,1,1,50
17,2,2,21
17,3,2,27
17,4,2,35
17,5,,22
17,6,,21
17,7,2,22
17,8,2,17
17,9,,26
17,10,,24
17,11,,5
17,12,1,12
17,13,1,38
17,14,,32
18,0,,11
18,1,1,29
18,2,1,32
18,3,,50
18,4,2,44
18,5,2,23
18,6,,13
18,7,,10
18,8,,14
18,9,,23
18,10,,21
18,11,1,20
18,12,,4
18,13,,4
18,14,,9
18,16,,48
19,0,1,59
19,1,1,60
19,2,1,35
19,3,,11
19,5,,32
19,6,1,17
19,7,,34
19,8,,20
19,9,2,20
19,10,2,18
19,11,,15
19,13,,6
19,14,,3
19,16,,8
19,17,,8
20,0,1,70
20,1,,23
20,2,,12
20,3,,7
20,6,1,19
20,7,,60
20,8,,32
20,9,2,11
20,10,2,14
20,11,2,10
20,12,,3
20,13,,5
20,14,,7
20,15,,6
20,16,2,7
20,17,,19
20,18,,10
20,19,,96
21,0,1,52
21,1,,38
21,2,,40
21,3,,2
21,6,,20
21,7,1,21
21,8,,25
21,9,,34
21,10,2,12
21,11,1,25
21,12,1,28
21,13,,23
21,14,,3
21,15,,2
21,16,2,11
21,17,,9
21,18,,24
21,19,,6
21,20,,19
22,0,1,64
22,1,1,60
22,2,,14
22,4,,12
22,5,1,36
22,6,1,31
22,7,1,50
22,8,2,36
22,9,,52
22,10,,20
22,11,,7
22,12,1,20
22,13,1,25
22,14,,19
22,15,,5
22,16,,4
22,17,,5
22,18,,23
22,19,1,16
22,20,2,12
22,21,,8
22,22,,57
23,0,1,52
23,1,1,46
23,2,,41
23,3,,16
23,4,,25
23,5,2,16
23,6,1,43
23,7,,53
23,8,2,50
23,9,2,25
23,10,,46
23,11,,8
23,12,,11
23,13,,15
23,14,,28
23,15,,8
23,16,,1
23,18,,1
23,19,,10
23,20,1,9
23,21,2,12
23,22,2,11
23,23,,29
24,0,1,42
24,1,,31
24,2,1,9
24,3,1,40
24,4,1,33
24,5,,27
24,6,2,12
24,7,,52
24,8,,40
24,9,2,49
24,10,,17
24,11,2,4
24,12,,5
24,13,,14
24,14,,14
24,15,,9
24,16,,7
24,17,,8
24,18,2,32
24,19,2,2
24,20,2,17
24,21,2,10
24,22,2,13
24,23,2,34
24,24,2,10
24,25,2,58
25,0,,26
25,1,,59
25,2,,57
25,3,2,50
25,4,1,44
25,5,1,36
25,6,,37
25,7,2,55
25,8,1,36
25,9,,1
25,10,,50
25,11,2,17
25,12,2,22
25,13,,22
25,14,,42
25,15,,10
25,18,,21
25,19,,16
25,20,,14
25,21,,29
25,22,1,24
25,23,2,13
25,24,2,15
25,25,2,51
25,26,,46
26,0,1,31
26,1,1,52
26,2,1,28
26,3,,50
26,4,1,47
26,5,1,31
26,6,,39
26,7,,38
26,8,2,66
26,9,,3
26,10,,16
26,11,,9
26,12,,3
26,13,,35
26,14,,25
26,15,,7
26,16,,13
26,17,,16
26,19,,4
26,20,,4
26,21,,1
26,22,2,8
26,23,2,17
26,24,1,14
26,25,,13
26,26,2,41
26,27,2,50
26,28,,69
27,0,,39
27,1,1,57
27,2,1,53
27,3,1,22
27,4,,43
27,5,1,50
27,6,,32
27,7,,29
27,8,,33
27,9,,11
27,10,,53
27,11,,33
27,12,,22
27,13,,38
27,14,,27
27,18,,10
27,19,,33
27,20,2,29
27,21,,16
27,22,,1
27,23,1,8
27,24,1,9
27,25,1,3
27,26,2,3
27,27,2,41
27,28,2,59
27,29,1,30
28,0,,26
28,1,,7
28,2,,18
28,3,,1
28,4,1,26
28,5,,45
28,6,,31
28,7,,9
28,8,,15
28,9,,4
28,10,1,21
28,11,,16
28,12,,19
28,13,,42
28,14,,14
28,15,,25
28,16,,4
28,17,,26
28,18,,50
28,19,,23
28,20,1,29
28,21,,41
28,24,,13
28,25,1,11
28,26,2,9
28,27,2,7
28,28,2,21
28,29,2,36
28,30,2,41
28,31,2,51
29,0,,5
29,2,,23
29,5,,12
29,6,,36
29,9,,17
29,10,1,54
29,11,,35
29,12,,26
29,13,,38
29,16,,10
29,17,,12
29,18,2,36
29,19,2,59
29,20,1,45
29,21,2,42
29,22,,14
29,24,1,16
29,25,2,22
29,26,2,8
29,27,1,18
29,28,1,
29,29,2,13
29,30,2,46
29,31,2,16
29,32,2,31
29,33,,89
30,0,,2
30,2,,7
30,4,,6
30,5,,4
30,6,,4
30,8,,23
30,9,1,39
30,10,,11
30,11,,12
30,12,,7
30,13,,48
30,14,,19
30,16,,8
30,17,,10
30,18,2,5
30,19,,39
30,20,2,50
30,21,2,58
30,22,2,55
30,23,,17
30,24,,15
30,25,2,24
30,26,1,26
30,27,1,32
30,28,,11
30,29,,13
30,30,2,18
30,31,,24
30,32,2,54
30,33,2,58
30,34,,47
31,0,,4
31,2,,11
31,3,,3
31,4,1,43
31,5,,11
31,8,1,
31,9,1,41
31,10,1,36
31,11,1,13
31,14,,25
31,15,,11
31,16,,9
31,17,,12
31,18,,32
31,19,2,16
31,20,2,38
31,21,2,26
31,22,2,56
31,23,,15
31,24,,31
31,25,2,12
31,26,1,26
31,27,1,25
31,28,,10
31,29,1,7
31,30,2,20
31,31,,22
31,32,2,20
31,33,2,48
31,34,2,61
31,35,,47
31,36,,98
32,2,,12
32,3,,24
32,4,,44
32,5,,9
32,6,1,39
32,7,,61
32,8,,56
32,9,1,59
32,10,,42
32,11,1,55
32,12,,42
32,13,,29
32,14,,35
32,15,,35
32,16,1,47
32,17,1,33
32,18,1,12
32,19,,33
32,20,2,21
32,21,2,41
32,22,2,18
32,23,2,39
32,24,2,38
32,25,,1
32,26,,10
32,27,2,26
32,28,,39
32,29,1,10
32,30,,1
32,32,,49
32,33,2,32
32,34,2,48
32,35,,57
32,36,,23
32,37,,15
33,0,1,5
33,1,,4
33,2,1,14
33,3,,1
33,4,,20
33,5,,9
33,6,1,31
33,7,1,29
33,8,1,29
33,9,1,40
33,10,1,64
33,11,1,30
33,12,1,14
33,13,1,33
33,14,1,70
33,15,2,45
33,16,1,50
33,17,1,47
33,18,,39
33,19,,34
33,20,,56
33,21,2,30
33,22,2,33
33,23,1,40
33,24,2,57
33,25,2,38
33,26,2,36
33,27,,1
33,28,,6
33,31,,8
33,32,1,49
33,33,1,62
33,34,,49
33,35,,54
33,36,1,24
33,37,2,20
33,38,2,59
33,39,,49
33,40,,78
33,51,,81
34,0,1,20
34,1,,72
34,2,,50
34,3,,26
34,4,,43
34,5,,25
34,7,1,27
34,8,1,16
34,9,1,17
34,10,1,40
34,11,1,60
34,12,1,40
34,13,,48
34,14,1,55
34,15,1,44
34,16,1,17
34,17,1,56
34,18,1,51
34,19,2,48
34,20,1,57
34,21,2,31
34,22,,11
34,23,,23
34,24,2,34
34,25,2,51
34,26,2,52
34,27,2,22
34,28,1,7
34,31,1,
34,32,1,11
34,33,1,33
34,34,,21
34,35,,16
34,37,,21
34,38,2,45
34,39,,50
34,41,,48
34,51,,60
34,52,,45
35,0,1,42
35,1,,48
35,2,,30
35,3,,28
35,4,,51
35,5,,55
35,6,,26
35,7,,12
35,8,1,4
35,9,1,37
35,10,1,38
35,11,,59
35,12,1,56
35,13,1,58
35,14,1,63
35,15,,32
35,16,1,54
35,17,1,27
35,18,,59
35,19,1,56
35,20,2,32
35,21,2,39
35,22,,23
35,23,2,40
35,24,2,47
35,25,2,31
35,26,2,58
35,27,2,55
35,28,1,52
35,29,1,29
35,30,,22
35,31,1,
35,32,1,49
35,33,1,61
35,34,,44
35,35,,22
35,36,,21
35,37,2,35
35,38,,62
35,39,,53
35,40,1,22
35,41,1,23
35,42,,44
35,43,,57
35,46,,83
35,47,,57
35,48,,41
35,50,,28
35,51,1,76
35,52,1,69
35,53,1,28
35,54,,59
36,0,,18
36,2,1,
36,5,1,47
36,6,,35
36,7,,45
36,8,1,32
36,9,1,68
36,10,1,62
36,11,1,36
36,12,,33
36,13,1,13
36,14,1,43
36,15,1,35
36,16,,64
36,17,1,18
36,18,1,16
36,19,1,57
36,20,1,24
36,21,1,25
36,22,2,15
36,23,2,27
36,24,2,46
36,25,1,40
36,26,1,61
36,27,1,30
36,28,1,62
36,29,1,35
36,30,,41
36,31,,16
36,32,,39
36,33,1,34
36,34,1,23
36,35,,27
36,36,,44
36,37,1,59
36,38,1,48
36,39,1,45
36,40,1,28
36,41,1,57
36,42,,31
36,49,1,23
36,50,1,56
36,51,1,82
36,52,1,85
36,53,1,73
36,54,1,25
36,55,,26
36,56,,78
37,0,,5
37,1,,11
37,2,1,14
37,3,1,16
37,4,,29
37,5,1,43
37,6,,25
37,7,,14
37,8,,34
37,9,1,50
37,10,1,45
37,11,1,35
37,12,1,72
37,13,1,59
37,14,1,45
37,15,1,49
37,16,,29
37,17,,31
37,18,1,13
37,19,1,35
37,20,1,28
37,21,1,8
37,22,,46
37,23,,29
37,24,2,9
37,25,,35
37,26,,17
37,27,,4
37,28,,18
37,29,,28
37,30,,29
37,31,,27
37,32,,16
37,33,,15
37,34,1,8
37,35,1,41
37,36,,9
37,37,1,46
37,38,1,32
37,39,,11
37,40,,45
37,41,,31
37,48,,16
37,49,1,71
37,50,1,18
37,51,1,60
37,52,1,74
37,53,1,71
37,54,1,32
37,55,2,40
37,56,2,57
37,57,,99
38,0,,29
38,1,,21
38,2,1,38
38,3,1,66
38,4,1,31
38,5,1,55
38,6,,52
38,7,,16
38,8,,44
38,9,1,40
38,10,,23
38,11,1,13
38,12,1,37
38,13,,50
38,14,,39
38,15,1,10
38,16,1,30
38,17,,39
38,18,,44
38,19,,23
38,20,1,37
38,21,,12
38,22,,32
38,23,,40
38,24,,40
38,25,,14
38,26,,30
38,27,,27
38,28,1,46
38,29,1,38
38,30,,48
38,31,,13
38,32,1,67
38,33,1,57
38,34,1,46
38,35,,17
38,37,1,44
38,38,1,57
38,39,,45
38,40,,19
38,41,,1
38,48,,10
