x,y,dlt,tcd
84,21,,81
84,29,,6
84,30,,76
84,35,,37
85,20,,13
85,37,,13
85,38,,55
86,19,,8
87,17,,88
87,37,,88
88,37,,92
89,17,,39
90,17,,39
91,17,,21
91,38,,22
92,38,,4
93,38,,12
94,16,,34
94,38,,22
96,17,,38
97,19,,23
97,35,,14
97,36,,5
97,37,,75
98,34,,61
99,33,,64
100,32,,62
101,109,,44
102,19,,8
102,30,,60
102,107,,42
103,18,,78
104,17,,69
104,30,,35
104,106,,28
105,31,,32
105,106,,28
105,110,,65
106,31,,49
106,106,,25
106,111,,34
107,15,,60
107,30,,48
107,111,,34
108,16,,46
108,17,,7
108,30,,37
108,105,,21
108,111,,63
109,17,,39
109,30,,48
110,31,,40
110,104,,5
111,17,,39
111,103,,53
111,111,,13
112,16,,89
112,17,,1
112,32,,2
112,112,,2
112,113,,5
112,114,,98
113,31,,23
113,103,,42
113,115,,70
114,15,,60
114,102,,40
115,14,,56
115,15,,13
115,101,,35
116,100,,44
116,116,,2
117,12,,30
117,31,,32
117,98,,36
117,99,,2
117,117,,13
117,118,,56
118,11,,42
118,31,,14
118,96,,54
119,10,,30
119,25,,40
119,29,,53
119,30,,77
119,31,,97
119,88,,46
119,89,,15
119,94,,15
119,95,,3
119,115,,22
119,116,,79
120,9,,41
120,24,,1
120,87,,47
120,90,,77
120,91,,34
120,113,,1
120,114,,5
121,86,,43
122,7,,66
122,8,,13
122,24,,80
122,108,,9
122,109,,26
122,110,,26
122,111,,26
123,85,,86
124,27,,28
124,28,,16
124,29,,46
124,30,,46
124,104,,8
124,105,,46
125,31,,32
126,5,,25
126,6,,7
126,20,,1
126,23,,67
126,31,,3
126,84,,89
126,102,,6
127,4,,96
127,21,,35
127,22,,97
127,26,,18
127,84,,34
127,102,,23
127,107,,97
127,108,,97
127,109,,97
127,110,,97
127,111,,97
127,112,,97
127,113,,97
