x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,41,22.5,1.5,3.4,0.4,3.5,5.8,0,3.5,1.1,2.1,0.8,0.4,502381.7,1
0,42,77,5,8,4,23,10,2,4,9,7,2,3,1731149.1,0
0,43,36,2,5,0,7,9,0,7,1,3,0,2,840108.8,0
0,44,20,1.4,3.1,0.3,3.1,5.1,0,3.1,1,1.9,0.7,0.3,446561.5,1
0,71,4,0.1,0.3,0.4,0.7,1,0,0.5,0.6,0.2,0.1,0.1,108214.9,1
0,72,20,0,1,4,1,4,0,7,3,0,0,0,443030.3,0
0,73,4,0.1,0.3,0.4,0.7,1,0,0.5,0.6,0.2,0.1,0.1,108214.9,1
0,77,9,0.3,0.6,0.9,1.6,2.3,0,1.2,1.2,0.5,0.2,0.2,243483.4,1
0,86,15,0.5,2.1,0.4,1.5,3.2,0.2,2.4,2.4,0.6,1.4,0.3,386877.1,1
0,120,2,0.1,0.2,0.1,0.4,0.5,0,0.2,0.4,0,0.1,0,52589.1,1
0,121,61,1,3,1,11,11,0,12,12,6,1,3,1774922.3,0
0,122,60,4,2,3,7,17,1,7,6,3,5,5,1460095,0
0,123,61,7,4,4,18,14,3,6,2,2,0,1,1594683,0
0,124,1.5,0.1,0.1,0.1,0.3,0.4,0,0.1,0.3,0,0.1,0,39441.8,1
0,125,10,0.3,0.8,0.5,0.3,2.5,0.2,2.2,2.5,0,0.2,0.5,262821.5,1
1,24,10,0.2,1,0.8,0.9,2.4,0,1.9,1,1.3,0.3,0.2,199149,1
1,25,13,0.2,1,0.9,1.3,2.4,0,3,1.7,1.4,0.7,0.4,313303.7,1
1,26,41.5,5,5,1,12,6,2.5,4,3,2,0,1,892292,0
1,41,8,0.5,0.9,0.2,1.3,1.3,0.2,1.4,0.6,0.6,0.6,0.4,158845.1,1
1,42,47,2.8,5.2,1.4,7.6,7.6,1.4,8.3,3.4,3.8,3.4,2.1,933214.7,1
1,43,13,0.8,1.4,0.4,2.1,2.1,0.4,2.3,0.9,1,1,0.6,258123.2,1
1,70,16,0.8,0.8,0,4.9,2.5,1.2,3.3,1.3,0.8,0.4,0,435230.1,1
1,71,61.5,3,4.5,2,17,11,3,7,5,8,0,1,1406561.2,0
1,72,42.5,0,2.5,5,4,12,0,9,6,3,1,0,916797.7,0
1,73,50,2,5,1,4,11,0,12,8,2,4,1,1238687.9,0
1,74,2,0.1,0.1,0,0.6,0.3,0.2,0.4,0.2,0.1,0,0,54403.8,1
1,75,9.5,0,1.2,0.2,0.7,2.7,0,1.6,1.8,0,0.4,0.9,201851.2,1
1,81,4,0.1,0.6,0.1,0.4,0.9,0,0.6,0.6,0.2,0.4,0.1,103167.2,1
1,82,2,0.1,0.3,0.1,0.2,0.4,0,0.3,0.3,0.1,0.2,0,51583.6,1
1,121,21,0.7,1.7,1,0.7,5.3,0.3,4.6,5.3,0,0.4,1,551925.1,1
1,122,15,0.5,1.2,0.7,0.5,3.7,0.2,3.3,3.8,0,0.3,0.8,394232.2,1
1,123,8,0.3,0.7,0.4,0.3,2,0.1,1.7,2,0,0.1,0.4,210257.2,1
2,7,27,1,0,2,7,3,1,5,6,0,2,0,590412.6,0
2,8,12,0.6,0.8,0.1,2.1,3.2,0.3,2.3,1.5,0.3,0.3,0.5,258046.8,1
2,24,27.5,0.4,2.9,2.2,2.6,6.6,0,5.3,2.7,3.5,0.9,0.4,547659.9,1
2,25,21,0,0,1,2,1,1,3,10,1,2,0,526511,0
2,26,6,0.1,0.5,0.4,0.6,1.1,0,1.4,0.8,0.6,0.3,0.2,144601.7,1
2,68,3,0.2,0.5,0.1,0.7,0.6,0,0.3,0.2,0.3,0,0.1,68057.9,1
2,69,35.5,2,6.1,1.3,8.1,6.8,0.7,4.1,2,3.7,0,0.7,805352,1
2,70,68.5,6,8,4,19,14,2,7,1,6.5,0,1,1568839.9,0
2,71,12,0.6,0.6,0,3.7,1.9,0.9,2.5,0.9,0.6,0.3,0,326422.6,1
2,79,8,0,1,0.2,0.6,2.3,0,1.3,1.5,0,0.4,0.7,169980,1
2,114,6.5,0.4,0.8,0.4,1.5,1.5,0.2,0.7,0.5,0.4,0,0.1,152511.6,1
2,115,7,0.3,1.1,0.5,0.5,2.3,0,0.6,0.8,0.6,0.1,0.2,171185.7,1
3,4,10,0.2,1.9,0.8,0.8,3.1,0.2,0.5,1,0.9,0.3,0.3,229142.7,1
3,5,6,0.3,0.4,0.1,1.1,1.6,0.1,1.1,0.8,0.1,0.2,0.2,129023.4,1
3,6,53,6,4,1,10,11,2,5,5,3,6,0,1051749.6,0
3,7,78,5,9,4,13,21,1,4,10,6,3,2,1617514.5,0
3,8,47,2,4,3,6,12,2,8,5,0,3,2,992596.2,0
3,9,4,0.2,0.3,0,0.7,1.1,0.1,0.8,0.5,0.1,0.1,0.1,86015.6,1
3,21,1,0,0.1,0.1,0.1,0.3,0,0.2,0.1,0.1,0,0,19914.9,1
3,22,5,0.1,0.5,0.4,0.5,1.2,0,0.9,0.5,0.6,0.2,0.1,99574.5,1
3,23,2,0,0.2,0.2,0.2,0.5,0,0.4,0.2,0.2,0.1,0,39829.8,1
3,24,72,3,10,4,12,20,0,2,12,5,4,0,1471125.4,0
3,69,8,0.5,1.4,0.3,1.8,1.5,0.1,0.9,0.5,0.8,0,0.2,181487.8,1
3,73,2,0.1,0.1,0,0.6,0.3,0.2,0.4,0.2,0.1,0,0,54403.8,1
3,96,8,0.1,0.9,0.6,1.6,2,0.2,0.6,0.9,0.7,0.2,0.2,169892,1
3,97,2,0,0.2,0.1,0.4,0.5,0,0.2,0.2,0.2,0.1,0.1,42473,1
3,112,9,0.6,1.1,0.6,2.1,2.1,0.3,0.9,0.6,0.5,0,0.2,211170,1
3,114,42,2.8,5,2.8,9.9,9.9,1.4,4.2,2.8,2.5,0,0.7,985459.8,1
3,115,10,0.4,1.6,0.8,0.6,3.3,0,0.9,1.1,0.9,0.2,0.2,244551,1
4,6,18,0.9,1.1,0.2,3.2,4.8,0.4,3.4,2.3,0.5,0.5,0.7,387070.3,1
4,7,81,6,10,3,18,13,2.5,12,12,3.5,1,0,1703788.9,0
4,8,51.5,5,4.5,3,15,6,2,6,3,6,1,0,910633.9,0
4,9,12,0.6,0.8,0.1,2.1,3.2,0.3,2.3,1.5,0.3,0.3,0.5,258046.8,1
4,22,2,0,0.2,0.2,0.2,0.5,0,0.4,0.2,0.2,0.1,0,39829.8,1
4,23,13,0.2,1.4,1,1.2,3.1,0,2.5,1.3,1.7,0.4,0.2,258893.8,1
4,24,59,2,6,5,10,15,2,4,10,3,2,0,1248494.1,0
4,25,23,0.4,1.7,1.5,2.3,4.2,0,5.4,3.1,2.5,1.1,0.8,554306.5,1
4,26,1,0,0.1,0.1,0.1,0.2,0,0.2,0.1,0.1,0.1,0,24100.3,1
4,62,6,0.4,1,0.2,1.4,1.1,0.1,0.7,0.4,0.6,0,0.1,136115.8,1
4,76,22,0,2.9,0.5,1.6,6.2,0,3.6,4.1,0,1,2.1,467444.9,1
4,113,1,0.1,0.1,0.1,0.2,0.2,0,0.1,0.1,0.1,0,0,23463.3,1
4,114,72.5,5,4,11,13,17,2,3,7,6.5,3,1,1576312.9,0
4,115,25,1.1,4.1,1.9,1.6,8.2,0,2.2,2.7,2.2,0.5,0.5,611377.4,1
4,116,4,0.2,0.7,0.3,0.3,1.3,0,0.3,0.4,0.3,0.1,0.1,97820.4,1
