x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,15,1,0,0.1,0.1,0.1,0.2,0,0.2,0.2,0.1,0,0,23059,1
0,16,50,2,5,6,7,14,2,3,7,4,0,0,1094975.7,0
0,17,37.5,0,8.5,0,4,11,0,1,7,3,1,2,645114.4,0
0,18,2,0,0.2,0.2,0.2,0.3,0.1,0.4,0.4,0.1,0.1,0,46117.9,1
0,19,16,0.9,1.2,0.4,2.3,2.7,0.4,2.9,2.5,1.1,1.2,0.4,445726.7,1
0,73,6,0.5,0.4,0.1,1.2,1.6,0.3,0.4,0.6,0.4,0.4,0.1,149331.7,1
0,89,55,2,6,0,14,11,2.5,2,8,5.5,2,2,1399379.4,0
0,90,10,0.3,0.9,0.4,1.4,2.4,0.1,2,1.2,0.4,0.4,0.5,297397.1,1
0,121,140,12,15,6,32,35,6,9,3,18,0,4,3394101.5,0
0,122,31,0,1,0.6,2,5.9,0,4.6,11.7,2,2.6,0.6,791768.1,1
0,123,118.5,0,6.5,2,9,16,2,26,43,6,8,0,3205013.6,0
0,124,24,0.8,1.5,1.5,4.3,5.4,0.8,3.9,3.1,1.5,0.8,0.4,667082.4,1
1,15,7,0,0.5,0.5,0.7,1.9,0,1.7,1.2,0.2,0.3,0,177571.1,1
1,16,13,0,0.9,0.9,1.3,3.6,0,3.1,2.2,0.5,0.5,0,329774.9,1
1,17,7,0,0.5,0.5,0.7,1.9,0,1.7,1.2,0.2,0.3,0,177571.1,1
1,53,16,0,1.7,0.8,3.4,2.5,0,0,4.2,2.5,0.9,0,360815.7,1
1,54,54.5,1.2,9.5,4.8,6.3,14.3,2.4,5.6,3.2,2.4,3.2,1.6,1175686.1,1
1,88,1,0,0.1,0,0.1,0.2,0,0.3,0.2,0.1,0,0,25147.6,1
1,89,5,0.1,0.7,0,0.7,1,0.2,1.4,0.6,0.3,0,0,167863.2,1
1,122,43.5,4,2.5,0,9,10,1,8,3,2,4,0,1198920.4,0
1,123,101,4,20,1,13,20,2,20,9,8,1,3,3177028.7,0
1,124,31,0,4,0,1,7,0,6,9,1,0,3,957947,0
2,22,2,0,0.1,0.1,0.2,0.6,0,0.5,0.3,0.1,0.1,0,50734.6,1
2,53,3,0,0.3,0.1,0.6,0.5,0,0,0.8,0.5,0.2,0,67653,1
2,54,14,0.3,2.5,1.2,1.7,3.7,0.6,1.4,0.8,0.6,0.8,0.4,302011.1,1
2,86,3,0.1,0.2,0.1,0.3,0.6,0,0.8,0.5,0.3,0.1,0,75442.8,1
2,87,60,5,9,2,11,13,3,6,6,3,2,0,1617302.5,0
2,88,18,0.6,1.2,0.9,1.6,3.7,0,4.7,2.8,1.6,0.6,0.3,452656.8,1
2,121,11,0.2,1.4,1.4,1.2,2.6,0.3,1.2,1.3,0.4,0.6,0.4,356169,1
2,122,134.5,9,10,4,25,29,2,12,23,5.5,13,2,3158603.8,0
2,123,30,0.6,3.9,3.9,3.3,7.2,0.6,3.3,3.6,1,1.6,1,971369.9,1
2,124,15,0.5,1,1,2.6,3.4,0.5,2.4,1.9,1,0.5,0.2,416926.5,1
3,31,5,0.2,0.7,0.4,0.5,1.5,0.1,0.7,0.3,0.1,0.2,0.3,122604.7,1
3,41,3,0.1,0.3,0.1,0.4,1.2,0,0.3,0.2,0.3,0.1,0,83497.4,1
3,87,57,2,5,2,18,10,3,3,4,8,1,1,1355830.5,0
3,88,28,4,2,2,5,7,1,5,0,0,1,1,564344.7,0
3,119,3,0.1,0.4,0.4,0.3,0.7,0.1,0.3,0.3,0.1,0.2,0.1,97137,1
3,120,6,0.1,0.8,0.8,0.7,1.4,0.1,0.7,0.7,0.2,0.3,0.2,194274,1
3,121,51,0,5,3,10,14,1,8,6,1,3,0,1380138,0
3,122,171.5,7,13,15,30,46,7.5,25,13,4,7,4,3496194.5,0
3,123,53.5,3,3.5,1,15,6,1,3,14,2,5,0,1363304.8,0
3,124,3,0.1,0.2,0.2,0.5,0.7,0.1,0.5,0.4,0.2,0.1,0,83385.3,1
4,29,37,0,9,3,4,11,1,3,0,5,1,0,749956.7,0
4,30,49.5,2,5.5,2,8,15,3,4,4,2,3,1,937705.2,0
4,31,8,0.4,1.1,0.7,0.8,2.4,0.1,1.1,0.4,0.1,0.3,0.6,196167.5,1
4,40,16,0.8,1.6,0.4,2.3,6.6,0,1.6,0.8,1.5,0.4,0,445319.7,1
4,41,14,0.7,1.4,0.3,2,5.8,0,1.4,0.7,1.4,0.3,0,389654.7,1
4,87,39,2,3,2,6,10,1,3,5,2,3,2,1009597.1,0
4,88,43,2,3,4,10,9,0,7,2,2,2,2,1014670.3,0
4,119,19,0.4,2.5,2.5,2.1,4.5,0.4,2.1,2.3,0.6,1,0.6,615201,1
4,120,13,0.3,1.7,1.7,1.4,3.1,0.3,1.4,1.6,0.4,0.7,0.4,420927,1
4,121,79,3,11,1,20,21,6,4,1,9,0,3,2244398.8,0
4,122,71,3,4,1,9,18,1,6,9,11,7,2,2207482.3,0
4,123,77.5,0,3,7,2,10,2,10,26,2.5,10,5,2034281.3,0
4,124,40,0,0,0,3,5,1,4,17,1,8,1,1266006.7,0
4,125,12,0.4,0.8,0.8,2.1,2.7,0.4,1.9,1.5,0.8,0.4,0.2,333541.2,1
5,29,32,1.6,4.3,2.7,3.3,9.8,0.5,4.3,1.6,0.6,1.1,2.2,784670.2,1
5,30,40,1,4,0,5,10,0,4,10,3,2,1,770740.1,0
5,31,44,2,3,2,5,5,0,9,14,1,3,0,933596.5,0
