x,y,dlt,tcd
0,0,1,83
0,1,1,78
0,2,1,82
0,3,1,79
0,4,1,75
0,5,,35
0,6,,1
0,7,1,59
0,8,1,89
0,9,1,86
0,10,1,86
0,11,1,87
0,12,1,49
0,19,,14
0,22,,2
0,26,,4
0,27,,1
0,33,,3
0,36,,4
0,37,1,63
0,38,1,77
0,39,1,74
0,40,,61
0,41,,32
0,42,,12
0,43,1,50
0,44,1,76
0,45,1,81
0,46,1,83
0,47,1,86
0,48,1,84
0,49,1,78
0,50,1,77
0,51,,9
0,54,1,44
0,55,1,82
0,56,1,65
0,57,1,39
0,68,,3
0,69,,3
0,80,,1
0,84,,1
0,92,1,46
0,93,1,84
0,94,1,55
0,97,,27
0,98,,30
0,99,1,73
0,100,1,81
0,101,1,74
0,102,1,53
0,103,1,88
0,104,1,68
0,105,1,57
0,106,1,81
0,107,1,84
0,108,1,86
0,109,1,81
0,110,,25
0,111,,13
0,112,,4
0,119,,1
0,122,,1
0,127,,11
1,0,1,73
1,1,1,78
1,2,1,77
1,3,1,76
1,4,1,77
1,5,1,75
1,6,,36
1,7,,12
1,8,1,82
1,9,1,86
1,10,1,87
1,11,1,80
1,12,1,58
1,19,1,56
1,22,,14
1,23,,1
1,27,,2
1,33,,21
1,35,,2
1,36,1,63
1,37,2,84
1,38,1,77
1,39,1,79
1,40,1,60
1,42,,5
1,43,1,70
1,44,1,84
1,45,1,85
1,46,1,86
1,47,1,86
1,48,1,86
1,49,1,79
1,50,1,84
1,51,,28
1,55,,17
1,56,1,43
1,57,1,69
1,58,,6
1,67,,13
1,68,,20
1,69,1,37
1,80,,1
1,86,,1
1,87,,3
1,92,,36
1,93,1,57
1,94,,27
1,96,,1
1,97,1,58
1,98,1,79
1,99,1,82
1,100,1,80
1,101,1,75
1,102,1,79
1,103,1,87
1,104,1,85
1,105,1,68
1,106,1,67
1,107,1,78
1,108,1,81
1,109,,13
1,110,,10
1,111,2,66
1,112,1,62
1,113,1,77
1,114,1,66
1,115,1,46
1,116,1,49
1,117,2,46
1,118,,8
1,122,,12
1,123,,21
1,126,,6
1,127,,22
2,0,1,58
2,1,1,78
2,2,1,75
2,3,1,80
2,4,1,81
2,5,1,82
2,6,1,78
2,7,,14
2,8,,26
2,9,1,84
2,10,1,83
2,11,1,78
2,12,1,65
2,18,,7
2,19,1,50
2,22,,15
2,23,,9
2,24,,7
2,26,,6
2,27,,1
2,33,,7
2,34,,4
2,35,1,54
2,36,1,82
2,37,2,93
2,38,1,83
2,39,2,86
2,40,2,51
2,41,,4
2,42,,20
2,43,1,79
2,44,1,82
2,45,1,78
2,46,1,82
2,47,1,80
2,48,1,84
2,49,1,80
2,50,1,81
2,51,,29
2,57,1,52
2,58,,23
2,62,,1
2,66,,9
2,67,,1
2,68,,1
2,69,,1
2,84,,1
2,86,,1
2,87,,1
2,92,,28
2,93,,28
2,97,,27
2,98,1,75
2,99,1,77
2,100,1,81
2,101,1,84
2,102,1,69
2,103,1,83
2,104,1,86
2,105,1,86
2,106,1,62
2,107,1,73
2,108,,33
2,110,,20
2,111,,5
2,113,,15
2,114,,35
2,115,1,83
2,116,1,78
2,117,2,82
2,118,2,60
2,119,,8
2,123,,12
2,126,,4
2,127,,20
3,0,1,68
3,1,1,81
3,2,1,81
3,3,1,81
3,4,1,85
3,5,1,89
3,6,1,81
3,7,1,47
3,8,,1
3,9,,26
3,10,1,71
3,11,1,80
3,12,1,74
3,13,,11
3,18,,11
3,19,,3
3,20,,1
3,23,,29
3,24,,3
3,25,,1
3,26,,2
3,32,,13
3,34,,27
3,35,1,65
3,36,1,58
3,37,1,52
3,38,,40
3,39,,25
3,40,,9
3,42,,5
3,43,1,74
3,44,1,79
3,45,1,81
3,46,1,81
3,47,1,85
3,48,1,80
3,49,1,73
3,50,1,76
3,51,,34
3,57,,32
3,58,,6
3,61,,2
3,62,,13
3,63,,1
3,64,,4
3,92,,24
3,93,,42
3,94,,7
3,95,,7
3,96,,20
3,97,,1
3,98,1,57
3,99,1,83
3,100,1,89
3,101,1,77
3,102,1,76
3,103,1,79
3,104,1,87
3,105,1,83
3,106,1,45
3,107,,16
3,109,,1
3,115,,23
3,116,1,73
3,117,1,82
3,118,2,85
3,119,2,61
3,120,,13
3,123,,2
3,126,,2
3,127,,5
4,0,1,74
4,1,1,76
4,2,1,80
4,3,1,85
4,4,1,84
4,5,1,86
4,6,1,86
4,7,1,82
4,8,1,48
4,9,,11
4,10,,2
4,11,1,47
4,12,1,80
4,13,,37
4,19,,4
4,23,,3
4,25,,6
4,26,,10
4,39,,4
4,40,1,35
4,41,,29
4,42,,8
4,43,,18
4,44,1,75
4,45,1,79
4,46,1,82
4,47,1,84
4,48,1,78
4,49,1,74
4,50,1,54
4,51,,17
4,54,,1
4,57,1,36
4,58,,1
4,59,,1
4,62,,2
4,63,,2
4,64,,1
4,92,1,61
4,93,2,88
4,94,,22
4,96,,25
4,97,,15
4,98,,4
4,99,1,77
4,100,1,91
4,101,1,79
4,102,1,70
4,103,1,69
4,104,1,83
4,105,1,81
4,106,1,83
4,107,1,52
4,110,,3
4,116,,20
4,117,,29
4,118,1,67
4,119,2,89
4,120,2,82
4,121,,16
4,122,,6
4,123,,7
4,126,,15
4,127,,7
5,0,1,68
5,1,1,76
5,2,1,86
5,3,1,86
5,4,1,82
5,5,1,83
5,6,1,82
5,7,1,79
5,8,1,84
5,9,1,52
5,11,,15
5,12,,32
5,13,,22
5,14,,1
5,19,,2
5,20,,6
5,23,,5
5,24,,15
5,25,,3
5,38,,5
5,39,1,58
5,40,1,78
5,41,1,74
5,42,1,61
5,43,,2
5,44,,22
5,45,1,71
5,46,1,74
5,47,1,69
5,48,1,74
5,49,1,77
5,50,1,42
5,51,,2
5,53,,1
5,54,,13
5,55,,10
5,56,1,43
5,57,,21
5,58,,17
5,59,,7
5,62,,10
5,63,,1
5,91,,3
5,92,1,62
5,93,2,89
5,94,1,44
5,96,,8
5,97,1,40
5,98,,34
5,99,1,55
5,100,1,85
5,101,1,78
5,102,1,63
5,103,1,77
5,104,1,82
5,105,1,83
5,106,1,80
5,107,1,52
5,108,,2
5,110,,6
5,118,,16
5,119,1,81
5,120,1,86
5,121,1,78
5,122,,44
5,123,1,60
5,124,,8
5,126,,2
5,127,,12
6,0,1,65
6,1,1,77
6,2,1,88
6,3,1,85
6,4,1,82
6,5,1,85
6,6,1,82
6,7,1,82
6,8,1,85
6,9,1,77
6,10,1,40
6,11,,6
6,13,,1
6,14,,11
6,20,,2
6,21,,4
6,23,,1
6,24,1,38
6,25,,5
6,37,,3
6,38,1,61
6,39,1,85
6,40,1,84
6,41,1,77
6,42,1,82
6,43,1,50
6,45,1,48
6,46,1,79
6,47,1,51
6,48,1,69
6,49,1,81
6,50,,23
6,51,,4
6,53,,16
6,54,,28
6,55,,12
6,56,,26
6,57,1,55
6,58,,10
6,60,,11
6,64,,3
6,89,,1
6,91,,19
6,92,2,66
6,93,1,71
6,94,1,66
6,95,1,41
6,96,,32
6,97,,19
6,98,1,63
6,99,1,78
6,100,1,83
6,101,1,82
6,102,2,84
6,103,2,87
6,104,1,80
6,105,1,81
6,106,1,82
6,107,,24
6,109,,4
6,112,,22
6,113,,36
6,119,,11
6,120,1,52
6,121,1,50
6,122,1,71
6,123,1,79
6,124,2,71
6,125,,4
6,126,,5
7,0,2,80
7,1,1,81
7,2,1,83
7,3,1,82
7,4,1,83
7,5,1,83
7,6,1,86
7,7,1,83
7,8,1,82
7,9,1,81
7,10,1,83
7,11,1,70
7,12,,27
7,13,,14
7,14,,5
7,15,,6
7,19,,12
7,24,,7
7,25,,28
7,32,,1
7,34,,4
7,35,,18
7,36,,5
7,37,1,52
7,38,1,81
7,39,1,82
7,40,1,83
7,41,1,81
7,42,1,86
7,43,1,52
7,45,1,51
7,46,1,81
7,47,,22
7,48,,9
7,49,,19
7,51,,13
7,52,,19
7,53,1,41
7,54,,23
7,60,,7
7,61,,5
7,62,,1
7,64,,4
7,73,,11
7,74,,2
7,91,,13
7,92,2,49
7,93,,21
7,94,1,61
7,95,1,64
7,96,,32
7,97,1,43
7,98,1,64
7,99,1,77
7,100,1,80
7,101,1,84
7,102,2,86
7,103,1,79
7,104,1,79
7,105,1,79
7,106,1,79
7,107,1,67
7,108,,37
7,109,,3
7,112,,32
7,113,1,74
7,114,,4
7,122,,5
7,123,,43
7,124,1,80
7,125,2,65
7,126,,26
8,0,1,82
8,1,1,78
8,2,1,74
8,3,1,79
8,4,1,81
8,5,1,82
8,6,1,77
8,7,1,81
8,8,1,82
8,9,1,79
8,10,1,82
8,11,1,84
8,12,1,83
8,13,1,62
8,14,,3
8,15,,9
8,19,,5
8,25,,1
8,31,,4
8,35,,6
8,36,,7
8,37,1,40
8,38,1,77
8,39,1,77
8,40,1,84
8,41,1,85
8,42,1,81
8,43,,30
8,45,,2
8,46,1,46
8,47,,11
8,52,1,41
8,53,,36
8,54,1,59
8,59,,1
8,61,,5
8,62,,5
8,74,,16
8,91,,2
8,92,1,44
8,93,1,79
8,94,1,40
8,95,,19
8,97,,2
8,98,,30
8,99,1,81
8,100,1,78
8,101,1,84
8,102,1,74
8,103,1,76
8,104,1,82
8,105,1,82
8,106,1,80
8,107,1,78
8,108,1,74
8,109,,14
8,110,,23
8,111,,8
8,113,,1
8,124,,10
8,125,1,85
8,126,1,66
8,127,,8
9,0,2,86
9,1,1,84
9,2,1,79
9,3,1,79
9,4,2,91
9,5,1,86
9,6,1,86
9,7,1,85
9,8,1,84
9,9,1,84
9,10,1,83
9,11,1,81
