x,y,clc
0,0,12
0,1,12
0,2,12
0,3,12
0,4,12
0,5,11
0,6,11
0,7,11
0,8,11
0,9,11
0,10,2
0,11,2
0,12,23
0,13,2
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,12
0,20,12
0,21,12
0,22,12
0,23,2
0,24,2
0,25,2
0,26,2
0,27,2
0,28,40
0,29,2
0,30,2
0,31,2
0,32,2
0,33,3
0,34,2
0,35,2
0,36,2
0,37,2
0,38,10
0,39,2
0,40,2
0,41,2
0,42,2
0,43,2
0,44,3
0,45,2
0,46,2
0,47,2
0,48,12
0,49,12
0,50,2
0,51,2
0,52,12
0,53,2
0,54,2
0,55,2
0,56,2
0,57,2
0,58,2
0,59,2
0,60,18
0,61,18
0,62,18
0,63,12
0,64,12
0,65,12
0,66,12
0,67,12
0,68,2
0,69,12
0,70,12
0,71,24
0,72,12
0,73,12
0,74,12
0,75,12
0,76,12
0,77,12
0,78,18
0,79,18
0,80,12
0,81,12
0,82,12
0,83,12
0,84,12
0,85,23
0,86,12
0,87,12
0,88,12
0,89,12
0,90,12
0,91,18
0,92,12
0,93,12
0,94,12
0,95,18
0,96,25
0,97,12
0,98,12
0,99,12
0,100,23
0,101,12
0,102,23
0,103,23
0,104,12
0,105,12
0,106,12
0,107,24
0,108,12
0,109,12
0,110,12
0,111,25
0,112,12
0,113,12
0,114,12
0,115,12
0,116,18
0,117,12
0,118,12
0,119,12
0,120,12
0,121,12
0,122,12
0,123,18
0,124,12
0,125,18
0,126,18
0,127,25
1,0,12
1,1,12
1,2,12
1,3,2
1,4,2
1,5,2
1,6,11
1,7,11
1,8,12
1,9,12
1,10,23
1,11,23
1,12,23
1,13,23
1,14,2
1,15,2
1,16,2
1,17,2
1,18,2
1,19,2
1,20,12
1,21,12
1,22,12
1,23,12
1,24,2
1,25,2
1,26,2
1,27,2
1,28,10
1,29,2
1,30,2
1,31,2
1,32,2
1,33,2
1,34,2
1,35,2
1,36,2
1,37,2
1,38,10
1,39,10
1,40,2
1,41,2
1,42,2
1,43,2
1,44,10
1,45,2
1,46,2
1,47,2
1,48,12
1,49,12
1,50,12
1,51,2
1,52,12
1,53,2
1,54,2
1,55,2
1,56,2
1,57,2
1,58,10
1,59,2
1,60,2
1,61,12
1,62,12
1,63,12
1,64,12
1,65,12
1,66,2
1,67,2
1,68,12
1,69,12
1,70,12
1,71,24
1,72,12
1,73,2
1,74,12
1,75,12
1,76,12
1,77,12
1,78,18
1,79,18
1,80,12
1,81,12
1,82,12
1,83,12
1,84,18
1,85,12
1,86,12
1,87,12
1,88,12
1,89,12
1,90,12
1,91,18
1,92,12
1,93,12
1,94,12
1,95,12
1,96,26
1,97,26
1,98,12
1,99,12
1,100,23
1,101,12
1,102,12
