x,y,pp,ra,rp
0,12,3891868,2936590,75
0,18,3886707,3519683,90
0,20,3865013,3427140,88
0,45,3753350,2562169,68
0,47,3742983,2751116,73
0,55,3742923,2211589,59
0,87,2942540,1766118,60
0,95,2620088,1743090,66
1,20,3894131,3268936,83
1,26,3868100,2794688,72
1,27,3865562,2778078,71
1,30,3850667,2603009,67
1,48,3727922,2669292,71
1,49,3724968,2578567,69
1,87,2886287,1819798,63
2,6,3855745,2653715,68
2,19,3898856,3543858,90
2,21,3894778,3360616,86
2,23,3878361,3022676,77
2,27,3839988,2723266,70
2,44,3750684,2324049,61
2,45,3738735,2461928,65
2,49,3709375,2338329,63
2,52,3702231,1656611,44
2,63,3595963,2105454,58
2,71,3511137,1974697,56
2,76,3428944,1898895,55
3,4,3837386,2590589,67
3,6,3845912,2570450,66
3,9,3869212,2864716,74
3,21,3900568,3289891,84
3,22,3899722,3284626,84
3,25,3851701,2857939,74
3,29,3825785,2662362,69
3,30,3824046,2555735,66
3,37,3842060,1992821,51
3,51,3702205,1881661,50
3,62,3593091,2019540,56
3,63,3595444,2028248,56
3,64,3595001,2001734,55
3,71,3514064,1969896,56
3,75,3439777,1863519,54
3,76,3426377,1907410,55
3,114,2617869,1725253,65
3,115,2597335,1614226,62
4,21,3903664,3091338,79
4,22,3908048,2960004,75
4,23,3894139,3046092,78
4,27,3825571,2680863,70
4,28,3823559,2673996,69
4,33,3825917,2684988,70
4,41,3756339,2610409,69
4,52,3702300,2064019,55
4,53,3703782,1998638,53
4,54,3710305,1985258,53
4,62,3590728,1995368,55
4,63,3587349,2005780,55
4,113,2601367,1888723,72
4,114,2600304,1792144,68
4,115,2597509,1670756,64
4,117,2567239,1301434,50
5,15,3895472,3124540,80
5,29,3822043,2689548,70
5,32,3815672,2668272,69
5,33,3812204,2645045,69
5,42,3751829,2595992,69
5,50,3703517,2135706,57
5,53,3703550,1874730,50
5,55,3715978,1918538,51
5,56,3689854,1904448,51
6,15,3888107,3125642,80
6,16,3889383,3283352,84
6,22,3882621,2962905,76
6,23,3886590,2952589,75
6,42,3747708,2655085,70
6,45,3741085,2273519,60
6,50,3703630,2043017,55
6,56,3652622,1959051,53
7,11,3869974,2883562,74
7,16,3886658,3400155,87
7,17,3882833,3472098,89
7,22,3865927,2959594,76
7,23,3873602,2929393,75
7,31,3792055,2656808,70
7,32,3787662,2563525,67
7,43,3743707,2646772,70
7,46,3735252,2182588,58
7,52,3697411,1940643,52
7,106,2656619,1660999,62
8,2,3622704,2599683,71
8,3,3694525,2603810,70
8,11,3866181,2891134,74
8,21,3845594,3010607,78
8,27,3837877,2787116,72
8,31,3792090,2494226,65
8,39,3714189,2638504,71
8,47,3723810,2251634,60
8,49,3708390,1998812,53
8,105,2664709,1707028,64
8,106,2650924,1631282,61
9,4,3733254,2644356,70
9,16,3837934,3210932,83
9,21,3832117,3025191,78
9,39,3706723,2568717,69
9,47,3705722,2283885,61
9,105,2655338,1767019,66
10,27,3833078,2624689,68
10,32,3748084,2472932,65
10,33,3731158,2632778,70
10,40,3708787,2560271,69
10,56,3565207,2027055,56
10,57,3570258,1999658,56
10,114,2581241,1696649,65
11,15,3804709,3304927,86
11,34,3726595,2563370,68
11,41,3695195,2445907,66
11,42,3689569,2486640,67
11,67,3503736,1828325,52
11,68,3486284,1866369,53
11,100,2682443,1813808,67
11,101,2667965,1852086,69
11,111,2617882,2065044,78
11,112,2605831,1907651,73
11,113,2594070,1865002,71
12,8,3837426,2942185,76
12,16,3795853,3178329,83
12,24,3829236,2858749,74
12,25,3821693,2813924,73
12,35,3718841,1640314,44
12,50,3683517,2050880,55
12,94,2614425,1782464,68
12,100,2668711,1830683,68
12,101,2658013,1844730,69
12,111,2619397,1937107,73
13,8,3803096,2982029,78
13,25,3802160,2844591,74
13,57,3525753,1969296,55
13,60,3511847,0,0
13,67,3469413,1836454,52
13,93,2619163,1801625,68
13,94,2611700,1808521,69
13,109,2619144,2039107,77
13,111,2619989,2071845,79
13,112,2613098,1994639,76
14,46,3686813,2357770,63
14,47,3683936,2200645,59
14,53,3560390,1952744,54
14,54,3541174,1959806,55
14,55,3542604,1941432,54
14,74,3385354,1981639,58
14,75,3352780,2003463,59
14,76,3310430,2005403,60
14,88,2695933,1890509,70
14,89,2677664,1841482,68
14,111,2626920,2029510,77
14,112,2614962,2022918,77
15,0,3526151,2528547,71
15,14,3802747,3175096,83
15,17,3804282,3271895,86
15,26,3748461,2826283,75
15,27,3748266,2815545,75
15,32,3742603,2631156,70
15,45,3685925,2283275,61
15,46,3682126,2142449,58
15,47,3685360,2091558,56
15,53,3556885,1921278,54
15,54,3538791,1858048,52
15,65,3482190,1682329,48
15,73,3387501,1925483,56
15,74,3374358,1927640,57
15,75,3339558,1993561,59
15,76,3269562,2002177,61
15,88,2693339,1869344,69
15,89,2674559,1852505,69
15,109,2630684,2039941,77
15,111,2613817,2066594,79
15,112,2615612,1986513,75
16,2,3503936,2685514,76
16,8,3681161,2927001,79
16,14,3816043,3179918,83
16,22,3752345,2854470,76
16,26,3749311,2824703,75
16,27,3751414,2829225,75
16,30,3745919,2590591,69
16,31,3748462,2631699,70
16,35,3750017,2307759,61
16,42,3690801,2190280,59
16,50,3579436,1724277,48
16,58,3476347,1641248,47
16,75,3302652,1923200,58
16,76,3258513,1957504,60
16,112,2628940,2057230,78
17,2,3497659,2739048,78
17,9,3693809,2966178,80
17,16,3816397,3212518,84
17,21,3763763,2871422,76
17,22,3752044,2882625,76
17,23,3746567,2845108,75
17,46,3652995,1944392,53
17,50,3573278,1619671,45
17,66,3433076,1818817,52
17,80,2922193,1986913,67
17,81,2845898,1940012,68
17,103,2643302,2005520,75
18,3,3497508,2797294,79
18,4,3503511,2363772,67
18,8,3577707,2991551,83
18,9,3640896,3003762,82
18,16,3842987,3238346,84
18,21,3765621,2867611,76
18,39,3720997,2228682,59
18,40,3713700,2152401,57
18,46,3615385,1810203,50
18,66,3404413,1781946,52
18,67,3401474,1796543,52
18,79,2947074,1942279,65
18,80,2897126,1963963,67
18,103,2644153,1981847,74
18,111,2644980,2051489,77
18,112,2642935,1935024,73
19,16,3843615,3234154,84
19,20,3767884,3017303,80
19,39,3723587,2203223,59
19,40,3718195,2250533,60
19,66,3394024,1805109,53
19,67,3389163,1763766,52
19,103,2643514,1983578,75
19,109,2628970,2013087,76
20,12,3752495,3145390,83
20,15,3794459,3240509,85
20,16,3822043,3225145,84
20,20,3781677,3084190,81
20,21,3772938,3029343,80
20,29,3754027,2884627,76
20,31,3749042,2691022,71
20,32,3747905,2692446,71
20,66,3382713,1648858,48
20,67,3372623,1751281,51
20,77,2979597,1949704,65
20,78,2923334,1948471,66
20,109,2641881,2063834,78
20,111,2624636,2091583,79
20,112,2613621,2074485,79
21,0,3498356,2451444,70
21,16,3795985,3183022,83
21,17,3807200,3101299,81
21,22,3777231,3076284,81
21,23,3768007,2955141,78
21,27,3759435,2882657,76
21,31,3741486,2692422,71
21,32,3742550,2706282,72
21,42,3681953,1956081,53
21,77,2952306,1937808,65
21,78,2905126,1943874,66
22,0,3557873,2453261,68
22,1,3543344,2508811,70
22,16,3793467,3232195,85
22,17,3794767,3118182,82
22,18,3803167,3042968,80
22,19,3807077,3093023,81
22,22,3779068,3050524,80
22,32,3740035,2688345,71
22,35,3733883,2724345,72
22,40,3714099,2031069,54
22,44,3603994,1746061,48
22,45,3591186,1729351,48
22,46,3560965,1700633,47
22,47,3543645,1678478,47
22,48,3537836,1675473,47
22,79,2820944,1934210,68
22,80,2790780,1955613,70
22,107,2607508,2010636,77
22,108,2620327,2020125,77
23,15,3734140,3282801,87
23,16,3785340,3257102,86
23,17,3792827,3152251,83
23,18,3796754,3144060,82
23,19,3799641,3103078,81
23,21,3801739,2966435,78
23,22,3793000,3065523,80
23,24,3785807,3001820,79
23,40,3691476,1548191,41
23,41,3651635,1848848,50
23,47,3540809,1691893,47
23,48,3533342,1664923,47
23,79,2805505,1926538,68
23,80,2790612,1970214,70
24,15,3689650,3210552,87
24,16,3757443,3187824,84
24,18,3788543,3135626,82
24,29,3758361,2616375,69
24,31,3738501,2639329,70
24,36,3724047,2431675,65
24,41,3633368,1809619,49
24,48,3521659,1656125,47
24,106,2624396,2056190,78
25,4,3583738,2930617,81
25,11,3456134,3017253,87
25,17,3742998,3130478,83
25,19,3773151,3044921,80
25,21,3795012,3010598,79
25,22,3803802,3041608,79
25,31,3742366,2582214,68
25,44,3589400,1712689,47
25,91,2582295,1962772,76
25,105,2612564,2069897,79
25,106,2626283,2066516,78
26,3,3590367,2973149,82
26,4,3591344,2887495,80
26,14,3520405,3268459,92
26,15,3587937,3266463,91
26,17,3705058,3127031,84
26,18,3741368,3255545,87
26,20,3772389,3165653,83
26,21,3784510,3104212,82
26,22,3789408,3046239,80
26,29,3742927,2584691,69
26,30,3747583,2649238,70
26,34,3731396,2381266,63
26,36,3722124,2406228,64
26,39,3639038,1844960,50
26,44,3580259,1749487,48
26,58,3361861,1452715,43
