x,y,2018,2006,2011
88,88,109,89,98
88,89,126,164,115
88,110,44,44,45
88,112,30,20,19
88,113,101,95,100
88,114,7,6,7
88,115,86,82,81
88,116,51,51,49
88,90,963,845,924
88,117,16,7,15
88,118,52,43,37
88,91,161,132,155
88,92,12,13,12
88,119,489,437,443
88,93,8,10,7
88,94,223,176,197
88,95,2090,1954,2064
88,96,648,618,642
88,97,1575,1293,1448
88,98,5163,4388,4774
88,10,838,831,812
88,99,1286,1077,1118
88,11,44,42,44
88,12,50,45,50
88,13,23,18,23
88,14,54,75,75
88,15,156,84,70
88,16,370,344,370
88,17,1000,744,910
88,18,70,357,68
88,19,207,86,96
88,120,19,24,18
88,0,37,27,37
88,121,5,7,5
88,122,7,13,7
88,1,29,28,29
88,2,128,100,127
88,124,0,4,0
88,3,600,565,594
88,4,11,12,11
88,125,4,5,5
88,5,1045,833,906
88,126,95,140,126
88,6,929,764,819
88,7,63,52,56
88,8,22,21,22
88,9,77,61,78
88,20,68,65,68
88,21,39,36,39
88,22,1,26,35
88,23,35,28,31
88,24,40,10,13
88,25,24,20,21
88,26,20,17,17
88,27,7,19,13
88,28,4,6,4
88,29,421,390,405
88,30,67,71,66
88,31,23,22,22
88,32,8,30,57
88,33,33,27,30
88,34,40,21,33
88,35,19,23,18
88,36,18,19,15
88,37,10,9,10
88,38,3,19,20
88,39,13,14,13
88,40,48,32,36
88,41,79,39,58
88,42,3,2,3
88,44,47,43,48
88,45,151,122,152
88,46,190,177,186
88,47,81,81,83
88,48,227,181,203
88,49,194,183,185
88,50,101,105,92
88,51,53,45,55
88,52,348,339,359
88,53,32,42,33
88,54,53,34,31
88,55,136,147,139
88,56,197,194,178
88,57,26,25,27
88,59,77,62,71
88,60,135,127,124
88,61,25,23,23
88,62,154,132,131
88,63,33,19,30
88,64,24,30,24
88,65,50,52,50
88,66,171,160,158
88,67,77,65,70
88,68,344,347,339
88,69,173,157,159
88,70,244,201,231
88,71,54,63,56
88,72,9,8,8
88,73,50,43,32
88,74,140,100,106
88,75,98,73,67
88,76,101,99,107
88,77,32,36,34
88,78,113,96,111
88,79,155,152,160
88,100,107,135,42
88,104,2841,2559,2636
88,105,1452,1053,1324
88,106,3,4,3
88,80,18,36,37
88,81,4,5,4
88,82,176,89,106
88,83,6,0,5
88,84,11,5,7
88,85,8,3,3
88,86,102,71,84
88,87,1021,840,900
89,88,3,19,3
89,89,509,400,486
89,110,520,478,515
89,112,4,6,4
89,113,27,25,27
89,114,8,7,7
89,115,1224,1103,1174
89,116,1346,1200,1214
89,117,321,287,289
89,90,147,85,137
89,91,1465,1099,1385
89,118,8,8,7
89,92,560,537,522
89,119,60,47,52
89,93,2,6,2
89,94,846,772,825
89,95,3299,2967,3127
89,96,1188,1086,1144
89,97,1969,1706,1732
89,10,143,122,144
89,98,7121,6852,6532
89,99,3758,3155,3483
89,11,86,84,87
89,12,34,29,35
89,13,23,21,23
89,14,84,55,85
89,15,206,197,225
89,16,910,874,890
89,17,2474,1970,2467
89,18,2034,1509,2010
89,19,536,399,503
89,120,2,2,2
89,0,33,32,33
89,121,15,8,11
89,1,37,33,37
89,2,58,55,57
89,123,18,18,12
89,124,7,5,4
89,3,322,288,319
89,125,34,38,45
89,4,48,53,40
89,126,69,15,22
89,5,220,188,194
89,127,6,8,7
89,6,227,175,200
89,7,29,21,26
89,8,20,19,19
89,9,58,64,58
89,20,74,32,73
89,21,42,45,40
89,22,119,100,104
89,23,140,113,121
89,24,134,133,117
89,25,62,44,54
89,26,10,35,33
89,27,64,48,52
89,28,30,26,25
89,29,103,89,101
89,30,111,80,107
89,31,31,29,29
89,32,6,42,37
89,33,8,9,7
89,34,64,49,53
89,35,12,9,10
89,36,18,17,17
89,37,31,40,29
89,38,200,95,183
89,39,12,14,12
89,40,121,86,118
89,41,334,284,307
89,42,33,32,32
89,44,3,5,3
89,45,81,5,16
89,46,183,190,183
89,47,65,69,68
89,48,92,59,64
89,49,145,118,141
89,50,33,37,33
89,51,41,44,43
89,52,7,4,7
89,53,17,16,16
89,54,18,16,18
89,55,26,26,26
89,56,58,54,58
89,57,30,26,31
89,58,22,16,22
89,60,52,42,48
89,61,162,153,164
89,62,306,289,306
89,63,13,9,13
89,64,45,44,45
89,65,362,346,362
89,66,63,45,61
