x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,8,4,1.5,0.2,0.2,0,0.1,1.5,0.1,1.4,160.5,1
0,20,7,2.8,0.6,0.1,0.6,0.2,2.2,0.2,2.2,336.7,1
0,21,71,26,5,1,11,0,15,3,18,2691,0
0,22,22,8.8,1.9,0.2,1.8,0.6,7,0.5,6.9,1058.1,1
0,23,9,3.6,0.8,0.1,0.7,0.3,2.9,0.2,2.8,432.8,1
0,25,34,14,3,0,6,1,8,1,11,1485,0
0,26,24,11,4,1,8,1,3,2,8,1031,0
0,35,1,0.4,0.1,0,0.1,0,0.3,0,0.3,41.7,1
0,40,4,1.5,0.3,0.1,0.3,0,1.2,0.1,1.3,161.9,1
0,45,2,0.7,0.1,0.1,0.1,0.1,0.6,0.1,0.6,84.9,1
0,46,13,4.7,0.6,0.5,0.5,0.5,4.2,0.6,3.7,551.9,1
0,51,4,1.8,0.7,0.1,0.6,0.1,1.2,0.1,1.4,167.9,1
0,52,5,2.2,0.9,0.1,0.7,0.2,1.5,0.2,1.8,209.9,1
0,54,4,1.8,0.7,0.1,0.6,0.1,1.2,0.1,1.4,167.9,1
0,55,5,2.1,0.7,0.2,0.4,0.1,1.7,0.2,1.7,218.7,1
0,56,2,0.8,0.3,0.1,0.1,0,0.7,0.1,0.7,87.5,1
0,57,7,2.9,1,0.3,0.5,0.1,2.4,0.3,2.4,306.2,1
0,60,14,4.9,1,0.5,1.5,0.2,3.4,0,4.1,476.7,1
0,64,1,0.3,0.1,0,0.1,0,0.2,0,0.3,34.1,1
0,65,1,0.4,0.1,0,0.1,0,0.3,0,0.3,44.3,1
0,69,3,1.2,0.2,0.1,0.2,0.1,1,0.1,1,132.8,1
0,70,18,6.9,1.8,0.7,0.9,0.7,6,0.2,5.1,822,1
0,71,35,14,6,2,6,1,8,1,9,1374,0
0,72,6,2.3,0.6,0.2,0.3,0.2,2,0.1,1.7,274,1
0,73,4,1.5,0.4,0.1,0.2,0.1,1.3,0,1.1,182.7,1
0,94,12,5.5,1.9,0.6,0.9,0.4,4.6,0.6,5.1,562.3,1
0,99,3,1.4,0.5,0.2,0.2,0.1,1.2,0.2,1.3,140.6,1
0,105,25,11,3,1,1,0,10,1,11,1311,0
0,106,8,3.1,0.5,0.1,0.2,0.5,2.9,0.3,2.5,348.8,1
0,107,20,7.8,1.3,0.3,0.5,1.2,7.3,0.8,6.3,872,1
0,108,13,5.1,0.9,0.2,0.3,0.8,4.8,0.5,4.1,566.8,1
0,112,5,1.6,0,0.1,0,0.1,1.6,0,1.6,216.7,1
0,113,10,3.3,0,0.2,0,0.2,3.3,0,3.3,433.5,1
0,115,1,0.4,0.1,0,0.1,0,0.3,0.1,0.3,44.9,1
0,116,2,0.8,0.2,0.1,0.1,0.1,0.7,0.1,0.6,89.9,1
0,117,12,4.9,1.4,0.4,0.7,0.4,4.2,0.7,3.9,539.3,1
1,4,13,4.6,0.7,0,1,0.3,3.6,0.3,4.2,433.6,1
1,5,16,5.6,0.8,0,1.2,0.4,4.4,0.4,5.2,533.6,1
1,21,8,3,1,0.4,1.1,0.1,1.9,0.1,2.2,295,1
1,22,15,5.6,1.9,0.8,2.1,0.1,3.5,0.3,4.1,553.1,1
1,37,1,0.4,0.1,0,0.1,0,0.3,0,0.3,41.7,1
1,41,1,0.7,0.4,0,0.5,0,0.2,0,0.4,19.9,1
1,51,3,1.2,0.2,0.1,0.1,0.1,1.1,0,1,120.8,1
1,52,19,7.3,1.4,0.7,0.6,0.3,6.7,0.2,6.3,765.3,1
1,53,11,4.2,0.8,0.4,0.3,0.2,3.9,0.1,3.6,443.1,1
1,54,65,28,8,1,25,9,3,3,12,2246,0
1,55,33,15,4,0,6,0,9,2,8,1106,0
1,56,5,2,0.3,0,0.3,0.3,1.7,0.2,1.8,215.5,1
1,57,42,15,2,1,2,2,13,1,12,1617,0
