x,y,val
4,0,2443
4,6,6837
1,8,3588
3,15,1610
12,14,33
11,13,9833
15,5,2716
3,8,582
11,10,11435
6,12,23
8,1,1516
5,0,103
12,3,4978
6,1,264
0,13,10635
7,4,362
9,1,436
7,0,15307
5,1,1832
12,0,12124
13,10,12094
1,6,10495
2,4,4264
11,7,24434
11,11,1450
1,13,13780
3,2,8367
11,5,34986
1,2,172
1,3,10892
12,2,15744
4,11,480
8,9,7068
11,3,2016
3,9,9
10,5,3071
14,5,2832
8,2,8
0,5,6325
0,3,659
8,13,1234
14,15,6986
7,10,4412
8,4,370
6,4,34
0,1,2137
9,7,9530
15,10,330682
3,1,187
4,5,8302
15,2,2029
12,6,15408
13,9,63663
8,11,653
8,8,8314
9,5,7122
1,4,4272
14,6,9029
9,2,168
14,12,32372
1,15,152389
11,9,15830
14,9,100384
8,5,9948
9,8,7293
12,1,4402
2,10,31
4,2,7275
4,8,1117
0,10,4000
15,11,127451
5,10,101
2,5,7812
8,7,15167
10,10,26004
12,8,13899
3,4,8390
9,12,1680
2,3,5399
1,9,94
5,4,554
14,14,10572
4,15,7264
7,1,2726
0,7,4667
7,8,5742
3,13,298
6,0,448
12,10,8474
0,2,456
10,11,4196
4,9,78
8,0,3425
0,6,9185
15,6,4771
15,14,12265
13,12,16397
10,0,6515
2,9,97
3,7,11327
5,2,757
0,12,3805
3,3,16922
9,11,9776
10,13,310
7,6,17373
7,7,2050
13,15,40
4,7,7375
2,15,751
11,4,21349
14,3,74
5,6,4491
9,13,339
8,6,25732
13,4,1700
14,2,5185
14,11,33422
13,3,7616
7,9,8235
15,13,37329
15,9,102410
10,12,10891
10,1,186
6,9,1115
11,12,281
0,15,44891
1,7,12480
3,14,259
5,5,10295
4,3,18797
3,11,2595
14,1,1281
1,12,4430
9,9,6417
7,5,1080
13,6,5406
2,1,1611
14,10,57229
11,0,1938
11,2,341
2,7,34403
12,7,5783
13,8,19239
10,6,4655
12,5,4044
3,12,323
0,0,47
0,8,5669
4,1,5873
15,12,51694
9,10,9293
7,12,343
1,14,49341
15,7,5
13,13,11588
9,0,4661
0,14,32990
0,4,4215
14,8,24495
10,9,6555
12,11,9557
8,10,5116
3,0,3045
2,6,134281
1,10,145
11,6,4262
14,7,5027
13,11,43489
11,8,4363
13,1,4781
15,15,1043
13,5,10169
10,8,6214
14,13,26923
6,3,72
12,9,13306
10,4,3151
11,1,3085
13,0,2096
13,14,11192
5,3,1591
10,7,7925
1,1,884
2,8,8710
3,6,15171
13,7,37304
1,5,7084
3,5,12903
2,2,215
9,6,3527
1,11,65
6,10,12077
4,4,4732
2,0,1079
12,13,18822
13,2,4599
3,10,1
10,2,11
9,4,1078
4,12,180
12,12,7189
2,12,90
12,4,4547
0,11,1868
2,13,22
