x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,0,6,0.1,0.4,0.3,0.5,1.1,0,0.9,1.8,0.1,0.6,0.2,109540.4,3,1.1
0,14,2,0,0.2,0.1,0.1,0.6,0,0.3,0.6,0,0.1,0,41359.2,0.9,0.2
0,20,2,0,0.1,0.1,0.1,0.4,0,0.4,0.8,0,0.1,0,44211.2,1,0
0,22,2,0,0.1,0.1,0.1,0.4,0,0.4,0.8,0,0.1,0,44211.2,1,0
0,42,5,0,0.2,0.2,0.2,0.8,0,1.3,1.7,0,0.6,0,85281,3.3,0.6
0,45,4,0.3,0.4,0.2,0.4,0.9,0.1,0.5,0.5,0.2,0.5,0,66797.9,1.7,0.5
0,46,9,0.6,0.9,0.5,1,2,0.2,1.1,1.1,0.5,1.1,0,150295.4,3.8,1.2
0,47,10,0.7,1,0.6,1.1,2.2,0.2,1.2,1.2,0.6,1.2,0,166994.9,4.2,1.3
0,48,2,0.2,0.2,0.1,0.2,0.4,0.1,0.2,0.2,0.1,0.3,0,33399,0.8,0.3
0,55,2,0,0.1,0.1,0.1,0.4,0.1,0.1,0.8,0,0.3,0,34287.9,1,0.3
0,59,12,0,0.4,0.6,0.4,2.5,0.4,0.8,4.8,0.2,1.9,0,205727.6,6,1.5
0,60,7,0,0.2,0.4,0.2,1.5,0.2,0.5,2.8,0.1,1.1,0,120007.8,3.5,0.9
0,72,1,0,0.1,0,0,0.3,0,0.1,0.4,0,0.1,0,18615.8,0.5,0.2
0,75,6,0,0.3,0,0.6,1.4,0,0.8,1.8,0.3,0.6,0.2,121015.4,2.2,0.6
0,76,3,0,0.2,0,0.3,0.7,0,0.4,0.9,0.1,0.3,0.1,60507.7,1.1,0.3
0,77,2,0,0.1,0,0.2,0.5,0,0.3,0.6,0.1,0.2,0,40338.5,0.7,0.2
0,92,3,0,0.1,0.3,0.1,1.1,0,0.6,0.4,0,0.3,0.1,48290.3,1.6,0.8
0,106,5,0.1,0.4,0.2,0.8,1.3,0.1,0.8,0.6,0.2,0.3,0.2,90342.1,2,0.6
