x,y,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,A_AUSTRIAN TOURISTS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,ESTABLISHMENTS - TOTAL,NUMBER OF PERMANENT BEDS,N_AUSTRIAN TOURISTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS,TOTAL ARRIVALS,TOTAL NIGHTS
27,108,335,514,78,3624,1932,59,26,125,773,3618,359,32142,18606,389,128,3702,32501
27,109,135,105,8,750,460,27,19,49,307,848,41,6896,4424,178,75,758,6937
27,110,117,93,15,797,427,23,2,50,289,722,68,6395,3694,160,26,812,6463
27,111,150,81,190,1374,418,128,86,60,339,450,397,8584,3624,227,150,1564,8981
27,112,36,72,9,258,130,0,2,15,82,482,65,2023,1151,0,8,267,2088
27,113,8,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0
28,100,21,6,6,438,66,74,5,19,53,22,55,2431,458,417,22,444,2486
28,101,215,565,299,6223,1598,788,282,109,574,3864,1269,42524,14052,4790,1504,6522,43793
28,102,4413,8647,8853,144424,41721,15301,25172,933,12931,56619,49161,1066247,370935,96644,146423,153277,1115408
28,103,7,0,0,0,0,0,0,6,24,0,0,0,0,0,0,0,0
28,104,78,336,59,1908,1154,43,18,29,203,2393,180,17233,11599,336,31,1967,17413
28,105,106,171,71,1670,1008,36,30,43,241,1192,182,15081,10337,233,103,1741,15263
28,106,122,117,66,1670,813,99,47,53,280,930,277,13476,8118,505,315,1736,13753
28,107,168,198,80,2419,1206,28,8,61,375,1703,331,21905,11812,112,68,2499,22236
28,108,193,362,153,3710,2194,86,28,76,503,2877,663,34664,22695,358,132,3863,35327
28,109,60,119,219,1443,588,87,33,28,179,656,470,9372,5122,285,48,1662,9842
28,110,72,75,23,923,533,1,0,29,170,651,145,9217,5362,11,0,946,9362
28,111,801,394,291,4130,1117,341,213,70,1846,852,566,9494,2877,506,408,4421,10060
28,112,64,108,71,626,189,14,58,23,142,345,119,3529,1672,18,87,697,3648
29,99,124,361,21,2926,1248,333,178,49,349,2380,55,23871,12663,2106,1243,2947,23926
29,100,3448,8801,3933,90943,26938,8168,9505,860,9616,53530,14910,628005,232349,47500,63342,94876,642915
29,101,8017,25058,36965,329780,62480,38994,21458,2179,21794,119747,94786,1684876,419811,179625,93079,366745,1779662
29,102,306,634,299,7296,3302,671,155,161,858,4754,1076,59484,32250,4372,698,7595,60560
29,103,323,656,371,7578,2749,522,1198,168,936,4574,2185,61667,26883,3785,7787,7949,63852
29,104,427,649,54,5311,3401,64,80,128,891,4916,378,50821,35241,429,425,5365,51199
29,105,227,236,100,2813,1555,78,32,89,500,1854,329,25891,15872,500,111,2913,26220
29,106,172,182,39,1901,1177,31,8,58,414,1464,199,18514,12521,150,43,1940,18713
29,107,93,62,56,915,480,47,42,41,211,491,238,8066,4881,236,218,971,8304
29,108,101,179,40,1589,930,16,13,44,266,1521,180,15519,9422,114,54,1629,15699
29,109,67,68,210,779,177,98,10,22,161,297,365,4810,1458,281,25,989,5175
29,110,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
29,111,23,0,0,0,0,0,0,8,51,0,0,0,0,0,0,0,0
29,112,42,0,0,0,0,0,0,16,86,0,0,0,0,0,0,0,0
29,113,4,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0
29,114,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
30,99,5272,33221,5051,181571,36335,28303,33032,691,14445,184043,20209,1101537,276297,147272,177194,186622,1121746
30,100,4430,15617,2936,109242,42303,13707,6187,1198,12435,106808,13684,841067,396384,88554,32707,112178,854751
30,101,146,402,40,2949,1509,179,14,64,356,3071,214,26130,15857,1055,67,2989,26344
30,102,132,231,30,2498,1288,199,29,67,336,1652,219,21337,12978,1174,85,2528,21556
30,103,159,200,50,2866,1706,175,30,69,372,1354,180,26259,18056,1035,101,2916,26439
30,104,183,421,155,3284,1766,165,37,72,428,2629,577,27490,17551,925,178,3439,28067
30,105,108,262,252,2061,1236,54,70,44,255,1744,387,19266,13075,316,190,2313,19653
30,106,126,213,60,1524,642,102,61,42,267,1427,224,11905,5891,467,163,1584,12129
30,107,51,13,2,619,443,11,0,21,157,101,10,6116,4486,82,0,621,6126
30,108,25,13,7,163,83,0,4,12,63,74,18,1257,861,0,8,170,1275
30,109,63,85,2368,1710,214,430,113,21,138,250,4958,6086,765,1043,167,4078,11044
30,110,12,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0
30,111,9,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,0
30,112,26,0,0,0,0,0,0,14,55,0,0,0,0,0,0,0,0
30,113,142,705,1763,6194,838,589,338,34,292,2018,3542,19197,3991,1067,451,7957,22739
31,100,47,92,35,980,467,58,50,22,114,675,305,8341,4519,412,272,1015,8646
31,102,322,575,193,6023,3366,271,105,134,773,3962,1283,53374,34026,1769,521,6216,54657
31,103,570,592,3372,10335,1964,992,2492,115,1633,3125,19047,68776,18509,5876,15192,13707,87823
31,104,180,386,49,3280,2151,71,21,83,423,2996,102,31343,22069,407,105,3329,31445
31,105,129,226,48,2425,1383,61,43,54,277,1414,161,20535,13991,263,140,2473,20696
31,106,68,35,7,307,193,5,0,33,180,337,49,3112,2015,35,0,314,3161
31,107,27,10,5,192,95,9,18,14,76,70,63,1584,1005,23,38,197,1647
31,108,95,186,148,1774,925,91,28,45,235,938,448,13699,8947,328,70,1922,14147
31,109,11,0,0,0,0,0,0,5,27,0,0,0,0,0,0,0,0
31,110,21,0,0,0,0,0,0,9,59,0,0,0,0,0,0,0,0
31,111,17,73,104,812,160,84,22,13,44,193,178,1969,620,130,46,916,2147
31,112,64,0,0,75,38,0,0,37,138,0,0,602,364,0,0,75,602
31,113,15,0,0,0,0,0,0,6,34,0,0,0,0,0,0,0,0
31,114,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
32,102,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
32,103,398,452,17,4317,2549,363,42,99,1036,3268,106,39325,26181,2291,276,4334,39431
32,104,88,245,48,1490,789,44,10,46,224,1697,190,12543,7667,364,70,1538,12733
32,105,209,247,121,4065,2404,231,70,101,547,1742,581,37351,25206,1674,323,4186,37932
32,106,309,541,260,5471,3112,292,90,169,856,3826,1415,49719,32127,1768,402,5731,51134
32,107,273,506,135,5552,3378,221,120,127,755,3444,667,50430,34759,1364,396,5687,51097
32,108,57,142,19,837,356,29,40,27,151,767,49,5821,3438,64,70,856,5870
32,109,11,0,0,0,0,0,0,7,33,0,0,0,0,0,0,0,0
32,110,20,0,0,0,0,0,0,7,44,0,0,0,0,0,0,0,0
32,111,4,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0
32,112,17,49,56,506,27,187,41,11,44,217,153,1574,137,361,86,562,1727
32,113,9,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0
33,103,83,126,37,986,440,80,13,40,210,836,196,8201,4142,657,90,1023,8397
33,104,335,1135,150,7789,3635,488,197,145,847,7362,671,60637,34634,2559,1050,7939,61308
33,105,3265,27754,6950,142705,36718,12326,13401,222,7921,141236,19843,880082,281984,55532,49533,149655,899925
33,106,1246,8045,1920,49267,15964,4817,2040,501,3147,41317,6071,322623,139763,22784,8631,51187,328694
33,107,114,47,127,648,161,142,4,46,303,204,559,3426,1144,702,9,775,3985
33,108,119,140,74,1518,695,74,23,53,286,1004,522,13983,7426,409,131,1592,14505
33,109,33,19,0,205,128,22,0,12,73,157,0,2000,1460,127,0,205,2000
33,110,11,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
33,111,22,0,0,0,0,0,0,8,47,0,0,0,0,0,0,0,0
33,114,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
34,106,34,98,4,654,401,8,7,18,85,751,16,5883,3814,56,49,658,5899
34,107,80,220,160,2074,898,296,42,34,206,833,358,11292,6829,594,90,2234,11650
34,108,172,404,51,4039,1241,524,111,76,437,2017,121,26089,10873,2263,453,4090,26210
34,109,96,289,81,2239,612,227,77,42,248,1478,384,14641,5387,1316,452,2320,15025
34,110,4,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
34,111,9,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,0
34,114,4,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0
34,115,6,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0
35,96,70,0,0,0,0,0,0,34,190,0,0,0,0,0,0,0,0
35,106,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
35,107,15,54,23,387,124,35,26,11,42,355,181,3186,1185,285,247,410,3367
35,109,899,9485,1649,42988,8698,5835,4220,218,2172,42166,5397,196083,51759,23972,17359,44637,201480
35,110,1581,10678,13640,82416,14731,8130,8004,291,3883,43322,35494,309549,77199,28655,24984,96056,345043
35,111,2917,31811,15244,152980,26360,14946,8514,664,6673,124140,40255,583625,141691,43771,21444,168224,623880
35,112,2069,28341,38796,178226,18802,20279,12056,480,4452,95861,84429,547021,93423,49680,25677,217022,631450
35,113,59,156,137,1065,270,172,35,28,142,503,315,5585,2143,465,90,1202,5900
35,114,22,0,0,0,0,0,0,7,54,0,0,0,0,0,0,0,0
35,115,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
36,93,58,493,225,1196,127,114,220,36,177,4445,1290,9835,1204,867,1528,1421,11125
36,101,4,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0
36,102,6,28,0,121,16,39,3,5,16,168,0,746,100,236,12,121,746
36,106,82,0,0,0,0,0,0,12,231,0,0,0,0,0,0,0,0
36,107,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
36,111,38,113,304,2593,242,705,131,33,109,435,923,10079,1252,2382,378,2897,11002
36,112,431,883,2525,16731,3207,3932,370,275,1203,3561,8353,75462,24179,10518,1176,19256,83815
36,113,42,56,355,885,362,137,31,19,107,361,752,6471,3505,1168,73,1240,7223
36,114,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
37,95,4,44,0,169,41,9,27,3,15,314,0,1582,516,56,265,169,1582
37,96,25,35,19,541,119,114,139,16,80,294,94,4420,1198,764,1132,560,4514
37,97,505,1273,373,14101,5351,1397,2836,20,1508,8781,2310,97571,39721,9887,23293,14474,99881
37,98,3,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0
37,99,42,169,25,834,174,226,47,26,123,1393,142,6417,1624,1761,313,859,6559
37,100,865,493,213,4447,496,1072,1841,158,2505,4089,1537,35518,4591,8017,14659,4660,37055
37,101,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
37,102,184,1417,126,5485,1482,1119,349,47,502,9127,519,35969,10994,7491,2360,5611,36488
37,103,2400,7935,4201,78709,22070,16086,17108,339,6635,55890,23458,579432,208712,97613,128480,82910,602890
37,111,1062,4031,18507,85208,9345,14203,1895,355,2602,7850,33886,179648,21858,26744,4825,103715,213534
37,112,87,179,675,3827,531,893,87,72,236,587,2054,12936,3110,2251,173,4502,14990
37,113,10,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0
38,94,27,31,17,272,62,74,37,13,85,221,119,2143,548,429,360,289,2262
38,95,234,423,394,4951,824,1483,1101,111,658,3575,2944,41668,8542,11940,8988,5345,44612
38,96,1206,1907,1313,39969,6773,3551,22741,119,3790,13150,7057,307411,57984,25358,180656,41282,314468
38,97,7,40,3,162,37,17,34,4,17,311,15,1407,370,121,288,165,1422
38,98,25,83,11,608,71,226,24,17,72,500,66,4229,526,1603,272,619,4295
38,99,10,6,1,90,21,26,9,5,26,38,8,602,221,135,80,91,610
38,100,4,9,19,168,14,69,12,3,10,21,52,503,68,248,34,187,555
38,101,23,49,62,521,38,228,54,14,53,309,310,2782,221,1283,312,583,3092
38,102,10,28,21,264,21,123,17,6,24,187,100,1586,215,636,76,285,1686
38,103,15,46,25,423,132,87,16,12,40,355,147,2971,1193,475,116,448,3118
38,105,253,462,336,7384,1946,1029,1427,114,765,3231,2059,52396,18827,6294,7769,7720,54455
38,106,558,407,107,4938,1967,568,223,97,1568,2685,595,35708,19048,3551,1317,5045,36303
38,107,298,2303,376,8964,2201,1251,1011,80,686,12469,1820,54338,17793,6869,5526,9340,56158
38,111,374,1104,8291,18681,2162,2777,459,166,949,3889,19869,57163,12650,6341,835,26972,77032
38,112,121,201,1900,2200,498,597,98,42,333,537,4271,7452,2713,1314,435,4100,11723
38,113,32,19,42,240,49,68,2,15,84,59,134,944,326,197,4,282,1078
39,93,970,6654,11271,28780,5823,5622,3617,159,2463,36329,62064,171766,44455,29838,18553,40051,233830
39,94,4352,22828,26435,138709,34521,20372,27284,654,11279,141951,111792,982796,293059,128774,190027,165144,1094588
39,96,508,30,18,316,48,89,97,30,1500,394,106,3102,464,924,862,334,3208
39,105,222,618,244,6061,1593,1200,391,95,637,3542,809,34212,12892,6255,1321,6305,35021
39,106,168,77,4,606,333,43,4,77,421,632,29,5209,3080,350,28,610,5238
39,107,2761,12164,11601,87902,23261,10151,10465,1124,7465,62400,47813,536100,176340,60798,52231,99503,583913
39,108,1925,10356,5218,90186,30887,5668,20052,326,5013,53414,21537,515052,212636,27377,98802,95404,536589
39,109,679,718,4861,23512,3166,1181,3017,140,1614,3631,23234,117958,20011,5600,14909,28373,141192
39,110,952,664,2683,30532,3103,967,11336,62,2354,2797,13514,122764,13229,2417,47722,33215,136278
39,111,64,82,141,1389,350,154,25,53,172,462,498,8627,2906,856,78,1530,9125
39,113,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
39,114,10,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0
39,118,7,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0
40,92,20,0,0,0,0,0,0,11,64,0,0,0,0,0,0,0,0
40,93,8,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0
40,105,3913,19176,6211,141514,40401,18833,15583,928,10702,95669,26404,795808,281043,94787,78003,147725,822212
40,106,77,205,17,1594,894,92,10,34,198,1389,57,13070,8793,464,16,1611,13127
40,107,387,1065,345,9249,2964,879,674,168,1060,6360,1365,62695,27716,4617,3881,9594,64060
40,108,397,1488,364,12575,4492,802,1808,147,1117,9479,2195,81501,33718,5039,10515,12939,83696
40,109,505,1235,1743,12154,4174,663,644,238,1414,7502,9664,87242,37770,3962,3229,13897,96906
40,110,239,241,1254,3625,901,435,179,102,577,1235,3505,16961,7177,1405,524,4879,20466
40,111,7,2,0,131,100,0,0,7,22,8,0,1338,1043,0,0,131,1338
40,116,19,0,0,0,0,0,0,3,48,0,0,0,0,0,0,0,0
40,117,19,0,251,45,2,6,9,10,89,0,605,97,3,14,20,296,702
40,118,4,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0
41,89,9,17,31,85,6,17,31,5,26,171,242,831,31,160,401,116,1073
41,90,13,19,34,152,17,44,44,9,44,152,211,1031,96,283,309,186,1242
41,104,361,1051,672,10216,2076,1373,2425,134,940,6101,4209,69835,17711,8114,15769,10888,74044
41,105,2143,9053,3017,61833,14807,6732,16102,261,6173,50736,14101,357524,100460,34366,94409,64850,371625
41,106,360,1848,700,13235,4450,1222,1233,172,975,8903,2094,77117,36027,5588,3571,13935,79211
41,107,1077,2084,796,27561,7848,2843,5176,361,3187,13853,4314,192384,72374,17756,28445,28357,196698
41,108,3331,19528,19823,109125,24480,4048,9514,797,7931,85960,92914,598489,181878,15227,39820,128948,691403
41,109,1094,1760,4213,28945,7583,978,3496,363,2979,10628,19688,191392,65737,5415,18107,33158,211080
41,110,15,18,7,212,66,6,0,8,44,123,32,1648,663,48,0,219,1680
41,111,15,3,30,56,14,6,6,13,41,6,64,303,158,16,14,86,367
41,112,3,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0
41,113,23,10,756,662,117,85,13,10,56,14,1698,1531,361,135,29,1418,3229
41,114,17,0,0,0,0,0,0,13,45,0,0,0,0,0,0,0,0
41,116,8,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0
42,99,99,290,34,2419,684,232,177,34,296,2328,187,19792,6922,1962,1366,2453,19979
42,100,1267,4133,1412,29567,10464,2113,2758,360,3624,29509,9045,240557,106120,15897,19564,30979,249602
42,101,140,163,89,2278,1033,142,138,32,427,1178,626,18898,9288,1271,1156,2367,19524
42,103,516,326,27,2465,432,386,98,64,1454,2079,168,16914,3330,2518,754,2492,17082
42,104,245,444,533,7663,1018,1539,455,105,683,2271,1865,40222,7616,7655,1750,8196,42087
42,108,4282,15197,30050,147706,35057,6537,21666,1190,12023,64278,138988,782726,233091,24504,98840,177756,921714
42,109,120,206,70,2464,1620,48,5,65,383,1418,466,21941,15801,296,14,2534,22407
42,110,13,0,219,213,53,14,11,8,35,0,491,1030,436,42,14,432,1521
42,111,148,126,4843,4580,352,302,119,48,358,327,12114,11284,2215,621,275,9423,23398
42,112,33,18,426,550,120,38,10,18,83,33,1023,1395,388,50,14,976,2418
42,116,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
43,90,167,387,1003,2008,217,291,651,105,493,4174,7823,18480,2158,2375,6470,3011,26303
43,91,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
43,97,376,1312,2337,10048,1380,1399,1731,91,958,7394,8136,62427,11324,9253,10625,12385,70563
43,98,5,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0
43,99,3791,14307,9783,94415,31522,11436,8034,866,10030,81933,42661,633542,256390,73785,51697,104198,676203
43,100,2708,11819,2907,75140,27537,3780,5004,303,7805,80909,16864,582988,257375,26245,37377,78047,599852
43,101,640,1544,644,17027,6861,867,772,228,2018,9685,4098,132367,61839,6613,5236,17671,136465
43,103,401,2669,415,14047,2610,1096,835,156,1033,15299,2099,89869,20668,5634,4487,14462,91968
43,104,3156,25747,7708,141236,30572,14877,17970,664,8589,134902,29260,829930,220817,81831,84983,148944,859190
43,107,2127,3710,12609,45688,9953,2283,3003,679,6424,17147,56577,300120,86849,12951,13133,58297,356697
43,108,86,152,55,1355,701,63,19,54,267,999,215,11929,6729,534,74,1410,12144
43,109,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0
43,111,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
43,112,8,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0
43,113,90,113,3246,4308,207,421,138,28,258,238,6803,6289,305,585,274,7554,13092
43,115,13,0,0,0,0,0,0,7,34,0,0,0,0,0,0,0,0
44,88,38,27,64,415,46,60,168,22,118,210,531,3620,463,508,1674,479,4151
44,90,3,0,4,33,0,20,9,3,14,0,60,345,0,259,44,37,405
44,91,22,13,38,118,8,6,60,13,57,175,414,1239,36,60,612,156,1653
44,96,228,0,0,0,0,0,0,57,608,0,0,0,0,0,0,0,0
44,98,648,1897,606,12711,5710,1153,1042,243,1861,13502,3922,109486,59751,8808,7809,13317,113408
44,99,837,2242,1053,16613,6619,1611,1390,333,2499,15978,7081,140696,69336,12929,10366,17666,147777
44,106,44,48,24,629,165,33,32,19,104,273,146,4611,1509,233,183,653,4757
44,107,1369,2366,1423,36900,11322,3319,2680,251,3971,11942,5721,191680,67929,13240,12066,38323,197401
44,108,6,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
44,109,10,0,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0
44,111,37,2,392,130,5,8,40,13,102,12,766,392,20,14,77,522,1158
44,112,11,8,308,26,4,0,3,7,32,24,684,90,28,0,8,334,774
44,113,9,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0
44,114,7,0,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0
44,115,36,0,100,60,11,4,0,15,80,0,328,437,75,19,0,160,765
45,85,84,426,548,4296,1461,583,677,27,258,2338,3416,27537,9128,3770,5833,4844,30953
45,86,2,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
45,87,21,37,44,304,29,25,131,15,67,358,348,2863,260,348,1378,348,3211
45,88,3,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0
45,94,214,1253,457,8651,1474,1339,499,27,513,4474,1295,38701,7643,7011,1792,9108,39996
45,95,5291,8162,3581,99876,23009,23302,5225,1362,15090,38484,17618,577587,137462,146141,34453,103457,595205
45,96,20,20,21,680,30,13,82,9,60,146,227,5331,327,112,768,701,5558
45,98,119,80,52,997,180,61,370,66,347,496,234,7474,1650,304,2680,1049,7708
45,100,80,111,16,759,210,51,45,45,266,722,70,5811,1898,361,340,775,5881
45,101,70,308,63,1650,220,168,65,36,214,2101,260,10838,1529,1204,354,1713,11098
45,103,454,973,654,17421,5149,1144,647,141,1345,4094,1557,77684,27829,4390,3006,18075,79241
45,104,1038,2683,1161,45577,10732,4659,965,523,3005,9032,3652,195737,64210,15660,3773,46738,199389
45,105,249,265,51,4299,1299,466,164,56,735,1549,253,24672,9214,2225,783,4350,24925
45,106,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
45,107,5,8,0,73,44,0,0,3,12,53,0,706,500,0,0,73,706
45,111,25,7,410,106,17,16,6,9,57,8,1094,485,168,33,9,516,1579
45,113,74,77,1666,3113,219,576,41,20,173,116,3777,3774,320,694,92,4779,7551
45,114,13,0,0,0,0,0,0,6,59,0,0,0,0,0,0,0,0
45,115,4,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0
45,116,5,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
46,85,336,1153,2509,7126,1421,735,1816,64,841,7803,16363,48784,11461,4919,12268,9635,65147
46,86,16,14,35,216,20,19,90,9,52,147,292,2274,400,125,887,251,2566
46,87,31,36,34,245,22,13,99,17,90,433,314,2340,255,117,1015,279,2654
46,93,878,560,1204,17438,1637,1625,3508,280,2468,4240,8972,143437,16475,12852,29715,18642,152409
46,94,638,894,1057,12200,1119,2115,3357,310,1785,4064,7178,73797,7335,11971,25905,13257,80975
46,95,219,419,193,4984,669,689,139,58,692,1692,915,23808,3811,3994,815,5177,24723
46,98,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0
46,102,2,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0
46,103,26,30,10,998,286,65,23,10,82,176,18,6313,2694,399,103,1008,6331
46,104,13,0,0,0,0,0,0,5,28,0,0,0,0,0,0,0,0
46,105,6,3,4,129,83,7,6,6,23,21,8,1011,697,32,36,133,1019
46,106,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
46,110,3,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0
46,113,18,0,0,0,0,0,0,4,118,0,0,0,0,0,0,0,0
46,114,8,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0
46,115,3,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0
47,85,15,0,0,0,0,0,0,9,46,0,0,0,0,0,0,0,0
47,93,1403,263,76,2137,295,547,370,71,4201,1753,408,16615,2641,4585,2861,2213,17023
47,94,504,378,404,9675,1062,1134,3896,132,1288,2267,2445,67027,8544,6971,28896,10079,69472
47,96,38,76,10,916,273,52,35,14,116,472,61,7400,2908,383,420,926,7461
47,102,4,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0
