x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,0,11,0.3,1.6,1.5,0.8,0,0,1
0,1,69.5,6,4,9,5,0,0,0
0,2,52,3,14,3,0,0,0,0
0,3,44,12,4,1,1,0,0,0
0,6,14,0.9,1.5,2.6,0.2,0,0,1
0,7,15,0.4,0.9,0.7,2.7,0,0,1
0,82,7,0.1,0.3,0.4,1.7,0,0,1
0,91,2,0,0.1,0.1,0.5,0,0,1
0,92,30.5,1,2,3,4,1,0,0
0,94,11,0.4,1,0.4,2.3,0,0,1
0,95,19,0.8,1.7,0.6,3.9,0,0,1
0,103,8,0.1,0.4,0.1,1.9,0,0,1
0,109,4,0.1,0.2,0.1,0.9,0,0,1
0,110,47,1,2,5,4,0,0,0
0,111,23,0.3,1,0.4,5.5,0,0,1
1,3,8,0.5,0.9,1.5,0.1,0,0,1
1,5,16,1,1.8,2.9,0.2,0,0,1
1,6,32,2,5,2,2,0,0,0
1,15,4,0.1,0.8,0.3,0.6,0,0,1
1,48,5,0.1,0.2,0.7,0.3,0,0,1
1,49,2,0,0.1,0.3,0.1,0,0,1
1,74,30,0.9,2.1,4.3,3,0,0,1
1,92,8,0.3,0.7,0.3,1.7,0,0,1
1,93,22,0.9,1.9,0.7,4.6,0,0,1
1,94,40,1,1,0,14,0,0,0
1,103,10,0.1,0.4,0.2,2.4,0,0,1
1,111,11,0.1,0.5,0.2,2.6,0,0,1
2,3,6,0.4,0.6,1.1,0.1,0,0,1
2,6,27,0,0,2,10,0,0,0
2,7,17,0.5,1,0.8,3,0,0,1
2,14,7,0.2,1.3,0.6,1.1,0,0,1
2,15,23.5,0,3,0,9,0,0,0
2,16,19,0.5,3.6,1.5,3.1,0,0,1
2,27,3,0.2,0.3,0.3,0.4,0,0,1
2,73,3,0.1,0.2,0.4,0.3,0,0,1
2,93,17,0.7,1.5,0.6,3.5,0,0,1
2,94,11,0.4,1,0.4,2.3,0,0,1
2,104,2,0,0.1,0,0.5,0,0,1
2,125,4,0.3,0.3,0.1,0.6,0,0,1
3,4,12,0.4,0.7,0.5,2.2,0,0,1
3,5,38,1,2,4,9,0,0,0
3,6,56,1,1,2,18,0,0,0
3,7,39,0,1,2,14,0,0,0
3,8,26,3,3,1,6,0,0,0
3,14,5,0.2,0.5,0,1.3,0,0,1
3,15,14,0.6,1.3,0,3.6,0,0,1
3,16,11,0.5,1,0,2.8,0,0,1
3,17,2,0,0.4,0.2,0.3,0,0,1
3,32,2,0.1,0.3,0.2,0.2,0,0,1
3,33,3,0.1,0.4,0.3,0.4,0,0,1
3,34,1,0.1,0.1,0.1,0.1,0,0,1
3,36,10,0.5,1.3,0.9,1.2,0,0,1
3,57,7,0.2,0.4,0.6,1.7,0,0,1
3,58,8,0.2,0.5,0.7,1.9,0,0,1
3,59,3,0,0.2,0.3,0.7,0,0,1
3,93,3,0.1,0.3,0.1,0.6,0,0,1
3,104,16,0.7,1.6,0.9,2.6,0.2,0,1
3,105,113,22,10,6,6,0,22,0
3,106,32.5,0,11,0,0,0,0,0
3,107,25,0.3,5.5,1.9,1.2,0,0,1
3,108,22,0.2,4.9,1.7,1,0,0,1
3,109,1,0,0.2,0.1,0.1,0,0,1
4,3,2,0.1,0.1,0.1,0.3,0,0,1
4,4,17,0.5,1,0.8,3,0,0,1
4,5,62,1,3,4,13,0,0,0
4,6,1,0,0.1,0,0.2,0,0,1
4,7,29,1.5,5.1,0,3.6,0,0,1
4,8,35,3,0,3,10,0,0,0
