x,y,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,TOTAL
1,40,0,0,1,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,6
1,41,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,54,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4
2,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2,27,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4
2,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3
2,29,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,6
2,30,0,0,2,0,0,1,3,0,2,0,0,3,0,0,0,0,0,0,0,0,11
2,39,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
2,40,2,0,5,0,1,7,12,0,2,1,0,3,2,2,1,0,0,4,5,0,47
2,41,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
2,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,50,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,5
2,51,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4
2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,54,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,14,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
3,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3,30,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,5
3,33,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
3,41,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,55,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
3,56,1,0,3,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,9
4,24,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
4,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,30,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0,0,0,0,0,0,6
4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,33,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3
4,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4,37,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,6
4,38,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
4,39,0,0,0,1,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,7
4,41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,49,0,0,2,0,0,1,4,0,1,0,0,0,2,0,1,0,0,1,2,0,14
4,53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4,55,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5,19,0,0,3,0,0,8,7,1,1,0,0,3,5,2,0,0,0,2,5,0,37
5,30,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,5
5,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5,37,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,7
5,38,0,0,1,0,1,7,3,1,1,1,0,1,2,0,1,2,0,1,6,0,28
5,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,42,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,44,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5,50,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
5,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
5,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,18,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4
6,19,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5
6,31,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
6,37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,39,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
6,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,25,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,26,0,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,0,2,2,0,11
7,27,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4
7,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
7,31,0,0,1,0,0,3,0,0,2,1,0,0,1,0,0,0,0,0,0,0,8
7,33,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
7,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
7,39,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
7,42,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,5
7,43,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,44,0,0,1,0,0,1,0,1,0,0,0,3,2,1,1,0,0,1,3,0,14
7,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3
8,19,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
8,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
8,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,29,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3
8,30,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3
8,31,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3
8,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,39,0,0,1,0,0,0,5,0,0,0,0,3,1,1,0,1,0,0,0,0,12
8,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,44,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3
8,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8,51,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
9,19,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3
9,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
9,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9,33,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
9,36,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
9,39,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,0,0,0,8
9,40,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
9,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,21,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3
10,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10,26,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,39,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
10,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,11,0,0,2,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,10
11,12,1,0,5,0,1,3,4,2,4,1,0,2,3,0,1,0,0,7,6,0,40
11,19,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,1,0,0,7
11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
11,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11,31,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
11,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,34,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
11,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11,44,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5
11,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,50,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
11,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,53,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3
12,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
12,2,0,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,6
12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
12,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3
12,34,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
12,41,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4
12,50,0,0,1,0,0,3,2,0,2,0,0,0,0,0,0,0,0,1,2,0,11
13,0,0,0,3,0,0,2,2,1,2,1,0,1,2,0,0,0,0,2,0,0,16
13,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4
13,2,1,0,0,0,0,3,2,0,0,1,0,0,0,2,0,0,0,1,1,0,11
13,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
13,24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
13,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
13,31,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
13,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
13,41,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,6
13,42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13,44,1,0,4,0,0,1,5,0,0,0,0,0,1,1,0,0,0,0,2,0,15
13,45,1,0,1,0,0,2,2,1,1,0,0,0,0,0,1,0,0,1,6,0,16
13,47,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,1,0,7
14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
14,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
14,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
14,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14,28,0,0,3,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,9
14,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14,31,1,0,0,0,0,1,3,0,1,0,0,0,1,1,1,0,0,0,2,0,11
14,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,38,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14,39,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14,40,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15,17,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
15,18,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
15,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
15,20,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4
15,21,0,0,3,1,1,1,3,1,1,0,0,1,1,0,1,1,0,3,7,0,25
15,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15,38,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,5
15,40,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,5
15,41,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15,42,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
15,45,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3
16,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5
16,3,0,0,5,0,0,3,4,0,0,0,0,0,2,0,0,1,0,1,1,0,17
16,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,3
16,23,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
16,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
16,28,0,0,2,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,1,0,9
16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
16,36,0,0,6,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,12
16,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17,2,1,0,1,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,1,0,9
17,3,5,1,6,1,1,23,11,3,5,1,0,1,6,6,1,2,0,7,14,0,94
17,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
17,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
17,10,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,6
17,11,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
17,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
17,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,28,0,0,2,0,0,4,0,0,1,0,0,0,1,0,0,0,1,0,1,0,10
17,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,36,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,8
17,37,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
17,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,46,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
17,49,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5
17,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,0,9,0,0,2,4,1,5,0,1,2,3,2,0,0,0,2,2,0,33
18,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18,10,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,5
18,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
18,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18,15,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
18,17,0,1,1,0,0,0,2,0,3,1,0,1,0,0,1,2,0,1,6,0,19
18,23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
18,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3
18,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18,31,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
18,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18,35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
19,1,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,7
19,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3
19,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
19,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,31,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4
19,33,0,0,1,0,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,0,7
19,36,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
19,41,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3
19,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
20,13,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4
20,16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
20,23,0,0,1,0,0,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,8
20,24,0,0,8,0,0,1,11,2,1,1,0,1,5,0,1,2,1,0,7,0,41
20,25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
20,26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,27,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
20,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,32,0,0,2,0,0,2,6,1,1,0,0,0,1,0,0,0,0,1,0,0,14
20,33,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,3,0,1,0,9
20,34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
20,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,41,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
20,52,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
20,54,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
