x,y,TOT_P,avg_time_nearest_h
4,85,20,NA
4,87,55,NA
4,88,247,NA
4,89,3900,NA
4,90,1346,NA
4,91,1767,NA
4,92,2814,NA
4,93,205,NA
4,94,7,NA
4,95,215,NA
4,96,55,NA
4,97,937,NA
4,98,115,NA
4,99,11,NA
4,100,194,NA
4,101,360,NA
4,103,37,NA
4,104,26,NA
4,105,2,NA
4,106,2,NA
4,107,1,NA
4,108,14,NA
4,111,17,NA
4,112,10,NA
4,113,187,NA
4,114,1162,NA
4,115,157,NA
4,116,742,NA
4,117,1160,NA
4,118,573,NA
4,119,233,NA
4,120,174,NA
4,122,23,NA
4,124,1808,NA
4,125,3043,NA
4,126,2387,NA
4,127,1571,NA
5,0,2,NA
5,1,5,NA
5,2,17,NA
5,3,50,NA
5,4,5,NA
5,6,6,NA
5,7,40,NA
5,9,22,NA
5,13,27,NA
5,14,18,NA
5,15,41,NA
5,16,119,NA
5,17,21,NA
5,18,233,NA
5,19,99,NA
5,20,7,NA
5,21,130,NA
5,22,4,NA
5,23,65,NA
5,24,260,NA
5,25,29,NA
5,26,7,NA
5,27,9,NA
5,28,618,NA
5,30,164,NA
5,31,16,NA
5,33,6,NA
5,34,2,NA
5,35,30,NA
5,36,125,NA
5,37,455,NA
5,39,2,NA
5,40,8,NA
5,41,506,NA
5,42,35,NA
5,43,0,NA
5,44,0,NA
5,45,3,NA
5,46,6,NA
5,47,73,NA
5,48,170,NA
5,50,7,NA
5,52,94,NA
5,53,15,NA
5,54,5,NA
5,56,4,NA
5,57,49,NA
5,58,16,NA
5,59,17,NA
5,60,23,NA
5,61,8,NA
5,62,34,NA
5,63,8,NA
5,64,24,NA
5,65,6,NA
5,66,13,NA
5,67,31,NA
5,68,36,NA
5,70,66,NA
5,73,52,NA
5,74,465,NA
5,75,85,NA
5,76,3,NA
5,77,14,NA
5,78,234,NA
5,79,9,NA
5,80,13,NA
5,81,12,NA
5,82,15,NA
5,85,2,NA
5,86,2,NA
5,87,835,NA
5,88,30,NA
5,89,1653,NA
5,90,505,NA
5,91,1369,NA
5,92,2656,NA
5,93,1242,NA
5,95,1056,NA
5,96,3512,NA
5,97,4677,NA
5,98,3624,NA
5,99,1606,NA
5,100,51,NA
5,101,88,NA
5,102,51,NA
5,104,2,NA
5,106,0,NA
5,107,1,NA
5,109,2,NA
5,110,2,NA
5,111,14,NA
5,112,9,NA
5,113,3,NA
5,114,1086,NA
5,115,46,NA
5,116,62,NA
5,117,1009,NA
5,118,11,NA
5,119,8,NA
5,120,362,NA
5,121,1030,NA
5,122,5,NA
5,123,161,NA
5,124,1434,NA
5,125,19,NA
5,126,5,NA
6,0,70,NA
6,2,150,NA
6,3,8,NA
6,5,3,NA
6,6,118,NA
6,7,2996,NA
6,8,3,NA
6,11,39,NA
6,12,53,NA
6,13,99,NA
6,14,23,NA
6,15,3,NA
6,17,2,NA
6,18,178,NA
6,19,289,NA
6,20,22,NA
6,21,1,NA
6,22,19,NA
6,24,384,NA
6,25,42,NA
6,26,20,NA
6,27,13,NA
6,28,0,NA
6,30,7,NA
6,32,26,NA
6,33,28,NA
6,34,28,NA
6,36,1,NA
6,37,0,NA
6,39,10,NA
6,40,28,NA
6,41,366,NA
6,43,0,NA
6,44,1,NA
6,45,8,NA
6,46,5,NA
6,47,6,NA
6,48,10,NA
6,49,12,NA
6,50,23,NA
6,51,2,NA
6,53,147,NA
6,54,17,NA
6,55,5,NA
6,57,15,NA
6,58,18,NA
6,59,211,NA
6,60,8,NA
6,61,109,NA
6,62,7,NA
6,63,14,NA
6,67,4,NA
6,68,17,NA
6,69,9,NA
6,70,0,NA
6,74,16,NA
6,75,28,NA
6,77,14,NA
6,78,14,NA
6,79,11,NA
6,80,3,NA
6,81,12,NA
6,83,7,NA
6,84,3,NA
6,85,117,NA
6,86,14,NA
6,87,0,NA
6,88,0,NA
6,89,568,NA
6,90,1790,NA
6,91,3844,NA
6,92,2384,NA
6,93,447,NA
6,94,387,NA
6,95,1180,NA
6,96,3995,NA
6,97,2672,NA
6,98,3724,NA
6,99,5375,NA
6,100,13,NA
6,101,55,NA
6,104,13,NA
6,105,528,NA
6,106,33,NA
6,107,16,NA
6,111,3,NA
6,112,4,NA
6,113,2,NA
6,114,20,NA
6,115,216,NA
6,116,293,NA
6,117,28,NA
6,118,979,NA
6,119,1386,NA
6,120,43,NA
6,121,363,NA
6,122,1,NA
6,123,1975,NA
6,124,151,NA
6,125,174,NA
6,127,23,NA
7,1,54,NA
7,3,5,NA
7,4,174,NA
7,5,5,NA
7,7,89,NA
7,8,19,NA
7,9,27,NA
7,10,8,NA
7,11,17,NA
7,12,9,NA
7,13,616,NA
7,14,786,NA
7,17,6,NA
7,18,15,NA
7,19,28,NA
7,21,50,NA
7,22,220,NA
7,23,762,NA
7,24,17,NA
7,25,31,NA
7,27,7,NA
7,29,19,NA
7,30,7,NA
7,31,10,NA
7,32,18,NA
7,34,2,NA
7,35,5,NA
7,36,10,NA
7,37,58,NA
7,38,30,NA
7,39,5,NA
7,40,6,NA
7,41,86,NA
7,42,158,NA
7,43,3,NA
7,44,91,NA
7,45,8,NA
7,46,417,NA
7,47,285,NA
7,48,14,NA
7,50,21,NA
7,51,3,NA
7,52,11,NA
7,54,7,NA
7,55,0,NA
7,57,11,NA
7,60,23,NA
7,62,6,NA
7,63,71,NA
7,68,3,NA
7,74,4,NA
7,79,5,NA
7,80,26,NA
7,81,11,NA
7,82,52,NA
7,83,50,NA
7,86,5,NA
7,88,17,NA
7,89,61,NA
7,90,4173,NA
7,91,3571,NA
7,92,4973,NA
7,93,327,NA
7,94,771,NA
7,95,3808,NA
7,96,4636,NA
7,97,4695,NA
7,98,3125,NA
7,99,5665,NA
7,100,690,NA
7,102,6,NA
7,103,11,NA
7,104,611,NA
7,105,728,NA
7,106,15,NA
7,107,0,NA
7,109,2,NA
7,110,4,NA
7,111,8,NA
7,112,5,NA
7,113,64,NA
7,114,1132,NA
7,115,2037,NA
7,116,1459,NA
7,117,5,NA
7,118,1799,NA
7,119,749,NA
7,120,40,NA
7,122,29,NA
7,123,884,NA
7,125,2890,NA
7,126,10,NA
7,127,3,NA
8,0,163,NA
8,1,113,NA
8,3,16,NA
8,4,80,NA
8,5,149,NA
8,6,2105,NA
8,7,738,NA
8,8,85,NA
8,9,125,NA
8,11,471,NA
8,12,122,NA
8,15,7,NA
8,17,55,NA
8,19,2,NA
8,20,52,NA
8,21,51,NA
8,22,518,NA
8,23,2570,NA
8,25,1204,NA
8,26,1345,NA
8,27,2011,NA
8,28,277,NA
8,29,98,NA
8,30,1417,NA
8,31,891,NA
8,32,44,NA
8,33,7,NA
8,34,66,NA
8,35,302,NA
8,36,40,NA
8,38,7,NA
8,41,7,NA
8,42,0,NA
8,43,6,NA
8,44,8,NA
8,45,128,NA
8,46,3572,NA
8,47,426,NA
8,48,10,NA
8,50,14,NA
8,51,264,NA
8,52,83,NA
8,53,14,NA
8,54,13,NA
8,56,179,NA
8,57,3,NA
8,59,14,NA
8,61,2,NA
8,64,11,NA
8,65,12,NA
8,78,53,NA
8,79,425,NA
8,80,171,NA
8,81,26,NA
8,82,11,NA
8,83,1461,NA
8,84,134,NA
8,85,14,NA
8,87,57,NA
8,88,104,NA
8,90,83,NA
8,91,1679,NA
8,92,2525,NA
8,93,2822,NA
8,94,2674,NA
8,95,3740,NA
8,96,3290,NA
8,97,2862,NA
8,98,5366,NA
8,99,3857,NA
8,100,1840,NA
8,101,73,NA
8,102,72,NA
8,103,608,NA
8,104,259,NA
8,105,27,NA
8,106,0,NA
8,107,1,NA
8,110,1,NA
8,112,15,NA
8,113,95,NA
8,114,75,NA
8,115,158,NA
8,116,352,NA
8,117,1367,NA
8,118,98,NA
8,119,2,NA
8,120,40,NA
8,121,12,NA
8,122,8,NA
8,123,3,NA
8,124,1198,NA
8,125,3165,NA
8,126,28,NA
8,127,85,NA
9,3,1,NA
9,4,19,NA
9,5,8,NA
9,6,1516,NA
9,7,2554,NA
9,8,2608,NA
9,9,149,NA
9,10,33,NA
9,11,574,NA
9,12,6,NA
9,14,248,NA
9,16,72,NA
9,17,139,NA
9,18,0,NA
9,20,422,NA
9,21,20,NA
9,22,60,NA
9,23,55,NA
9,24,13,NA
9,25,4009,NA
9,26,6088,NA
9,27,4191,NA
9,28,4788,NA
9,29,1365,NA
9,30,848,NA
9,31,488,NA
9,32,74,NA
9,33,1,NA
9,34,187,NA
9,35,234,NA
9,37,32,NA
9,38,2,NA
9,40,6,NA
9,41,4,NA
9,45,4,NA
9,46,112,NA
9,47,33,NA
9,48,20,NA
9,49,9,NA
9,50,40,NA
9,51,6,NA
9,55,45,NA
9,57,2,NA
9,59,3,NA
9,60,0,NA
9,61,10,NA
9,65,6,NA
9,77,38,NA
9,78,25,NA
9,79,18,NA
9,80,3,NA
9,81,29,NA
9,82,3,NA
9,83,15,NA
9,84,183,NA
9,86,25,NA
9,87,14,NA
9,88,252,NA
9,89,10,NA
9,90,336,NA
9,91,6,NA
9,92,1981,NA
9,93,3692,NA
9,94,5588,NA
9,95,3137,NA
9,96,303,NA
9,97,1771,NA
9,98,4598,NA
9,99,2429,NA
9,100,1099,NA
9,101,2790,NA
9,102,1301,NA
9,104,84,NA
9,105,38,NA
9,106,155,NA
9,107,13,NA
9,108,1,NA
9,109,0,NA
9,110,5,NA
9,111,7,NA
9,112,9,NA
9,113,324,NA
9,114,58,NA
9,115,150,NA
9,116,546,NA
9,117,3220,NA
9,118,2566,NA
9,119,2753,NA
9,120,191,NA
9,121,1285,NA
9,122,28,NA
9,123,181,NA
9,124,17,NA
9,125,238,NA
9,126,2348,NA
9,127,2632,NA
10,1,13,NA
10,2,0,NA
10,3,9,NA
10,4,19,NA
10,6,2070,NA
10,7,2590,NA
10,8,3916,NA
10,9,427,NA
10,11,50,NA
10,13,7,NA
10,14,196,NA
10,15,0,NA
10,16,95,NA
10,17,38,NA
10,18,11,NA
10,20,42,NA
10,21,191,NA
10,23,1535,NA
10,24,885,NA
10,25,3598,NA
10,26,2703,NA
10,27,5644,NA
10,28,5000,NA
10,29,365,NA
10,30,733,NA
10,31,666,NA
10,32,1323,NA
10,34,10,NA
10,35,20,NA
10,41,58,NA
10,42,0,NA
10,43,39,NA
10,44,38,NA
10,45,0,NA
10,46,27,NA
10,47,14,NA
10,48,4,NA
10,50,23,NA
10,52,23,NA
10,53,136,NA
10,55,8,NA
10,56,47,NA
10,57,7,NA
10,59,24,NA
10,60,15,NA
10,62,5,NA
10,63,4,NA
10,72,2,NA
10,77,5,NA
10,79,128,NA
10,80,87,NA
10,81,9,NA
10,82,23,NA
10,83,0,NA
10,84,54,NA
10,85,6,NA
10,90,271,NA
10,91,170,NA
10,92,820,NA
10,93,39,NA
10,94,1495,NA
10,96,7,NA
10,97,0,NA
10,98,263,NA
10,99,3005,NA
10,100,5187,NA
10,101,4073,NA
10,102,3453,NA
10,103,515,NA
10,105,0,NA
10,106,10,NA
10,107,0,NA
10,109,0,NA
10,110,2,NA
10,111,26,NA
10,112,39,NA
10,113,15,NA
10,114,14,NA
10,115,81,NA
10,116,54,NA
10,117,1433,NA
10,118,3926,NA
10,119,1433,NA
10,120,333,NA
10,121,2322,NA
10,122,12,NA
10,123,273,NA
10,124,29,NA
10,125,263,NA
10,126,2908,NA
10,127,3205,NA
11,0,80,NA
11,1,20,NA
11,2,15,NA
11,3,2,NA
11,4,110,NA
11,6,560,NA
11,7,2249,NA
11,8,805,NA
11,9,13,NA
11,13,865,NA
11,15,5,NA
11,17,51,NA
11,19,9,NA
11,21,329,NA
11,22,536,NA
11,23,1241,NA
11,24,52,NA
11,25,43,NA
11,26,4070,NA
11,27,2500,NA
11,28,2896,NA
11,29,2240,NA
11,30,4749,NA
11,31,1861,NA
11,32,10,NA
11,33,17,NA
11,34,22,NA
11,36,38,NA
11,40,6,NA
11,41,527,NA
11,42,570,NA
11,43,5,NA
11,44,10,NA
11,45,7,NA
11,46,263,NA
11,47,10,NA
11,48,7,NA
11,49,7,NA
11,50,81,NA
11,55,7,NA
11,57,8,NA
11,59,18,NA
11,61,78,NA
11,67,5,NA
11,70,9,NA
11,71,6,NA
11,76,6,NA
11,77,0,NA
11,81,15,NA
11,82,13,NA
11,83,10,NA
11,84,0,NA
11,85,11,NA
11,86,39,NA
11,87,59,NA
11,88,29,NA
11,89,23,NA
11,90,348,NA
11,91,3019,NA
11,92,4094,NA
11,93,3692,NA
11,94,5719,NA
11,95,3877,NA
11,96,500,NA
11,97,4,NA
11,100,1747,NA
11,101,5056,NA
11,102,4726,NA
11,103,1305,NA
11,104,0,NA
11,105,0,NA
11,107,20,NA
11,108,17,NA
11,109,463,NA
11,110,2,NA
11,111,15,NA
11,115,559,NA
11,116,5,NA
11,117,1189,NA
11,118,4154,NA
11,119,2039,NA
11,120,367,NA
11,121,2563,NA
11,122,95,NA
11,123,7,NA
11,124,8,NA
11,125,1855,NA
11,126,3912,NA
11,127,3523,NA
12,0,21,NA
12,1,679,NA
12,3,50,NA
12,4,195,NA
12,5,2,NA
12,6,31,NA
12,7,16,NA
12,8,492,NA
12,9,1905,NA
12,10,1072,NA
12,11,7,NA
12,12,58,NA
12,13,1408,NA
12,14,75,NA
12,15,37,NA
12,17,11,NA
12,20,5,NA
12,21,7,NA
12,22,24,NA
12,23,10,NA
12,24,415,NA
12,25,2183,NA
12,26,7906,NA
12,27,3255,NA
12,28,4653,NA
12,29,7679,NA
12,30,748,NA
12,31,24,NA
12,32,23,NA
12,34,346,NA
12,37,22,NA
12,39,23,NA
12,40,111,NA
12,42,30,NA
12,43,35,NA
12,45,5,NA
12,46,28,NA
12,47,24,NA
12,48,14,NA
12,53,6,NA
12,55,96,NA
12,59,54,NA
12,62,0,NA
12,63,5,NA
12,64,14,NA
12,65,5,NA
12,66,4,NA
12,67,1,NA
12,70,18,NA
12,79,13,NA
12,80,184,NA
12,81,69,NA
12,83,25,NA
12,84,79,NA
12,85,10,NA
12,86,284,NA
12,87,80,NA
12,88,1,NA
12,90,797,NA
12,91,4085,NA
12,92,1857,NA
12,93,1499,NA
12,94,4480,NA
12,95,7487,NA
12,96,8129,NA
12,97,370,NA
12,98,2,NA
12,101,484,NA
12,102,1148,NA
12,103,7,NA
12,104,1,NA
12,105,4,NA
12,106,34,NA
12,107,9,NA
12,108,177,NA
12,109,0,NA
12,110,17,NA
12,111,32,NA
12,112,0,NA
12,113,14,NA
12,114,18,NA
12,115,175,NA
12,116,1064,NA
12,117,1474,NA
12,118,1062,NA
12,120,39,NA
12,121,47,NA
12,122,2,NA
12,125,280,NA
12,126,882,NA
12,127,166,NA
13,1,799,NA
13,3,457,NA
13,6,5,NA
13,7,0,NA
13,8,177,NA
13,9,541,NA
13,10,109,NA
13,11,5,NA
13,12,23,NA
13,14,12,NA
13,15,0,NA
13,17,217,NA
13,18,379,NA
13,19,160,NA
13,20,9,NA
13,21,45,NA
13,22,8,NA
13,23,406,NA
13,24,869,NA
13,25,3212,NA
13,26,5888,NA
13,27,6907,NA
13,28,9191,NA
13,29,3479,NA
13,30,1353,NA
13,31,1118,NA
13,32,1273,NA
13,33,3060,NA
13,34,2069,NA
13,35,21,NA
13,36,14,NA
13,38,58,NA
13,39,8,NA
13,40,427,NA
13,41,12,NA
13,43,744,NA
13,44,4,NA
13,45,20,NA
13,46,9,NA
13,49,3,NA
13,52,2,NA
13,53,4,NA
13,54,10,NA
13,56,32,NA
13,57,1,NA
13,59,10,NA
13,62,32,NA
13,65,5,NA
13,66,35,NA
13,67,0,NA
13,68,6,NA
13,79,3,NA
13,80,2,NA
13,81,20,NA
13,82,42,NA
13,83,31,NA
13,84,745,NA
13,85,336,NA
13,86,9,NA
13,87,7,NA
13,88,105,NA
13,89,315,NA
13,90,2470,NA
13,91,2688,NA
13,92,249,NA
13,93,1072,NA
13,94,4861,NA
13,95,3947,NA
13,96,9975,NA
13,97,214,NA
13,98,569,NA
13,99,254,NA
13,103,5,NA
13,104,2,NA
13,105,5,NA
13,106,1,NA
13,107,29,NA
13,108,25,NA
13,109,11,NA
13,110,5,NA
13,111,390,NA
13,112,89,NA
13,113,19,NA
13,114,16,NA
13,115,1109,NA
13,116,1657,NA
14,0,10,NA
14,1,15,NA
14,5,11,NA
14,6,21,NA
14,7,59,NA
14,8,22,NA
14,9,51,NA
14,10,7,NA
14,11,10,NA
14,16,41,NA
14,17,94,NA
14,18,240,NA
14,19,6,NA
14,20,29,NA
14,22,47,NA
14,23,4,NA
14,25,3096,NA
14,26,4510,NA
14,27,7080,NA
14,28,3686,NA
14,29,3759,NA
14,30,3459,NA
14,31,1668,NA
14,32,540,NA
14,33,2767,NA
14,34,1353,NA
14,35,18,NA
14,36,24,NA
14,38,8,NA
14,39,21,NA
14,40,15,NA
14,42,6,NA
14,43,11,NA
14,47,38,NA
14,48,100,NA
14,50,74,NA
14,51,5,NA
14,52,4,NA
14,53,11,NA
14,54,26,NA
14,55,47,NA
14,61,8,NA
14,63,6,NA
14,64,13,NA
14,65,7,NA
14,76,8,NA
14,78,17,NA
14,81,38,NA
14,82,16,NA
14,84,741,NA
14,85,2067,NA
14,86,22,NA
14,87,13,NA
14,88,19,NA
14,89,284,NA
14,90,2407,NA
14,91,2459,NA
14,92,2653,NA
14,93,3931,NA
14,94,2394,NA
14,95,4993,NA
14,96,4718,NA
14,97,19,NA
14,98,108,NA
14,103,118,NA
14,104,715,NA
14,105,3305,NA
14,106,5004,NA
14,107,2631,NA
14,108,626,NA
14,109,1515,NA
14,110,1087,NA
14,111,59,NA
14,112,1922,NA
14,114,92,NA
14,115,363,NA
15,0,17,NA
15,1,427,NA
15,2,0,NA
15,5,95,NA
15,6,332,NA
15,7,543,NA
15,8,115,NA
15,11,17,NA
15,13,4,NA
15,16,42,NA
15,17,6,NA
15,18,30,NA
15,19,3,NA
15,21,7,NA
15,25,1646,NA
15,26,4876,NA
15,27,2675,NA
15,28,2325,NA
15,29,45,NA
15,30,135,NA
15,31,1590,NA
15,32,934,NA
15,33,881,NA
15,34,43,NA
15,35,24,NA
15,37,11,NA
15,40,3,NA
15,41,7,NA
15,42,0,NA
15,43,18,NA
15,45,10,NA
15,46,9,NA
15,47,79,NA
15,48,6,NA
15,49,0,NA
15,53,27,NA
15,54,881,NA
15,55,33,NA
15,57,0,NA
15,60,27,NA
15,61,2,NA
15,63,8,NA
15,65,0,NA
15,66,9,NA
15,67,8,NA
15,68,4,NA
15,76,44,NA
15,77,35,NA
15,81,28,NA
15,82,140,NA
15,83,66,NA
15,84,35,NA
15,85,806,NA
15,86,33,NA
15,87,1,NA
15,88,5,NA
15,89,30,NA
15,90,2799,NA
15,91,3594,NA
15,92,1149,NA
15,93,2678,NA
15,94,4616,NA
15,95,4207,NA
15,96,2236,NA
15,99,0,NA
15,102,4,NA
15,105,2758,NA
15,106,4086,NA
15,107,3679,NA
15,108,1435,NA
15,109,4018,NA
15,110,4327,NA
15,111,4748,NA
15,112,3275,NA
15,113,10,NA
16,0,9,NA
16,1,19,NA
16,2,81,NA
16,3,23,NA
16,4,81,NA
16,5,1764,NA
16,6,66,NA
16,7,0,NA
16,8,34,NA
16,10,3,NA
16,11,21,NA
16,13,244,NA
16,14,1,NA
16,15,12,NA
16,19,33,NA
16,20,5,NA
16,22,6,NA
16,23,9,NA
16,24,0,NA
16,25,15,NA
16,26,924,NA
16,27,319,NA
16,28,8,NA
16,29,90,NA
16,30,182,NA
16,31,34,NA
16,32,13,NA
