x,y,TOT_P,avg_time_nearest_h
4,36,81,NA
4,37,1717,NA
4,38,3720,NA
4,39,2408,NA
4,40,13,NA
4,42,9,NA
4,43,1898,NA
4,44,61,NA
4,46,5,NA
4,47,9,NA
4,53,8,NA
4,54,11,NA
4,55,1964,NA
4,56,116,NA
4,57,20,NA
4,58,23,NA
4,59,3,NA
4,62,433,NA
4,63,15,NA
4,66,115,NA
4,67,722,NA
4,69,19,NA
4,72,6,NA
4,73,23,NA
4,74,358,NA
4,75,9,NA
4,76,13,NA
4,78,4,NA
4,80,3,NA
4,82,10,NA
4,83,540,NA
4,84,95,NA
4,85,3,NA
5,0,41,NA
5,1,0,NA
5,2,22,NA
5,3,1812,NA
5,4,520,NA
5,5,3160,NA
5,6,2261,NA
5,7,2005,NA
5,8,1301,NA
5,9,3159,NA
5,10,2200,NA
5,11,37,NA
5,12,2849,NA
5,13,3284,NA
5,14,3150,NA
5,15,841,NA
5,16,1596,NA
5,17,1247,NA
5,18,1387,NA
5,19,1308,NA
5,20,3058,NA
5,21,515,NA
5,22,1723,NA
5,23,1137,NA
5,24,19,NA
5,25,588,NA
5,27,73,NA
5,28,10,NA
5,29,3,NA
5,30,3114,NA
5,31,5012,NA
5,32,5101,NA
5,33,1446,NA
5,34,102,NA
5,35,121,NA
5,36,189,NA
5,37,362,NA
5,38,1953,NA
5,39,28,NA
5,40,35,NA
5,41,38,NA
5,42,1866,NA
5,44,139,NA
5,45,9,NA
5,46,2,NA
5,51,21,NA
5,52,9,NA
5,53,17,NA
5,54,53,NA
5,55,3856,NA
5,56,0,NA
5,63,30,NA
5,64,13,NA
5,65,199,NA
5,66,189,NA
5,67,324,NA
5,68,21,NA
5,69,39,NA
5,70,4,NA
5,73,1,NA
5,74,69,NA
5,76,37,NA
5,77,34,NA
5,79,2,NA
5,80,91,NA
5,81,43,NA
5,82,5,NA
5,83,1182,NA
5,84,0,NA
6,1,8,NA
6,2,1445,NA
6,3,4135,NA
6,4,5017,NA
6,5,3757,NA
6,6,4809,NA
6,7,2473,NA
6,8,2786,NA
6,9,4052,NA
6,10,2642,NA
6,11,818,NA
6,12,1975,NA
6,13,3693,NA
6,14,4664,NA
6,15,98,NA
6,17,886,NA
6,18,5559,NA
6,19,4548,NA
6,20,4520,NA
6,21,575,NA
6,22,4664,NA
6,23,2565,NA
6,24,10,NA
6,25,10,NA
6,27,659,NA
6,28,207,NA
6,29,19,NA
6,30,971,NA
6,31,2832,NA
6,32,2310,NA
6,33,92,NA
6,37,7,NA
6,38,3018,NA
6,39,1347,NA
6,40,2,NA
6,41,0,NA
6,42,77,NA
6,43,20,NA
6,44,56,NA
6,53,59,NA
6,54,150,NA
6,55,146,NA
6,56,0,NA
6,64,24,NA
6,65,88,NA
6,68,1,NA
6,69,35,NA
6,70,15,NA
6,71,57,NA
6,72,11,NA
6,75,0,NA
6,76,23,NA
6,80,184,NA
6,81,112,NA
7,0,0,NA
7,1,290,NA
7,2,3171,NA
7,3,2791,NA
7,4,2070,NA
7,5,4572,NA
7,6,4183,NA
7,7,3999,NA
7,8,15,NA
7,9,4413,NA
7,10,47,NA
7,11,1956,NA
7,12,822,NA
7,13,5326,NA
7,14,4409,NA
7,15,3150,NA
7,16,797,NA
7,17,1309,NA
7,18,5414,NA
7,19,5777,NA
7,20,3530,NA
7,21,3312,NA
7,22,6080,NA
7,23,3870,NA
7,24,1688,NA
7,25,3,NA
7,26,1188,NA
7,27,945,NA
7,38,188,NA
7,39,1309,NA
7,65,2,NA
7,70,28,NA
7,71,145,NA
8,0,112,NA
8,1,39,NA
8,2,1187,NA
8,3,4918,NA
8,4,1974,NA
8,5,2908,NA
8,6,8536,NA
8,7,5593,NA
8,8,1335,NA
8,9,3438,NA
8,10,20,NA
8,11,1689,NA
8,12,1668,NA
8,13,4034,NA
8,14,2988,NA
8,15,5555,NA
8,16,7114,NA
8,17,3253,NA
8,18,2443,NA
8,19,4344,NA
8,20,3092,NA
8,21,4755,NA
8,22,6472,NA
8,23,3275,NA
8,24,1168,NA
8,25,4,NA
9,0,689,NA
9,1,36,NA
9,2,2443,NA
9,3,1525,NA
9,4,2368,NA
9,5,3554,NA
9,6,6715,NA
9,7,1892,NA
9,8,3457,NA
9,9,2580,NA
9,10,79,NA
9,11,1158,NA
9,12,1932,NA
9,13,2150,NA
9,14,4658,NA
9,15,4142,NA
9,16,5882,NA
9,17,3441,NA
9,18,35,NA
9,19,2724,NA
9,20,1666,NA
9,21,2251,NA
9,22,1378,NA
10,0,217,NA
10,1,126,NA
10,2,3701,NA
10,3,3095,NA
10,4,4417,NA
10,5,5229,NA
10,6,4164,NA
10,7,3902,NA
10,8,7221,NA
10,9,6145,NA
10,10,1699,NA
10,11,27,NA
10,12,63,NA
10,13,498,NA
10,14,5993,NA
10,15,6043,NA
10,16,500,NA
11,0,44,NA
11,1,12,NA
11,2,232,NA
11,3,196,NA
11,4,145,NA
11,5,49,NA
11,6,208,NA
11,7,1085,NA
11,8,0,NA
11,9,2796,NA
11,10,1312,NA
11,11,1438,NA
11,12,975,NA
11,13,6,NA
11,14,1548,NA
11,15,376,NA
12,11,1145,NA
12,12,1580,NA
12,13,81,NA
