x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,48,1,0.4,0.1,0,0,0.1,0.4,0.1,0.4,39.2,1
0,51,6,2.4,0.5,0.1,0.1,0.1,2.3,0.1,2.3,263.2,1
0,52,3,1.2,0.3,0.1,0.1,0.1,1.1,0.1,1.1,131.6,1
0,54,3,1.2,0.3,0.1,0.1,0.1,1.1,0.1,1.1,131.6,1
0,55,8,3.2,0.7,0.1,0.2,0.1,3,0.1,3,351,1
0,56,2,0.8,0.3,0.1,0.2,0.1,0.6,0.1,0.6,92.7,1
0,83,5,2.8,1.3,0,1.2,0.2,1.6,0.3,2,256.2,1
0,84,16,9,4.1,0.1,3.9,0.8,5.1,0.9,6.5,820,1
0,85,37,16,3,1,9,1,7,6,8,1268,0
0,86,22,11,5.5,0.4,3.9,0,7.1,1.6,6.3,979.8,1
0,89,4,2,1,0.1,0.7,0,1.3,0.3,1.1,178.1,1
0,91,19,7,0.8,0,0.8,0,6.2,0.4,6.2,767.8,1
0,97,12,5.1,1.7,0.5,2.1,0.3,3,0.3,4.3,466.9,1
0,98,2,0.8,0.3,0.1,0.3,0.1,0.5,0.1,0.7,77.8,1
0,99,22,9.3,3,0.9,3.8,0.6,5.5,0.6,8,855.9,1
0,111,4,1.5,0.3,0.3,0.4,0.3,1.1,0.1,1.2,171.1,1
0,112,3,1.2,0.2,0.2,0.3,0.2,0.9,0.1,0.9,128.3,1
0,113,5,1.9,0.3,0.3,0.5,0.3,1.4,0.2,1.5,213.9,1
1,40,4,1.4,0,0,0.1,0.1,1.3,0.2,1.1,146.4,1
1,46,3,1.3,0.4,0.1,0.2,0.2,1.1,0.3,1.1,117.7,1
1,52,1,0.4,0.1,0,0,0,0.4,0,0.4,43.9,1
1,56,7,2.8,0.9,0.4,0.6,0.3,2.2,0.4,2,324.6,1
1,82,7,3.9,1.8,0.1,1.7,0.3,2.2,0.4,2.9,358.7,1
1,83,21,14,7,0,6,0,8,1,9,1159,0
1,84,12,6.7,3.1,0.1,2.9,0.6,3.8,0.7,4.9,615,1
1,85,54,25,9,0,16,2,9,3,14,2203,0
1,86,22,11,4,1,1,1,10,2,7,1256,0
1,87,7,3.5,1.8,0.1,1.2,0,2.3,0.5,2,311.8,1
1,89,1,0.5,0.2,0,0.2,0,0.3,0.1,0.3,44.5,1
1,90,2,1,0.5,0,0.4,0,0.6,0.1,0.6,89.1,1
1,91,1,0.4,0,0,0.1,0,0.3,0,0.3,40.4,1
1,97,4,1.7,0.6,0.2,0.7,0.1,1,0.1,1.4,155.6,1
1,98,5,2.1,0.7,0.2,0.9,0.1,1.2,0.1,1.8,194.5,1
1,100,3,1.3,0.4,0.1,0.5,0.1,0.8,0.1,1.1,116.7,1
1,101,4,1.4,0.2,0.1,0.4,0.2,1,0.2,0.9,108.1,1
1,103,4,1.4,0.2,0.1,0.4,0.2,1,0.2,0.9,108.1,1
1,104,2,0.7,0.1,0,0.2,0.1,0.5,0.1,0.5,54.1,1
1,111,2,0.8,0.1,0.1,0.2,0.1,0.6,0.1,0.6,85.5,1
2,46,2,0.8,0.3,0.1,0.1,0.1,0.7,0.2,0.7,78.5,1
2,47,1,0.4,0.1,0,0,0.1,0.4,0.1,0.4,39.2,1
2,48,6,2.5,0.8,0.2,0.3,0.4,2.2,0.5,2.2,235.4,1
2,55,40,12,2,2,0,1,12,1,9,1328,0
2,56,57.5,24,8,1,18,7,6,3,12,1715,0
2,57,18,7.2,2.3,0.9,1.6,0.7,5.6,0.9,5.1,834.7,1
2,58,19,7.6,2.4,1,1.7,0.7,5.9,1,5.4,881.1,1
2,60,1,0.4,0.1,0.1,0.1,0,0.3,0.1,0.3,46.4,1
2,61,1,0.4,0.1,0,0,0,0.4,0,0.4,47.7,1
2,82,10,5.6,2.6,0.1,2.4,0.5,3.2,0.6,4.1,512.5,1
2,83,37,19,10,1,16,4,3,5,13,1146,0
2,84,11,6.2,2.8,0.1,2.7,0.5,3.5,0.6,4.5,563.7,1
2,85,35,16,5,1,7,1,9,2,14,1451,0
