x,y,dlt,tcd
6,81,,49
7,83,,10
7,87,,93
8,80,,81
8,83,,25
8,87,,29
9,80,,11
9,81,,14
9,87,,17
10,81,,21
10,82,,26
10,87,,65
11,80,,31
11,86,,48
12,79,,64
12,80,1,28
12,81,,2
12,82,,2
12,83,,8
12,84,,25
12,85,,9
12,86,,66
13,79,1,19
13,80,1,64
13,81,1,35
13,82,,28
13,83,,74
13,84,,35
13,85,,49
14,76,,12
14,77,,46
14,78,,57
14,79,1,63
14,80,1,39
14,81,1,47
14,82,1,58
14,83,1,73
14,84,,36
14,85,,7
15,75,,30
15,76,,71
15,77,1,44
15,78,,31
15,79,,9
15,80,1,14
15,81,,31
15,82,1,34
15,83,1,28
15,84,,23
15,85,,45
16,74,,99
16,75,,4
16,76,,12
16,77,,5
16,78,,4
16,79,1,33
16,80,1,6
16,81,,13
16,82,,5
16,83,,3
16,84,,27
16,85,,93
17,74,,32
17,76,,23
17,80,,20
17,81,,23
17,84,,48
18,75,,88
18,76,,25
18,79,,45
18,80,,81
18,82,,79
