x,y,value
0,0,65979
0,1,65979
0,107,100877
0,108,100877
0,109,100877
1,0,65979
1,1,65979
1,107,100877
1,108,100877
1,109,100877
2,72,6436
2,73,6436
2,74,6436
3,35,595
3,36,595
3,37,595
3,72,6436
3,73,6436
3,74,6436
4,35,595
4,36,595
4,37,595
4,72,6436
4,73,6436
4,74,6436
5,35,595
5,36,595
5,37,595
6,75,6603
6,76,6603
6,77,6603
6,103,101467
6,104,101467
6,105,101467
7,75,6603
7,76,6603
7,77,6603
7,103,101467
7,104,101467
7,105,101467
8,38,919
8,39,919
8,40,919
8,75,6603
8,76,6603
8,77,6603
8,103,101467
8,104,101467
8,105,101467
9,6,68370
9,7,68370
9,8,68370
9,38,919
9,39,919
9,40,919
10,6,68370
10,7,68370
10,8,68370
10,38,919
10,39,919
10,40,919
11,6,68370
11,7,68370
11,8,68370
12,82,93552
12,83,93552
12,84,93552
12,100,35302
12,101,35302
12,102,35302
13,9,68063
13,10,68063
13,11,68063
13,82,93552
13,83,93552
13,84,93552
13,100,35302
13,101,35302
13,102,35302
14,9,68063
14,10,68063
14,11,68063
14,42,21800
14,43,21800
14,44,21800
14,82,93552
14,83,93552
14,84,93552
14,97,86396
14,98,86396
14,99,86396
14,100,35302
14,101,35302
14,102,35302
15,9,68063
15,10,68063
15,11,68063
15,42,23131
15,43,23131
15,44,23131
15,97,86396
15,98,86396
15,99,86396
16,42,23131
16,43,23131
16,44,23131
16,97,86396
16,98,86396
16,99,86396
17,15,59842
17,16,59842
17,17,59842
17,42,20987
17,43,20987
17,44,20987
18,15,59842
18,16,59842
18,17,59842
19,15,59842
19,16,59842
19,17,59842
19,37,22536
19,38,22536
19,39,22536
19,95,86484
19,96,86484
19,97,86484
20,18,72494
20,19,72494
20,20,72494
20,37,22536
20,38,22536
20,39,22536
20,95,86484
20,96,86484
20,97,86484
21,18,72494
21,19,72494
21,20,72494
21,37,22536
21,38,22536
21,39,22536
21,85,18404
21,86,18404
21,87,18404
21,95,86484
21,96,86484
21,97,86484
22,18,72494
22,19,72494
22,20,72494
22,85,18404
22,86,18404
22,87,18404
23,85,18404
23,86,18404
23,87,18404
25,30,26015
25,31,26015
25,32,26015
25,92,63483
25,93,63483
25,94,63483
26,30,26015
26,31,26015
26,32,26015
26,89,116103
26,90,116103
26,91,116103
26,92,63483
26,93,63483
26,94,63483
27,24,107909
27,25,107909
27,26,107909
27,30,26015
27,31,26015
27,32,26015
27,84,47489
27,85,47489
27,86,47489
27,89,116103
27,90,116103
27,91,116103
27,92,63483
27,93,63483
27,94,63483
28,24,107909
28,25,107909
28,26,107909
28,84,47489
28,85,47489
28,86,47489
28,89,116103
28,90,116103
28,91,116103
29,24,107909
29,25,107909
29,26,107909
29,84,47489
29,85,47489
29,86,47489
30,91,58237
30,92,58237
30,93,58237
31,38,80922
31,39,80922
31,40,80922
31,91,58237
31,92,58237
31,93,58237
32,38,80922
32,39,80922
32,40,80922
32,80,46489
32,81,46489
32,82,46489
32,91,58237
32,92,58237
32,93,58237
33,38,80922
33,39,80922
33,40,80922
33,46,81302
33,47,81302
33,48,81302
33,80,46489
33,81,46489
33,82,46489
33,90,58499
33,91,58499
33,92,58499
34,29,77480
34,30,77480
34,31,77480
34,46,81302
34,47,81302
34,48,81302
34,53,81237
34,54,81237
34,55,81237
34,80,46489
34,81,46489
34,82,46489
34,90,58499
34,91,58499
34,92,58499
35,29,77480
35,30,77480
35,31,77480
35,46,81302
35,47,81302
35,48,81302
35,53,81237
35,54,81237
35,55,81237
35,58,62068
35,59,62068
35,60,62068
35,76,46301
35,77,46301
35,78,46301
35,90,58499
35,91,58499
35,92,58499
36,29,77480
36,30,77480
36,31,116788
36,32,98088
36,33,98088
36,53,81237
36,54,81237
36,55,81237
36,58,62068
36,59,62068
36,60,62068
36,71,48590
36,72,48590
36,73,48590
36,76,46301
36,77,46301
36,78,46301
37,24,102050
37,25,102050
37,26,102050
37,31,98088
37,32,98088
37,33,98088
37,58,62068
37,59,62068
37,60,62068
37,71,48590
37,72,48590
37,73,48590
37,76,46301
37,77,46301
37,78,46301
38,24,102050
38,25,102050
38,26,102050
38,31,98088
38,32,98088
38,33,98088
38,71,48590
38,72,48590
38,73,48590
39,24,102050
39,25,102050
39,26,102050
39,125,69932
39,126,69932
39,127,69932
40,21,105559
40,22,105559
40,23,105559
40,125,69932
40,126,69932
40,127,69932
41,21,105559
41,22,105559
41,23,105559
41,89,46876
41,90,46876
41,91,46876
41,125,69932
41,126,69932
41,127,69932
42,21,105559
42,22,105559
42,23,105559
42,38,104457
42,39,104457
42,40,104457
42,89,46876
42,90,46876
42,91,46876
43,18,73192
43,19,73192
43,20,73192
43,38,104457
43,39,104457
43,40,104457
43,89,46876
43,90,46876
43,91,46876
44,18,73192
44,19,73192
44,20,73192
44,25,50956
44,26,50956
44,27,50956
44,38,104457
44,39,104457
44,40,104457
45,18,73192
45,19,73192
45,20,73192
45,25,50956
45,26,50956
45,27,50956
45,42,105105
45,43,105105
45,44,105105
46,25,50956
46,26,50956
46,27,50956
46,42,105105
46,43,105105
46,44,105105
47,13,76469
47,14,76469
47,15,76469
47,42,105105
47,43,105105
47,44,105105
48,7,92033
48,8,92033
48,9,92033
48,13,76469
48,14,76469
48,15,76469
48,89,36879
48,90,36879
48,91,36879
49,7,92033
49,8,92033
49,9,92033
49,13,76469
49,14,76469
49,15,76469
49,46,105446
49,47,105446
49,48,105446
49,89,36879
49,90,36879
49,91,36879
50,7,92033
50,8,92033
50,9,92033
50,46,105446
50,47,105446
50,48,105446
50,89,36879
50,90,36879
50,91,36879
51,46,105446
51,47,105446
51,48,105446
52,2,86183
52,3,86183
52,4,86183
52,55,88968
52,56,88968
52,57,88968
53,2,86183
53,3,86183
53,4,86183
53,25,71020
53,26,71020
53,27,71020
53,55,88968
53,56,88968
53,57,88968
54,2,86183
54,3,86183
54,4,86183
54,25,71020
54,26,71020
54,27,71020
54,55,88968
54,56,88968
54,57,88968
54,88,37221
54,89,37221
54,90,37221
55,25,71020
55,26,71020
55,27,71020
55,88,37221
55,89,37221
55,90,37221
56,88,37221
56,89,37221
56,90,37221
58,62,103337
58,63,103337
58,64,103337
59,62,103337
59,63,103337
59,64,103337
60,26,69929
60,27,69929
60,28,69929
60,62,103337
60,63,103337
60,64,103337
60,88,36731
60,89,36731
60,90,36731
61,26,69929
61,27,69929
61,28,69929
61,88,36731
61,89,36731
61,90,36731
62,26,69929
62,27,69929
62,28,69929
62,88,36731
62,89,36731
62,90,36731
64,71,54061
64,72,54061
64,73,54061
65,28,104600
65,29,104600
65,30,104600
65,71,54061
65,72,54061
65,73,54061
66,28,104600
66,29,104600
66,30,104600
66,71,54061
66,72,54061
66,73,54061
67,28,104600
67,29,104600
67,30,104600
68,0,26955
68,1,26955
69,0,26955
69,1,26955
69,4,27200
69,5,27200
69,6,27200
70,0,26955
70,1,26955
70,4,27200
70,5,27200
70,6,27200
70,90,33663
70,91,33663
70,92,33663
71,4,27200
71,5,27200
71,6,27200
71,7,26651
71,8,26651
71,9,26651
71,30,155686
71,31,155686
71,32,155686
71,80,50432
71,81,50432
71,82,50432
71,90,33663
71,91,33663
71,92,33663
72,7,26651
72,8,26651
72,9,26651
72,30,155686
72,31,155686
72,32,155686
72,80,50432
72,81,50432
72,82,50432
72,90,33663
72,91,33663
72,92,33663
73,7,26651
73,8,26651
73,9,26651
73,30,155686
73,31,155686
73,32,155686
73,80,50432
73,81,50432
73,82,50432
74,11,23529
74,12,23529
74,13,23529
75,11,23529
75,12,23529
75,13,23529
75,86,31127
75,87,31127
75,88,31127
76,11,23529
76,12,23529
76,13,23529
76,31,158924
76,32,158924
76,33,158924
76,86,31127
76,87,31127
76,88,31127
77,31,158924
77,32,158924
77,33,158924
77,86,31127
77,87,31127
77,88,31127
77,92,33377
77,93,33377
77,94,33377
78,31,158924
78,32,158924
78,33,158924
78,89,31860
78,90,31860
78,91,31860
78,92,33377
78,93,33377
78,94,33377
79,89,31860
79,90,31860
79,91,31860
79,92,33377
79,93,33377
79,94,33377
80,31,118184
80,32,118184
80,33,118184
80,89,31860
80,90,31860
80,91,31860
81,31,118184
81,32,118184
81,33,118184
82,31,118184
82,32,118184
82,33,118184
83,95,36213
