x,y,value
0,27,85155
0,28,85155
0,29,85155
0,40,15991
0,41,15991
0,42,15991
1,27,85155
1,28,85155
1,29,85155
1,40,15991
1,41,15991
1,42,15991
4,38,83809
4,39,83809
4,40,83809
5,38,83809
5,39,83809
5,40,83809
6,38,83809
6,39,83809
6,40,83809
7,38,83583
7,39,83583
7,40,83583
8,33,148415
8,34,148415
8,35,148415
8,38,83583
8,39,83583
8,40,83583
9,33,148415
9,34,148415
9,35,148415
9,38,83583
9,39,83583
9,40,83583
10,33,148415
10,34,148415
10,35,148415
11,36,83678
11,37,83678
11,38,83678
12,36,83678
12,37,83678
12,38,83678
13,36,83678
13,37,83678
13,38,83678
16,35,151255
16,36,151255
16,37,151255
17,35,151255
17,36,151255
17,37,151255
18,35,151255
18,36,151255
18,37,151255
23,40,146676
23,41,146676
23,42,146676
24,40,146676
24,41,146676
24,42,146676
25,40,146676
25,41,146676
25,42,146676
27,60,64801
27,61,64801
27,62,64801
28,42,90865
28,43,90865
28,44,90865
28,60,64801
28,61,64801
28,62,64801
29,42,90865
29,43,90865
29,44,90865
29,60,64801
29,61,64801
29,62,64801
30,30,67510
30,31,67510
30,32,67510
30,42,90865
30,43,90865
30,44,90865
31,10,69369
31,11,69369
31,12,69369
31,30,67510
31,31,67510
31,32,67510
31,56,80881
31,57,80881
31,58,80881
32,10,69369
32,11,69369
32,12,69369
32,18,68349
32,19,68349
32,20,68349
32,23,64811
32,24,64811
32,25,64811
32,30,67510
32,31,67510
32,32,67510
32,36,67827
32,37,67827
32,38,67827
32,44,110082
32,45,110082
32,46,110082
32,55,81060
32,56,81208
32,57,81208
32,58,80881
33,5,69667
33,6,69667
33,7,69667
33,10,69369
33,11,69369
33,12,69369
33,16,69217
33,17,69217
33,18,69217
33,19,68349
33,20,68349
33,21,68208
33,22,68208
33,23,64811
33,24,64811
33,25,64811
33,36,67827
33,37,67827
33,38,67827
33,39,68256
33,40,68256
33,41,68256
33,44,110082
33,45,110082
33,46,110082
33,55,81060
33,56,81208
33,57,81208
33,58,80881
34,5,69667
34,6,69667
34,7,69667
34,16,69217
34,17,69217
34,18,69217
34,19,68349
34,20,68349
34,21,68208
34,22,68208
34,23,64811
34,24,64811
34,25,64811
34,36,67827
34,37,67827
34,38,67827
34,39,68256
34,40,68256
34,41,68256
34,44,110082
34,45,110082
34,46,110082
34,54,80263
34,55,81208
34,56,81208
34,57,81060
35,5,69667
35,6,69667
35,7,69667
35,16,69217
35,17,69217
35,18,69217
35,20,68208
35,21,68208
35,22,68208
35,39,68256
35,40,68256
35,41,68256
35,44,68037
35,45,68037
35,46,68037
35,54,80263
35,55,80263
35,56,80263
36,44,68037
36,45,68037
36,46,115215
36,47,112368
36,48,112368
36,54,80263
36,55,80263
36,56,80263
37,44,68037
37,45,68037
37,46,115215
37,47,112368
37,48,112368
38,46,112368
38,47,112368
38,48,112368
38,49,139566
38,50,139566
38,51,139566
39,49,139566
39,50,139566
39,51,139566
40,49,139566
40,50,139566
40,51,139566
44,54,64234
44,55,64234
44,56,64234
45,54,64234
45,55,64234
45,56,64234
46,54,64234
46,55,64234
46,56,64234
54,54,64907
54,55,64907
54,56,64907
55,54,64907
55,55,64907
55,56,64907
56,54,64907
56,55,64907
56,56,64907
60,54,64505
60,55,64505
60,56,64505
61,54,64505
61,55,64505
61,56,64505
62,54,64505
62,55,64505
62,56,64505
64,54,64484
64,55,64484
64,56,64484
65,54,64484
65,55,64484
65,56,64484
66,54,64484
66,55,64484
66,56,64484
68,54,164000
68,55,164000
68,56,164000
69,54,164000
69,55,164000
69,56,164000
70,54,164000
70,55,164000
70,56,164000
78,57,214064
78,58,214064
78,59,214064
79,57,214064
79,58,214064
79,59,214415
79,60,214075
79,61,214075
80,57,214064
80,58,214064
80,59,214415
80,60,214075
80,61,214075
81,59,214075
81,60,214075
81,61,214075
84,61,323573
84,62,323573
84,63,323573
85,61,323573
85,62,323573
85,63,323573
86,61,323573
86,62,323573
86,63,323573
87,63,163431
87,64,163431
87,65,163431
88,63,163431
88,64,163431
88,65,163431
89,63,163431
89,64,163431
89,65,163431
91,10,45533
91,11,45533
91,12,45533
91,13,43197
91,14,43197
91,15,43197
91,68,287695
91,69,287695
91,70,287695
92,10,45533
92,11,45533
92,12,45533
92,13,43197
92,14,43197
92,15,43197
92,68,287695
92,69,287695
92,70,287695
93,10,45533
93,11,45533
93,12,45533
93,13,43197
93,14,43197
93,15,43197
93,68,287695
93,69,287695
93,70,287695
97,16,40938
97,17,40938
97,18,40938
98,16,40938
98,17,40938
98,18,40938
98,67,327517
98,68,327517
98,69,327517
99,16,40938
99,17,40938
99,18,40938
99,67,327517
99,68,327517
99,69,327517
100,17,56511
100,18,56511
100,19,56511
100,67,327517
100,68,327517
100,69,327517
101,17,56511
101,18,56511
101,19,56511
102,17,56511
102,18,56511
102,19,56511
102,67,551787
102,68,551787
102,69,551787
103,67,551787
103,68,551787
103,69,551787
104,22,60694
104,23,60694
104,24,60694
104,67,551787
104,68,551787
104,69,551787
105,17,51053
105,18,51053
105,19,51053
105,22,60694
105,23,60694
105,24,60694
106,17,51053
106,18,51053
106,19,51053
106,22,60694
106,23,60694
106,24,60694
107,17,51053
107,18,51053
107,19,51053
107,28,103681
107,29,103681
107,30,103681
107,68,544999
107,69,544999
107,70,544999
108,28,103681
108,29,103681
108,30,103681
108,68,544999
108,69,544999
108,70,544999
109,28,103681
109,29,103681
109,30,103681
109,68,544999
109,69,544999
109,70,544999
110,31,260234
110,32,260234
110,33,260234
110,72,572380
110,73,572380
110,74,572380
111,31,260234
111,32,260234
111,33,260234
111,72,572380
111,73,572380
111,74,572380
112,31,260406
112,32,260406
112,33,260406
112,72,572380
112,73,572380
112,74,572380
113,31,260147
113,32,260147
113,33,260147
114,31,260147
114,32,260147
114,33,260147
114,73,640674
114,74,640674
114,75,640674
115,34,258508
115,35,258508
115,36,258508
115,73,642807
115,74,642807
115,75,642807
116,34,258508
116,35,258508
116,36,396077
116,37,394600
116,38,394600
116,42,200279
116,43,200279
116,44,200279
116,73,642807
116,74,642807
116,75,642807
117,34,258508
117,35,258508
117,36,396077
117,37,394600
117,38,394600
117,42,200279
117,43,200279
