x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,47,6,0.1,1,0.4,0.8,1.7,0.1,0.8,0.4,0.6,0.1,0,139684.7,1
0,48,26,0,3,1,2,5,0,4,3,0,8,0,562235.3,0
0,49,9,0.2,1.4,0.7,1.2,2.5,0.1,1.2,0.7,0.9,0.1,0,209527,1
0,51,6,0,0.5,0.5,0.2,1,0,1.7,1.4,0,0.7,0,170379.2,1
1,41,4,0.4,0.3,0.2,0.6,1,0.1,0.3,1,0.1,0,0,99566,1
1,42,4,0.4,0.3,0.2,0.6,1,0.1,0.3,1,0.1,0,0,99566,1
1,43,2,0.2,0.2,0.1,0.3,0.5,0,0.1,0.5,0.1,0,0,49783,1
1,46,1,0,0.1,0,0.1,0.3,0.1,0.2,0.1,0.1,0,0,25599.3,1
1,47,47,0,3,9,4,6,0,11,8,3,3,0,887463,0
1,48,62,3,2,6,14,7,1,11,12,4,2,0,1459430.6,0
1,49,38,1.4,4.8,0.7,2.7,11,2,7.5,3.4,3.1,0.7,0.7,972774.9,1
1,51,3,0,0.2,0.2,0.1,0.5,0,0.9,0.7,0,0.4,0,85189.6,1
1,52,8,0,0.6,0.6,0.3,1.3,0,2.3,1.9,0,1,0,227172.3,1
1,72,3,0.1,0.2,0.1,0.5,0.9,0,0.5,0.6,0.1,0,0,76603.2,1
2,40,2,0.1,0.2,0.2,0.3,0.4,0,0.3,0.4,0,0.1,0,49800.2,1
2,41,6,0.6,0.5,0.2,0.9,1.5,0.2,0.4,1.4,0.2,0.1,0,149349,1
2,42,5,0.5,0.4,0.2,0.8,1.3,0.1,0.3,1.2,0.1,0.1,0,124457.5,1
2,46,1,0,0.1,0,0.1,0.3,0.1,0.2,0.1,0.1,0,0,25599.3,1
2,47,42,4,2,1,10,11,1,10,1,2,0,0,1014981.6,0
2,48,31,0,3,3,3,4,0,11,7,0,0,0,711867.9,0
2,49,2,0.1,0.3,0,0.1,0.6,0.1,0.4,0.2,0.2,0,0,51198.7,1
2,64,3,0,0,0.1,0.4,0.4,0.1,0.6,1.1,0,0.3,0,65143.8,1
2,72,1,0,0.1,0,0.2,0.3,0,0.2,0.2,0,0,0,25534.4,1
2,73,4.5,0.2,0.3,0.2,0.8,1.3,0,0.7,0.8,0.2,0,0,114904.8,1
