x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,36,15,0.8,0.9,1.7,4.2,3.4,0.3,0.6,1.1,0.6,1.4,0,458319,1
0,46,6,0,0.2,1.1,1.2,0.6,0.1,1.1,0.9,0.3,0.5,0,153415.5,1
0,48,42.5,1,4,3,9,8,1.5,5,5,3,3,0,1087508.9,0
0,49,6,0,0.2,1.1,1.2,0.6,0.1,1.1,0.9,0.3,0.5,0,153415.5,1
0,69,7,0.4,0.9,0.4,1.5,1.2,0.1,1.2,0.9,0.3,0.1,0,211359.3,1
0,90,15,0,1.1,0,1.6,1.6,0.5,4.8,2.7,1.6,1.1,0,362389,1
0,97,4,0.5,0.5,0.2,0.8,1,0.1,0.1,0.4,0.2,0.2,0,88030.7,1
0,123,4,0.4,0.5,0.3,0.8,0.5,0,0.2,0.8,0.2,0.3,0,102094.2,1
0,124,2,0.2,0.2,0.1,0.4,0.3,0,0.1,0.4,0.1,0.2,0,51047.1,1
1,34,29,2,0,4,8,7,1,1,4,0,2,0,857722.3,0
1,35,56.5,5,8,2,19,11,3,2,0,6.5,0,0,2031614.3,0
1,36,26,3.1,0,3.8,3.8,6.1,1.5,3.1,1.5,1.5,1.6,0,797554.6,1
1,48,6,0,0.5,0.2,1,1.9,0,0.2,1.2,0.7,0.3,0,199391.6,1
1,49,17,0,1.4,0.7,2.7,5.4,0,0.7,3.4,2,0.7,0,564942.7,1
1,59,2,0.1,0.2,0.2,0.5,0.2,0,0.3,0.3,0.1,0.1,0,45914,1
1,60,1,0.1,0.1,0.1,0.2,0.1,0,0.2,0.2,0,0,0,22957,1
1,68,1,0.1,0.1,0.1,0.2,0.2,0,0.2,0.1,0,0,0,30194.2,1
1,70,5,0.3,0.7,0.3,1.1,0.8,0,0.9,0.6,0.2,0.1,0,150970.9,1
1,89,22,1.9,1.8,2.7,3.1,4.6,0.8,1.9,3.2,1.8,0.2,0,569107,1
1,90,35,4,0,2,8,4,1,5,5,6,0,0,906046.6,0
1,91,57,2,7.5,1,14,9,3,9,2,6.5,3,0,1626055.8,0
1,92,8,0.9,0.5,0.6,1.6,1.4,0,0.4,1.3,1,0.3,0,210870,1
1,97,5,0.6,0.7,0.3,1,1.3,0.1,0.1,0.5,0.2,0.2,0,110038.4,1
1,104,4,0.5,0.5,0.2,0.8,1,0.1,0.1,0.4,0.2,0.2,0,88030.7,1
1,117,1,0.1,0.1,0.1,0.2,0.1,0,0.1,0.2,0,0.1,0,25523.5,1
1,118,2,0.2,0.2,0.1,0.4,0.3,0,0.1,0.4,0.1,0.2,0,51047.1,1
2,32,4,0.3,0.3,0.4,1,0.5,0.3,0.3,0.6,0.2,0.1,0,107432.2,1
2,33,21,1.3,1.5,2.4,5.3,2.7,1.6,1.5,2.9,1.2,0.6,0,564019.3,1
2,34,59,1,6,6,10,17,0,11,5,2,1,0,1955323.3,0
2,35,35,2,6,0,8,10,3,2,0,4,0,0,1255811.8,0
2,47,2,0,0.2,0.1,0.3,0.6,0,0.1,0.4,0.2,0.1,0,66463.9,1
2,48,121,12,7,7.5,41,22,3,6,13,6.5,3,0,4054956.4,0
2,49,73,5,5,3,19,7,2,6,13,13,0,0,2348873.3,0
2,56,9,0.6,0.8,0.8,2.3,0.9,0,1.5,1.5,0.4,0.2,0,206613.1,1
2,57,6,0.4,0.5,0.6,1.5,0.6,0,1,1,0.3,0.1,0,137742.1,1
2,88,13,1.1,1.1,1.6,1.9,2.7,0.5,1.1,1.9,1,0.1,0,336290.5,1
2,89,22,1.9,1.8,2.7,3.1,4.6,0.8,1.9,3.2,1.8,0.2,0,569107,1
2,90,92,3,10.5,7,22,14,5,10,14,5.5,1,0,2557401.2,0
2,91,14,1.6,0.8,1.1,2.7,2.5,0,0.7,2.3,1.8,0.5,0,369022.5,1
2,92,49,0,4,11,3,24,0,2,4,0,0,1,1573714.4,0
2,93,6.5,0.7,0.4,0.5,1.3,1.2,0,0.3,1.1,0.8,0.2,0,171331.9,1
2,127,8,0.9,1,0.5,1.6,1,0,0.4,1.6,0.3,0.7,0,204188.4,1
3,32,35.5,2,5,4,12,3,0,3,1,4.5,1,0,1180396.3,0
3,33,25.5,0,3.5,0,1,4,1,3,9,2,2,0,610512.9,0
3,34,46.5,2,1,6,14,12,1,4,3,3.5,0,0,1638308.5,0
3,43,2,0.2,0,0.3,0.3,0.5,0.1,0.3,0.1,0.1,0.1,0,61350.4,1
3,48,79,4,14,8,10,26,3,9,0,4,1,0,2630021,0
3,49,29,1,0,1,2,5,1,6,5,2,6,0,640136.2,0
3,63,2,0.1,0.2,0.2,0.5,0.2,0,0.3,0.3,0.1,0.1,0,45914,1
3,70,4,0.2,0.6,0.2,0.9,0.7,0,0.7,0.5,0.2,0,0,120776.8,1
3,88,19,1.6,1.6,2.4,2.7,4,0.7,1.6,2.7,1.5,0.2,0,491501.5,1
3,89,38,2,2,3,13,5,0,2,4,3,4,0,1005662.3,0
3,90,78,3,19,7,6,23,2,7,3,5,3,0,1954911,0
3,91,70.5,5,6,3,15,12,4,7,6,10.5,2,0,2028469.2,0
3,92,34,0,2,3,6,9,1,5,5,3,0,0,1072846.1,0
3,93,4,0.5,0.2,0.3,0.8,0.7,0,0.2,0.7,0.5,0.1,0,105435,1
3,96,2,0.2,0.3,0.1,0.4,0.5,0.1,0,0.2,0.1,0.1,0,44015.4,1
3,106,2,0.1,0.1,0,0.3,0.5,0,0.3,0.3,0.2,0.2,0,48836.2,1
3,127,7,0.8,0.9,0.4,1.4,0.9,0,0.3,1.4,0.3,0.6,0,178664.8,1
4,4,2,0,0.2,0.3,0.7,0.5,0.1,0.1,0,0.1,0,0,56074,1
4,30,1,0,0.1,0.1,0.2,0.2,0,0.2,0.1,0,0.1,0,26861.6,1
4,32,11,0.7,0.8,1.2,2.8,1.4,0.9,0.8,1.5,0.6,0.3,0,295438.7,1
4,42,1,0.1,0,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0,30675.2,1
4,43,5,0.6,0,0.7,0.7,1.2,0.3,0.6,0.3,0.3,0.3,0,153375.9,1
4,48,43,2,7,6,8,12,1,6,0,1,0,0,1464999.9,0
4,71,1,0.1,0.1,0.1,0.2,0.2,0,0.2,0.1,0,0,0,30194.2,1
4,89,3,0.3,0.3,0.4,0.4,0.6,0.1,0.3,0.4,0.2,0,0,77605.5,1
4,90,18,1.5,1.5,2.2,2.6,3.8,0.7,1.5,2.6,1.4,0.2,0,465633,1
4,91,22,0,0,1,4,2,0,7,5,2,1,0,565604.8,0
4,92,11,1.3,0.6,0.9,2.1,2,0,0.5,1.8,1.4,0.4,0,289946.3,1
4,96,5,0.6,0.7,0.3,1,1.3,0.1,0.1,0.5,0.2,0.2,0,110038.4,1
4,103,6,0.7,0.8,0.3,1.2,1.6,0.2,0.1,0.6,0.2,0.3,0,132046.1,1
4,105,6,0.7,0.8,0.3,1.2,1.6,0.2,0.1,0.6,0.2,0.3,0,132046.1,1
4,106,2,0.1,0.1,0,0.3,0.5,0,0.3,0.3,0.2,0.2,0,48836.2,1
4,116,6,0.6,0.8,0.4,1.2,0.8,0,0.3,1.2,0.2,0.5,0,153141.3,1
4,127,4,0.4,0.5,0.3,0.8,0.5,0,0.2,0.8,0.2,0.3,0,102094.2,1
5,26,1,0,0.1,0.1,0.2,0.2,0,0.2,0.1,0,0.1,0,26861.6,1
5,28,2,0,0.2,0.1,0.5,0.3,0,0.4,0.2,0.1,0.2,0,53723.1,1
5,29,16,0.3,1.2,0.9,4,2.8,0.3,2.8,1.9,0.6,1.2,0,429784.9,1
5,30,20,0.4,1.5,1.1,5,3.5,0.4,3.5,2.3,0.8,1.5,0,537231.2,1
5,31,32,2,2.2,3.6,8.1,4.1,2.5,2.3,4.5,1.8,0.9,0,859458,1
5,32,3,0.2,0.2,0.3,0.8,0.4,0.2,0.2,0.4,0.2,0.1,0,80574.2,1
5,51,2,0.1,0.1,0.3,0.4,0.4,0.1,0,0.3,0.1,0.2,0,46312.4,1
5,74,2,0.1,0.3,0.1,0.4,0.3,0,0.4,0.3,0.1,0,0,60388.4,1
5,77,2,0,0.1,0,0.2,0.2,0.1,0.6,0.4,0.2,0.2,0,48318.5,1
5,90,8,0.7,0.7,1,1.1,1.7,0.3,0.7,1.1,0.6,0.1,0,206948,1
5,92,18,2.1,1,1.5,3.5,3.2,0,0.9,2.9,2.3,0.6,0,474457.5,1
5,103,5,0.6,0.7,0.3,1,1.3,0.1,0.1,0.5,0.2,0.2,0,110038.4,1
5,127,2,0.2,0.2,0.1,0.4,0.3,0,0.1,0.4,0.1,0.2,0,51047.1,1
6,28,63,4,2.5,6,15,14,2,4,4,7.5,4,0,1674017.9,0
6,29,12,0.3,1.3,0,2.4,1.9,0.3,1.4,2.7,0.3,1.4,0,308171,1
6,31,4,0.2,0.3,0.3,0.8,1.1,0,0.5,0.4,0.3,0.1,0,107951.4,1
6,51,8,0.1,1,1.2,1.2,2.3,0.3,0.8,0.3,0.4,0.4,0,186686.4,1
6,102,2,0.1,0.1,0,0.3,0.5,0,0.3,0.3,0.2,0.2,0,48836.2,1
6,103,1,0,0.1,0,0.2,0.2,0,0.1,0.2,0.1,0.1,0,24418.1,1
6,109,8,0.9,0.8,0.6,1.5,1.7,0.1,0.5,0.8,0.8,0.3,0,165716.9,1
6,120,2,0.1,0.2,0.2,0.2,0.5,0,0.1,0.4,0.1,0.2,0,45177.8,1
7,25,11,0.3,2.2,0.3,1.3,3.8,0.5,0.5,0.8,1.3,0,0,313582.7,1
7,27,41,1,4.5,5,9,11,0,5,2,2.5,1,0,998407.3,0
7,28,110,11,4,13,37,15,6,11,6,7,0,0,2931617.3,0
7,99,1,0,0.1,0,0.2,0.2,0,0.1,0.2,0.1,0.1,0,24418.1,1
7,100,2,0.1,0.1,0,0.3,0.5,0,0.3,0.3,0.2,0.2,0,48836.2,1
7,123,4,0.2,0.5,0.5,0.5,0.6,0.1,0.5,0.8,0.1,0.2,0,106724.3,1
7,126,2,0,0.1,0.3,0.2,0.7,0.1,0,0.3,0.2,0.1,0,55733.1,1
8,17,3,0.1,0.6,0.1,0.4,1,0.1,0.1,0.2,0.4,0,0,85522.5,1
8,25,21,0.5,4.1,0.5,2.6,7.2,1,1,1.5,2.6,0,0,598657.8,1
8,26,18,0.4,2,0,3.7,2.9,0.4,2,4.1,0.4,2.1,0,462256.5,1
8,27,87,3.5,4,8,31,17,2.5,5,9,5,2,0,2343645.8,0
8,28,8,0.2,0.9,0,1.6,1.3,0.2,0.9,1.8,0.2,0.9,0,205447.3,1
8,123,2,0.1,0.2,0.3,0.3,0.3,0,0.3,0.4,0,0.1,0,53362.1,1
9,24,6,0.1,1.2,0.2,0.7,2.1,0.3,0.3,0.4,0.7,0,0,171045.1,1
9,25,31,4,0,0,11,4,2,4,6,0,0,0,862239.9,0
9,26,55,1,11,3,6,14,0,5,10,3,2,0,1303991.1,0
9,27,62,3,7,8,12,12,1,4,7,3,4,1,1734414,0
9,48,14,0.3,1.7,2.1,2.1,4,0.5,1.4,0.5,0.7,0.7,0,326701.3,1
9,52,2,0,0.2,0.3,0.3,0.6,0.1,0.2,0.1,0.1,0.1,0,46671.6,1
9,56,20,1.4,1.9,1.9,5.1,1.9,0,3.2,3.2,0.9,0.5,0,459140.3,1
9,57,3,0.2,0.3,0.3,0.7,0.3,0,0.5,0.5,0.1,0.1,0,68871,1
9,77,3,0,0.2,0,0.3,0.3,0.1,1,0.6,0.3,0.2,0,72477.8,1
9,124,3,0.1,0.3,0.4,0.4,0.5,0.1,0.4,0.5,0.1,0.2,0,80043.2,1
10,26,44,1,3,5,10,6,2,9,5,2,1,0,1259103.3,0
10,27,5,0.1,0.6,0,1,0.8,0.1,0.6,1.1,0.1,0.6,0,128404.6,1
10,30,1,0,0.1,0,0.2,0.2,0,0.1,0.3,0,0.1,0,25680.9,1
10,51,7,0.1,0.8,1.1,1.1,2,0.2,0.7,0.2,0.4,0.4,0,163350.6,1
10,76,2,0,0.1,0,0.2,0.2,0.1,0.6,0.4,0.2,0.2,0,48318.5,1
10,99,1,0,0.1,0,0.2,0.2,0,0.1,0.2,0.1,0.1,0,24418.1,1
10,103,4,0.1,0.2,0,0.7,0.9,0,0.6,0.6,0.5,0.4,0,97672.3,1
10,110,5,0.6,0.5,0.4,0.9,1,0.1,0.3,0.5,0.5,0.2,0,103573.1,1
10,111,5,0.6,0.5,0.4,0.9,1,0.1,0.3,0.5,0.5,0.2,0,103573.1,1
10,124,3.5,0.1,0.4,0.5,0.5,0.5,0.1,0.5,0.6,0.1,0.2,0,93383.7,1
10,125,25.5,1,3,3.3,3.4,4,0.7,3.4,4.7,0.7,1.3,0,680367.1,1
11,26,9,0.5,0.7,0.7,1.9,2.4,0,1.1,0.9,0.7,0.1,0,242890.6,1
11,27,20,1.2,1.6,1.5,4.1,5.3,0,2.4,2.1,1.5,0.3,0,539756.8,1
11,100,6,0.1,0.3,0,1,1.5,0,0.9,0.9,0.7,0.6,0,146508.5,1
11,101,2,0.1,0.1,0,0.3,0.5,0,0.3,0.3,0.2,0.2,0,48836.2,1
11,104,2,0.1,0.1,0,0.3,0.5,0,0.3,0.3,0.2,0.2,0,48836.2,1
11,107,3,0.3,0.3,0.2,0.6,0.6,0.1,0.2,0.3,0.3,0.1,0,62143.9,1
11,111,4,0.5,0.4,0.3,0.8,0.8,0.1,0.2,0.4,0.4,0.1,0,82858.5,1
11,123,3,0.2,0.3,0.3,0.3,0.7,0,0.1,0.7,0.1,0.3,0,67766.7,1
11,124,14,0.9,1.2,1.3,1.6,3.4,0,0.6,3.1,0.6,1.3,0,316244.5,1
11,125,25,1.7,2.2,2.2,2.8,6.1,0,1.1,5.6,1.1,2.2,0,564722.4,1
11,126,3,0,0.2,0.4,0.3,1,0.1,0.1,0.4,0.4,0.1,0,83599.6,1
12,27,39,2,2,2,13,6,0,7,5,1,1,0,1080228.3,0
12,28,5,0.3,0.4,0.4,1,1.3,0,0.6,0.5,0.4,0.1,0,134939.2,1
12,111,8,0.9,0.8,0.6,1.5,1.7,0.1,0.5,0.8,0.8,0.3,0,165716.9,1
12,112,1,0.1,0.1,0.1,0.2,0.2,0,0.1,0.1,0.1,0,0,20714.6,1
12,113,2,0.2,0.2,0.2,0.4,0.4,0,0.1,0.2,0.2,0.1,0,41429.2,1
13,27,39,3,0,3,11,7,1,6,4,2,2,0,1189950.3,0
13,28,20,1.2,1.6,1.5,4.1,5.3,0,2.4,2.1,1.5,0.3,0,539756.8,1
14,27,77.5,3,7.5,8,19,15,1,18,2,4,0,0,2574822.1,0
14,28,9.5,0.6,0.8,0.7,2,2.5,0,1.1,1,0.7,0.1,0,256384.5,1
14,41,2,0,0.2,0.3,0.3,0.6,0.1,0.2,0.1,0.1,0.1,0,46671.6,1
14,49,6,0.1,0.7,0.9,0.9,1.8,0.2,0.6,0.2,0.3,0.3,0,140014.8,1
14,50,9,0.1,1.1,1.4,1.4,2.6,0.3,0.9,0.3,0.4,0.5,0,210022.2,1
14,79,6,0,0.4,0,0.7,0.7,0.2,1.9,1.1,0.6,0.4,0,144955.6,1
14,113,4,0.5,0.4,0.3,0.8,0.8,0.1,0.2,0.4,0.4,0.1,0,82858.5,1
15,27,18,0,0,1,0,4,0,7,3,0,3,0,502822.9,0
15,48,8,0.1,1,1.2,1.2,2.3,0.3,0.8,0.3,0.4,0.4,0,186686.4,1
15,54,3,0,0.4,0.5,0.5,0.9,0.1,0.3,0.1,0.1,0.1,0,70007.4,1
15,108,2,0.2,0.2,0.2,0.4,0.4,0,0.1,0.2,0.2,0.1,0,41429.2,1
15,115,10,1.1,1,0.8,1.9,2.1,0.2,0.6,1,0.9,0.4,0,207146.2,1
15,116,1,0.1,0.1,0.1,0.1,0.3,0,0,0.2,0,0.1,0,22588.9,1
16,53,8,0.2,0.9,0.7,0.8,2.3,0.2,1.4,0.4,0.6,0.5,0,192651.3,1
16,63,4,0.5,0.4,0.5,0.8,0.8,0.2,0.4,0.3,0.1,0,0,127976.6,1
16,87,5,0,0.2,0.6,0.4,0.9,0.4,0.7,1.6,0,0.2,0,98717.1,1
16,99,5,0.1,0.3,0.3,0.8,1.4,0.2,1,0.3,0.5,0.1,0,138892.4,1
16,100,14,0.2,0.7,0.7,2.2,4.1,0.6,3,0.8,1.3,0.4,0,388898.8,1
16,107,4,0.2,0.2,0.3,1.2,0.5,0.1,0.4,0.7,0.2,0.2,0,104211.5,1
16,114,4,0.3,0.3,0.3,1,1,0.1,0.3,0,0.7,0,0,136688.8,1
16,115,36,2.4,2.4,2.4,9.6,9.6,0.8,2.4,0,6.4,0,0,1230199.6,1
17,27,17,0.5,1.8,3.2,1.8,3,0,2.8,2.8,0.2,0.9,0,445458.5,1
17,28,2,0.1,0.2,0.4,0.2,0.4,0,0.3,0.3,0,0.1,0,52406.9,1
17,32,2,0.2,0.1,0,0.5,0.4,0.1,0.3,0.1,0.3,0,0,62944.7,1
17,53,6,0.2,0.6,0.5,0.6,1.7,0.2,1,0.3,0.5,0.4,0,144488.5,1
17,84,27,1.7,1.7,1.7,6.3,5.2,1.2,3.4,2.9,2.3,0.6,0,925958.7,1
17,87,7,0,0.3,0.8,0.6,1.3,0.6,0.9,2.2,0,0.3,0,138203.9,1
17,99,4,0.1,0.2,0.2,0.6,1.2,0.2,0.8,0.2,0.4,0.1,0,111113.9,1
17,100,68.5,9,5.5,4,16,10,3,5,6,8,2,0,1566824,0
17,101,4,0.4,0.4,0.2,0.8,0.8,0.1,0.2,0.4,0.5,0.2,0,102549.5,1
17,102,11,1.1,1.1,0.6,2.1,2.1,0.3,0.7,1.2,1.3,0.5,0,282011.1,1
17,117,5,0.4,0.5,0.3,1.1,0.7,0.1,0.5,0.7,0.5,0.2,0,128272,1
17,121,2,0.1,0.2,0.1,0.5,0.3,0,0.2,0.3,0.2,0.1,0,51308.8,1
18,23,4,0.3,0.2,0,1.1,0.7,0.2,0.5,0.3,0.6,0.1,0,125889.5,1
18,24,3,0.2,0.1,0,0.8,0.6,0.1,0.4,0.2,0.5,0.1,0,94417.1,1
18,26,3,0.1,0.3,0.6,0.3,0.5,0,0.5,0.5,0,0.2,0,78610.3,1
18,27,9,0.2,1,1.7,1,1.6,0,1.4,1.5,0.1,0.5,0,235831,1
18,28,2,0.1,0.2,0.4,0.2,0.4,0,0.3,0.3,0,0.1,0,52406.9,1
18,32,10,0.8,0.4,0,2.7,1.9,0.5,1.3,0.6,1.6,0.2,0,314723.7,1
18,33,6,0.5,0.3,0,1.6,1.1,0.3,0.8,0.4,0.9,0.1,0,188834.2,1
18,36,4,0.1,0.4,0.4,0.4,1.1,0.1,0.7,0.2,0.3,0.3,0,96325.6,1
18,37,11,0.3,1.2,1,1,3.1,0.4,1.9,0.5,0.9,0.7,0,264895.5,1
18,83,2,0.1,0.1,0.1,0.5,0.4,0.1,0.3,0.2,0.2,0,0,68589.5,1
18,84,75.5,7,7,11.5,13,21,5,2,1,7,1,0,1810251.2,0
