x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,Men,Men_pauv
0,0,492.5,18,47.7,31.9,70.9,125.9,7.9,80.1,48.2,34.8,15,12.1,1.27263258E7,187,20.2
0,1,487,19.9,44.8,27.3,67.7,110.5,17.9,68.5,71.5,29.8,13.2,15.9,1.20013587E7,170.9,19.1
0,2,1798,66.2,168.6,82.2,305,393.8,43.8,218.9,235.9,130.6,103.9,49.1,4.11468323E7,765.1,106.1
0,3,308.5,8.1,39,14.3,38.3,77.9,4.9,40.6,40.3,21.6,14.1,9.4,7849935.7,111.6,9.4
0,4,69.5,2.9,5.5,1.1,15,16,4,14.1,6.9,4,0,0,1666659.4,34.1,2.9
0,7,5,0.3,0.7,0.1,1.1,0.9,0.4,0.3,0.5,0.3,0.4,0,81295.4,1.8,0.7
0,8,5,0,0.4,0.5,0,1.8,0,0.6,1.1,0.4,0.2,0,113443,2.4,0.5
0,9,2,0,0.2,0.2,0,0.7,0,0.2,0.4,0.2,0.1,0,45377.2,1,0.2
0,14,267,8,9.8,8,42.9,52.4,6.4,51.6,59,11.2,13.8,3.9,6032586.4,134.1,16
1,0,403,10.9,42.9,23.4,54.8,90,13,74,41.9,33.1,12.2,6.8,9716857.4,149.2,18
1,1,721.5,30.8,71,37.2,99.1,183.7,18.2,109.4,75.9,49.1,25.1,22,1.82338668E7,267.9,16
1,2,1365,64.3,148.5,64.1,173.8,324.9,38.6,195.7,159.3,83.4,68.3,44.1,3.40723413E7,505.2,50
1,3,20.5,0.9,1,1.8,3.7,5,0.1,3.4,1.8,1.4,0.9,0.5,536755.7,7.5,0.6
1,4,98,0.9,9.5,7.7,15.2,33.1,1,8.9,13.9,3.9,2.9,1,2253736.2,47.1,5.2
1,5,41,0,0,0,1.9,9,0,4,20.1,4,2,0,675976.1,26,8
1,6,129,4.8,13.7,4,25.9,21.1,9.5,11.8,18.3,9.4,10.5,0,2278601.6,58.2,16.3
1,13,15,0.2,0,0.9,0.9,3,0,4.1,5,0.4,0,0.5,299274.9,8.4,1.6
1,14,55,2,5.4,1.2,11.8,9.7,1.2,6.5,14.7,0.6,0.6,1.3,1133596.8,32.9,6
1,15,11,0,1.5,0.7,1.1,2.2,0.7,1.6,1.6,0.4,0.4,0.8,262950.5,4.9,0
2,0,574,31.5,45.3,27.1,97.9,127.9,18,83,79.3,33,15,16,14628450,213.9,10.8
2,1,223.5,0,25.4,15,25.1,66.9,2,34.1,25,21,3,6,5944966.7,80,9.9
2,4,101,0.9,8,7.1,12.9,28,1.9,15,11.9,7,7.3,1,2260252.7,42.9,5.1
2,5,65,2.8,7.4,1.8,14.1,15.7,2.9,8.3,6.5,4.7,0.8,0,1280244,25.2,2.6
2,6,121,3.8,6.2,7.1,21.1,35.1,3,13.8,21.9,7,1,1,2960764.5,55,2
2,7,216.5,12,16.3,2.9,37.8,52.1,11.1,33.1,33,6.1,12.1,0,4851065.6,100,8.1
2,8,119,1.9,17,6.1,14,34.9,3.9,18.1,7,10.9,4.2,1,2319540.5,43,8.1
2,13,207.5,2.5,12,5.9,23,47,3,38.9,46.2,7.7,16.3,5,4410221,111.1,20.9
2,14,828,21.8,57.8,33.9,111,142.2,8,134.1,197.5,32.1,80,9.6,1.73195537E7,455.8,83.1
2,15,197,10.7,8.2,4.5,28.6,30,4,32.9,55.9,4.1,13.9,4.2,5053724.1,106.8,19.1
3,0,409.5,25.2,43,17.1,66.2,110.4,12.7,38.5,54.8,20.5,13.1,8,9107088.7,164.7,22.1
3,1,919,49,77.8,48.8,154,207.3,26.3,141.3,105.4,52.4,39.7,17,2.05544738E7,378.1,60.8
3,2,488.5,22.5,30.9,21.5,75.1,117,15.1,70.2,73.4,31.2,21.4,10.2,1.06121815E7,205.3,35
3,3,238.5,18,18.6,5.9,37.5,55.1,10,35,29.6,18.8,8,2,5443701.8,98.9,6
3,4,5,0.2,0.6,0.1,1.1,1.2,0.2,0.6,0.5,0.4,0.1,0,98480.3,1.9,0.2
3,7,223,12.1,12.1,5.7,45.1,48,2.3,32.1,34.1,14.7,12.8,4,4752969.1,105.2,13.9
