x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,2,3,1.2,0.3,0,0,0,1.2,0.3,0.9,118.5,2
0,6,17,7.8,1.2,0,0,0.9,7.8,0.6,7.2,1024,1
0,7,11,4.3,0.7,0.1,0.2,0.5,4.1,0.1,3.2,501.7,1
0,8,3,1,0,0.1,0,0,1,0,0.7,114.2,1
0,9,4,1.3,0,0.1,0,0,1.3,0,0.9,152.3,1
0,11,14,4.7,0,0,0,0,4.7,0,4,513.6,1
0,12,228.5,88.1,9.2,3.5,0,5,88.1,1,86.3,9073.1,1
0,13,550.5,253.5,82.3,8.4,168,38.1,85.5,54,75.5,19139.3,1
0,14,627,291.4,110.5,17.5,67.1,23,224.3,17.8,114.3,21955.9,1
0,15,1056.5,424,112,37,225,78,199,105,190,31811,0
0,16,401,189,60,5,61,14,128,20,123,16425,0
0,17,625,265,71,13,44,21,221,20,211,26436,0
0,18,518,270,141,12,118,22,152,23,138,21928,0
0,19,1502.5,660,235,43,145,65,515,71,437,58855,0
0,20,1588,802,370,38,417,72,385,111,442,67795,0
0,21,1699,815,352,47,376,65,439,84,474,76182,0
0,22,362,203,101,6,170,23,33,24,94,16924,0
1,0,12,4.9,1.1,0.2,0.2,0.4,4.7,0.1,3.7,523.2,2
1,1,11,4.5,1.1,0.2,0.2,0.4,4.3,0.1,3.3,479.6,3
1,2,12,4.8,1.4,0.2,0,0.2,4.8,1.4,3.4,474.2,1
1,3,3,1.2,0.4,0.1,0,0.1,1.2,0.4,0.8,118.6,1
1,5,7,3.2,0.4,0,0,0.4,3.2,0.3,2.9,421.7,3
1,6,316.5,129.7,30.5,3,0,6.4,129.7,10.3,93.4,13046.9,1
1,7,76,28.2,4,0.3,0.6,1.4,27.6,1.3,23.4,3310.8,3
1,8,5,1.9,0.3,0,0.1,0.2,1.8,0,1.4,228.1,1
1,11,2,0.7,0,0.1,0,0,0.7,0,0.4,76.2,1
1,12,310,115.1,12.2,3.6,0,5.4,115.1,0,109.1,11320.1,2
1,13,131,46.5,4.4,3.8,0,2.5,46.5,1,44.5,4438.2,1
1,14,388,142.7,9.2,10,0,15,142.7,3.3,134.5,13263.2,2
1,15,92,37,4,2,0,3,37,0,36,3434,0
1,16,155,74.4,19.3,2.2,0,5,74.4,3.1,66.4,7410.5,1
1,17,266,108.5,27.5,4.9,17,10.4,91.5,7,81.1,10340,1
1,18,614.5,291,106,13,120,28,171,25,167,26237,0
1,19,1196.5,580,235,22,296,72,284,87,294,47298,0
1,20,1143.5,549,223,25,205,69,344,66,332,45842,0
1,21,1048.5,498,199,24,175,41,323,29,349,50017,0
1,22,335.5,201,113,5,146,19,55,26,102,17619,0
2,0,32,13.2,3.1,0.7,0.7,1,12.5,0.4,9.7,1395.2,3
2,1,9,3.7,0.9,0.2,0.2,0.3,3.5,0.1,2.7,392.4,2
2,3,2,0.8,0.2,0,0,0,0.8,0.2,0.6,79,1
2,4,24,10.9,1.6,0,0,1.2,10.9,0.8,10.1,1445.7,2
2,5,276,109,12,7,0,4,109,1,106,14483,0
2,6,254,85.4,16.2,13,3,5.2,82.4,8.1,48.3,9726.7,1
2,7,37.5,14.5,2.5,0.3,0.8,1.9,13.7,0.3,10.9,1710.5,2
2,8,21,8.1,1.5,0.2,0.4,1,7.7,0.2,6.1,957.9,3
2,15,53,19.5,0.6,2.4,0,4,19.5,1.2,19.4,3362,1
2,16,453,200.4,71,16.5,128,30,72.4,71.4,59.7,15800.8,2
2,17,837,339,113,34,266,55,73,100,53,24945,0
2,18,526.5,233.5,90.1,18.2,68,34.3,165.5,35,80.4,19376.7,1
2,19,741.5,329,108.4,18.9,108,38.3,221,51,197.6,27884.3,1
2,20,1440,684,251,30,364,94,320,99,369,55597,0
2,21,970,614,357,7,522,56,92,65,230,43361,0
2,22,1040,663,371,7,656,61,7,51,351,49949,0
3,0,2,1,0.4,0,0.1,0,0.9,0,0.8,94.6,1
3,1,11,5.6,2.1,0.1,0.6,0,5,0.2,4.4,520.1,1
3,2,2,0.7,0,0.1,0,0,0.7,0.1,0.5,93.8,1
3,4,23,8.8,1.3,0.9,0,0,8.8,0.9,6.6,951,1
3,5,20,7.7,1.2,0.8,0,0,7.7,0.8,5.7,826.9,2
3,6,2,0.8,0.1,0.1,0,0,0.8,0.1,0.6,82.7,1
3,7,8,3.9,1,0,0.2,0.3,3.7,0.5,3,452.5,2
3,8,13,6.3,1.6,0,0.3,0.5,6,0.8,4.9,735.3,3
3,12,2,0.7,0.2,0.1,0,0.1,0.7,0,0.6,101.3,1
3,13,3,1,0.3,0.2,0,0.1,1,0,0.9,151.9,1
3,15,10,3.8,0.5,0.4,0,0.4,3.8,0.5,3.3,542.1,2
3,16,15,5.7,0.8,0.6,0,0.6,5.7,0.8,4.9,813.1,3
3,17,311.5,121,15,8,0,2,121,5,118,14999,0
3,18,88.5,33.2,5.7,3.7,0,0.3,33.2,1.4,29.7,3742.2,3
3,19,40.5,16.6,2.9,0.5,2.4,0.6,14.2,1.4,13.7,1692.7,4
3,20,698.5,348,151,17,134,51,214,52,194,26718,0
3,21,1144,583,250,15,411,85,172,95,234,44606,0
3,22,430.5,289.4,172.9,1.8,253.9,21.1,35.5,20.7,170.7,20478.8,2
4,0,23,11.6,4.5,0.3,1.3,0,10.3,0.5,9.2,1087.5,3
4,1,2,1,0.4,0,0.1,0,0.9,0,0.8,94.6,1
4,2,2,0.7,0,0.1,0,0,0.7,0.1,0.5,93.8,1
4,4,8,3.1,0.4,0.3,0,0,3.1,0.3,2.3,347.4,3
4,5,2,0.8,0.1,0.1,0,0,0.8,0.1,0.6,82.7,1
4,7,2,1,0.2,0,0.1,0.1,0.9,0.1,0.8,113.1,1
4,8,2,1,0.2,0,0.1,0.1,0.9,0.1,0.8,113.1,1
4,11,2,1,0.2,0,0.1,0.1,0.9,0.1,0.8,113.1,1
