x,y,elevation
0,0,316
0,1,338
0,2,370
0,3,338
0,4,365
0,5,400
0,6,380
0,7,437
0,8,406
0,9,363
0,10,341
0,11,335
0,12,330
0,13,317
0,14,306
0,15,305
0,16,309
0,17,344
0,18,369
0,19,365
0,20,365
0,21,373
0,22,397
0,23,402
0,24,376
0,25,392
0,26,390
0,27,381
0,28,382
0,29,385
0,30,398
0,31,382
0,32,354
0,33,349
0,34,361
0,35,345
0,36,343
0,37,340
0,38,337
0,39,336
0,40,343
0,41,328
0,42,337
0,43,421
0,44,412
0,45,427
0,46,410
0,47,401
0,48,445
0,49,466
0,50,453
0,51,389
0,52,444
0,53,420
0,54,400
0,55,384
0,56,359
0,57,322
0,58,312
0,59,371
0,60,438
0,61,392
0,62,419
0,63,405
0,64,415
0,65,454
0,66,479
0,67,374
0,68,291
0,69,399
0,70,454
0,71,447
0,72,442
0,73,434
0,74,362
0,75,358
0,76,317
0,77,336
0,78,292
0,79,341
0,80,378
0,81,332
0,82,304
0,83,270
0,84,243
0,85,236
0,86,240
0,87,246
0,88,278
0,89,305
0,90,296
0,91,305
0,92,356
0,93,330
0,94,355
0,95,410
0,96,438
0,97,423
0,98,458
0,99,489
0,100,440
0,101,461
0,102,506
0,103,559
0,104,589
0,105,602
0,106,588
0,107,597
0,108,653
0,109,664
0,110,634
0,111,594
0,112,652
0,113,611
0,114,576
0,115,509
0,116,494
0,117,506
0,118,490
0,119,512
0,120,554
0,121,652
0,122,643
0,123,613
0,124,696
0,125,789
0,126,843
0,127,896
1,0,345
1,1,402
1,2,404
1,3,374
1,4,396
1,5,408
1,6,416
1,7,408
1,8,406
1,9,372
1,10,338
1,11,332
1,12,326
1,13,312
1,14,303
1,15,303
1,16,306
1,17,338
1,18,357
1,19,363
1,20,392
1,21,375
1,22,384
1,23,392
1,24,386
1,25,396
1,26,392
1,27,396
1,28,397
1,29,396
1,30,387
1,31,368
1,32,366
1,33,366
1,34,359
1,35,353
1,36,381
1,37,379
1,38,381
1,39,403
1,40,416
1,41,376
1,42,345
1,43,363
1,44,364
1,45,385
1,46,411
1,47,430
1,48,471
1,49,451
1,50,450
1,51,456
1,52,436
1,53,405
1,54,412
1,55,430
1,56,365
1,57,349
1,58,334
1,59,338
1,60,370
1,61,378
1,62,411
1,63,450
1,64,364
1,65,438
1,66,459
1,67,428
1,68,293
1,69,338
1,70,373
1,71,396
1,72,435
1,73,402
1,74,417
1,75,438
1,76,354
1,77,380
1,78,315
1,79,305
1,80,366
1,81,360
1,82,343
1,83,339
1,84,284
1,85,241
1,86,239
1,87,242
1,88,263
1,89,338
1,90,371
1,91,346
1,92,378
1,93,358
1,94,363
1,95,378
1,96,365
1,97,382
1,98,420
1,99,457
1,100,454
1,101,462
1,102,515
1,103,554
1,104,596
1,105,600
1,106,579
1,107,615
1,108,693
1,109,662
1,110,580
1,111,539
1,112,609
1,113,637
1,114,610
1,115,539
1,116,499
1,117,479
1,118,498
1,119,571
1,120,646
1,121,708
1,122,689
1,123,618
1,124,713
1,125,779
1,126,850
1,127,914
2,0,331
2,1,377
2,2,381
2,3,401
