x,y,elevation
0,0,179
0,1,177
0,2,174
0,3,171
0,4,169
0,5,168
0,6,168
0,7,167
0,8,163
0,9,162
0,10,163
0,11,164
0,12,164
0,13,164
0,14,164
0,15,164
0,16,163
0,17,162
0,18,161
0,19,161
0,20,162
0,21,163
0,22,165
0,23,166
0,24,165
0,25,165
0,26,164
0,27,161
0,28,160
0,29,160
0,30,159
0,31,159
0,32,158
0,33,157
0,34,155
0,35,153
0,36,151
0,37,149
0,38,146
0,39,146
0,40,149
0,41,153
0,42,150
0,43,142
0,44,140
0,45,140
0,46,140
0,47,140
0,48,140
0,49,140
0,50,140
0,51,140
0,52,140
0,53,140
0,54,140
0,55,140
0,56,145
0,57,145
0,58,138
0,59,132
0,60,128
0,61,127
0,62,127
0,63,129
0,64,128
0,65,126
0,66,121
0,67,119
0,68,116
0,69,116
0,70,117
0,71,118
0,72,119
0,73,120
0,74,120
0,75,117
0,76,122
0,77,131
0,78,136
0,79,139
0,80,139
0,81,139
0,82,139
0,83,139
0,84,139
0,85,139
0,86,138
0,87,136
0,88,132
0,89,132
0,90,136
0,91,138
0,92,140
0,93,139
0,94,139
0,95,141
0,96,146
0,97,149
0,98,149
0,99,146
0,100,143
0,101,140
0,102,138
0,103,135
0,104,136
0,105,138
0,106,138
0,107,137
0,108,137
0,109,138
0,110,137
0,111,133
0,112,129
0,113,129
0,114,128
0,115,128
0,116,124
0,117,121
0,118,116
0,119,111
0,120,104
0,121,99
0,122,94
0,123,88
0,124,84
0,125,81
0,126,78
0,127,74
1,0,179
1,1,175
1,2,172
1,3,170
1,4,169
1,5,169
1,6,169
1,7,166
1,8,163
1,9,161
1,10,164
1,11,165
1,12,164
1,13,163
1,14,162
1,15,162
1,16,162
1,17,161
1,18,161
1,19,162
1,20,162
1,21,165
1,22,167
1,23,167
1,24,164
1,25,164
1,26,164
1,27,160
1,28,159
1,29,159
1,30,159
1,31,158
1,32,156
1,33,155
1,34,153
1,35,151
1,36,149
1,37,148
1,38,147
1,39,148
1,40,155
1,41,158
1,42,150
1,43,141
1,44,140
1,45,140
1,46,140
1,47,140
1,48,140
1,49,140
1,50,140
1,51,140
1,52,140
1,53,140
1,54,140
1,55,141
1,56,146
1,57,141
1,58,134
1,59,129
1,60,127
1,61,125
1,62,125
1,63,126
1,64,124
1,65,121
1,66,118
1,67,115
1,68,113
1,69,113
1,70,115
1,71,115
1,72,118
1,73,118
1,74,116
1,75,115
1,76,124
1,77,132
1,78,137
1,79,138
1,80,136
1,81,137
1,82,139
1,83,140
1,84,139
1,85,137
1,86,132
1,87,129
1,88,129
1,89,131
1,90,135
1,91,138
1,92,140
1,93,139
1,94,138
1,95,141
1,96,146
1,97,149
1,98,149
1,99,148
1,100,143
1,101,139
1,102,136
1,103,134
1,104,135
1,105,137
1,106,138
1,107,137
1,108,136
1,109,136
1,110,136
1,111,132
1,112,130
1,113,130
1,114,129
1,115,128
1,116,124
1,117,121
1,118,118
1,119,112
1,120,103
1,121,99
1,122,93
1,123,88
1,124,83
1,125,79
1,126,76
1,127,73
2,0,177
2,1,173
2,2,170
2,3,169
2,4,168
2,5,168
2,6,169
2,7,167
2,8,162
2,9,161
2,10,166
2,11,166
2,12,163
2,13,162
2,14,162
2,15,163
2,16,164
2,17,162
2,18,162
2,19,163
2,20,166
2,21,166
2,22,169
2,23,169
2,24,168
2,25,168
2,26,166
2,27,161
2,28,159
2,29,159
2,30,159
2,31,157
2,32,155
2,33,153
2,34,152
2,35,150
2,36,149
2,37,148
2,38,150
2,39,153
2,40,160
2,41,157
2,42,146
2,43,141
2,44,140
2,45,140
2,46,140
2,47,140
2,48,140
2,49,140
2,50,140
2,51,140
2,52,140
2,53,140
2,54,140
2,55,142
2,56,142
2,57,137
2,58,131
2,59,128
2,60,126
2,61,125
2,62,123
2,63,122
2,64,120
2,65,118
2,66,115
2,67,113
2,68,113
2,69,113
2,70,113
2,71,113
2,72,118
2,73,116
2,74,114
2,75,120
2,76,130
2,77,135
2,78,136
2,79,135
2,80,135
2,81,137
2,82,139
2,83,139
2,84,139
2,85,134
2,86,129
2,87,129
2,88,130
2,89,132
2,90,135
2,91,139
2,92,140
2,93,139
2,94,140
2,95,143
2,96,146
2,97,148
2,98,146
2,99,145
2,100,141
2,101,139
2,102,136
2,103,133
2,104,134
2,105,136
2,106,137
2,107,135
2,108,133
2,109,133
2,110,134
2,111,132
2,112,130
2,113,130
2,114,130
2,115,129
2,116,126
2,117,122
2,118,119
2,119,112
2,120,101
2,121,92
2,122,89
2,123,83
2,124,78
2,125,76
2,126,74
2,127,71
3,0,173
3,1,170
3,2,168
3,3,167
3,4,166
3,5,168
3,6,169
3,7,167
3,8,161
3,9,162
3,10,167
3,11,166
3,12,162
3,13,162
3,14,163
3,15,166
3,16,167
3,17,164
3,18,164
3,19,167
3,20,171
3,21,168
3,22,169
3,23,169
3,24,169
3,25,169
3,26,166
3,27,162
3,28,159
3,29,159
3,30,158
3,31,156
3,32,155
3,33,154
3,34,153
3,35,150
3,36,149
3,37,153
3,38,157
3,39,160
3,40,163
3,41,154
3,42,143
3,43,140
3,44,140
3,45,140
3,46,140
3,47,140
3,48,140
3,49,140
3,50,140
3,51,140
3,52,140
3,53,140
3,54,140
3,55,141
3,56,139
3,57,134
3,58,131
3,59,129
3,60,128
3,61,127
3,62,122
3,63,119
3,64,117
3,65,115
3,66,114
3,67,113
3,68,113
3,69,113
3,70,113
3,71,115
3,72,118
3,73,115
3,74,116
3,75,127
3,76,135
3,77,138
3,78,135
3,79,131
3,80,134
3,81,136
3,82,138
3,83,139
3,84,137
3,85,132
3,86,129
3,87,130
3,88,134
3,89,134
3,90,136
3,91,139
3,92,140
3,93,140
3,94,142
3,95,144
3,96,144
3,97,143
3,98,141
3,99,139
3,100,137
3,101,136
3,102,133
3,103,131
3,104,132
3,105,133
3,106,135
3,107,134
3,108,132
3,109,131
3,110,132
3,111,132
3,112,130
3,113,129
3,114,129
3,115,129
3,116,126
3,117,123
3,118,118
3,119,109
3,120,100
3,121,94
3,122,87
3,123,82
3,124,78
3,125,75
3,126,72
3,127,70
4,0,171
4,1,167
4,2,166
4,3,165
4,4,164
4,5,165
4,6,164
4,7,162
4,8,159
4,9,161
4,10,164
4,11,165
4,12,164
4,13,164
4,14,167
4,15,169
4,16,169
4,17,167
4,18,168
4,19,169
4,20,169
4,21,169
4,22,169
4,23,169
4,24,169
4,25,168
4,26,167
4,27,163
4,28,160
4,29,159
4,30,158
4,31,157
4,32,158
4,33,157
4,34,155
4,35,152
4,36,152
4,37,158
4,38,160
4,39,161
4,40,161
4,41,152
4,42,142
4,43,141
4,44,140
4,45,140
4,46,140
4,47,141
4,48,141
4,49,140
4,50,140
4,51,140
4,52,141
4,53,142
4,54,141
4,55,140
4,56,137
4,57,133
4,58,129
4,59,127
4,60,126
4,61,124
4,62,120
4,63,116
4,64,114
4,65,113
4,66,113
4,67,113
4,68,113
4,69,113
4,70,115
4,71,119
4,72,117
4,73,115
4,74,121
4,75,129
4,76,134
4,77,135
4,78,131
4,79,130
4,80,133
4,81,135
4,82,134
4,83,136
4,84,136
4,85,131
4,86,129
4,87,132
4,88,134
4,89,132
4,90,134
4,91,137
4,92,140
4,93,142
4,94,147
4,95,147
4,96,142
4,97,139
4,98,136
4,99,134
4,100,131
4,101,130
4,102,130
4,103,130
4,104,130
4,105,131
4,106,133
4,107,132
4,108,131
4,109,131
4,110,131
4,111,130
4,112,129
4,113,127
4,114,126
4,115,127
4,116,123
4,117,120
4,118,113
4,119,103
4,120,98
4,121,94
4,122,85
4,123,79
4,124,77
4,125,74
4,126,71
4,127,69
5,0,168
5,1,165
5,2,163
5,3,163
5,4,163
5,5,162
5,6,161
5,7,159
5,8,159
5,9,161
5,10,163
5,11,166
5,12,168
5,13,167
5,14,169
5,15,169
5,16,169
5,17,169
5,18,169
5,19,169
5,20,170
5,21,171
5,22,170
5,23,168
5,24,167
5,25,167
5,26,167
5,27,164
5,28,160
5,29,160
5,30,160
5,31,160
5,32,159
5,33,159
5,34,158
5,35,156
5,36,157
5,37,159
5,38,160
5,39,160
5,40,158
5,41,151
5,42,145
5,43,143
5,44,141
5,45,141
5,46,141
5,47,142
5,48,141
5,49,140
5,50,140
5,51,141
5,52,142
5,53,143
5,54,141
5,55,139
5,56,136
5,57,132
5,58,128
5,59,125
5,60,123
5,61,120
5,62,118
5,63,117
5,64,116
5,65,113
5,66,113
5,67,113
5,68,113
5,69,113
5,70,117
5,71,119
5,72,116
5,73,118
5,74,124
5,75,129
5,76,131
5,77,131
5,78,130
5,79,130
5,80,133
5,81,135
5,82,134
5,83,133
5,84,130
5,85,129
5,86,128
5,87,131
5,88,131
5,89,130
5,90,135
5,91,138
5,92,139
5,93,142
5,94,146
5,95,145
5,96,141
5,97,136
5,98,132
5,99,129
5,100,129
5,101,129
5,102,129
5,103,130
5,104,130
5,105,130
5,106,132
5,107,131
5,108,131
5,109,131
5,110,130
5,111,130
5,112,128
5,113,125
5,114,123
5,115,122
5,116,120
5,117,115
5,118,107
5,119,99
5,120,92
5,121,89
5,122,83
5,123,78
5,124,75
5,125,72
5,126,70
5,127,69
6,0,167
6,1,166
6,2,164
6,3,162
6,4,161
6,5,160
6,6,159
6,7,158
6,8,158
6,9,161
6,10,164
6,11,167
6,12,169
6,13,168
6,14,169
6,15,169
6,16,168
6,17,169
6,18,169
6,19,169
6,20,171
6,21,174
6,22,170
6,23,169
6,24,168
6,25,166
6,26,165
6,27,161
6,28,159
6,29,160
6,30,164
6,31,165
6,32,161
6,33,161
6,34,159
6,35,159
6,36,159
6,37,159
6,38,160
6,39,160
6,40,156
6,41,149
6,42,150
6,43,150
6,44,145
6,45,143
6,46,143
6,47,142
6,48,141
6,49,141
6,50,141
6,51,142
6,52,145
6,53,144
6,54,141
6,55,139
6,56,136
6,57,132
6,58,128
6,59,124
6,60,122
6,61,120
6,62,119
6,63,119
6,64,118
6,65,113
6,66,113
6,67,113
6,68,113
6,69,114
6,70,118
6,71,118
6,72,117
6,73,120
6,74,125
6,75,128
6,76,129
6,77,129
6,78,130
6,79,130
6,80,130
6,81,130
6,82,130
6,83,130
6,84,129
6,85,128
6,86,127
6,87,131
6,88,131
6,89,131
6,90,136
6,91,139
6,92,139
6,93,142
6,94,144
6,95,141
6,96,137
6,97,132
6,98,128
6,99,126
6,100,127
6,101,128
6,102,128
6,103,129
6,104,130
6,105,130
6,106,131
6,107,131
6,108,131
6,109,131
6,110,130
6,111,129
6,112,127
6,113,122
6,114,120
6,115,119
6,116,115
6,117,109
6,118,102
6,119,95
6,120,88
6,121,84
6,122,80
6,123,76
6,124,73
6,125,71
6,126,69
6,127,70
7,0,169
7,1,167
7,2,164
7,3,161
7,4,160
7,5,159
7,6,158
7,7,158
7,8,160
7,9,162
7,10,165
7,11,167
7,12,167
7,13,166
7,14,167
7,15,167
7,16,165
7,17,168
7,18,169
7,19,169
7,20,170
7,21,171
7,22,170
7,23,169
7,24,169
7,25,168
7,26,167
7,27,165
7,28,161
7,29,160
7,30,163
7,31,167
7,32,167
7,33,165
7,34,163
7,35,164
7,36,160
7,37,159
7,38,159
7,39,158
7,40,153
7,41,151
7,42,157
7,43,158
7,44,151
7,45,146
7,46,143
7,47,141
7,48,141
7,49,144
7,50,146
7,51,146
7,52,147
7,53,143
7,54,140
7,55,138
7,56,133
7,57,129
7,58,126
7,59,125
7,60,124
7,61,122
7,62,120
7,63,119
7,64,119
7,65,114
7,66,113
7,67,113
7,68,113
7,69,114
7,70,116
7,71,114
7,72,117
7,73,120
7,74,123
7,75,126
7,76,128
7,77,129
7,78,130
7,79,130
7,80,130
7,81,130
7,82,129
7,83,129
7,84,129
7,85,127
7,86,125
7,87,128
7,88,130
7,89,131
7,90,136
7,91,137
7,92,139
7,93,144
7,94,143
7,95,138
7,96,132
7,97,128
7,98,124
7,99,123
7,100,124
7,101,126
7,102,127
7,103,128
7,104,130
7,105,130
7,106,131
7,107,130
7,108,130
7,109,130
7,110,130
7,111,128
7,112,124
7,113,121
7,114,120
7,115,119
7,116,110
7,117,103
7,118,100
7,119,95
7,120,88
7,121,83
7,122,78
7,123,74
7,124,71
7,125,69
7,126,70
7,127,72
8,0,168
8,1,166
8,2,164
8,3,161
8,4,159
8,5,159
8,6,158
8,7,158
8,8,161
8,9,163
8,10,164
8,11,164
8,12,165
8,13,164
8,14,164
8,15,163
8,16,164
8,17,168
8,18,169
8,19,169
8,20,169
8,21,169
8,22,169
8,23,169
8,24,169
8,25,169
8,26,172
8,27,174
8,28,167
8,29,160
8,30,164
8,31,168
8,32,167
8,33,167
8,34,167
8,35,165
8,36,160
8,37,159
8,38,158
8,39,155
8,40,154
8,41,158
8,42,163
8,43,164
8,44,157
8,45,148
8,46,143
8,47,141
8,48,142
8,49,147
8,50,149
8,51,149
8,52,152
8,53,144
8,54,140
8,55,137
8,56,134
8,57,129
8,58,129
8,59,129
8,60,126
8,61,122
8,62,119
8,63,119
8,64,118
8,65,114
8,66,113
8,67,113
8,68,114
8,69,114
8,70,113
8,71,113
8,72,118
8,73,121
8,74,124
8,75,126
8,76,129
8,77,129
8,78,129
8,79,129
8,80,128
8,81,127
8,82,126
8,83,125
8,84,129
8,85,129
8,86,126
8,87,127
8,88,129
8,89,131
8,90,136
8,91,133
8,92,139
8,93,142
8,94,139
8,95,132
8,96,128
8,97,123
8,98,120
8,99,120
8,100,123
8,101,124
8,102,126
8,103,128
8,104,130
8,105,131
8,106,131
8,107,130
8,108,129
8,109,130
8,110,129
8,111,128
8,112,123
8,113,120
8,114,119
8,115,119
8,116,107
8,117,100
8,118,98
8,119,93
8,120,84
8,121,79
8,122,75
8,123,71
8,124,69
8,125,70
8,126,72
8,127,73
9,0,168
9,1,166
9,2,164
9,3,161
9,4,160
9,5,159
9,6,159
9,7,159
9,8,160
9,9,161
9,10,162
9,11,162
9,12,162
9,13,161
9,14,163
9,15,165
9,16,167
9,17,169
9,18,169
9,19,169
9,20,169
9,21,168
9,22,169
9,23,169
9,24,169
9,25,168
9,26,170
9,27,171
9,28,165
9,29,160
9,30,163
9,31,165
9,32,164
9,33,166
9,34,166
9,35,162
9,36,160
9,37,159
9,38,157
9,39,156
9,40,157
9,41,162
9,42,167
9,43,167
9,44,159
9,45,149
9,46,145
9,47,143
9,48,145
9,49,148
9,50,149
9,51,150
9,52,147
9,53,142
9,54,139
9,55,141
9,56,145
9,57,135
9,58,133
9,59,130
9,60,126
9,61,122
9,62,119
9,63,117
9,64,117
9,65,116
9,66,114
9,67,114
9,68,116
9,69,116
9,70,113
9,71,113
9,72,119
9,73,121
9,74,123
9,75,126
9,76,129
9,77,128
9,78,128
9,79,129
9,80,125
9,81,122
9,82,121
9,83,123
9,84,129
9,85,126
9,86,124
9,87,125
9,88,129
9,89,130
9,90,132
9,91,131
9,92,139
9,93,139
9,94,134
9,95,127
9,96,122
9,97,119
9,98,119
9,99,121
9,100,124
9,101,126
9,102,127
9,103,129
9,104,130
9,105,131
9,106,131
9,107,130
9,108,129
9,109,129
9,110,129
9,111,126
9,112,122
9,113,119
9,114,117
9,115,113
9,116,103
9,117,97
9,118,93
9,119,87
9,120,79
9,121,75
9,122,71
9,123,70
9,124,71
9,125,72
9,126,73
9,127,75
10,0,168
10,1,166
10,2,164
10,3,163
10,4,161
10,5,160
10,6,159
10,7,158
10,8,159
10,9,160
10,10,160
10,11,160
10,12,160
10,13,160
10,14,162
10,15,167
10,16,169
10,17,169
10,18,169
10,19,169
10,20,169
10,21,169
10,22,169
10,23,169
10,24,168
10,25,167
10,26,167
10,27,169
10,28,166
10,29,162
10,30,163
10,31,166
10,32,165
10,33,167
10,34,165
10,35,161
10,36,159
10,37,159
10,38,158
10,39,157
10,40,160
10,41,164
10,42,166
10,43,163
10,44,158
10,45,150
10,46,148
10,47,148
10,48,148
10,49,151
10,50,150
10,51,149
10,52,144
10,53,141
10,54,140
10,55,144
10,56,157
10,57,143
10,58,135
10,59,130
10,60,126
10,61,123
10,62,119
10,63,117
10,64,120
10,65,122
10,66,117
10,67,116
10,68,117
10,69,116
10,70,113
10,71,113
10,72,116
10,73,120
10,74,121
10,75,125
10,76,126
10,77,125
10,78,127
10,79,128
10,80,122
10,81,120
10,82,120
10,83,124
10,84,129
10,85,123
10,86,123
10,87,128
10,88,129
10,89,129
10,90,129
10,91,131
10,92,137
10,93,136
10,94,127
10,95,121
10,96,118
10,97,118
10,98,119
10,99,121
10,100,126
10,101,129
10,102,129
10,103,130
10,104,131
10,105,132
10,106,131
10,107,129
10,108,129
10,109,129
10,110,127
10,111,124
10,112,121
10,113,117
10,114,111
10,115,105
10,116,99
10,117,94
10,118,88
10,119,82
10,120,76
10,121,72
10,122,70
10,123,70
10,124,71
10,125,73
10,126,75
10,127,76
11,0,168
11,1,167
11,2,167
11,3,167
11,4,164
11,5,162
11,6,161
11,7,158
11,8,158
11,9,159
11,10,158
11,11,159
11,12,158
11,13,158
11,14,160
11,15,164
11,16,167
11,17,169
11,18,169
11,19,168
11,20,168
11,21,168
11,22,169
11,23,166
11,24,162
11,25,161
11,26,161
11,27,164
11,28,163
11,29,161
11,30,162
11,31,166
11,32,168
11,33,168
11,34,163
11,35,160
11,36,159
11,37,159
11,38,159
11,39,159
11,40,165
11,41,167
11,42,167
11,43,163
11,44,155
11,45,151
11,46,152
11,47,152
11,48,153
11,49,155
11,50,152
11,51,147
11,52,143
11,53,140
11,54,142
11,55,150
11,56,164
11,57,148
11,58,135
11,59,129
11,60,128
11,61,125
11,62,121
11,63,118
11,64,126
11,65,125
11,66,119
11,67,117
11,68,116
11,69,114
11,70,113
11,71,113
11,72,113
11,73,116
11,74,120
11,75,122
11,76,121
11,77,123
11,78,127
11,79,124
11,80,120
11,81,120
11,82,120
11,83,122
11,84,125
11,85,121
11,86,124
11,87,127
11,88,125
11,89,125
11,90,127
11,91,129
11,92,133
11,93,129
11,94,121
11,95,118
11,96,117
11,97,118
11,98,122
11,99,123
11,100,127
11,101,131
11,102,132
11,103,133
11,104,134
11,105,132
11,106,131
11,107,130
11,108,129
11,109,127
11,110,125
11,111,123
11,112,119
11,113,114
11,114,108
11,115,101
11,116,98
11,117,92
11,118,86
11,119,80
11,120,75
11,121,71
11,122,70
11,123,70
11,124,72
11,125,74
11,126,76
11,127,77
12,0,169
12,1,169
12,2,169
12,3,169
12,4,166
12,5,163
12,6,160
12,7,157
12,8,155
12,9,155
12,10,154
12,11,155
12,12,156
12,13,157
12,14,159
12,15,159
12,16,161
12,17,164
12,18,165
12,19,163
12,20,163
12,21,163
12,22,162
12,23,160
12,24,159
12,25,159
12,26,158
12,27,158
12,28,159
12,29,158
12,30,160
12,31,166
12,32,168
12,33,164
12,34,160
12,35,159
12,36,159
12,37,159
12,38,160
12,39,162
12,40,169
12,41,169
12,42,166
12,43,161
12,44,155
12,45,154
12,46,156
12,47,158
12,48,159
12,49,159
12,50,152
12,51,148
12,52,147
12,53,145
12,54,148
12,55,157
12,56,152
12,57,138
12,58,132
12,59,130
12,60,129
12,61,125
12,62,123
12,63,126
12,64,133
12,65,126
12,66,120
12,67,118
12,68,115
12,69,114
12,70,113
12,71,113
12,72,113
12,73,113
12,74,116
12,75,119
12,76,119
12,77,122
12,78,123
12,79,120
12,80,120
12,81,120
12,82,120
12,83,120
12,84,118
12,85,118
12,86,120
12,87,122
12,88,120
12,89,121
12,90,124
12,91,125
12,92,124
12,93,120
12,94,117
12,95,116
12,96,118
12,97,122
12,98,127
12,99,128
12,100,131
12,101,134
12,102,136
12,103,137
12,104,136
12,105,134
12,106,132
12,107,130
12,108,128
12,109,126
12,110,124
12,111,122
12,112,120
12,113,115
12,114,107
12,115,100
12,116,91
12,117,83
12,118,80
12,119,77
12,120,75
12,121,72
12,122,70
12,123,70
12,124,72
12,125,75
12,126,77
12,127,78
13,0,170
13,1,170
13,2,170
13,3,169
13,4,167
13,5,164
13,6,161
13,7,159
13,8,157
13,9,155
13,10,153
13,11,154
