x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
12,61,4,0,0.2,0.4,0.6,0.5,0,1.6,0.3,0,0.4,0,109426.2,1
12,62,2,0,0.1,0.2,0.3,0.3,0,0.8,0.1,0,0.2,0,54713.1,1
12,63,1,0,0.1,0.1,0.1,0.1,0,0.4,0.1,0,0.1,0,27356.5,1
14,39,6,0.1,0.4,0.2,1,1.1,0.3,0.7,1.4,0.1,0.7,0,142204.8,2
14,40,115,2.1,9.3,6.1,5.6,24.7,1.2,19.4,30,4.1,11.5,1,2489000.2,1
14,41,25.5,0,0,0,8,1,0,5,4,1.5,6,0,621283.3,0
14,44,3,0.1,0.1,0.1,0.3,0.3,0.1,0.6,0.7,0.1,0.6,0,73447.3,1
14,45,27,1.3,0.7,0.7,2.6,2.7,0.7,5.3,6.5,0.7,5.8,0,661025.8,4
14,46,1,0.1,0,0,0.1,0.1,0,0.2,0.3,0,0.2,0,24482.4,1
14,47,1,0,0,0.1,0.1,0.3,0,0.2,0.1,0.1,0.1,0,21338.4,1
14,51,2,0,0,0.2,0.1,0.5,0.1,0.4,0.3,0.2,0.2,0,42676.8,1
15,40,141.5,4.2,13.3,4.2,13.9,29.9,0.2,30.6,29.3,3.2,12.7,0,2717917.1,1
15,41,205.5,6.7,10.5,7.7,28.7,38.1,1,40.7,44.8,5.2,21.1,1,3974404.2,2
15,42,1,0.1,0,0.1,0.1,0.2,0,0.1,0.2,0.1,0.1,0,24312.5,1
15,43,13.5,0.8,0.5,0.8,1.3,2.6,0.1,1.9,3.1,1.1,1.3,0,328218.8,4
15,44,15,1,0.5,0.9,1.3,2.8,0.2,2.1,3.6,1.2,1.4,0,364857.4,3
15,45,8,0.4,0.2,0.2,0.8,0.8,0.2,1.6,1.9,0.2,1.7,0,195859.5,1
15,46,1,0.1,0,0,0.1,0.1,0,0.2,0.3,0,0.2,0,24482.4,1
15,47,2,0,0,0.2,0.1,0.5,0.1,0.4,0.3,0.2,0.2,0,42676.8,1
15,48,3,0.1,0.1,0.2,0.2,0.8,0.1,0.6,0.4,0.2,0.3,0,64015.1,1
15,53,2,0,0.1,0.2,0.3,0.3,0,0.8,0.1,0,0.2,0,54713.1,1
16,41,58,1.8,4.8,1.8,8.2,11.6,2.1,8,11.4,1.8,6.5,0,1361493.9,3
16,42,29,1,1.2,2.9,2,6.4,0.3,4.2,7.2,1.6,1.8,0.4,720969.9,4
16,43,45,1.9,1.9,4.3,3.4,9.6,0.3,6.4,11.1,2.7,3,0.4,1113640.7,4
16,44,5,0.3,0.2,0.3,0.4,1,0.1,0.7,1.2,0.4,0.4,0,121562.5,1
16,47,6,0.1,0.1,0.5,0.4,1.5,0.3,1.2,0.8,0.5,0.6,0,128030.3,2
16,48,7,0.2,0.2,0.5,0.5,1.8,0.3,1.4,0.9,0.5,0.7,0,149368.6,2
16,49,4,0.1,0.1,0.3,0.3,1,0.2,0.8,0.5,0.3,0.4,0,85353.5,1
17,41,3,0.1,0.2,0.1,0.5,0.5,0.2,0.3,0.7,0.1,0.3,0,71102.4,2
17,42,6,0,0.2,0.8,0.2,1.6,0,1,1.6,0.2,0.2,0.2,153216.8,2
17,43,2,0,0.1,0.3,0.1,0.5,0,0.3,0.5,0,0.1,0.1,51072.3,1
17,44,10,0.3,0.6,0.3,2.2,1.3,0.3,2.2,1.6,0.3,0.9,0,204647.2,1
17,45,17,0.5,1.1,0.5,3.7,2.2,0.5,3.7,2.7,0.5,1.6,0,347900.2,2
17,46,5,0.2,0.3,0.2,1,0.6,0.2,1,0.8,0.2,0.5,0,102323.6,2
17,50,3,0,0,0.3,0.2,0.8,0.1,0.6,0.4,0.3,0.3,0,64015.2,2
17,51,1,0,0,0.1,0.1,0.3,0,0.2,0.1,0.1,0.1,0,21338.4,1
18,41,1,0,0.1,0,0.2,0.2,0.1,0.1,0.2,0,0.1,0,23700.8,1
18,42,3,0,0.1,0.5,0.1,0.8,0,0.5,0.8,0,0.1,0.1,76608.4,2
18,48,13,0.3,0.3,1.1,0.8,3.3,0.6,2.5,1.7,1.1,1.3,0,277398.9,2
18,49,1,0,0,0.1,0.1,0.3,0,0.2,0.1,0.1,0.1,0,21338.4,1
18,50,4,0.1,0.1,0.3,0.3,1,0.2,0.8,0.5,0.3,0.4,0,85353.5,1
19,41,4,0.4,0,0,0.4,0.5,0,0.9,1.1,0.3,0.4,0,89218.5,3
19,47,10,0.4,0.6,0.7,2.4,2,0.2,2,0.4,1.1,0.2,0,221147,1
19,48,27,1.2,1.7,1.8,6.4,5.3,0.5,5.3,1.2,2.9,0.7,0,597097,3
19,52,1,0,0.1,0.1,0.1,0.1,0,0.4,0.1,0,0.1,0,27356.5,1
19,99,4,0.3,0.3,0.2,1,1.3,0,0.4,0.5,0,0,0,69659.1,1
19,100,15,1.3,1.3,0.7,3.7,4.9,0,1.3,1.8,0,0,0,261221.5,3
20,40,1,0.1,0,0,0.1,0.1,0,0.2,0.3,0.1,0.1,0,22304.6,1
20,41,4,0.4,0,0,0.4,0.6,0,0.9,1.1,0.2,0.4,0,89218.6,1
20,42,3,0.1,0.2,0.2,0.7,0.6,0.1,0.6,0.1,0.3,0.1,0,66344.1,1
20,100,4,0.3,0.3,0.2,1,1.3,0,0.4,0.5,0,0,0,69659.1,1
21,37,2,0.2,0,0,0.2,0.3,0,0.5,0.5,0.1,0.2,0,44609.3,1
21,38,4,0.4,0,0,0.4,0.6,0,0.9,1.1,0.2,0.4,0,89218.6,1
21,44,5,0.2,0.3,0.3,1.2,1,0.1,1,0.2,0.6,0.1,0,110573.5,1
21,69,3,0,0.2,0,0.1,0.3,0.1,0.7,1.3,0,0.3,0,87141.1,1
21,70,9,0,0.5,0,0.3,1,0.2,2.2,3.9,0,0.9,0,261423.3,1
22,37,3,0.3,0,0,0.3,0.4,0,0.7,0.8,0.2,0.3,0,66913.9,2
22,38,2,0.2,0,0,0.2,0.3,0,0.5,0.5,0.1,0.2,0,44609.3,1
22,69,20,0,1.2,0.6,1.4,2.2,0.3,5.8,6.5,0,2,0,570797.8,3
22,70,28,1,2.2,1,2.2,9.4,0,2,4.8,0,5.4,0,561949.3,2
22,90,1,0.1,0.1,0,0.3,0.3,0,0.1,0.1,0,0,0,17414.8,1
23,38,1,0.1,0,0,0.1,0.1,0,0.2,0.3,0.1,0.1,0,22304.6,1
23,44,1,0,0.1,0.1,0.2,0.2,0,0.2,0.1,0.1,0,0,22114.7,1
23,69,55,0,2.5,1.5,7.9,8.1,2.1,14,12.4,1,5.5,0,1307166.5,3
23,70,13,0,0.8,0,0.5,1.4,0.3,3.2,5.6,0,1.2,0,377611.4,2
23,92,2,0.1,0,0,0.1,0.1,0,0.6,0.6,0,0.5,0,41749.1,1
23,93,19,0.9,0,0,0.9,0.9,0,5.4,6.4,0,4.5,0,396616.2,2
24,38,1,0,0,0,0,0.3,0,0.1,0.5,0,0.1,0,24835.9,1
24,39,1,0,0,0,0,0.3,0,0.1,0.5,0,0.1,0,24835.9,1
24,43,5,0.5,0.2,0.1,0.6,0.6,0,1,1.3,0.3,0.3,0.1,122998.1,1
24,45,4,0.4,0.2,0.1,0.4,0.5,0,0.8,1.1,0.2,0.2,0.1,98398.5,1
24,64,3,0,0.1,0,0.3,0.5,0.1,0.8,0.8,0.1,0.3,0,68843.7,1
24,65,2,0,0,0,0.2,0.3,0,0.6,0.6,0.1,0.2,0,45895.8,1
24,69,187,5,9.1,8.3,24.9,37.5,4.6,32.7,37.4,9.7,17.5,0.3,3836285.1,2
24,70,20,0,1.2,0.5,1.2,4.1,0,4.7,1.8,1.2,4.7,0.6,442612.7,2
24,92,4,0,0.1,0,0.5,0.5,0.1,1.3,1.1,0.1,0.1,0.2,65889.9,1
24,114,9,0.5,1.1,0.3,2.2,1.1,0,1.1,2.2,0.5,0,0,223563.4,1
25,44,3,0.3,0.1,0.1,0.3,0.3,0,0.6,0.8,0.2,0.2,0.1,73798.8,2
25,63,4,0,0.1,0,0.4,0.6,0.1,1.1,1.1,0.2,0.4,0,91791.7,1
25,64,1,0,0,0,0.1,0.2,0,0.3,0.3,0,0.1,0,22947.9,1
25,69,5,0,0.3,0.1,0.3,1,0,1.2,0.4,0.3,1.2,0.2,110653.2,1
25,115,2,0.1,0.2,0.1,0.5,0.2,0,0.3,0.5,0.1,0,0,49680.8,1
25,116,4,0.2,0.5,0.1,1,0.5,0,0.5,1,0.2,0,0,99361.5,1
26,39,3,0,0.1,0.2,0,0.8,0,0.3,1.3,0.1,0.2,0,74507.6,1
26,60,2,0,0,0,0.2,0.3,0,0.6,0.6,0.1,0.2,0,45895.8,1
26,115,15,0.4,1.3,0.2,2.8,1.6,0.2,2.1,5.8,0.6,0,0,370332.5,2
26,116,26,0.7,2.1,0.3,4.8,2.6,0.4,3.5,10.4,1.2,0,0,641587.7,3
26,117,17,0.1,0.4,1.7,3,4.4,0.1,1.7,3.7,0.7,1.2,0,389106.6,4
26,118,2,0,0.1,0.2,0.4,0.5,0,0.2,0.4,0.1,0.1,0,45777.3,1
27,34,1,0,0,0,0,0.3,0,0.1,0.5,0,0.1,0,24835.9,1
27,39,2,0,0.1,0.1,0,0.5,0,0.2,0.9,0.1,0.1,0,49671.8,1
27,116,70,0,2.7,0,13.7,11,0.3,12.7,22.2,3.4,4,0,1493218.7,1
27,117,51,6.2,1.6,3.2,12,7.9,1.3,3.2,10,2,3.6,0,1036645.8,2
28,33,2,0,0.1,0.1,0,0.5,0,0.2,0.9,0.1,0.1,0,49671.8,1
28,55,3,0,0,0,0.3,0.5,0,0.9,0.9,0.1,0.3,0,68843.7,2
28,117,18,0.2,0.5,1.7,3.2,4.6,0.3,1.7,3.9,0.8,1.1,0,411995.3,3
28,118,6,0,0.2,0.6,1.1,1.5,0,0.6,1.3,0.3,0.4,0,137331.8,2
29,1,50,0,1.1,1.2,1.1,8.5,1,11.2,20.4,1,4.4,0.1,1359691.1,1
29,2,2,0.1,0.1,0,0.3,0.4,0.1,0.3,0.4,0.2,0.1,0,66772.3,1
29,32,2,0,0.1,0,0.2,0.3,0,0.3,0.7,0.1,0.3,0,58175.7,1
29,33,10,0,0.5,0,0.8,1.6,0,1.7,3.3,0.4,1.7,0,290878.7,2
29,34,6,0,0.3,0,0.5,1,0,1,2,0.2,1,0,174527.2,1
29,118,4,0,0.1,0.4,0.7,1,0,0.4,0.9,0.2,0.3,0,91554.5,1
30,1,20,0,0.1,1.4,3.2,2.7,0,4.3,6.6,1,0.6,0.1,494941.8,1
30,2,7,0.4,0.4,0,1,1.4,0.2,1,1.6,0.6,0.4,0,233703,1
30,3,11,0.6,0.6,0,1.6,2.2,0.3,1.6,2.5,1,0.6,0,367247.6,1
30,33,5,0,0.2,0,0.4,0.8,0,0.8,1.7,0.2,0.9,0,145439.3,1
30,44,2,0.2,0.1,0.1,0.2,0.2,0,0.4,0.5,0.1,0.1,0.1,49199.2,1
30,55,1,0,0,0,0.1,0.2,0,0.3,0.3,0,0.1,0,22947.9,1
30,91,2,0,0,0,0.1,0.2,0.1,0.3,0.6,0.1,0.6,0,34147.1,1
30,92,2,0,0.1,0,0.2,0.2,0.1,0.6,0.5,0.1,0.1,0.1,32945,1
30,118,3,0,0.1,0.3,0.5,0.8,0,0.3,0.7,0.1,0.2,0,68665.9,1
31,1,3,0,0.1,0.4,0.2,0.7,0,0.3,0.6,0,0.6,0.1,86994.6,1
31,33,1,0,0,0,0.1,0.2,0,0.2,0.3,0,0.2,0,29087.9,1
31,34,5,0.2,0.2,0.1,0.4,0.9,0,0.6,2.1,0.2,0.3,0,132740.5,2
31,35,2,0.1,0,0,0.3,0.3,0,0.3,0.8,0,0.2,0,55379.2,1
31,92,15,0,0.5,0,1.8,1.8,0.4,4.8,4,0.4,0.6,0.7,247087.2,4
31,110,4,0,0.1,0,0.5,0.5,0.1,1.3,1.1,0.1,0.1,0.2,65889.9,1
32,2,12,0.6,0.6,0,1.8,2.4,0.4,1.8,2.8,1,0.6,0,400633.8,2
32,87,2,0,0,0,0.2,0.2,0,0.4,0.6,0,0.6,0,34147.2,2
32,88,1,0,0,0,0.1,0.1,0,0.2,0.3,0,0.3,0,17073.6,1
33,2,3,0.2,0.2,0,0.4,0.6,0.1,0.4,0.6,0.3,0.2,0,100158.4,2
33,34,15,0.4,0.6,0.4,0.9,3,0,1.8,6.3,0.6,1,0,392514.1,2
33,35,5,0.4,0.1,0,0.6,0.6,0,0.8,2,0.1,0.4,0,138447.9,3
33,36,19,1.1,0.4,0,2.6,2.7,0,2.7,7.4,0.4,1.7,0,526102,3
33,88,9,0,0,0,0.7,0.7,0.4,1.4,2.5,0.4,2.9,0,153662.2,1
33,89,11,0,0,0,0.9,0.9,0.4,1.8,3.1,0.4,3.5,0,187809.3,2
33,119,1,0,0,0.1,0.2,0.3,0,0.1,0.2,0,0.1,0,22888.6,1
34,8,8,0,0.7,0.8,0.5,1.8,0,1.3,2,0.1,0.8,0,194508.5,2
34,9,14,0,1.1,1.4,0.8,3.1,0,2.4,3.5,0.3,1.4,0,340390,3
34,10,8,0,0.7,0.8,0.5,1.8,0,1.3,2,0.1,0.8,0,194508.5,2
34,34,10,0.7,0.9,0,1.9,1.3,0.1,1.4,2.7,0.3,0.7,0,248394.6,2
34,35,23,1.6,2,0,4.3,2.9,0.3,3.2,6.4,0.7,1.6,0,571307.4,4
34,36,22,1.5,1.9,0,4.1,2.7,0.2,3.1,6.3,0.7,1.5,0,546468,3
34,37,3,0,0.2,0.2,0.2,0.3,0,0.7,0.6,0,0.8,0,75719,1
34,88,1,0,0,0.1,0.1,0.1,0,0.2,0.3,0.1,0.1,0,19303.8,1
34,89,25,0.4,0,0.4,0.4,5.1,0,7.9,5.6,0.4,4.8,0,452281,2
34,111,4,0,0.1,0,0.5,0.5,0.1,1.3,1.1,0.1,0.1,0.2,65889.9,1
35,4,2,0,0.2,0.1,0.1,0.6,0,0.3,0.3,0.2,0.2,0,31965.6,1
35,5,4,0.1,0.4,0.1,0.2,1.1,0.1,0.6,0.6,0.3,0.5,0,63931.2,1
35,8,9,0,0.7,0.9,0.6,2,0,1.5,2.2,0.2,0.9,0,218822.1,1
35,9,1,0,0.1,0.1,0.1,0.2,0,0.2,0.2,0,0.1,0,24313.6,1
35,35,13,0.9,1.1,0,2.4,1.6,0.2,1.8,3.7,0.3,1,0,322913,2
35,37,8,0,0.5,0.6,0.5,0.9,0,1.8,1.6,0,2.1,0,201917.4,2
35,82,1,0,0,0.1,0.1,0.1,0,0.2,0.3,0.1,0.1,0,19303.8,1
35,116,2,0.1,0.1,0.1,0.2,0.3,0.1,0.3,0.4,0.2,0.2,0,31877.6,1
35,119,5,0.2,0.1,0.3,0.6,0.6,0.2,0.9,1,0.6,0.5,0,79694,1
36,5,2,0,0.2,0.1,0.1,0.6,0,0.3,0.3,0.2,0.2,0,31965.6,1
36,8,8,0,0.6,0.8,0.5,1.9,0,1.3,1.9,0.2,0.8,0,194508.5,3
36,9,1,0,0.1,0.1,0.1,0.2,0,0.2,0.2,0,0.1,0,24313.6,1
36,34,5,0.2,0.4,0.2,0.8,0.6,0,1.1,1.2,0.1,0.4,0,124922.2,2
36,77,33,0.7,2,1,5.5,5.8,0,9.7,1.9,0.7,5.7,0,710144.5,2
36,82,1,0,0,0.1,0.1,0.1,0,0.2,0.3,0.1,0.1,0,19303.8,1
36,120,2,0.1,0.1,0.1,0.2,0.3,0.1,0.3,0.4,0.2,0.2,0,31877.6,1
37,32,42.5,0,1.7,0.3,6,7.5,1,5.6,15.3,1.5,3.6,0,1395436.9,3
37,33,18,0,1,0.3,1.6,2.3,0,3.9,5,0,3.9,0,506331.3,3
37,34,82,3.1,1.3,5.4,13.6,7.7,1,10.6,22.4,6,10.9,0,1586269.6,2
37,35,47,0.5,0.5,1.6,5.6,4.7,0,14.5,13.9,0,5.7,0,971116.4,2
37,36,6,0.2,0.2,0.6,0.6,0.6,0,2.1,1.1,0,0.6,0,151211.3,1
37,37,1,0,0.1,0.1,0.1,0.1,0,0.2,0.2,0,0.2,0,25239.7,1
37,38,2,0,0.1,0.2,0.1,0.2,0,0.5,0.4,0,0.5,0,50479.4,1
37,40,6,0,0.3,0.5,0.3,0.7,0,1.4,1.2,0,1.6,0,151438.1,1
37,43,2,0.2,0.1,0.1,0.2,0.2,0,0.4,0.5,0.1,0.1,0.1,49199.2,1
37,76,9,0,0,1.1,1.1,1.7,0,2,2.2,0.3,0.6,0,142468.3,1
37,77,25,2,0,0,4.1,2,0,7.4,2.7,2,4.8,0,625825.8,3
37,82,1,0,0,0.1,0.1,0.1,0,0.2,0.3,0.1,0.1,0,19303.8,1
37,83,1,0,0,0.1,0.1,0.1,0,0.2,0.3,0.1,0.1,0,19303.8,1
37,85,2,0.1,0,0.1,0.1,0.3,0,0.5,0.6,0.1,0.2,0,38607.7,1
37,114,5,0.1,0.1,0.3,0.6,0.6,0.3,0.9,1,0.6,0.5,0,79694,3
37,115,10,0.5,0.2,0.5,1.2,1.2,0.5,1.7,2,1.2,1,0,159388,1
37,120,1,0,0,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0,15938.8,1
38,3,5,0.1,0.4,0.2,0.3,1.4,0.2,0.7,0.7,0.4,0.6,0,79913.9,1
38,4,2,0,0.2,0.1,0.1,0.6,0,0.3,0.3,0.2,0.2,0,31965.6,1
38,28,22,0,1.6,1,1.2,6,0,3.2,6.4,1,1.6,0,606395.4,2
38,29,4,0,0.2,0.2,0.2,0.9,0,0.6,1.3,0.1,0.4,0.1,109393.3,2
38,30,14,0,0.3,0.3,0.7,1.8,0,3.2,4.9,0,2.1,0.7,373841.9,1
38,31,61,1,1.5,1.5,7.2,12.2,1,14.7,12.8,1,5.8,2.3,1441356.6,3
38,32,22,0,1.3,0.5,2,2.8,0,4.7,6,0,4.7,0,618849.5,3
38,34,3,0.1,0.1,0.3,0.3,0.3,0,1,0.6,0,0.3,0,75605.6,1
38,35,8,0.2,0.2,0.8,0.8,0.8,0,2.8,1.5,0,0.9,0,201615.1,2
38,39,2,0,0.1,0.2,0.1,0.2,0,0.5,0.4,0,0.5,0,50479.4,1
38,76,53,1,1,2.9,9.9,10.8,4,7.2,11.7,2.5,2,0,1138058.1,2
38,77,3,0.2,0,0,0.5,0.3,0,0.9,0.3,0.2,0.6,0,75099.1,1
38,86,4,0.2,0,0.2,0.2,0.6,0,0.9,1.3,0.2,0.4,0,77215.3,1
38,95,2,0,0.1,0,0.2,0.2,0.1,0.6,0.5,0.1,0.1,0.1,32945,1
38,113,5,0.2,0.1,0.3,0.6,0.6,0.2,0.9,1,0.6,0.5,0,79694,1
39,28,16,0.5,0,1.4,1.1,3.6,0.3,3,4.4,0.6,1.1,0,433620,1
39,29,20,0.7,0.1,1.7,1.5,4.4,0.4,3.7,5.2,0.8,1.5,0,529211.7,3
39,31,39,0.8,1.6,3.2,5.5,8,0.8,5.6,6.3,2.4,4.8,0,890377.1,2
39,32,2,0,0.1,0.2,0.1,0.2,0,0.5,0.4,0,0.5,0,50479.4,1
39,40,2,0,0.1,0.2,0.1,0.2,0,0.5,0.4,0,0.5,0,50479.4,1
39,41,5,0,0.3,0.4,0.3,0.6,0,1.1,1,0,1.3,0,126198.4,1
39,42,10.5,1,0.5,0.2,1.2,1.2,0,2.2,2.8,0.6,0.6,0.2,258296,2
39,75,1,0,0.1,0,0.1,0.2,0,0.1,0.4,0.1,0,0,25898,1
39,76,44,1.1,2.3,1.1,4.7,8.5,0,6.4,15.9,2.3,1.7,0,1139511.3,3
39,77,8,0,0,1,1,1.5,0,1.8,2,0.2,0.5,0,126638.5,1
39,86,57.5,1,3.9,4.4,3,14.8,0,9.8,8.9,0,11.7,0,1201035.6,2
39,87,2,0.1,0,0.1,0.1,0.3,0,0.5,0.6,0.1,0.2,0,38607.7,1
39,113,2,0.1,0.1,0.1,0.2,0.3,0.1,0.3,0.4,0.2,0.2,0,31877.6,1
