x,y,clc
0,12,12
0,13,12
0,14,18
0,15,12
0,16,12
0,17,23
0,18,20
0,19,20
0,20,3
0,21,43
0,22,43
0,23,18
0,24,18
0,25,18
0,26,39
0,27,39
0,28,3
0,29,3
0,30,20
0,31,20
0,32,2
0,33,18
0,34,18
0,35,18
0,36,18
0,37,18
0,38,18
0,39,18
0,40,18
0,41,18
0,42,18
0,43,18
0,44,18
0,45,18
0,46,18
0,47,18
0,48,18
0,49,18
0,50,18
0,51,24
0,52,24
0,53,24
0,54,24
0,55,24
0,56,18
0,57,12
0,58,12
0,59,12
0,60,20
0,61,12
0,62,12
0,63,12
0,64,12
0,65,12
0,66,18
0,67,18
0,68,18
0,69,18
0,70,29
0,71,29
0,72,29
0,73,18
0,74,24
0,75,24
0,76,36
0,77,24
0,78,25
0,79,18
0,80,18
0,81,18
0,82,18
0,83,18
0,84,18
0,85,18
0,86,18
0,87,18
0,88,18
0,89,18
0,90,18
0,91,18
0,92,18
0,93,18
0,94,18
0,95,18
0,96,18
0,97,18
0,98,18
0,99,18
0,100,18
0,101,18
0,102,18
0,103,18
0,104,18
0,105,18
0,106,18
0,107,18
0,108,18
0,109,18
0,110,18
0,111,18
0,112,18
0,113,2
0,114,2
0,115,7
0,116,37
0,117,18
0,118,18
0,119,18
0,120,18
0,121,18
0,122,18
0,123,36
0,124,24
0,125,24
0,126,21
0,127,18
1,12,12
1,15,18
1,16,18
1,17,23
1,18,20
1,19,20
1,20,18
1,21,43
1,22,2
1,23,2
1,24,2
1,25,2
1,26,43
1,27,39
1,28,3
1,29,3
1,30,18
1,31,18
1,32,12
1,33,18
1,34,18
1,35,18
1,36,20
1,37,18
1,38,18
1,39,18
1,40,18
1,41,18
1,42,18
1,43,18
1,44,18
1,45,18
1,46,18
1,47,18
1,48,18
1,49,18
1,50,18
1,51,18
1,52,24
1,53,24
1,54,24
1,55,24
1,56,18
1,57,18
1,58,12
1,59,12
1,60,12
1,61,12
1,62,12
1,63,12
1,64,12
1,65,18
1,66,18
1,67,18
1,68,18
1,69,29
1,70,29
1,71,29
1,72,29
1,73,29
1,74,24
1,75,24
1,76,36
1,77,25
1,78,25
1,79,18
1,80,18
1,81,18
1,82,18
1,83,18
1,84,18
1,85,18
1,86,2
1,87,18
1,88,18
1,89,18
1,90,18
1,91,18
1,92,18
1,93,18
1,94,18
1,95,18
1,96,18
1,97,18
1,98,18
1,99,18
1,100,18
1,101,18
1,102,18
1,103,18
1,104,18
1,105,18
1,106,18
1,107,18
1,108,18
1,109,18
1,110,18
1,111,3
1,112,2
1,113,2
1,114,2
1,115,3
1,116,18
1,117,18
1,118,18
1,119,18
1,120,18
1,121,18
1,122,21
1,123,36
1,124,24
1,125,21
1,126,21
1,127,24
2,15,18
2,16,18
2,17,43
2,20,18
2,22,2
2,23,2
2,24,2
2,25,2
2,26,43
2,27,39
2,28,3
2,29,12
2,30,18
2,31,18
2,32,12
2,33,12
2,34,18
2,35,20
2,36,20
2,37,20
2,38,18
2,39,18
2,40,18
2,41,18
2,42,18
2,43,18
2,44,18
2,45,21
2,46,18
2,47,18
2,48,29
2,49,18
2,50,29
2,51,29
2,52,24
2,53,24
2,54,24
2,55,24
2,56,18
2,57,18
2,58,18
2,59,12
2,60,12
2,61,18
2,62,18
2,63,12
2,64,12
2,65,18
2,66,18
2,67,18
2,68,18
2,69,29
2,70,29
2,71,29
2,72,29
2,73,29
2,74,36
2,75,24
2,76,25
2,77,25
2,78,18
2,79,18
2,80,18
2,81,18
2,82,18
2,83,18
2,84,18
2,85,18
2,86,18
2,87,18
2,88,18
2,89,18
2,90,18
2,91,18
2,92,18
2,93,18
2,94,18
2,95,18
