x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
0,0,237,2,19
0,1,10,4.7,22
0,13,13,8.5,10
0,15,20,1.5,6
0,16,713,0.2,5
0,17,50,1.4,7
0,33,67,2.4,38
0,34,8,5.1,41
0,62,7,NA,26
0,63,1,NA,24
0,69,12,NA,20
0,70,33,NA,23
0,77,367,NA,22
0,78,54,NA,22
0,79,43,NA,26
0,80,34,NA,27
0,89,5,NA,39
0,90,5,NA,40
0,99,1,NA,49
0,100,158,NA,46
0,118,3,22.9,66
0,122,0,27.6,71
1,0,298,2.1,17
1,1,224,1.5,17
1,2,101,3.4,19
1,3,4,4.6,19
1,16,23,4.3,10
1,17,0,2.4,8
1,33,0,3.6,39
1,63,0,NA,22
1,64,117,NA,21
1,65,5,NA,24
1,68,20,NA,20
1,69,989,NA,18
1,70,86,NA,23
1,71,27,NA,26
1,79,35,NA,30
1,80,567,NA,25
1,81,14,NA,28
1,82,3,NA,33
1,100,142,NA,49
1,101,72,NA,50
1,122,2,14.6,58
1,123,49,9.7,53
1,124,36,14.7,58
2,0,177,3.4,14
2,1,174,2.7,15
2,2,334,4.2,16
2,3,32,8.7,17
2,12,8,8,9
2,13,1,7.9,9
2,28,88,7.5,41
2,29,15,8.8,43
2,33,1,6.3,42
2,64,7,NA,22
2,65,21,NA,25
2,67,4,NA,21
2,68,107,NA,17
2,69,482,NA,18
2,70,903,NA,20
2,71,5,NA,23
2,81,7,NA,26
2,82,12,NA,27
2,101,73,NA,52
2,102,12,NA,55
2,122,3,14.8,58
2,124,2,12.8,57
2,126,0,19,64
3,0,0,6.3,16
3,1,149,4.6,14
3,2,195,4.6,15
3,3,24,6.8,15
3,12,5,9,10
3,13,1,8.7,10
3,23,87,9.7,27
3,27,3,5.5,39
3,28,187,3.9,38
3,43,14,9.2,13
3,44,188,5.4,9
3,45,1,7.3,11
3,46,65,10.2,10
3,47,1,8.4,7
3,48,3,5.1,3
3,49,22,7.5,6
3,64,11,NA,20
3,65,46,NA,20
3,68,19,NA,15
3,70,52,NA,20
3,71,15,NA,23
3,82,16,NA,27
3,102,4,NA,53
3,122,2,13.9,60
3,124,6,11.2,58
4,0,416,6,13
4,1,119,5.5,13
