x,y,2006,2011,2018
88,110,915,1291,1481
88,111,1191,864,764
88,112,23,320,184
88,113,638,790,813
88,114,0,190,224
88,115,1874,2484,2571
88,116,0,694,728
88,117,3,397,401
88,118,5363,6137,6336
88,119,9223,9897,10013
88,93,557,291,301
88,94,2736,2729,2820
88,95,509,1843,1964
88,96,45,730,824
88,97,1537,1457,1375
88,98,1402,1004,967
88,10,305,627,863
88,11,471,1264,2141
88,99,359,571,571
88,12,11118,9921,9836
88,13,16149,15824,15370
88,14,1133,717,691
88,120,5283,5065,5007
88,121,15,45,45
88,0,1303,1319,1230
88,122,0,299,307
88,1,220,447,405
88,2,14,13,10
88,123,2094,2066,2120
88,3,0,11,5
88,124,699,530,543
88,125,0,11,11
88,4,17,132,296
88,5,1133,763,1069
88,126,654,729,700
88,127,0,84,80
88,6,1205,1563,953
88,7,745,585,580
88,8,964,854,955
88,9,715,499,569
88,100,101,185,174
88,101,10,110,95
88,102,20,53,35
88,103,209,208,207
88,104,0,626,645
88,105,153,462,452
88,106,2718,2132,2065
88,107,449,1159,1101
88,108,46,357,358
88,109,1361,994,994
89,110,1124,729,644
89,111,1351,1467,1311
89,112,1582,1142,1147
89,113,177,306,239
89,114,5755,4173,4322
89,115,2091,2406,2514
89,116,594,1104,1143
89,117,0,235,275
89,118,127,525,528
89,119,992,1314,1302
89,94,2174,940,970
89,95,0,850,1577
89,96,94,426,440
89,97,1276,1291,1221
89,10,928,1129,2733
89,98,2112,2200,2101
89,99,1110,1125,1036
89,11,4031,3577,3769
89,12,11944,10074,9840
89,13,70,2,3
89,120,7706,6874,6875
89,0,190,50,102
89,121,2419,3155,3129
89,1,350,288,307
89,100,82,236,260
89,122,0,15,15
89,101,1466,982,928
89,2,315,151,151
89,123,0,27,27
89,102,277,480,504
89,3,257,187,207
89,124,0,66,23
89,125,53,10,10
89,4,159,317,279
89,103,1488,1285,1329
89,5,270,504,696
89,104,1370,1073,1043
89,126,0,31,30
89,6,131,164,153
89,105,761,952,969
89,127,0,1,1
89,106,5047,4193,3991
89,7,289,120,154
89,8,2288,2476,2119
89,107,26,220,208
89,9,2651,2423,2814
89,108,25,145,227
89,109,534,1128,1154
110,120,645,712,737
110,121,159,261,270
110,110,4,5,5
110,122,746,826,893
110,112,334,328,339
110,123,3005,2900,2982
110,124,6849,5048,5086
110,113,0,7,7
110,114,5,37,34
110,125,11924,14918,14994
110,115,0,3,3
110,126,10085,10147,10265
110,116,2862,2728,2714
110,127,3703,3115,3169
110,117,59,60,60
110,118,1007,1023,982
110,119,8,29,16
110,108,2,0,0
110,109,180,14,14
111,120,535,406,393
111,121,942,909,904
111,122,235,67,68
111,111,0,316,291
111,112,2202,1630,1524
111,123,234,84,84
111,124,22,13,13
111,113,0,210,194
111,125,815,1045,1056
111,114,22,117,108
111,126,4297,4478,4545
111,115,103,31,31
111,127,643,581,584
111,116,956,1109,1097
111,117,461,533,517
111,106,0,2,2
111,118,267,346,315
111,119,680,509,427
111,108,2,0,0
111,109,29,0,0
112,120,222,170,177
112,121,288,385,399
112,111,1,0,0
112,122,642,754,796
112,123,305,554,557
112,112,472,449,411
112,124,2844,2947,2962
112,113,814,921,887
112,114,312,377,362
112,125,762,709,704
112,126,386,409,406
112,115,703,142,137
112,116,1233,1298,1262
112,127,301,357,358
112,117,1220,1528,1535
112,118,952,1167,986
112,107,0,1,1
112,108,5,3,3
112,119,78,147,154
112,109,25,16,16
113,120,1200,836,869
113,110,0,11,11
113,121,652,725,751
113,122,1070,638,632
113,111,61,239,244
113,123,2733,2935,2914
113,112,359,718,764
113,113,823,309,318
113,124,0,42,41
113,114,929,680,719
113,125,136,102,101
113,126,2059,1291,1293
113,115,453,769,725
113,127,1368,2241,2226
113,116,566,869,855
113,117,2529,2229,2252
113,107,0,1,0
113,118,408,422,398
113,119,226,189,180
113,108,29,9,9
113,109,14,31,31
114,120,294,208,215
114,121,671,775,799
114,110,0,57,59
114,111,3416,3091,3180
114,122,100,317,314
114,112,8696,10152,10395
114,123,101,196,195
114,113,534,365,373
114,124,0,28,28
114,125,30,6,5
114,114,42,86,94
114,115,824,735,719
114,126,191,207,206
114,127,453,728,747
114,116,737,750,781
114,117,1270,1233,1229
114,118,56,66,67
114,107,0,2,2
114,108,35,23,22
114,119,890,880,829
114,109,4,70,58
115,120,101,183,178
115,121,4040,2687,2780
115,110,277,411,394
115,122,989,1433,1479
115,111,227,474,499
115,112,446,117,121
115,123,306,269,274
115,113,678,501,477
115,124,1084,1080,1035
115,114,405,550,520
115,125,1182,987,950
115,126,496,320,307
115,115,1688,1846,1797
115,127,1137,843,854
115,116,642,725,691
115,117,218,250,238
115,107,4,1,1
115,118,152,222,270
115,108,0,51,49
115,119,108,4,38
115,109,3117,2687,2569
116,120,955,870,835
116,121,2369,3550,3418
116,110,187,331,315
116,122,206,591,600
116,111,769,702,676
116,112,1465,1225,1476
116,123,115,112,117
116,124,355,584,560
116,113,1326,1400,1328
116,125,412,609,583
116,114,570,691,649
116,104,4469,4595,4428
116,126,464,414,405
116,115,768,723,678
116,116,17,17,17
116,105,0,1,1
116,127,2348,1657,1620
116,118,732,475,452
116,107,0,75,72
116,119,667,519,498
116,108,7,71,68
116,109,19,89,83
90,110,809,975,1060
90,111,1573,1029,1016
90,112,751,846,869
90,113,193,322,339
90,114,2143,1227,1222
90,115,148,986,1007
90,116,441,887,895
90,117,5664,5014,5072
90,118,2177,1122,1134
90,119,0,2,2
90,94,29,2,2
90,95,602,1518,1911
90,96,0,82,73
90,97,49,225,151
90,10,8963,11061,10950
90,98,131,261,268
90,99,93,414,491
90,11,5868,4911,4803
90,121,94,55,54
90,0,621,160,224
90,122,0,1,1
90,100,22,250,244
90,1,0,52,33
90,2,35,109,287
90,101,14,34,30
90,123,0,2,2
90,102,1,41,43
90,3,232,194,166
90,103,278,418,423
90,4,401,559,696
90,126,98,37,36
90,104,1307,1507,1539
90,5,3438,3442,3564
90,6,616,824,861
90,105,20,218,208
90,127,43,49,48
90,7,413,218,246
90,106,19,124,119
90,107,188,271,259
90,8,1061,590,566
90,9,1272,1468,1495
90,108,9,365,328
90,109,958,806,789
117,120,570,535,508
117,110,1338,1435,1355
117,121,1183,896,856
117,122,1163,1652,1541
117,111,2408,2606,2498
117,112,126,36,34
117,123,12,117,112
117,124,32,131,126
117,113,30,65,62
117,114,182,218,204
117,125,30,120,123
117,115,36,1,1
117,126,803,811,786
117,104,2531,1503,1448
117,127,6579,5948,5774
117,116,1000,1059,1020
117,105,1085,670,646
117,117,676,769,755
117,106,0,4,4
117,107,12,48,47
117,118,426,467,463
117,119,200,171,167
117,108,0,21,21
117,109,8,229,210
118,120,2400,2478,2399
118,110,0,9,9
118,121,2077,1389,1326
118,122,981,616,566
118,111,1229,1078,1063
118,123,0,42,44
118,112,4384,4685,4588
118,113,208,420,417
118,124,338,115,148
118,125,26,120,117
118,114,1122,1361,1307
118,104,611,716,690
118,115,655,623,587
118,126,22,132,129
118,116,2399,2202,2134
118,127,102,252,244
118,105,0,2,2
118,117,839,1021,950
118,118,840,859,827
118,107,0,31,31
118,119,313,259,251
118,108,8,58,54
118,109,23,103,101
91,110,268,502,516
91,111,829,955,983
91,112,5,214,69
91,113,2108,1575,1677
91,114,51,180,185
91,115,61,256,266
91,116,535,1033,1042
91,117,611,989,1030
91,118,2278,1865,1877
91,119,1143,1393,1404
91,95,0,42,27
91,96,0,172,74
91,97,1131,805,734
91,98,44,172,236
91,10,11385,8701,8164
91,11,21,2,2
91,99,33,112,105
91,120,0,25,25
91,0,783,1037,889
91,100,4,99,93
91,1,120,60,19
91,2,147,398,386
91,101,15,102,178
91,102,2,204,209
91,3,540,962,824
91,4,321,498,461
91,103,65,268,263
91,125,255,242,228
91,126,8,18,17
91,104,14,39,40
91,5,4364,4313,4087
91,105,0,28,26
91,6,1682,3059,2965
91,127,7,95,95
91,106,21,64,62
91,7,768,1414,1576
91,8,1538,1905,2209
91,107,105,259,255
91,9,4697,5827,5850
91,108,55,267,344
91,109,290,464,462
119,120,2704,3026,2930
119,121,354,55,52
119,110,0,40,40
119,122,242,150,135
119,111,1641,1868,1830
119,112,1694,1541,1658
119,123,43,141,121
119,113,919,366,368
119,124,14,142,109
119,114,1311,1371,1386
119,125,569,454,432
119,115,2499,2817,2776
119,126,0,64,63
119,116,1770,1794,1854
119,105,0,95,93
119,127,0,55,54
119,106,0,24,27
119,117,143,8,8
119,118,282,357,331
119,107,0,52,50
119,119,291,322,318
119,108,0,26,25
119,109,0,79,77
92,110,0,165,92
92,111,1520,1546,1563
92,112,1733,1137,1233
92,113,22,255,211
92,114,65,157,159
92,115,14,464,503
92,116,46,242,244
92,117,370,329,320
92,118,559,508,513
92,119,1065,1447,1469
92,95,0,4,4
92,96,931,439,425
92,97,221,198,186
92,10,123,92,85
92,98,0,6,6
92,99,10,40,16
92,120,611,1149,1160
92,0,400,436,469
92,121,0,133,133
92,1,1363,1313,1447
92,100,1,48,54
92,122,0,0,4
92,101,7,38,38
92,2,876,1098,1080
92,102,24,113,111
92,3,92,265,259
92,124,0,20,19
92,103,45,11,10
92,4,1184,918,909
92,125,365,331,316
92,5,185,148,232
92,104,0,20,20
92,126,317,349,331
92,105,0,10,10
92,6,1257,1265,1467
92,127,348,445,424
92,7,569,934,1151
92,106,0,10,10
92,8,1559,1988,2047
92,107,13,160,131
92,108,6,138,143
92,9,4087,5655,5392
92,109,497,709,742
93,110,189,396,417
93,111,8,131,137
93,112,870,506,500
93,113,459,845,818
93,114,0,97,95
93,115,0,24,24
93,116,0,67,73
93,117,0,24,55
93,118,281,99,15
93,119,1682,1246,1248
93,96,17,5,11
93,97,1055,54,56
93,98,2,3,3
93,99,6,21,21
93,120,579,684,685
93,0,157,341,450
93,121,0,13,26
93,100,0,14,14
93,1,461,745,941
93,122,232,314,318
93,2,709,893,905
93,123,528,339,344
93,101,747,515,502
93,102,2213,3013,2915
93,124,42,64,64
93,3,109,257,142
93,4,195,105,108
93,103,26,32,30
93,104,0,3,3
93,126,0,4,6
93,5,63,67,247
93,105,0,3,3
93,6,1281,1330,1604
93,127,0,8,8
93,106,0,42,67
93,7,3609,3847,3349
93,107,397,710,719
93,8,3722,3651,3818
93,9,1173,374,497
93,108,229,386,550
93,109,1715,1539,1520
94,110,360,190,199
94,111,757,586,623
94,112,679,527,508
94,113,305,400,429
94,114,0,5,5
94,115,0,89,88
94,116,338,556,549
94,117,763,1305,1294
94,118,2870,3567,3559
94,119,5004,3883,3875
94,97,697,24,24
94,98,1308,367,351
94,99,110,105,66
94,120,521,435,443
94,0,344,1068,1368
94,121,624,724,727
94,100,0,17,19
94,1,426,294,378
94,122,103,157,157
94,101,14,47,74
94,2,1618,1693,1679
94,123,1384,1044,1044
94,124,537,399,405
94,102,170,680,714
94,3,131,49,88
94,103,216,49,46
94,4,78,87,229
94,125,5,1,2
94,104,0,11,11
94,5,446,281,327
94,126,37,15,15
94,6,408,432,480
94,105,0,5,5
94,127,72,128,152
94,7,1348,1818,2010
94,106,0,101,68
94,107,156,597,599
94,8,12003,11782,12399
94,108,3815,3386,3277
94,109,6511,4593,4525
95,110,5,857,1089
95,111,751,732,669
95,112,612,1073,1051
95,113,538,462,448
95,114,1596,1572,1531
95,115,736,889,885
95,116,5567,4836,4800
95,117,3218,4153,4158
95,118,41,320,326
95,119,558,686,684
95,98,1636,519,507
95,99,0,2,2
95,120,171,252,271
95,0,83,75,92
95,121,2435,2234,2240
95,122,1392,1222,1132
95,1,3203,3627,3837
95,100,2,17,17
95,2,7399,7449,6829
95,123,8,71,66
95,101,81,273,265
95,3,343,191,205
95,102,495,717,696
95,124,454,681,686
95,103,12,43,39
95,4,1179,1798,1868
95,125,1,9,11
95,104,26,62,9
95,5,637,843,823
95,126,508,606,613
95,6,526,773,1150
95,105,0,14,14
95,127,907,921,935
95,106,0,293,293
95,7,1869,1957,2332
95,107,3243,3099,3119
95,8,7933,8596,7809
95,108,7601,5212,5171
95,109,7812,7430,7337
96,110,5,248,228
96,111,1642,1560,1558
96,112,1103,1159,1100
96,113,2219,2247,2141
96,114,796,742,1044
96,115,866,1251,1224
96,116,1679,1453,1431
96,117,856,976,972
96,118,216,69,68
96,119,17,99,82
96,98,916,488,476
96,99,2351,3879,3850
96,120,11,41,76
96,121,18,140,163
96,0,73,142,126
96,1,721,713,834
96,122,53,142,140
96,100,52,73,71
96,101,8,160,156
96,123,317,361,410
96,2,2736,3476,3705
96,102,0,8,8
96,3,2615,2671,2567
96,124,452,716,714
96,103,0,9,9
96,125,751,862,886
96,4,643,457,467
96,126,397,296,308
96,104,0,1,1
96,5,70,138,149
96,127,5691,5159,5229
96,105,50,698,686
96,6,412,497,659
96,7,1445,1176,1242
96,106,0,22,20
96,8,787,874,919
96,107,24,107,68
96,108,625,966,951
96,109,566,1269,1287
97,110,2879,2204,2209
97,111,0,209,207
97,112,194,168,158
97,113,0,56,54
97,114,3,46,48
97,115,0,155,182
97,116,0,3,3
97,118,0,5,5
97,119,2,43,44
97,99,2449,3121,3045
97,120,1,2,2
97,0,202,771,886
97,121,3,9,9
97,1,358,688,673
97,100,519,408,398
97,101,2,10,10
97,2,752,393,579
97,124,1,0,0
97,3,2705,3350,3206
97,4,506,181,142
97,125,0,6,6
97,104,0,1,1
97,126,0,5,5
97,5,257,429,518
97,127,69,53,54
97,105,15,77,57
97,6,292,362,365
97,106,15,31,21
97,7,257,426,363
97,8,131,96,124
97,107,69,41,38
97,108,535,1054,1038
97,109,1601,1434,1415
10,88,1385,1076,1195
10,89,1142,659,735
10,110,0,3,3
10,112,0,12,12
10,113,1159,1118,1084
10,116,0,1,1
10,117,149,123,127
10,118,1503,1474,1480
10,119,4,0,0
10,95,45,9,10
10,96,130,41,44
10,10,176,328,328
10,11,126,0,0
10,16,8,16,15
10,17,378,298,299
10,18,424,869,842
10,19,249,19,18
10,120,0,2,2
10,0,596,461,447
10,1,322,536,484
10,122,0,5,5
10,2,1299,1739,1734
10,3,897,808,798
10,4,0,818,821
10,5,106,468,403
10,6,566,139,117
10,7,0,4,3
10,8,65,55,55
10,9,350,314,314
10,20,23,10,10
10,21,392,547,537
10,22,26,22,22
10,23,42,106,100
10,24,12,8,7
10,25,40,125,115
10,26,913,845,776
10,27,145,114,96
10,28,72,150,138
10,29,81,118,109
10,30,288,308,267
10,31,478,216,228
10,32,656,260,271
10,33,1,72,69
10,34,670,270,257
10,35,0,77,61
10,37,0,37,35
10,38,919,247,252
10,39,20,628,574
10,40,158,193,197
10,41,696,270,348
10,42,501,314,449
10,43,651,895,1034
10,44,2455,2431,2596
10,45,976,1320,1424
10,46,11605,13157,13762
10,47,9400,8738,9128
10,48,772,805,842
10,49,492,654,760
10,50,970,973,1003
10,51,675,584,675
10,52,25,45,46
10,53,222,180,188
10,54,89,262,264
10,55,76,23,23
10,56,352,327,323
10,57,345,556,551
10,58,1083,1315,1351
10,59,10261,8832,9001
10,60,140,102,140
10,61,10,15,15
10,62,6,37,36
10,63,83,206,216
10,64,1197,948,1000
10,65,6,17,18
10,66,0,29,24
10,67,324,371,316
10,68,11,19,41
10,69,148,303,265
10,70,218,374,371
10,71,62,136,155
10,72,2570,1962,1948
10,73,346,173,180
10,74,555,567,549
10,75,201,151,156
10,76,344,267,255
10,77,912,1002,987
10,78,2163,2514,2456
10,79,830,617,649
10,101,125,115,117
10,102,1415,1169,1124
10,103,19,14,14
10,104,0,9,9
10,105,0,1,1
10,106,20,0,0
10,80,156,200,323
10,81,2412,2359,2302
10,82,1808,2299,2251
10,83,0,330,321
10,84,14,158,167
10,85,270,299,345
10,86,198,148,157
10,87,1311,1312,1459
98,110,21,352,374
98,111,2,30,76
98,112,0,16,16
98,113,1307,923,889
98,114,1066,1063,1025
98,115,0,55,35
98,116,205,193,155
98,117,682,636,593
98,118,155,297,276
98,119,482,777,794
98,120,11,13,15
98,121,4,28,38
98,0,8,64,13
98,1,401,325,289
98,122,295,244,231
98,100,93,0,0
98,123,439,385,363
98,2,574,145,146
98,124,202,272,248
98,102,0,11,11
98,3,2285,1886,1953
98,125,191,186,182
98,103,0,6,6
98,4,1331,970,1020
98,5,514,489,595
98,126,754,842,804
98,104,9,25,25
98,105,4,69,48
98,6,549,618,1067
98,127,355,381,363
98,106,41,189,123
98,7,258,452,502
98,8,0,1,1
98,107,14,68,67
98,108,661,638,628
98,109,749,346,341
11,88,3753,5583,5978
11,89,93,2,2
11,110,0,5,5
11,113,594,624,609
11,114,0,7,7
11,117,0,4,4
11,119,939,966,970
11,95,1,4,5
11,96,455,105,115
11,97,1228,1304,1411
11,10,0,120,120
11,98,714,879,946
11,99,64,30,32
11,11,67,146,138
11,12,17,0,0
11,13,15,0,0
11,15,8,0,0
11,16,113,262,240
11,17,0,48,44
11,18,0,53,50
11,19,0,5,5
11,120,334,356,358
11,121,0,6,6
11,0,924,970,957
11,1,1223,884,896
11,122,0,3,3
11,123,61,58,61
11,2,4159,3605,3731
11,3,169,469,468
11,4,0,21,21
11,5,301,120,119
11,6,785,199,177
11,7,0,7,7
11,8,131,84,84
11,9,30,24,24
11,20,0,13,13
11,21,8,54,53
11,22,131,23,22
11,23,1,131,124
11,24,39,33,31
11,25,0,2,2
11,26,7,13,8
11,27,50,77,72
11,28,194,216,208
11,29,224,197,181
11,30,62,98,58
11,31,553,229,237
11,32,526,276,292
11,33,0,206,218
11,34,77,75,79
11,35,2734,3148,3323
11,36,0,6,6
11,37,25,28,29
11,38,13,83,80
11,39,33,82,84
11,40,115,77,74
11,41,8103,8048,8338
11,42,1893,2267,2347
11,43,737,713,795
11,44,848,792,860
11,45,881,395,446
11,46,1853,2414,2574
11,47,1838,1317,1537
11,48,1373,801,890
11,49,882,948,1021
11,50,3038,2710,2874
11,51,3439,4231,4350
11,52,617,590,626
11,53,424,361,361
11,54,181,242,302
11,55,250,45,44
11,56,172,415,438
11,57,35,185,162
11,58,232,212,214
11,59,1236,1780,1785
11,60,0,607,606
11,61,2885,2926,2765
11,62,1307,1247,1190
11,65,0,1,1
11,66,8,15,15
11,67,148,193,193
11,68,114,100,132
11,69,1408,823,825
11,70,0,90,105
11,71,0,44,112
11,72,703,685,685
11,73,1278,907,859
11,74,883,1280,1213
11,75,128,52,42
11,76,264,158,128
11,77,1394,1469,1418
11,78,1336,1767,1701
11,79,0,49,47
11,102,21,10,10
11,103,300,130,125
11,104,0,2,2
11,105,12,18,17
11,80,164,70,67
11,81,364,121,114
11,82,121,331,341
11,83,0,187,212
11,84,101,490,572
11,85,2979,3132,3087
11,86,1274,922,1012
11,87,1260,1341,1465
99,110,109,420,406
99,111,0,77,78
99,112,67,399,386
99,113,476,428,416
99,114,5,320,308
99,115,412,231,225
99,116,502,312,296
99,117,439,433,424
99,118,363,430,487
99,119,3012,3657,3765
99,120,1229,1233,1267
99,0,454,405,593
99,121,1211,1200,1181
99,1,1186,653,332
99,122,1085,1014,967
99,2,55,13,10
99,123,218,336,317
99,101,0,16,16
99,102,21,42,45
99,124,76,113,105
99,3,994,412,594
99,125,240,186,176
99,103,0,32,5
99,4,2351,1986,2691
99,104,1,39,22
99,126,54,99,98
99,5,2141,2259,2661
99,105,5,358,367
99,127,148,180,172
99,6,2170,2698,3130
99,7,58,69,337
99,106,867,803,672
99,107,293,567,568
99,108,11,19,23
99,109,4,72,49
12,88,1842,1637,1808
12,89,819,730,761
12,113,1120,1002,971
12,114,702,818,793
12,115,0,4,4
12,90,211,426,425
12,91,11,3,3
12,92,0,1,1
12,93,291,260,268
12,94,1988,2691,2799
12,95,447,464,531
12,96,3190,3545,3867
12,97,487,727,740
12,98,471,350,364
12,10,128,0,0
12,11,53,131,131
12,99,505,476,488
12,12,2,0,0
12,14,0,76,70
12,15,77,339,337
12,16,338,63,57
12,19,0,8,8
12,121,3561,3297,3321
12,0,1682,1711,1754
12,122,226,372,386
12,1,3052,1976,1989
12,123,995,1020,1075
12,2,7532,6320,6381
12,3,2971,5026,5013
12,124,817,858,883
12,125,313,362,337
12,4,301,421,420
12,5,145,180,189
12,6,84,330,341
12,7,142,282,282
12,8,2,23,23
12,9,2,6,6
12,20,0,11,11
12,21,42,0,0
12,22,149,4,6
12,23,162,131,95
12,24,254,131,122
12,25,261,191,180
12,26,19,32,36
12,27,103,109,95
12,28,27,47,24
12,29,12,45,44
12,30,13,19,19
12,31,384,176,171
12,32,149,318,336
12,33,0,291,308
12,34,0,106,112
12,35,150,714,790
12,36,666,60,77
12,37,25,195,158
12,38,0,418,431
12,39,21,47,77
12,40,248,282,289
12,41,4217,4449,4656
12,42,2808,3534,3661
12,43,1020,531,553
12,44,455,312,309
12,45,2193,1290,1366
12,46,558,403,427
12,47,418,135,124
12,48,1550,549,725
12,49,1826,2241,2292
12,50,211,218,482
12,51,252,291,302
12,52,354,346,278
12,53,1290,1046,1016
12,54,450,340,344
12,55,570,466,451
12,56,306,218,212
12,57,33,41,176
12,58,21,29,20
12,59,318,247,249
