x,y,TOT_P,avg_time_nearest_ep,avg_time_nearest_h
4,31,7,19.4,121
4,32,0,19.6,121
5,18,0,NA,NA
5,32,6,16,117
6,18,1,NA,NA
6,35,0,24.1,130
6,36,22,24.4,130
6,37,11,26.5,132
7,33,1,12.3,114
7,34,0,12.1,114
7,35,23,19.6,126
8,31,2,13.2,115
8,35,13,16.2,122
8,36,5,20.1,126
9,30,2,15.4,113
9,32,17,8.6,110
9,33,1,8.8,110
9,36,4,12.8,119
9,37,6,26.4,132
9,38,6,28.2,134
10,29,1,17.2,115
10,30,3,14.2,112
10,31,2,12.6,110
10,32,0,11,112
10,33,0,7.5,109
10,34,2,6.6,108
10,38,17,9.9,116
11,2,1,21.3,73
11,32,1,13.8,111
11,35,1,4.6,106
11,38,12,7.9,114
11,42,0,16,123
11,43,5,16.5,123
12,31,1,12.2,110
12,32,0,10.4,108
12,33,2,12.3,110
12,35,4,3.1,105
12,40,5,10.8,117
12,43,4,14.1,121
12,44,13,16.6,123
13,0,4,20.8,72
13,1,0,20.1,72
13,32,5,9.3,107
13,37,44,1,106
13,39,0,7.6,114
13,40,0,9.5,116
13,41,3,13.2,120
14,1,5,17.3,69
14,2,2,17.2,69
14,32,5,9.5,107
14,33,22,7.9,105
14,34,0,5.9,103
14,35,11,5.1,102
14,36,7,6.9,103
14,37,14,5,112
14,38,2,1,108
14,40,2,4.6,111
15,1,9,15.3,67
15,2,17,16.4,68
15,33,0,8,105
15,36,3,6.4,101
15,37,0,6.9,101
15,40,8,3.2,110
15,41,0,3.7,110
15,42,0,7.8,115
16,0,4,14.8,66
16,32,3,NA,NA
16,37,5,8.2,101
16,42,0,5.8,112
17,0,33,13.5,65
17,1,0,14.1,66
17,37,3,8.1,99
17,42,0,6.9,114
18,0,12,12.1,64
18,33,0,NA,NA
18,41,5,9.5,116
18,42,3,8.6,115
19,6,0,21.8,43
19,32,2,NA,NA
19,35,3,24,104
19,36,0,15.8,105
19,41,17,11.3,118
19,42,0,10.2,117
20,6,27,22,43
20,32,1,14.8,91
20,33,1,14.8,91
20,35,2,22.5,103
20,36,0,20.7,101
20,38,7,11.4,96
20,39,18,11.9,97
20,40,3,13,98
20,42,4,11.9,119
20,43,2,13.3,120
20,44,2,13.8,120
21,6,11,17.8,39
21,30,0,12.8,89
21,31,7,11.6,87
21,32,11,11.1,87
21,33,39,12.3,88
21,34,4,13.4,89
21,35,7,17.9,98
21,36,8,17.1,97
21,37,0,15.7,96
21,38,0,12.3,95
21,40,0,16.3,102
21,44,12,16.3,123
22,6,2,16.6,37
22,30,13,8.8,85
22,31,23,10.1,86
22,32,22,11.5,87
22,36,1,13.5,94
22,37,5,12.9,93
22,38,4,13.4,94
23,0,0,16.8,38
23,4,0,15.2,36
23,5,7,15.1,36
23,6,7,15.5,36
23,30,5,7.6,83
23,31,1,13,89
23,35,5,12.5,90
