x,y,NA,TOT,du,lr,r,sbu,sdu,uc,vlr
64,107,0,1,0,0,0,0,0,0,1
64,108,0,1,0,0,0,0,0,0,1
65,88,0,1,0,0,0,1,0,0,0
65,89,0,2,0,0,0,1,0,1,0
65,90,0,3,0,1,0,0,0,2,0
65,91,0,2,0,0,0,1,0,1,0
65,92,0,4,0,0,0,2,0,0,2
65,93,0,1,0,0,0,0,0,0,1
65,94,0,2,0,0,0,0,0,0,2
65,95,0,1,0,0,0,0,0,0,1
65,96,0,2,0,0,0,0,0,0,2
65,97,0,2,0,0,0,0,0,0,2
65,99,0,2,0,1,0,0,0,0,1
65,100,0,1,0,0,0,0,0,0,1
65,101,0,2,0,0,0,0,0,0,2
65,102,0,2,0,0,0,0,0,0,2
65,103,0,3,0,0,0,0,0,0,3
65,104,0,4,0,0,0,0,0,0,4
65,105,0,1,0,0,0,0,0,0,1
66,79,0,2,0,1,0,0,0,0,1
66,80,0,2,0,0,0,0,0,0,2
66,81,0,3,0,0,0,0,0,0,3
66,82,0,4,0,1,0,0,0,0,3
66,83,0,4,0,0,0,0,0,0,4
66,84,0,4,0,0,0,0,0,0,4
66,85,0,3,0,0,0,0,0,0,3
66,86,0,4,0,0,0,0,0,0,4
66,87,0,4,0,1,0,0,0,0,3
66,88,0,4,0,1,0,0,0,3,0
66,89,0,4,0,0,0,0,0,4,0
66,90,0,4,0,0,0,1,0,2,1
66,91,0,4,0,0,0,2,0,1,1
66,92,0,4,0,0,0,3,0,0,1
66,94,0,3,0,0,0,0,0,0,3
66,95,0,4,0,1,0,0,0,0,3
66,96,0,4,0,0,0,0,0,0,4
66,97,0,4,0,0,0,0,0,0,4
66,98,0,4,0,1,0,0,0,0,3
66,99,0,4,0,0,0,0,0,0,4
66,100,0,4,0,0,0,0,0,0,4
66,101,0,4,0,0,0,0,0,0,4
66,102,0,4,0,0,0,0,0,0,4
66,103,0,2,0,0,0,0,0,0,2
66,104,0,4,0,0,0,0,0,0,4
66,109,0,2,0,0,0,0,0,0,2
67,77,0,2,0,0,0,0,0,0,2
67,78,0,4,0,0,0,0,0,0,4
67,79,0,4,0,0,0,0,0,0,4
67,80,0,4,0,0,0,0,0,0,4
67,81,0,4,0,2,0,0,0,0,2
67,82,0,2,0,1,0,0,0,0,1
67,83,0,2,0,0,0,0,0,0,2
67,84,0,3,0,0,0,0,0,0,3
67,85,0,2,0,0,0,0,0,0,2
67,86,0,2,0,0,0,0,0,0,2
67,87,0,3,0,0,0,0,0,0,3
67,88,0,1,0,0,0,0,0,0,1
67,90,0,1,0,0,0,0,0,0,1
67,91,0,4,0,2,1,0,0,0,1
67,92,0,4,0,1,1,0,0,0,2
67,93,0,2,0,0,0,0,0,0,2
67,94,0,4,0,0,0,0,0,0,4
67,95,0,4,0,0,0,0,0,0,4
67,96,0,4,0,0,0,0,0,0,4
67,97,0,4,0,0,0,0,0,0,4
67,98,0,3,0,0,0,0,0,0,3
67,99,0,4,0,0,0,0,0,0,4
67,100,0,2,0,0,0,0,0,0,2
67,101,0,1,0,0,0,0,0,0,1
67,102,0,4,0,0,0,0,0,0,4
67,103,0,3,0,0,0,0,0,0,3
67,111,0,2,0,1,0,0,0,0,1
68,71,0,1,0,0,0,0,0,0,1
68,76,0,1,0,0,0,0,0,0,1
68,77,0,3,0,0,0,0,0,0,3
68,78,0,1,0,0,0,0,0,0,1
68,80,0,3,0,0,0,0,0,0,3
68,81,0,4,0,0,0,0,0,0,4
68,82,0,4,0,0,0,0,0,0,4
68,83,0,2,0,0,0,0,0,0,2
68,86,0,2,0,0,0,0,0,0,2
68,87,0,2,0,0,0,0,0,0,2
68,88,0,2,0,0,0,0,0,0,2
68,89,0,3,0,0,0,0,0,0,3
68,90,0,3,0,1,0,0,0,0,2
68,91,0,4,0,0,0,0,0,0,4
68,92,0,4,0,1,2,0,0,0,1
68,93,0,4,0,0,0,0,0,0,4
68,94,0,4,0,0,0,0,0,0,4
68,95,0,3,0,0,0,0,0,0,3
68,96,0,4,0,0,0,0,0,0,4
68,97,0,4,0,0,0,0,0,0,4
68,98,0,4,0,0,0,0,0,0,4
68,99,0,4,0,1,0,0,0,0,3
68,100,0,2,0,0,0,0,0,0,2
68,101,0,1,0,0,0,0,0,0,1
68,102,0,1,0,0,0,0,0,0,1
68,108,0,2,0,0,0,0,0,0,2
68,109,0,4,0,0,0,0,0,0,4
68,110,0,4,0,0,0,0,0,0,4
68,111,0,4,0,3,0,0,0,0,1
68,112,0,2,0,0,0,0,0,0,2
