x,y,NA,TOT,du,lr,r,sbu,sdu,uc,vlr
0,4,0,1,0,0,0,0,0,0,1
0,5,0,2,0,0,0,0,0,0,2
0,6,0,4,0,0,0,0,0,0,4
0,7,0,3,0,0,0,0,0,0,3
0,8,0,3,0,0,0,0,0,0,3
0,9,0,3,0,0,0,0,0,0,3
0,10,0,1,0,0,0,0,0,0,1
0,12,0,4,0,0,0,0,0,0,4
0,13,0,3,0,1,0,0,0,0,2
0,14,0,2,0,0,0,0,0,0,2
0,15,0,2,0,0,0,0,0,0,2
0,16,0,4,0,0,0,0,0,0,4
0,18,0,1,0,0,0,0,0,0,1
0,19,0,3,0,0,0,0,0,0,3
0,20,0,3,0,0,0,0,0,0,3
0,21,0,1,0,0,0,0,0,0,1
0,22,0,4,0,0,0,0,0,0,4
0,23,0,1,0,0,0,0,0,0,1
0,49,0,1,0,0,0,0,0,0,1
0,50,0,1,0,0,0,0,0,0,1
0,51,0,1,0,0,0,0,0,0,1
0,53,0,2,0,0,0,0,0,0,2
0,54,0,3,0,0,0,0,0,0,3
0,55,0,2,0,1,0,0,0,0,1
0,59,0,2,0,0,0,0,0,0,2
0,60,0,2,0,0,0,0,0,0,2
0,62,1,4,0,0,0,0,0,0,3
0,63,0,3,0,2,0,0,0,0,1
0,64,1,4,0,2,0,0,0,0,1
0,65,0,3,0,0,0,0,0,0,3
0,67,0,1,0,0,0,0,0,0,1
0,68,0,1,0,0,0,0,0,0,1
0,69,0,4,0,2,1,0,0,0,1
0,70,0,2,0,0,1,0,0,0,1
0,75,0,2,0,0,0,0,0,0,2
0,76,0,3,0,0,0,0,0,0,3
0,77,0,4,0,1,0,0,0,0,3
0,78,0,4,0,3,0,0,0,0,1
0,79,0,4,0,0,0,0,0,0,4
0,80,0,1,0,0,0,0,0,0,1
0,81,0,3,0,0,0,0,0,0,3
0,82,0,2,0,0,0,0,0,0,2
0,83,0,4,0,0,0,0,0,0,4
0,84,0,2,0,1,0,0,0,0,1
0,85,0,4,0,1,0,0,0,0,3
0,91,0,2,0,0,0,0,0,0,2
0,92,0,3,0,0,0,0,0,0,3
0,93,0,1,0,0,0,0,0,0,1
0,94,0,3,0,0,0,0,0,0,3
0,95,0,3,0,0,0,0,0,0,3
0,96,0,1,0,0,0,0,0,0,1
0,102,0,3,0,0,0,0,0,0,3
0,103,0,4,0,1,0,0,0,0,3
0,105,0,1,0,0,0,0,0,0,1
0,106,0,2,0,0,0,0,0,0,2
0,107,0,1,0,0,0,0,0,0,1
0,108,0,1,0,0,0,0,0,0,1
0,117,0,2,0,0,0,0,0,0,2
1,7,0,1,0,0,0,0,0,0,1
1,8,0,4,0,0,0,0,0,0,4
1,9,0,2,0,0,0,0,0,0,2
1,10,0,4,0,2,0,0,0,0,2
1,11,0,4,0,0,0,0,0,0,4
1,12,0,3,0,0,0,0,0,0,3
1,13,0,1,0,0,0,0,0,0,1
1,15,0,3,0,0,0,0,0,0,3
1,16,0,1,0,0,0,0,0,0,1
1,18,0,4,0,0,0,0,0,0,4
1,19,0,1,0,0,0,0,0,0,1
1,21,0,2,0,1,0,0,0,0,1
1,22,0,3,0,0,0,0,0,0,3
1,47,0,1,0,0,0,0,0,0,1
1,58,0,3,0,0,0,0,0,0,3
1,59,0,2,0,1,0,0,0,0,1
1,60,0,1,0,0,0,0,0,0,1
1,61,0,2,0,0,0,0,0,0,2
1,62,0,3,0,0,0,0,0,0,3
1,63,0,4,0,0,0,0,0,0,4
1,64,0,1,0,1,0,0,0,0,0
1,65,0,1,0,1,0,0,0,0,0
1,67,0,3,0,0,0,0,0,0,3
1,68,0,3,0,1,0,0,0,0,2
1,69,0,4,0,0,0,0,0,0,4
1,70,0,1,0,0,0,0,0,0,1
1,74,0,1,0,0,0,0,0,0,1
1,75,0,3,0,2,0,0,0,0,1
1,76,0,4,0,1,0,0,0,0,3
1,77,0,4,0,1,0,0,0,0,3
1,78,0,1,0,0,0,0,0,0,1
1,79,0,2,0,0,0,0,0,0,2
1,80,0,3,0,0,0,0,0,0,3
1,81,0,4,0,0,0,0,0,0,4
1,82,0,3,0,0,0,0,0,0,3
1,83,0,3,0,0,0,0,0,0,3
1,84,0,4,0,1,0,0,0,0,3
1,85,0,1,0,0,0,0,0,0,1
1,91,0,2,0,0,0,0,0,0,2
1,92,0,3,0,0,0,0,0,0,3
1,93,0,3,0,0,0,0,0,0,3
1,94,0,2,0,0,0,0,0,0,2
1,95,0,4,0,0,0,0,0,0,4
1,96,0,2,0,0,0,0,0,0,2
1,101,0,1,0,0,0,0,0,0,1
1,102,0,4,0,0,0,0,0,0,4
1,103,0,3,0,0,0,0,0,0,3
1,104,0,3,0,0,0,0,0,0,3
1,114,0,1,0,0,0,0,0,0,1
2,6,0,1,0,0,0,0,0,0,1
2,7,0,1,0,0,0,0,0,0,1
2,8,0,2,0,0,0,0,0,0,2
2,9,0,2,0,0,0,0,0,0,2
2,10,0,4,0,2,0,0,0,0,2
2,11,0,1,0,0,0,0,0,0,1
2,12,0,3,0,0,0,0,0,0,3
2,13,0,2,0,0,0,0,0,0,2
2,14,0,3,0,0,0,0,0,0,3
2,15,0,2,0,0,0,0,0,0,2
2,16,0,3,0,0,0,0,0,0,3
2,17,0,2,0,0,0,0,0,0,2
2,18,0,2,0,0,0,0,0,0,2
2,19,0,1,0,0,0,0,0,0,1
2,21,0,2,0,0,0,0,0,0,2
2,62,0,1,0,1,0,0,0,0,0
2,63,0,1,0,1,0,0,0,0,0
2,66,0,3,0,0,0,0,0,0,3
2,67,0,3,0,0,0,0,0,0,3
2,68,0,4,0,0,0,0,0,0,4
2,69,0,4,0,0,0,0,0,0,4
2,74,0,2,0,0,0,0,0,0,2
2,75,0,3,0,0,0,0,0,0,3
2,76,0,4,0,0,0,0,0,0,4
2,77,0,4,0,1,2,0,0,0,1
2,80,0,1,0,0,0,0,0,0,1
2,81,0,1,0,0,0,0,0,0,1
2,82,0,3,0,2,0,0,0,0,1
2,83,0,3,0,2,0,0,0,0,1
2,84,0,4,0,2,0,0,0,0,2
2,85,0,1,0,0,0,0,0,0,1
2,91,0,1,0,0,0,0,0,0,1
2,92,0,4,0,0,0,0,0,0,4
2,93,0,3,0,0,0,0,0,0,3
2,95,0,2,0,0,0,0,0,0,2
2,96,0,1,0,0,0,0,0,0,1
2,97,0,1,0,0,0,0,0,0,1
2,98,0,1,0,0,0,0,0,0,1
2,101,0,3,0,0,0,0,0,0,3
2,102,0,2,0,0,0,0,0,0,2
2,103,0,3,0,0,0,0,0,0,3
2,104,0,3,0,0,0,0,0,0,3
2,113,0,1,0,0,0,0,0,0,1
2,114,0,3,0,0,0,0,0,0,3
3,7,0,2,0,1,0,0,0,0,1
3,8,0,3,0,0,0,0,0,0,3
3,9,0,2,0,0,0,0,0,0,2
3,10,0,3,0,0,0,0,0,0,3
3,11,0,4,0,0,0,0,0,0,4
3,12,0,3,0,0,0,0,0,0,3
3,13,0,1,0,0,0,0,0,0,1
3,14,0,3,0,0,0,0,0,0,3
3,15,0,4,0,0,0,0,0,0,4
3,16,0,2,0,0,0,0,0,0,2
3,18,0,2,0,0,0,0,0,0,2
3,66,0,4,0,0,0,0,0,0,4
3,67,0,1,0,0,0,0,0,0,1
3,68,0,1,0,0,0,0,0,0,1
3,69,0,3,0,0,0,0,0,0,3
3,70,0,2,0,0,0,0,0,0,2
3,74,0,3,0,0,0,0,0,0,3
3,75,0,2,0,1,0,0,0,0,1
3,76,0,2,0,1,0,0,0,0,1
3,77,0,3,0,1,0,0,0,0,2
3,78,0,4,0,0,0,0,0,0,4
3,81,0,2,0,1,0,0,0,0,1
3,82,0,4,0,1,0,0,2,0,1
3,83,0,4,0,0,0,0,4,0,0
3,84,0,3,0,0,0,0,0,0,3
3,85,0,1,0,0,0,0,0,0,1
3,91,0,3,0,0,0,0,0,0,3
3,92,0,3,0,1,0,0,0,0,2
3,93,0,1,0,0,0,0,0,0,1
3,94,0,3,0,0,0,0,0,0,3
3,95,0,3,0,0,0,0,0,0,3
3,96,0,1,0,0,0,0,0,0,1
3,97,0,2,0,0,0,0,0,0,2
3,100,0,4,0,0,0,0,0,0,4
3,101,0,1,0,0,0,0,0,0,1
3,102,0,4,0,0,0,0,0,0,4
3,103,0,3,0,0,0,0,0,0,3
3,104,0,4,0,0,0,0,0,0,4
3,109,0,2,0,0,0,0,0,0,2
3,110,0,2,0,0,0,0,0,0,2
3,111,0,1,0,0,0,0,0,0,1
3,112,0,2,0,0,0,0,0,0,2
