x,y,NA,TOT,du,lr,r,sbu,sdu,uc,vlr
74,117,0,1,0,1,0,0,0,0,0
74,118,0,1,0,1,0,0,0,0,0
74,119,0,1,0,1,0,0,0,0,0
74,120,0,1,0,1,0,0,0,0,0
74,121,0,1,0,0,0,0,0,0,1
74,122,0,1,0,0,0,0,0,0,1
74,123,0,1,0,0,0,0,0,0,1
74,124,0,1,0,0,0,0,0,0,1
75,116,0,1,0,1,0,0,0,0,0
75,117,0,1,0,1,0,0,0,0,0
75,119,0,1,0,0,0,0,0,0,1
75,120,0,1,0,1,0,0,0,0,0
75,121,0,1,0,0,0,0,0,0,1
75,122,0,1,0,1,0,0,0,0,0
75,123,0,1,0,1,0,0,0,0,0
75,124,0,1,0,1,0,0,0,0,0
75,125,0,1,0,1,0,0,0,0,0
75,126,0,1,0,1,0,0,0,0,0
76,114,0,1,0,0,0,0,0,0,1
76,115,0,1,0,1,0,0,0,0,0
76,116,0,1,0,0,0,0,0,0,1
76,117,0,1,0,0,0,0,0,0,1
76,124,0,1,0,1,0,0,0,0,0
76,125,0,1,0,1,0,0,0,0,0
76,126,0,1,0,1,0,0,0,0,0
76,127,0,1,0,0,1,0,0,0,0
77,113,0,1,0,0,0,0,0,0,1
77,114,0,1,0,1,0,0,0,0,0
77,115,0,1,0,0,0,0,0,0,1
77,124,0,1,0,1,0,0,0,0,0
77,125,0,1,0,1,0,0,0,0,0
77,126,0,1,0,1,0,0,0,0,0
77,127,0,1,0,0,1,0,0,0,0
78,112,0,1,0,0,0,0,0,0,1
78,113,0,1,0,1,0,0,0,0,0
78,114,0,1,0,1,0,0,0,0,0
78,115,0,1,0,0,0,0,0,0,1
78,125,0,1,0,0,0,0,0,0,1
78,126,0,1,0,0,1,0,0,0,0
78,127,0,1,0,1,0,0,0,0,0
79,112,0,1,0,1,0,0,0,0,0
79,113,0,1,0,1,0,0,0,0,0
79,126,0,1,0,0,0,0,0,0,1
79,127,0,1,0,1,0,0,0,0,0
80,112,0,1,0,1,0,0,0,0,0
80,126,0,1,0,1,0,0,0,0,0
80,127,0,1,0,0,0,0,0,0,1
81,110,0,1,0,1,0,0,0,0,0
81,111,0,1,0,1,0,0,0,0,0
81,125,0,1,0,0,0,0,0,0,1
81,126,0,1,0,1,0,0,0,0,0
81,127,0,1,0,0,0,0,0,0,1
82,110,0,1,0,0,0,0,0,0,1
82,124,0,1,0,0,0,0,0,0,1
82,125,0,1,0,1,0,0,0,0,0
82,126,0,1,0,0,0,0,0,0,1
82,127,0,1,0,0,0,0,0,0,1
83,124,0,1,0,0,0,0,0,0,1
83,125,0,1,0,1,0,0,0,0,0
83,126,0,1,0,0,0,0,0,0,1
84,107,0,1,0,0,0,0,0,0,1
84,108,0,1,0,1,0,0,0,0,0
84,124,0,1,0,0,0,0,0,0,1
84,125,0,1,0,0,0,0,0,0,1
84,126,0,1,0,0,0,0,0,0,1
85,107,0,1,0,1,0,0,0,0,0
85,108,0,1,0,0,0,0,0,0,1
85,123,0,1,0,1,0,0,0,0,0
85,124,0,1,0,0,0,0,0,0,1
85,125,0,1,0,0,0,0,0,0,1
86,106,0,1,0,1,0,0,0,0,0
86,107,0,1,0,1,0,0,0,0,0
86,123,0,1,0,1,0,0,0,0,0
86,124,0,1,0,0,0,0,0,0,1
86,125,0,1,0,0,0,0,0,0,1
87,122,0,1,0,0,0,0,0,0,1
87,123,0,1,0,1,0,0,0,0,0
87,124,0,1,0,0,0,0,0,0,1
87,125,0,1,0,1,0,0,0,0,0
88,105,0,1,0,0,0,0,0,0,1
88,121,0,1,0,0,0,0,0,0,1
88,122,0,1,0,0,0,0,0,0,1
88,123,0,1,0,0,0,0,0,0,1
88,124,0,1,0,0,0,0,0,0,1
89,104,0,1,0,1,0,0,0,0,0
89,105,0,1,0,1,0,0,0,0,0
89,121,0,1,0,1,0,0,0,0,0
89,122,0,1,0,1,0,0,0,0,0
89,123,0,1,0,0,0,0,0,0,1
90,103,0,1,0,1,0,0,0,0,0
90,104,0,1,0,1,0,0,0,0,0
90,105,0,1,0,1,0,0,0,0,0
90,119,0,1,0,0,0,0,0,0,1
90,120,0,1,0,1,0,0,0,0,0
90,121,0,1,0,1,0,0,0,0,0
91,100,0,1,0,0,0,0,0,0,1
91,101,0,1,0,1,0,0,0,0,0
91,102,0,1,0,1,0,0,0,0,0
91,103,0,1,0,1,0,0,0,0,0
91,104,0,1,0,1,0,0,0,0,0
91,114,0,1,0,0,0,0,0,0,1
91,116,0,1,0,0,0,0,0,0,1
91,117,0,1,0,0,0,0,0,0,1
91,118,0,1,0,1,0,0,0,0,0
91,119,0,1,0,1,0,0,0,0,0
91,120,0,1,0,1,0,0,0,0,0
92,99,0,1,0,1,0,0,0,0,0
92,100,0,1,0,1,0,0,0,0,0
92,115,0,1,0,1,0,0,0,0,0
92,116,0,1,0,0,1,0,0,0,0
92,117,0,1,0,0,1,0,0,0,0
92,118,0,1,0,0,1,0,0,0,0
92,119,0,1,0,0,0,0,0,0,1
93,99,0,1,0,1,0,0,0,0,0
93,100,0,1,0,0,0,0,0,0,1
93,113,0,1,0,0,0,0,0,0,1
93,114,0,1,0,1,0,0,0,0,0
93,115,0,1,0,1,0,0,0,0,0
93,116,0,1,0,1,0,0,0,0,0
93,117,0,1,0,1,0,0,0,0,0
94,99,0,1,0,1,0,0,0,0,0
94,100,0,1,0,1,0,0,0,0,0
95,99,0,1,0,1,0,0,0,0,0
95,100,0,1,0,1,0,0,0,0,0
96,99,0,1,0,1,0,0,0,0,0
96,100,0,1,0,1,0,0,0,0,0
96,109,0,1,0,0,0,0,0,0,1
96,110,0,1,0,0,0,0,0,0,1
97,107,0,1,0,0,0,0,0,0,1
97,108,0,1,0,0,0,0,0,0,1
97,109,0,1,0,1,0,0,0,0,0
97,110,0,1,0,0,0,0,0,0,1
98,99,0,1,0,1,0,0,0,0,0
98,105,0,1,0,1,0,0,0,0,0
98,106,0,1,0,1,0,0,0,0,0
98,107,0,1,0,1,0,0,0,0,0
98,108,0,1,0,0,0,0,0,0,1
99,98,0,1,0,0,0,0,0,0,1
99,99,0,1,0,0,0,0,0,0,1
99,104,0,1,0,0,0,0,0,0,1
99,105,0,1,0,0,0,0,0,0,1
99,106,0,1,0,0,0,0,0,0,1
99,107,0,1,0,0,0,0,0,0,1
100,98,0,1,0,0,0,0,0,0,1
100,103,0,1,0,0,0,0,0,0,1
100,104,0,1,0,1,0,0,0,0,0
101,97,0,1,0,0,0,0,0,0,1
101,102,0,1,0,0,0,0,0,0,1
101,103,0,1,0,0,0,0,0,0,1
101,104,0,1,0,1,0,0,0,0,0
102,96,0,1,0,0,0,0,0,0,1
102,97,0,1,0,0,0,0,0,0,1
102,102,0,1,0,0,0,0,0,0,1
102,103,0,1,0,0,0,0,0,0,1
103,95,0,1,0,0,0,0,0,0,1
103,96,0,1,0,0,0,0,0,0,1
104,95,0,1,0,1,0,0,0,0,0
104,96,0,1,0,1,0,0,0,0,0
104,100,0,1,0,0,0,0,0,0,1
105,94,0,1,0,0,0,0,0,0,1
105,95,0,1,0,1,0,0,0,0,0
105,96,0,1,0,0,0,0,0,0,1
105,98,0,1,0,1,0,0,0,0,0
105,99,0,1,0,1,0,0,0,0,0
105,100,0,1,0,0,0,0,0,0,1
106,94,0,1,0,0,0,0,0,0,1
106,95,0,1,0,1,0,0,0,0,0
106,96,0,1,0,1,0,0,0,0,0
106,97,0,1,0,0,0,0,0,0,1
106,98,0,1,0,1,0,0,0,0,0
106,99,0,1,0,0,0,0,0,0,1
107,94,0,1,0,1,0,0,0,0,0
107,95,0,1,0,0,0,0,0,0,1
107,96,0,1,0,1,0,0,0,0,0
107,97,0,1,0,1,0,0,0,0,0
107,98,0,1,0,0,0,0,0,0,1
107,99,0,1,0,1,0,0,0,0,0
108,93,0,1,0,1,0,0,0,0,0
108,94,0,1,0,1,0,0,0,0,0
108,95,0,1,0,0,0,0,0,0,1
108,96,0,1,0,0,0,0,0,0,1
108,97,0,1,0,1,0,0,0,0,0
108,98,0,1,0,0,0,0,0,0,1
109,126,0,1,0,1,0,0,0,0,0
109,127,0,1,0,1,0,0,0,0,0
110,124,0,1,0,1,0,0,0,0,0
110,125,0,1,0,1,0,0,0,0,0
110,126,0,1,0,0,0,0,0,0,1
110,127,0,1,0,1,0,0,0,0,0
111,122,0,1,0,0,0,0,0,0,1
111,123,0,1,0,0,0,0,0,0,1
111,124,0,1,0,1,0,0,0,0,0
111,125,0,1,0,0,0,0,0,0,1
112,120,0,1,0,1,0,0,0,0,0
112,121,0,1,0,1,0,0,0,0,0
112,122,0,1,0,1,0,0,0,0,0
112,123,0,1,0,1,0,0,0,0,0
112,124,0,1,0,0,0,0,0,0,1
113,119,0,1,0,1,0,0,0,0,0
113,120,0,1,0,1,0,0,0,0,0
113,121,0,1,0,1,0,0,0,0,0
113,127,0,1,0,0,0,0,0,0,1
114,118,0,1,0,0,0,0,0,0,1
114,119,0,1,0,1,0,0,0,0,0
114,127,0,1,0,0,0,0,0,0,1
115,117,0,1,0,0,0,0,0,0,1
115,118,0,1,0,1,0,0,0,0,0
115,125,0,1,0,0,0,0,0,0,1
116,123,0,1,0,0,0,0,0,0,1
116,124,0,1,0,1,0,0,0,0,0
117,114,0,1,0,0,0,0,0,0,1
117,115,0,1,0,0,0,0,0,0,1
117,122,0,1,0,0,0,0,0,0,1
117,123,0,1,0,0,0,0,0,0,1
118,112,0,1,0,0,1,0,0,0,0
118,113,0,1,0,1,0,0,0,0,0
118,114,0,1,0,1,0,0,0,0,0
118,115,0,1,0,0,0,0,0,0,1
118,121,0,1,0,0,0,0,0,0,1
119,112,0,1,0,0,1,0,0,0,0
119,113,0,1,0,0,0,0,0,0,1
119,120,0,1,0,1,0,0,0,0,0
119,121,0,1,0,1,0,0,0,0,0
120,110,0,1,0,1,0,0,0,0,0
120,111,0,1,0,1,0,0,0,0,0
120,112,0,1,0,1,0,0,0,0,0
120,118,0,1,0,0,0,0,0,0,1
120,119,0,1,0,0,0,0,0,0,1
120,121,0,1,0,1,0,0,0,0,0
121,110,0,1,0,1,0,0,0,0,0
121,111,0,1,0,1,0,0,0,0,0
121,116,0,1,0,0,0,0,0,0,1
121,119,0,1,0,0,0,0,0,0,1
122,109,0,1,0,0,0,0,0,0,1
122,110,0,1,0,1,0,0,0,0,0
122,111,0,1,0,1,0,0,0,0,0
122,115,0,1,0,0,0,0,0,0,1
122,116,0,1,0,1,0,0,0,0,0
123,108,0,1,0,0,0,0,0,0,1
123,109,0,1,0,0,0,0,0,0,1
124,106,0,1,0,1,0,0,0,0,0
124,107,0,1,0,1,0,0,0,0,0
124,114,0,1,0,0,0,0,0,0,1
125,105,0,1,0,0,0,0,0,0,1
126,103,0,1,0,0,0,0,0,0,1
126,104,0,1,0,0,0,0,0,0,1
126,110,0,1,0,0,0,0,0,0,1
126,111,0,1,0,0,0,0,0,0,1
127,100,0,1,0,1,0,0,0,0,0
127,101,0,1,0,0,0,0,0,0,1
127,103,0,1,0,0,0,0,0,0,1
