x,y,NA,TOT,du,lr,r,sbu,sdu,uc,vlr
0,0,0,1,0,0,0,0,0,0,1
0,5,0,2,0,0,0,0,0,0,2
0,9,0,2,0,0,0,0,0,0,2
0,10,0,4,0,0,0,0,0,0,4
0,11,0,3,0,0,0,0,0,0,3
0,12,0,1,0,0,0,0,0,0,1
0,13,0,3,0,0,0,1,0,0,2
0,14,0,4,1,1,0,2,0,0,0
0,15,0,2,2,0,0,0,0,0,0
0,16,0,4,0,2,0,1,0,0,1
0,17,0,3,0,0,0,0,0,0,3
0,18,0,3,0,0,0,0,0,0,3
0,19,0,1,0,0,0,0,0,0,1
0,22,0,4,0,0,0,0,0,0,4
0,23,0,2,0,0,0,0,0,0,2
0,24,0,4,0,2,0,0,0,0,2
0,25,0,3,0,0,0,0,0,0,3
0,26,0,3,0,0,0,0,0,0,3
0,27,0,2,0,0,0,0,0,0,2
0,28,0,2,0,1,0,0,0,0,1
0,29,0,1,0,0,0,0,0,0,1
0,30,0,1,0,0,0,0,0,0,1
0,32,0,1,0,0,0,0,0,0,1
0,33,0,1,0,0,0,0,0,0,1
0,36,0,1,0,0,0,0,0,0,1
0,37,0,3,0,0,0,0,0,0,3
0,38,0,3,0,2,0,0,0,0,1
0,39,0,2,0,0,0,0,0,0,2
0,40,0,1,0,0,0,0,0,0,1
0,41,0,2,0,0,0,0,0,0,2
0,42,0,1,0,0,0,0,0,0,1
0,43,0,1,0,0,0,0,0,0,1
0,44,0,1,0,0,0,0,0,0,1
0,45,0,3,0,0,0,0,0,0,3
0,46,0,3,0,0,0,0,0,0,3
0,47,0,4,0,1,0,0,0,0,3
0,48,0,4,0,0,0,0,0,0,4
0,49,0,1,0,0,0,0,0,0,1
0,50,0,1,0,0,0,0,0,0,1
0,52,0,2,0,0,0,0,0,0,2
0,53,0,1,0,0,0,0,0,0,1
0,57,0,1,0,0,0,0,0,0,1
0,58,0,2,0,0,0,0,0,0,2
0,60,1,2,0,0,0,0,0,0,1
0,61,0,1,0,0,0,0,0,0,1
0,65,0,1,0,0,0,0,0,0,1
0,89,0,2,0,0,0,0,0,0,2
0,101,0,1,0,0,0,0,0,0,1
0,103,0,1,0,0,0,0,0,0,1
0,112,0,1,0,0,0,0,0,0,1
0,114,0,1,0,0,0,0,0,0,1
0,116,0,1,0,0,0,0,0,0,1
0,117,0,2,0,0,0,0,0,0,2
0,127,0,2,0,0,0,0,0,0,2
1,0,0,1,0,0,0,0,0,0,1
1,6,0,1,0,0,0,0,0,0,1
1,10,0,1,0,0,0,0,0,0,1
1,11,0,3,0,0,0,0,0,0,3
1,12,0,2,0,0,0,0,0,0,2
1,13,0,3,0,2,0,1,0,0,0
1,14,0,4,0,1,0,3,0,0,0
1,15,0,4,1,0,0,2,0,0,1
1,16,0,4,0,1,0,1,0,0,2
1,17,0,4,0,2,0,0,0,0,2
1,18,0,4,0,3,0,0,0,0,1
1,19,0,4,0,2,0,0,0,0,2
1,20,0,4,0,0,0,0,0,0,4
1,21,0,4,0,0,0,0,0,0,4
1,22,0,4,0,0,0,0,0,0,4
1,23,0,2,0,0,0,0,0,0,2
1,24,0,3,0,1,0,0,0,0,2
1,25,0,3,0,0,0,0,0,0,3
1,26,0,3,0,0,0,0,0,0,3
1,27,0,3,0,1,0,0,0,0,2
1,28,0,3,0,0,0,0,0,0,3
1,29,0,4,0,0,0,0,0,0,4
1,30,0,2,0,0,0,0,0,0,2
1,31,0,2,0,0,0,0,0,0,2
1,32,0,2,0,0,0,0,0,0,2
1,33,0,2,0,0,0,0,0,0,2
1,35,0,4,0,0,0,0,0,0,4
1,36,0,4,0,0,0,0,0,0,4
1,37,0,4,0,2,0,0,0,0,2
1,38,0,3,0,0,0,0,0,0,3
1,39,0,1,0,0,0,0,0,0,1
1,43,0,2,0,0,0,0,0,0,2
1,44,0,3,0,0,0,0,0,0,3
1,45,0,1,0,0,0,0,0,0,1
1,46,0,3,0,2,0,0,0,0,1
1,47,0,3,0,1,0,0,0,0,2
1,48,0,1,0,0,0,0,0,0,1
1,49,0,1,0,0,0,0,0,0,1
1,50,0,3,0,0,0,0,0,0,3
1,54,0,1,0,0,0,0,0,0,1
1,55,0,1,0,0,0,0,0,0,1
1,57,0,1,0,0,0,0,0,0,1
1,74,0,1,0,0,0,0,0,0,1
1,75,0,2,0,0,0,0,0,0,2
1,84,0,1,0,0,0,0,0,0,1
1,89,0,1,0,0,0,0,0,0,1
1,90,0,3,0,0,0,0,0,0,3
1,101,0,1,0,0,0,0,0,0,1
1,103,0,1,0,0,0,0,0,0,1
1,105,0,1,0,0,0,0,0,0,1
1,115,0,2,0,0,0,0,0,0,2
1,116,0,1,0,0,0,0,0,0,1
1,117,0,1,0,0,0,0,0,0,1
2,0,0,2,0,0,0,0,0,0,2
2,1,0,2,0,0,0,0,0,0,2
2,2,0,2,0,0,0,0,0,0,2
2,6,0,2,0,0,0,0,0,0,2
2,11,0,3,0,1,0,0,0,0,2
2,12,0,2,0,0,0,0,0,0,2
2,13,0,4,0,1,0,0,0,0,3
2,14,0,1,0,0,0,0,0,0,1
2,15,0,3,0,1,0,0,0,0,2
2,16,0,4,0,0,0,0,0,0,4
2,17,0,3,0,0,0,0,0,0,3
2,18,0,2,0,0,0,0,0,0,2
2,19,0,3,0,0,0,0,0,0,3
2,20,0,1,0,0,0,0,0,0,1
2,24,0,1,0,0,0,0,0,0,1
2,25,0,1,0,0,0,0,0,0,1
2,26,0,3,0,0,0,0,0,0,3
2,27,0,2,0,0,0,0,0,0,2
2,28,0,2,0,0,0,0,0,0,2
2,30,0,1,0,0,0,0,0,0,1
2,31,0,3,0,1,0,0,0,0,2
2,34,0,1,0,0,0,0,0,0,1
2,36,0,4,0,2,0,0,0,0,2
2,37,0,2,0,0,0,0,0,0,2
2,41,0,3,0,0,0,0,0,0,3
2,42,0,4,0,0,0,0,0,0,4
2,43,0,1,0,0,0,0,0,0,1
2,44,0,3,0,0,0,0,0,0,3
2,45,0,2,0,0,0,0,0,0,2
2,46,0,2,0,0,0,0,0,0,2
2,47,0,3,0,1,0,0,0,0,2
2,48,0,2,0,0,0,0,0,0,2
2,49,0,2,0,0,0,0,0,0,2
2,50,0,1,0,0,0,0,0,0,1
2,51,0,1,0,0,0,0,0,0,1
2,53,0,3,0,0,0,0,0,0,3
2,57,0,1,0,0,0,0,0,0,1
2,60,0,1,0,0,0,0,0,0,1
2,61,0,1,0,0,0,0,0,0,1
2,74,0,1,0,0,0,0,0,0,1
2,75,0,3,0,0,0,0,0,0,3
2,78,0,1,0,0,0,0,0,0,1
2,85,0,2,0,0,0,0,0,0,2
2,86,0,2,0,0,0,0,0,0,2
2,89,0,4,0,0,0,0,0,0,4
2,90,0,2,0,0,0,0,0,0,2
2,105,0,1,0,0,0,0,0,0,1
2,114,0,2,0,0,0,0,0,0,2
2,115,0,1,0,0,0,0,0,0,1
2,119,0,1,0,0,0,0,0,0,1
2,125,0,1,0,0,0,0,0,0,1
3,0,0,1,0,0,0,0,0,0,1
3,1,0,4,0,0,0,0,0,0,4
3,6,0,1,0,0,0,0,0,0,1
3,7,0,4,0,0,0,0,0,0,4
3,8,0,1,0,0,0,0,0,0,1
3,9,0,2,0,0,0,0,0,0,2
3,10,0,3,0,0,0,0,0,0,3
3,11,0,4,0,0,0,0,0,0,4
3,12,0,2,0,0,0,0,0,0,2
3,13,0,2,0,0,0,0,0,0,2
3,14,0,4,0,1,0,0,0,0,3
3,15,0,4,0,1,0,0,0,0,3
3,16,0,4,0,0,0,0,0,0,4
3,17,0,3,0,2,0,0,0,0,1
3,18,0,4,0,0,0,0,0,0,4
3,19,0,3,0,0,0,0,0,0,3
3,22,0,2,0,0,0,0,0,0,2
3,23,0,3,0,0,0,0,0,0,3
3,24,0,1,0,0,0,0,0,0,1
3,25,0,3,0,0,0,0,0,0,3
3,26,0,3,0,0,0,0,0,0,3
3,28,0,1,0,0,0,0,0,0,1
3,29,0,1,0,0,0,0,0,0,1
3,30,0,4,0,0,0,0,0,0,4
3,31,0,4,0,2,0,0,0,0,2
3,32,0,1,0,0,0,0,0,0,1
3,33,0,1,0,0,0,0,0,0,1
3,35,0,1,0,1,0,0,0,0,0
3,36,0,4,0,3,0,0,0,0,1
3,37,0,2,0,1,0,0,0,0,1
3,38,0,2,0,0,0,0,0,0,2
3,39,0,2,0,0,0,0,0,0,2
3,40,0,4,0,0,0,0,0,0,4
3,41,0,4,0,0,0,0,0,0,4
3,42,0,2,0,0,0,0,0,0,2
3,44,0,3,0,0,0,0,0,0,3
3,45,0,3,0,0,0,0,0,0,3
3,46,0,2,0,0,0,0,0,0,2
3,47,0,4,0,1,0,0,0,0,3
3,48,0,4,0,0,0,0,0,0,4
3,49,0,4,0,0,0,0,0,0,4
3,50,0,4,0,0,0,0,0,0,4
3,52,0,2,0,0,0,0,0,0,2
3,53,0,2,0,0,0,0,0,0,2
3,54,0,1,0,0,0,0,0,0,1
3,57,0,1,0,0,0,0,0,0,1
3,63,0,1,0,0,0,0,0,0,1
3,77,0,1,0,0,0,0,0,0,1
3,80,0,2,0,0,0,0,0,0,2
3,83,0,4,0,0,0,0,0,0,4
3,84,0,4,0,0,0,0,0,0,4
3,85,0,2,0,0,0,0,0,0,2
3,86,0,2,0,0,0,0,0,0,2
3,87,0,1,0,0,0,0,0,0,1
3,96,0,1,0,0,0,0,0,0,1
3,97,0,1,0,0,0,0,0,0,1
3,98,0,1,0,0,0,0,0,0,1
3,104,0,1,0,0,0,0,0,0,1
3,106,0,1,0,0,0,0,0,0,1
3,116,0,1,0,0,0,0,0,0,1
3,120,0,1,0,0,0,0,0,0,1
4,0,0,2,0,0,0,0,0,0,2
4,1,0,2,0,0,0,0,0,0,2
4,4,0,2,0,0,0,0,0,0,2
4,5,0,2,0,0,0,0,0,0,2
4,6,0,1,0,0,0,0,0,0,1
4,7,0,4,0,0,0,0,0,0,4
4,8,0,2,0,0,0,0,0,0,2
4,9,0,3,0,0,0,0,0,0,3
4,10,0,2,0,0,0,0,0,0,2
4,14,0,3,0,0,0,0,0,0,3
4,15,0,4,0,2,0,0,0,0,2
4,16,0,4,0,0,0,0,0,0,4
4,17,0,4,0,2,0,0,0,0,2
4,18,0,3,0,0,0,0,0,0,3
4,26,0,2,0,0,0,0,0,0,2
4,27,0,1,0,0,0,0,0,0,1
4,28,0,2,0,0,0,0,0,0,2
4,29,0,1,0,0,0,0,0,0,1
4,30,0,3,0,2,0,0,0,0,1
4,31,0,4,0,0,0,0,0,0,4
4,32,0,1,0,0,0,0,0,0,1
4,33,0,4,0,1,0,3,0,0,0
4,34,0,3,0,1,0,2,0,0,0
4,35,0,3,0,2,0,1,0,0,0
4,36,0,4,0,2,0,1,0,0,1
4,37,0,2,0,0,0,0,0,0,2
4,38,0,4,0,1,0,0,0,0,3
4,39,0,4,0,0,0,0,0,0,4
4,40,0,4,0,0,0,0,0,0,4
4,41,0,2,0,0,0,0,0,0,2
4,42,0,2,0,0,0,0,0,0,2
4,46,0,3,0,1,0,0,0,0,2
4,48,0,3,0,2,0,0,0,0,1
4,49,0,4,0,2,0,0,0,0,2
4,50,0,4,0,0,0,0,0,0,4
4,51,0,1,0,0,0,0,0,0,1
4,78,0,1,0,0,0,0,0,0,1
4,79,0,2,0,0,0,0,0,0,2
4,80,0,3,0,0,0,0,0,0,3
4,81,0,1,0,0,0,0,0,0,1
4,82,0,4,0,0,0,0,0,0,4
4,83,0,4,0,1,0,0,0,0,3
4,84,0,2,0,0,0,0,0,0,2
4,89,0,1,0,0,0,0,0,0,1
4,90,0,1,0,0,0,0,0,0,1
4,96,0,2,0,0,0,0,0,0,2
4,112,0,3,0,0,0,0,0,0,3
4,113,0,2,0,0,0,0,0,0,2
4,115,0,1,0,0,0,0,0,0,1
4,125,0,1,0,0,0,0,0,0,1
4,126,0,2,0,0,0,0,0,0,2
4,127,0,4,0,1,0,0,0,0,3
5,0,0,1,0,0,0,0,0,0,1
5,1,0,3,0,0,0,0,0,0,3
5,6,0,3,0,0,0,0,0,0,3
5,7,0,1,0,0,0,0,0,0,1
5,8,0,3,0,0,0,0,0,0,3
5,9,0,4,0,1,0,0,0,0,3
5,10,0,4,0,0,0,0,0,0,4
5,12,0,1,0,0,0,0,0,0,1
5,13,0,3,0,0,0,0,0,0,3
5,14,0,3,0,0,0,0,0,0,3
5,15,0,4,0,0,1,0,0,0,3
5,16,0,3,0,2,0,0,0,0,1
5,17,0,2,0,0,0,0,0,0,2
5,21,0,4,0,0,0,0,0,0,4
5,22,0,3,0,0,0,0,0,0,3
5,23,0,2,0,0,0,0,0,0,2
5,24,0,3,0,0,0,0,0,0,3
5,25,0,4,0,1,0,0,0,0,3
5,26,0,4,0,1,0,0,0,0,3
5,27,0,1,0,0,0,0,0,0,1
5,28,0,2,0,0,0,0,0,0,2
5,29,0,2,0,0,0,0,0,0,2
5,30,0,4,0,1,0,0,0,0,3
5,31,0,4,0,1,0,0,0,0,3
5,32,0,4,0,1,0,0,0,0,3
5,33,0,4,0,0,0,1,0,0,3
5,34,0,4,3,0,0,0,0,0,1
5,35,0,4,4,0,0,0,0,0,0
5,36,0,4,1,0,0,2,0,0,1
5,37,0,4,0,3,0,0,0,0,1
5,38,0,4,0,2,0,0,0,0,2
5,39,0,3,0,0,0,0,0,0,3
5,40,0,3,0,1,0,0,0,0,2
5,41,0,3,0,0,0,0,0,0,3
5,42,0,2,0,0,0,0,0,0,2
5,44,0,2,0,0,0,0,0,0,2
5,45,0,3,0,0,0,0,0,0,3
5,46,0,4,0,1,0,0,0,0,3
