x,y,Ind,Men,Men_1ind,Men_5ind,Men_coll,Men_fmp,Men_mais,Men_pauv,Men_prop,Men_surf,imputed
0,2,8,3.4,1.3,0.2,0,0.2,3.4,0.6,2.9,269.1,1
0,6,7,3.5,1.5,0,0,0,3.5,0.3,2.3,290.3,1
0,7,28,11,3,0,0,2,11,4,0,878,0
0,8,4,2,0.9,0,0,0,2,0.2,1.3,165.9,1
0,18,1,0.4,0.2,0,0,0.1,0.4,0.2,0.4,58.7,1
0,20,16,5.9,1.2,0.7,0.4,0,5.5,0.7,4.6,640.1,1
0,21,23,8.5,1.7,0.9,0.6,0,7.9,0.9,6.6,920.2,1
0,29,5,2.1,0.7,0.2,0,0.1,2.1,0.7,1.6,209.1,1
0,39,3,1.2,0.3,0.1,0,0.2,1.2,0.2,0.9,144.6,1
0,40,3,1.2,0.3,0.1,0,0.2,1.2,0.2,0.9,144.6,1
0,43,2,0.8,0.2,0.1,0,0.1,0.8,0.2,0.6,96.4,1
0,56,2,0.7,0.1,0.1,0,0,0.7,0.2,0.7,90,1
0,61,6,2.2,0.3,0.4,0,0.1,2.2,0.6,2,269.9,1
0,79,2,0.9,0.2,0,0.2,0.1,0.7,0.3,0.6,96.1,1
0,83,6,2.6,0.6,0,0.7,0.2,1.9,0.8,1.9,288.3,1
0,98,1,0.5,0.2,0,0,0,0.5,0.1,0.4,47.9,1
0,110,1,0.5,0.2,0,0,0,0.5,0.1,0.5,48.3,1
0,111,3,1.5,0.7,0.1,0,0,1.5,0.4,1.4,145,1
0,126,6,2.5,0.5,0.2,0,0.2,2.5,0.3,2.4,280.1,1
0,127,1,0.4,0.1,0,0,0,0.4,0.1,0.4,46.7,1
1,6,26,12,4,1,0,0,12,2,10,1010,0
1,7,50,23,9,1,0,4,23,6,0,2094,0
1,8,45.5,20,5,2,4,4,16,7,8,1630,0
1,9,2,0.8,0.3,0.1,0,0,0.8,0.2,0.6,85.8,1
1,20,6,2.2,0.4,0.2,0.1,0,2.1,0.2,1.7,240,1
1,21,6,2.2,0.4,0.2,0.1,0,2.1,0.2,1.7,240,1
1,27,1,0.4,0.1,0,0,0,0.4,0.1,0.3,41.8,1
1,39,5,2.1,0.5,0.2,0,0.3,2.1,0.4,1.4,241.1,1
1,40,24,9.9,2.4,0.9,0,1.5,9.9,1.8,6.9,1157.1,1
1,41,25,10.3,2.5,0.9,0,1.6,10.3,1.9,7.2,1205.3,1
1,42,8,3.3,0.8,0.3,0,0.5,3.3,0.6,2.3,385.7,1
1,43,1,0.4,0.1,0,0,0.1,0.4,0.1,0.3,48.2,1
1,46,3,1.1,0.3,0.2,0,0.2,1.1,0.1,1,108.6,1
1,55,7,2.6,0.3,0.5,0,0.2,2.6,0.7,2.4,314.8,1
1,57,3,1.1,0.1,0.2,0,0.1,1.1,0.3,1,134.9,1
1,73,4,1.4,0.2,0.1,0.1,0.4,1.3,0.1,1.2,154.3,1
1,80,4,1.7,0.4,0,0.4,0.1,1.3,0.5,1.3,192.2,1
1,95,5,2.4,1.1,0,0,0.1,2.4,0.6,1.8,239.4,1
1,99,4,1.9,0.9,0,0,0.1,1.9,0.5,1.4,191.5,1
1,100,2,1,0.4,0,0,0,1,0.2,0.7,95.8,1
1,111,3,1.5,0.7,0.1,0,0,1.5,0.4,1.4,145,1
2,0,2,1,0.3,0,0,0,1,0.1,0.9,102.3,1
2,6,36,21,10,0,1,2,20,2,13,1639,0
2,7,51,23,9,2,4,3,19,3,8,2267,0
2,8,85,36,10,2,0,8,36,6,18,3183,0
2,9,66,31,8,1,10,9,21,6,8,2381,0
2,10,36.5,17,4,1,0,3,17,1,9,1509,0
2,11,1,0.6,0.3,0,0,0,0.6,0,0.4,53.7,1
2,20,5,1.7,0,0.3,0,0.2,1.7,0.1,1.7,201.2,1
2,21,4,1.4,0,0.2,0,0.1,1.4,0.1,1.4,161,1
2,28,5,2.2,0.7,0.1,0,0,2.2,0.3,1.5,256.9,1
2,35,2,0.8,0.3,0.1,0,0,0.8,0.1,0.6,84.4,1
2,38,2,0.8,0.3,0.1,0,0,0.8,0.1,0.6,84.4,1
2,39,1,0.4,0.2,0,0,0,0.4,0.1,0.3,42.6,1
2,40,16,6.5,2.4,0.5,0,0.3,6.5,1.6,5.4,680.9,1
2,41,8,3.3,1.2,0.3,0,0.1,3.3,0.8,2.7,340.5,1
2,42,11,4.5,1.7,0.4,0,0.2,4.5,1.1,3.7,468.2,1
2,47,2,0.8,0.2,0.1,0,0,0.8,0.1,0.5,85.8,1
2,62,4,1.4,0.3,0.1,0,0.1,1.4,0.5,1.3,138.5,1
