x,y,val
2,15,7352
3,3,28821
15,8,138440
11,4,11870
10,8,6688
9,6,6732
0,1,8004
2,9,4255
11,8,9518
6,13,14230
1,2,14285
14,10,7231
7,9,10726
12,2,2623
1,13,7043
14,11,5007
11,13,7697
1,6,9019
1,14,6164
11,2,4230
9,4,6625
4,3,8595
9,14,11380
1,9,14795
5,1,17146
5,8,7919
11,3,1970
13,9,9962
2,0,2260
9,7,14124
4,12,6016
12,13,2993
7,6,14397
1,3,23784
6,5,7812
5,5,10071
12,9,8692
13,0,3678
14,4,14858
12,15,3721
5,10,5890
10,9,10309
11,10,5455
12,1,2961
5,2,13571
3,8,4811
12,5,18417
15,0,9696
1,12,5670
13,12,5233
15,13,788
14,6,10051
5,0,1356
8,9,18885
5,12,4779
2,4,9154
14,0,2048
0,9,6049
4,2,8183
9,11,51767
1,7,24538
10,12,12857
7,5,9672
12,14,206
13,3,2373
3,4,26571
8,3,10459
10,14,10538
3,6,15974
6,9,9229
8,7,11294
9,12,18581
10,15,2134
1,1,1438
4,11,9581
8,11,7474
8,15,6775
5,13,18742
11,6,11018
6,15,9524
9,13,9599
15,9,31472
2,3,3530
10,7,14904
7,11,13603
13,15,681
9,2,5218
11,7,9137
12,12,7684
2,1,10616
15,14,19719
10,10,6783
10,5,16179
6,14,6730
1,0,2507
13,14,512
12,3,8921
0,15,26916
4,6,11905
7,0,9134
14,3,357
15,1,184
6,11,9366
6,8,6446
4,4,9138
11,9,8659
15,5,14580
3,9,9699
2,13,5667
12,7,15898
2,2,15717
7,3,32668
5,6,20377
9,0,5646
2,11,18673
3,14,28296
5,9,14665
11,14,1837
0,5,22024
13,8,15493
0,12,11453
15,12,4627
6,2,113565
6,0,14754
8,6,5280
3,5,18657
7,15,11155
4,9,16446
6,7,31258
10,3,2863
13,4,8960
12,11,6832
13,7,43192
5,14,37108
4,15,9377
15,4,8281
7,4,12598
15,2,1753
7,10,8269
13,5,11578
10,1,3037
6,3,45615
10,11,10742
8,10,10751
12,6,14612
10,13,13574
0,0,36268
13,1,506
8,2,5860
14,5,10800
8,12,11433
4,1,1961
6,6,5361
5,15,6823
6,4,17496
4,7,22185
15,15,5158
14,15,982
5,3,9923
14,12,1510
4,14,10067
5,11,7071
2,8,8299
3,12,16185
2,5,4895
0,8,10649
3,7,29196
14,9,13450
9,8,9094
11,12,6110
9,5,4346
15,6,11326
7,2,50891
13,6,18393
3,13,5159
14,1,41
11,5,33628
8,13,10942
13,13,1939
12,0,4569
13,2,29
0,6,11003
2,10,8946
7,14,7199
13,10,7595
14,8,10231
11,1,13925
11,0,3292
4,5,7030
10,2,4808
6,10,5156
7,8,6173
4,13,8717
0,13,7436
3,15,16981
8,4,16114
3,0,1971
9,1,130
5,4,16658
2,7,29131
3,11,8417
13,11,9984
8,5,4858
12,10,6915
7,7,8834
3,2,15949
9,3,9693
6,1,7340
12,8,8267
0,10,36391
9,10,17805
3,1,252
2,12,11955
4,8,8038
1,5,5485
10,0,2579
1,15,7059
7,12,14651
2,14,29174
6,12,11570
2,6,7709
7,13,8986
1,11,9967
0,4,10573
8,0,2644
15,10,9714
10,6,9784
15,11,6052
4,10,4998
14,14,1048
8,1,2152
4,0,3839
14,7,47086
15,7,45424
10,4,15283
9,15,1256
15,3,2612
11,15,1599
3,10,3778
0,2,20300
1,4,9173
0,14,8526
7,1,37490
11,11,9311
1,8,4912
8,8,10471
12,4,31876
0,3,32623
8,14,9999
1,10,5567
0,11,21352
14,2,2
9,9,8612
5,7,8232
14,13,1873
0,7,16537
