x,y,val
15,12,5010
6,8,177296
13,12,8713
2,15,4049
0,8,6013
10,0,4714
5,4,5225
7,12,1057
7,5,64112
7,4,16841
12,15,2141
12,13,31016
8,3,4571
9,10,30660
1,12,1032
9,1,2638
14,1,365
15,9,3020
9,9,2243
0,3,2185
5,15,1120
0,6,3901
11,10,9917
8,15,2283
6,2,2801
4,14,1272
11,6,2121
8,6,177713
1,13,1025
13,0,1710
6,13,1306
12,10,2411
3,14,1213
2,4,4724
7,15,995
7,0,4749
13,1,1605
3,4,5370
14,6,7067
15,8,20178
2,11,22053
3,13,5267
12,9,7395
6,15,1435
7,13,7071
10,13,7802
14,2,873
7,2,1638
12,4,3052
9,3,2481
3,8,12666
0,10,5449
6,7,531390
14,3,1719
10,11,2624
3,10,2300
6,1,574
0,5,11807
1,4,2493
15,11,1079
11,11,5695
13,3,8313
4,4,17111
8,12,245
7,7,850247
5,13,1704
12,0,4556
12,1,1492
13,15,3460
10,8,14768
1,9,2752
4,15,626
7,8,98887
1,10,1432
14,14,3589
2,3,3716
0,15,1393
8,4,31127
11,4,8835
1,3,1902
1,1,685
0,11,11480
0,9,962
8,10,7830
11,1,2505
12,2,2172
9,14,2218
13,7,7223
12,8,2893
4,7,40961
5,6,48292
14,8,3490
2,12,628
10,7,25184
10,6,7042
12,7,5159
5,2,21514
4,2,1643
13,14,3283
8,8,23450
12,3,3610
5,3,2213
5,9,39747
4,10,2572
5,1,12506
8,9,32044
14,13,1804
8,0,1481
5,10,5214
3,15,3380
15,6,2853
4,11,2468
6,3,6151
8,2,2732
5,0,1845
15,3,27953
4,1,3406
14,5,29049
3,3,4235
3,0,5079
7,3,14830
11,0,14059
6,11,3628
10,1,10496
1,7,1767
0,7,8383
0,4,2435
6,14,2244
4,9,6250
6,10,6264
11,12,3051
11,15,1251
10,3,1300
11,2,2426
0,13,2041
9,11,14255
13,10,1079
8,1,2726
9,12,3921
1,14,1074
14,12,2323
9,4,14026
14,7,3511
14,4,6004
13,6,2358
15,4,8212
11,7,2826
11,8,3678
8,7,274506
7,14,7423
7,10,7400
12,6,3167
10,5,3704
15,1,2008
5,11,4430
0,14,11208
10,9,1734
6,4,22781
10,4,6264
3,9,2017
9,15,1643
3,6,8175
9,0,5529
3,11,9297
13,5,3221
11,5,34242
2,5,8577
1,2,7921
10,12,3194
2,2,3515
6,5,34926
2,10,4353
8,14,1449
2,0,12558
12,14,2097
2,14,1486
6,6,477635
9,8,7936
4,6,22345
4,3,2646
4,8,5997
7,11,3796
10,15,2819
8,13,2325
4,12,4037
0,2,2973
7,6,502204
5,7,201255
13,2,1258
12,5,2388
11,9,3234
7,9,16750
3,12,822
1,6,25608
3,2,5659
5,12,5784
4,0,2128
1,0,6487
0,12,1022
9,7,47515
2,6,3504
2,7,2282
0,0,4432
2,9,1334
1,5,41641
14,11,2360
1,8,2031
5,8,46109
9,6,52980
11,3,1461
6,9,36376
9,13,709
2,13,922
2,1,1484
6,12,11006
12,11,3412
1,15,1354
7,1,908
12,12,767
9,5,7221
13,13,2579
2,8,3107
4,13,1585
15,14,3249
10,10,4352
15,2,3253
14,0,7023
13,8,2741
5,14,5196
15,5,44794
3,7,4246
13,11,3378
3,5,14660
14,10,7192
11,14,2868
15,0,2474
6,0,2050
5,5,109275
13,4,1148
8,5,44801
1,11,2665
3,1,1345
13,9,2915
8,11,4149
15,13,1614
9,2,2881
15,7,3056
10,2,2458
10,14,1424
11,13,3730
14,9,1118
15,10,16214
15,15,3822
0,1,1383
4,5,63775
14,15,24879
